@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.095033,0.021779,0.80071,19,0
0.11068,0.014519,0.028598,14,0
0.13429,0.0027223,4.9896e-05,4,0
0.11379,0.028131,0.00035453,7,0
0.10263,0.034483,0.26916,10,0
0.15901,0.027223,0.0038001,15,0
0.16597,0.046279,0.0043119,40,0
0.14287,0.053539,0.094349,53,0
0.12587,0.072595,0.36089,66,0
0.11093,0.088929,0.01882,116,0
0.1304,0.062613,0.0045155,70,0
0.12374,0.07078,0.011483,54,0
0.085634,0.10163,0.26257,95,0
0.10927,0.072595,0.0035508,48,0
0.15249,0.03539,0.0015649,16,0
0.14287,0.041742,0.027961,16,0
0.092934,0.08167,0.17268,54,0
0.10775,0.049909,0.0051411,24,0
0.13666,0.0054446,0.045222,7,0
0.11765,0.012704,0.062575,27,0
0.10737,0.015426,0.00026046,6,0
0.1443,0.008167,0.0001147,4,0
0.14795,0.0027223,0.0073994,15,0
0.1238,0.014519,0.064326,11,0
0.12959,0.018149,0.04636,7,0
0.10799,0.028131,0.011721,5,0
0.12193,0.021779,0.28752,11,0
0.16407,0.0099819,1.5899e-05,1,0
0.15802,0.0063521,0.010331,11,0
0.1131,0.016334,0.29399,5,0
0.12668,0.012704,0.02152,13,0
0.13418,0.0045372,0,1,0
0.097926,0.016334,0.0015035,13,0
0.091546,0.043557,0.00030847,9,0
0.11097,0.039927,0.0070143,12,0
0.12072,0.011797,0.0042973,18,0
0.13634,0,0.00010747,1,0
0.13569,0.022686,0.00025756,8,0
0.11815,0.030853,0.014524,28,0
0.12026,0.0099819,0.05243,14,0
0.11991,0.0027223,0.010962,6,0
0.11262,0.018149,0.022252,10,0
0.10515,0.020871,0.046791,17,0
0.12354,0.013612,0.089414,19,0
0.11961,0.012704,0.019238,8,0
0.10658,0.018149,0.0057118,10,0
0.11617,0.015426,0.014197,4,0
0.13274,0.023593,0.093472,11,0
0.15399,0.024501,0.034474,13,0
0.16266,0.010889,0.00067883,2,0
0.14114,0.028131,0.0055689,13,0
0.12354,0.024501,0.050173,5,0
0.12111,0.010889,0.14808,12,0
0.14324,0.014519,0,1,0
0.15434,0.0099819,5.2891e-05,1,0
0.12069,0.029946,0.031726,4,0
0.11959,0.0063521,0.0068671,11,0
0.092602,0.029946,0.037853,46,0
0.12121,0.026316,0.059231,7,0
0.14688,0.0027223,0.0033121,9,0
0.1327,0.013612,0.074002,14,0
0.10847,0.021779,0.18888,7,0
0.095958,0.0099819,0.061856,21,0
0.12403,0.011797,0.012525,10,0
0.12699,0.032668,0.032936,7,0
0.10278,0.028131,0.063266,12,0
0.098665,0.008167,0.0060308,15,0
0.099544,0.0099819,0.18538,10,0
0.10732,0.013612,0.20681,13,0
0.11862,0.018149,0.051565,17,0
0.12529,0.011797,0.024871,15,0
0.12892,0.011797,0.11828,10,0
0.1279,0.027223,0.23034,5,0
0.13431,0.019964,0.19977,9,0
0.13131,0.012704,0.41026,6,0
0.12557,0.008167,0.018023,10,0
0.10943,0.0054446,0.00091801,8,0
0.093927,0.010889,0.11726,24,0
0.11462,0.008167,0.0016265,8,0
0.12945,0.0045372,0.0066863,7,0
0.13605,0.0072595,0.00011073,2,0
0.12652,0.022686,0.0057957,14,0
0.10638,0.021779,0.00068522,9,0
0.10568,0.037205,0.0067709,18,0
0.1029,0.052632,0.031892,17,0
0.10668,0.03539,0.010247,24,0
0.1263,0.019964,0.0061298,20,0
0.14,0.013612,0.0077354,19,0
0.13397,0.048094,0.0019492,17,0
0.12881,0.043557,0.20869,23,0
0.12218,0.013612,0.012414,26,0
0.11304,0.018149,0.00066676,7,0
0.098423,0.016334,0.092759,26,0
0.11508,0.010889,0.017568,21,0
0.13493,0.008167,0.061854,5,0
0.1178,0.0063521,0.0046915,13,0
0.12039,0.010889,0.016414,1,0
0.12064,0.010889,0.0029678,8,0
0.11305,0.013612,0.16879,10,0
0.10153,0.012704,0.0060304,25,0
0.12212,0.00090744,0.00037019,5,0
0.109,0.017241,0.0028581,6,0
0.11199,0.039927,0.021302,12,0
0.14166,0.028131,0.00060438,10,0
0.14885,0.010889,0.00011648,3,0
0.12237,0.0090744,0.031891,19,0
0.090829,0.013612,0.55769,16,0
0.11879,0.012704,0.0082474,13,0
0.13883,0.0027223,5.6071e-05,2,0
0.11016,0.008167,0.0052857,20,0
0.10781,0.010889,0.056005,36,0
0.13943,0.0099819,0.0003058,4,0
0.13636,0.0099819,0,1,0
0.11491,0.0072595,0.044709,11,0
0.10341,0.019964,0.1526,9,0
0.14221,0.015426,6.5044e-05,2,0
0.15584,0.0063521,3.0313e-06,1,0
0.11584,0.021779,0.062229,13,0
0.091751,0.026316,0.023956,24,0
0.10705,0.015426,0.030991,4,0
0.13266,0.0054446,0.00013134,2,0
0.13779,0.0018149,0.00012626,7,0
0.13271,0.012704,0.056934,10,0
0.13382,0.011797,0.00015026,1,0
0.14422,0.017241,0.14616,19,0
0.15261,0.0063521,7.6889e-05,2,0
0.10689,0.0090744,0.00032506,4,0
0.087009,0.014519,0.042075,30,0
0.11296,0.011797,0.0009946,8,0
0.11991,0.008167,0.0024369,5,0
0.11266,0.0090744,0.016767,21,0
0.12898,0.018149,0.10487,17,0
0.10032,0.037205,0.064634,33,0
0.079977,0.03176,0.0077922,29,0
0.079212,0.024501,0.027811,38,0
0.092743,0.026316,0.0028177,19,0
0.10728,0.013612,0.044832,17,0
0.13018,0.013612,0.056707,6,0
0.12677,0.023593,0.029813,8,0
0.11893,0.029038,0.00079119,19,0
0.1312,0.022686,0,1,0
0.10281,0.017241,0.14874,12,0
0.10556,0.013612,0.043137,7,0
0.11601,0.0063521,0.16872,6,0
0.1038,0.008167,0.0088832,35,0
0.11541,0.018149,0.0088833,13,0
0.10495,0.025408,0.19383,6,0
0.0924,0.012704,0.033859,10,0
0.090351,0.018149,0.034448,8,0
0.060847,0.029946,0.54034,26,0
0.036645,0.014519,0.11417,17,0
0.17647,0.0018149,0.47297,11,0
0.15283,0.0036298,0.47295,12,0
0.11892,0.010889,0.032522,7,0
0.10673,0.019056,0.43602,6,0
0.093641,0.012704,0.19941,10,0
0.17798,0.00090744,0.19936,5,0
0.23826,0,0.097118,14,0
0.19661,0.0063521,0.046982,13,0
0.12926,0.017241,0.64255,5,0
0.11416,0.021779,0.432,5,0
0.12258,0.014519,0.2532,9,0
0.1524,0.010889,0.42214,12,0
0.12642,0.024501,0.29534,7,0
0.11173,0.024501,0.29455,13,0
0.12181,0.022686,0.56993,8,0
0.093048,0.033575,0.46524,11,0
0.091912,0.030853,0.44211,18,0
0.089958,0.030853,0.47104,20,0
0.09434,0.026316,0.27392,26,0
0.094672,0.030853,0.27983,35,0
0.062416,0.041742,0.39128,33,0
0.10945,0.027223,0.088437,25,0
0.11728,0.019964,0.50025,7,0
0.069135,0.028131,0.44356,30,0
0.075151,0.029946,0.49347,27,0
0.098905,0.018149,0.51333,10,0
0.13741,0.0054446,0.071295,21,0
0.14134,0.008167,0.31134,13,0
0.089503,0.022686,0.21654,18,0
0.11737,0.016334,0.043511,14,0
0.14561,0.0090744,0.53124,21,0
0.10237,0.032668,0.47705,31,0
0.073714,0.04265,0.47945,36,0
0.08444,0.043557,0.33465,34,0
0.077562,0.04265,0.38605,34,0
0.092663,0.023593,0.58128,19,0
0.089947,0.014519,0.1325,21,0
0.098028,0.012704,0.42393,8,0
0.11196,0.015426,0.49614,8,0
0.11053,0.020871,0.87744,7,0
0.11245,0.020871,0.47105,9,0
0.10117,0.020871,0.53282,7,0
0.13283,0.016334,0.61793,7,0
0.17116,0.012704,0.68538,6,0
0.15648,0.020871,0.98684,6,0
0.14151,0.022686,0.83131,10,0
0.12887,0.025408,0.6673,8,0
0.11517,0.023593,0.8602,6,0
0.13004,0.012704,0.69031,7,0
0.11424,0.014519,0.46038,9,0
0.10133,0.025408,0.54699,7,0
0.087051,0.029038,0.59806,7,0
0.085408,0.028131,0.44536,8,0
0.11941,0.020871,0.46943,10,0
0.11938,0.014519,0.47539,19,0
0.10011,0.013612,0.44039,21,0
0.099464,0.014519,0.25316,14,0
0.12973,0.019056,0.72413,6,0
0.15788,0.026316,0.71147,6,0
0.1712,0.022686,0.69467,6,0
0.15032,0.016334,0.55403,6,0
0.10932,0.022686,0.42215,6,0
0.10343,0.029946,0.45758,7,0
0.094649,0.023593,0.45201,7,0
0.081737,0.019056,0.39719,10,0
0.070536,0.03539,0.37353,13,0
0.072933,0.03539,0.67701,10,0
0.09069,0.024501,0.72034,6,0
0.094614,0.017241,0.25996,20,0
0.08898,0.019964,0.58672,35,0
0.097532,0.027223,0.64568,21,0
0.13753,0.019056,0.59622,6,0
0.13285,0.016334,0.56309,6,0
0.098556,0.020871,0.68578,7,0
0.098625,0.027223,0.57164,6,0
0.10669,0.026316,0.68374,7,0
0.11908,0.019056,0.39695,6,0
0.098493,0.019964,0.60924,13,0
0.076916,0.015426,0.56753,10,0
0.10705,0.010889,0.54848,3,0
0.11134,0.014519,0.56874,3,0
0.10496,0.019056,0.63368,3,0
0.10198,0.019964,0.53693,5,0
0.10037,0.020871,0.3411,6,0
0.12568,0.019964,0.37784,7,0
0.11606,0.019964,0.49774,10,0
0.088968,0.028131,0.19705,12,0
0.086451,0.024501,0.37462,6,0
0.089357,0.014519,0.43446,8,0
0.095044,0.019056,0.40975,7,0
0.098238,0.018149,0.4566,7,0
0.1023,0.013612,0.49565,7,0
0.11364,0.017241,0.43655,6,0
0.11272,0.026316,0.61233,6,0
0.10239,0.027223,0.59798,6,0
0.10338,0.026316,0.51079,8,0
0.10405,0.03539,0.44567,11,0
0.084552,0.036298,0.23291,18,0
0.11226,0.019964,0.56218,4,0
0.11373,0.018149,0.67372,1,0
0.073376,0.030853,0.64315,4,0
0.064691,0.030853,0.6595,8,0
0.071701,0.025408,0.23348,10,0
0.07772,0.018149,0.35585,11,0
0.083516,0.022686,0.43453,10,0
0.085398,0.041742,0.34995,38,0
0.085862,0.089837,0.52621,78,0
0.096207,0.098004,0.36448,55,0
0.096242,0.069873,0.23814,60,0
0.080107,0.10799,0.4294,123,0
0.074018,0.099819,0.1435,135,0
0.095969,0.045372,0.39612,73,0
0.099768,0.043557,0.61493,39,0
0.087745,0.04265,0.37832,51,0
0.080916,0.04265,0.6468,27,0
0.07555,0.064428,0.45888,32,0
0.10066,0.065336,0.42461,50,0
0.11699,0.044465,0.36761,36,0
0.11897,0.027223,0.28166,11,0
0.10761,0.020871,0.30972,11,0
0.073606,0.030853,0.42264,5,0
0.058404,0.027223,0.26968,15,0
0.059097,0.029038,0.54615,10,0
0.074462,0.034483,0.28791,16,0
0.10725,0.019964,0.40119,5,0
0.11988,0.010889,0.37468,11,0
0.11107,0.018149,0.5148,10,0
0.099265,0.028131,0.68437,7,0
0.079824,0.026316,0.38793,22,0
0.08508,0.022686,0.32864,22,0
0.079263,0.029946,0.39328,14,0
0.074246,0.03539,0.49851,12,0
0.098704,0.028131,0.50074,13,0
0.098182,0.024501,0.41854,8,0
0.086295,0.024501,0.34745,9,0
0.077359,0.028131,0.54237,13,0
0.09808,0.021779,0.2787,16,0
0.12094,0.019056,0.23765,16,0
0.10039,0.023593,0.25058,8,0
0.076355,0.015426,0.47774,13,0
0.081927,0.011797,0.44325,15,0
0.098684,0.019964,0.21257,14,0
0.10473,0.029946,0.24772,11,0
0.085552,0.027223,0.49314,17,0
0.065878,0.024501,0.16499,16,0
0.072188,0.028131,0.38592,11,0
0.078022,0.026316,0.38538,8,0
0.079307,0.021779,0.41599,11,0
0.10099,0.018149,0.41316,8,0
0.09911,0.026316,0.33678,12,0
0.09114,0.029038,0.42647,13,0
0.10336,0.023593,0.66276,8,0
0.10303,0.021779,0.2619,13,0
0.10332,0.020871,0.5137,5,0
0.098027,0.017241,0.33235,7,0
0.11811,0.017241,0.7144,8,0
0.10486,0.049002,0.55773,13,0
0.099551,0.037205,0.50959,16,0
0.081901,0.027223,0.6071,9,0
0.07372,0.027223,0.46368,18,0
0.073158,0.034483,0.40322,15,0
0.079605,0.027223,0.40885,17,0
0.069974,0.033575,0.58895,20,0
0.097014,0.03176,0.17675,12,0
0.12736,0.012704,0.56318,7,0
0.12481,0.018149,0.50273,13,0
0.11015,0.022686,0.70952,10,0
0.094494,0.026316,0.56723,14,0
0.083463,0.027223,0.52356,10,0
0.074033,0.029038,0.33243,11,0
0.066431,0.037205,0.25715,13,0
0.07968,0.026316,0.36538,12,0
0.089302,0.023593,0.43461,17,0
0.093633,0.029038,0.25469,21,0
0.11357,0.029038,0.47821,19,0
0.097235,0.023593,0.33337,12,0
0.087563,0.022686,0.59113,4,0
0.085155,0.03176,0.67207,4,0
0.080998,0.039927,0.28377,14,0
0.11111,0.027223,0.1385,12,0
0.10946,0.033575,0.38577,12,0
0.080936,0.033575,0.49036,11,0
0.089097,0.023593,0.31289,11,0
0.083614,0.034483,0.11347,24,0
0.1014,0.033575,0.11277,19,0
0.11098,0.015426,0.62096,6,0
0.086797,0.025408,0.5541,17,0
0.092676,0.033575,0.60971,12,0
0.096743,0.037205,0.50332,40,0
0.083304,0.056261,0.37788,44,0
0.07864,0.049002,0.48617,40,0
0.088691,0.040835,0.20648,25,0
0.1127,0.027223,0.43329,10,0
0.11809,0.011797,0.704,3,0
0.11386,0.011797,0.86058,3,0
0.1296,0.0090744,0.58844,4,0
0.11461,0.015426,0.34232,9,0
0.08619,0.018149,0.42702,10,0
0.087911,0.022686,0.36336,14,0
0.099243,0.024501,0.48654,3,0
0.11597,0.013612,0.36827,5,0
0.11071,0.019056,0.4405,7,0
0.076103,0.025408,0.4545,13,0
0.063806,0.021779,0.21807,8,0
0.077832,0.03176,0.20096,12,0
0.091452,0.028131,0.47055,26,0
0.10601,0.013612,0.61295,9,0
0.095464,0.017241,0.60764,8,0
0.087491,0.020871,0.4341,6,0
0.083746,0.039927,0.46236,13,0
0.069563,0.037205,0.48407,17,0
0.074947,0.017241,0.42787,20,0
0.074567,0.025408,0.32156,17,0
0.069873,0.041742,0.43386,16,0
0.10914,0.032668,0.31056,10,0
0.12872,0.011797,0.69035,1,0
0.11344,0.0099819,0.60432,5,0
0.10219,0.016334,0.54831,4,0
0.096054,0.019056,0.53694,6,0
0.087998,0.020871,0.13094,9,0
0.062477,0.030853,0.30106,10,0
0.056813,0.029038,0.49384,11,0
0.060989,0.03902,0.58707,15,0
0.081775,0.048094,0.70978,9,0
0.085287,0.020871,0.40736,12,0
0.086465,0.012704,0.51577,10,0
0.075384,0.016334,0.34352,7,0
0.087524,0.020871,0.61094,4,0
0.082271,0.023593,0.61134,4,0
0.08403,0.020871,0.25597,9,0
0.091825,0.026316,0.64028,9,0
0.085512,0.03902,0.45734,15,0
0.099785,0.038113,0.51517,14,0
0.10138,0.043557,0.29192,20,0
0.09391,0.055354,0.32426,22,0
0.10336,0.036298,0.34773,26,0
0.10148,0.021779,0.42235,15,0
0.11547,0.019056,0.48172,11,0
0.1081,0.016334,0.14009,31,0
0.10661,0.020871,0.33305,29,0
0.13332,0.015426,0.66739,8,0
0.11125,0.020871,0.2491,21,0
0.089941,0.021779,0.62465,18,0
0.10463,0.017241,0.73337,9,0
0.094923,0.020871,0.59087,22,0
0.088398,0.022686,0.60074,6,0
0.096008,0.024501,0.48148,12,0
0.096617,0.020871,0.48415,12,0
0.082373,0.024501,0.52584,9,0
0.070623,0.024501,0.66368,11,0
0.051548,0.0099819,0.1507,9,0
0.060714,0.051724,0.45776,23,0
0.058823,0.051724,0.44505,19,0
0.051146,0.049909,0.55953,20,0
0.045934,0.051724,0.52971,17,0
0.043389,0.048094,0.43158,18,0
0.051591,0.040835,0.61329,13,0
0.05584,0.03539,0.60004,16,0
0.06241,0.03539,0.56699,14,0
0.075671,0.033575,0.50953,13,0
0.10587,0.03539,0.7502,9,0
0.12776,0.03902,0.74537,11,0
0.09979,0.028131,0.65082,9,0
0.10416,0.028131,0.64403,8,0
0.12838,0.024501,0.4628,9,0
0.17706,0.025408,0.7466,10,0
0.21185,0.025408,0.79808,10,0
0.18099,0.03176,0.60623,12,0
0.11566,0.043557,0.37098,17,0
0.10245,0.044465,0.58326,12,0
0.087348,0.048094,0.59244,14,0
0.083137,0.041742,0.33644,19,0
0.08799,0.037205,0.43586,13,0
0.071343,0.051724,0.40326,15,0
0.06275,0.051724,0.49761,19,0
0.079453,0.03902,0.61485,11,0
0.099915,0.039927,0.59445,9,0
0.10407,0.036298,0.95044,8,0
0.091418,0.030853,0.73994,8,0
0.073877,0.045372,0.4169,14,0
0.075789,0.044465,0.56304,12,0
0.081685,0.036298,0.52209,13,0
0.082372,0.045372,0.48818,15,0
0.085854,0.048094,0.37525,18,0
0.092598,0.047187,0.53001,21,0
0.10006,0.051724,0.75294,15,0
0.085815,0.058076,0.57706,20,0
0.081828,0.055354,0.76263,21,0
0.097122,0.047187,0.55265,15,0
0.098212,0.044465,0.8434,12,0
0.082036,0.051724,0.44979,18,0
0.068139,0.055354,0.47139,12,0
0.066003,0.059891,0.5482,27,0
0.072299,0.056261,0.71343,20,0
0.070406,0.053539,0.45381,20,0
0.081788,0.062613,0.59874,28,0
0.090308,0.058984,0.71756,23,0
0.088642,0.077132,0.4287,41,0
0.10364,0.094374,0.40235,45,0
0.1177,0.097096,0.40746,39,0
0.13128,0.092559,0.37377,39,0
0.12132,0.092559,0.3096,42,0
0.12644,0.091652,0.44672,33,0
0.1545,0.07804,0.46607,24,0
0.14169,0.07804,0.58906,37,0
0.11456,0.092559,0.41722,37,0
0.10479,0.097096,0.35361,41,0
0.089856,0.084392,0.354,46,0
0.075453,0.083485,0.28682,45,0
0.066835,0.079855,0.40208,47,0
0.069948,0.068058,0.38837,39,0
0.078499,0.07078,0.50655,27,0
0.075514,0.08167,0.44779,41,0
0.076148,0.088022,0.3123,38,0
0.10368,0.088022,0.58602,31,0
0.10724,0.082577,0.55198,34,0
0.090291,0.078947,0.3478,40,0
0.081887,0.085299,0.44693,42,0
0.070611,0.080762,0.39451,46,0
0.10717,0.087114,0.39414,41,0
0.12859,0.086207,0.47362,39,0
0.11213,0.065336,0.45082,24,0
0.0869,0.069873,0.3964,28,0
0.077144,0.068058,0.40852,30,0
0.091399,0.07804,0.2837,40,0
0.092083,0.092559,0.31703,35,0
0.082879,0.085299,0.36158,35,0
0.076789,0.080762,0.28587,40,0
0.078286,0.07804,0.36775,34,0
0.053127,0.092559,0.48158,81,0
0.05745,0.096189,0.60994,77,0
0.059877,0.085299,0.5597,67,0
0.05204,0.08167,0.68898,48,0
0.047471,0.078947,0.50275,37,0
0.048704,0.069873,0.5925,29,0
0.046043,0.068966,0.57873,19,0
0.046374,0.066243,0.43084,23,0
0.053815,0.053539,0.61531,15,0
0.052302,0.047187,0.56044,18,0
0.048484,0.044465,0.57193,16,0
0.056698,0.044465,0.69873,17,0
0.059567,0.04265,0.65154,18,0
0.067278,0.03176,0.49396,18,0
0.11839,0.023593,0.80468,9,0
0.18805,0.021779,1.2502,9,0
0.17762,0.022686,1.1838,9,0
0.10725,0.023593,0.87235,9,0
0.095995,0.024501,0.98638,9,0
0.09663,0.025408,0.91493,9,0
0.088107,0.022686,0.97053,9,0
0.067118,0.03176,0.57675,11,0
0.076692,0.03176,0.89898,9,0
0.083623,0.023593,0.95853,9,0
0.077216,0.025408,0.9555,9,0
0.088771,0.033575,0.63887,9,0
0.079712,0.054446,0.4671,23,0
0.070788,0.058076,0.74372,23,0
0.073053,0.051724,0.61655,24,0
0.064532,0.055354,0.64557,34,0
0.052758,0.08167,0.44262,52,0
0.05281,0.097096,0.46998,62,0
0.055149,0.084392,0.51143,54,0
0.062141,0.069873,0.58094,23,0
0.078468,0.04265,0.78484,12,0
0.081478,0.027223,0.97575,7,0
0.076978,0.033575,0.82295,8,0
0.076203,0.029038,0.91811,9,0
0.071683,0.029946,0.63047,18,0
0.068286,0.03539,0.81836,14,0
0.060898,0.037205,0.97579,11,0
0.050037,0.04265,0.85702,12,0
0.048369,0.038113,0.59182,17,0
0.049758,0.03176,0.52512,11,0
0.04457,0.047187,0.34795,16,0
0.042992,0.049002,0.39982,14,0
0.047071,0.036298,0.30863,19,0
0.043035,0.045372,0.41638,23,0
0.03956,0.054446,0.35923,22,0
0.04359,0.053539,0.47687,20,0
0.046417,0.047187,0.55144,17,0
0.040415,0.045372,0.43239,13,0
0.038104,0.036298,0.45262,16,0
0.039847,0.034483,0.63205,16,0
0.046604,0.034483,0.39512,9,0
0.072887,0.026316,0.72949,12,0
0.072975,0.034483,0.70312,12,0
0.074889,0.036298,0.76259,12,0
0.083351,0.037205,0.66041,12,0
0.095011,0.039927,0.58508,13,0
0.084966,0.079855,0.62971,43,0
0.10307,0.075318,0.50719,34,0
0.10551,0.093466,0.57369,35,0
0.091778,0.088022,0.60811,41,0
0.080533,0.066243,0.70278,38,0
0.073231,0.055354,0.832,23,0
0.06266,0.056261,0.44086,35,0
0.062016,0.058076,0.44272,40,0
0.064194,0.071688,0.38981,32,0
0.052428,0.088022,0.51756,31,0
0.048289,0.090744,0.61414,28,0
0.05946,0.084392,0.5037,34,0
0.063504,0.077132,0.60441,30,0
0.055605,0.090744,0.51593,48,0
0.047707,0.083485,0.29759,42,0
0.04645,0.067151,0.32868,34,0
0.045016,0.07804,0.35976,51,0
0.046748,0.10617,0.32052,58,0
0.049806,0.094374,0.31209,59,0
0.045061,0.072595,0.29723,41,0
0.035411,0.084392,0.3981,44,0
0.034397,0.085299,0.33043,38,0
0.044549,0.075318,0.61863,29,0
0.04897,0.07078,0.72535,31,0
0.048851,0.061706,0.66458,16,0
0.048018,0.062613,0.43363,16,0
0.048967,0.076225,0.47436,23,0
0.048304,0.073503,0.39905,22,0
0.044989,0.045372,0.58002,18,0
0.032721,0.010889,0.47116,8,0
0.086839,0.016334,0.094017,8,0
0.081165,0.020871,0.016839,6,0
0.073932,0.0099819,0.038681,10,0
0.080057,0.0036298,0.005499,8,0
0.090514,0.014519,0.00026349,3,0
0.085796,0.013612,0.058826,13,0
0.08357,0.0045372,0.019117,19,0
0.093518,0.0054446,0.024861,12,0
0.098761,0.018149,0.0092559,7,0
0.081794,0.046279,0.15894,18,0
0.093627,0.043557,0.59324,11,0
0.095447,0.057169,0.011381,86,0
0.073481,0.072595,0.085931,115,0
0.084109,0.087114,0.10727,93,0
0.1204,0.057169,0.023787,60,0
0.11807,0.027223,0.011405,38,0
0.08757,0.036298,0.14464,62,0
0.1077,0.021779,0.031653,29,0
0.12161,0.0045372,0.0076113,25,0
0.099667,0.013612,0.0022468,20,0
0.073671,0.038113,0.037242,29,0
0.076005,0.029946,0.049214,22,0
0.081711,0.013612,0.0085006,12,0
0.085781,0.014519,0.0060556,14,0
0.10383,0.0072595,0.025278,12,0
0.10715,0.011797,0.11883,10,0
0.087375,0.0099819,0.11532,16,0
0.0833,0.014519,0.0003099,2,0
0.073764,0.03539,0.19051,5,0
0.062933,0.03176,0.27696,21,0
0.094647,0.018149,0.00030026,6,0
0.097155,0.014519,0.0096166,13,0
0.096976,0.018149,0.094248,7,0
0.090258,0.024501,0.23419,3,0
0.064644,0.022686,0.10115,17,0
0.084288,0.032668,0.011353,4,0
0.084148,0.049909,0.070073,3,0
0.084073,0.029946,0.0041484,7,0
0.085967,0.019056,0.015875,29,0
0.066146,0.024501,0.26097,9,0
0.12906,0.0099819,3.6479e-05,1,0
0.13118,0.019056,0.013656,11,0
0.080991,0.036298,0.60751,19,0
0.12477,0.017241,0.043048,8,0
0.11644,0.0063521,0.023864,16,0
0.082659,0.014519,0.30617,8,0
0.092422,0.010889,0.019236,13,0
0.097908,0.008167,0,1,0
0.071556,0.016334,0.00065474,9,0
0.066789,0.050817,0.00031928,8,0
0.081075,0.058076,0.0060415,18,0
0.088168,0.019056,0.002472,19,0
0.099355,0.00090744,0.00013636,1,0
0.098928,0.023593,0.0016779,11,0
0.086007,0.025408,0.011019,18,0
0.087162,0.0099819,0.045878,17,0
0.086979,0.008167,0.015442,8,0
0.082202,0.014519,0.022555,8,0
0.076786,0.015426,0.050173,16,0
0.089917,0.015426,0.09027,11,0
0.087043,0.016334,0.018092,5,0
0.077654,0.016334,0.0062578,8,0
0.084596,0.013612,0.011633,2,0
0.096696,0.019056,0.091022,11,0
0.11233,0.019964,0.033128,12,0
0.11873,0.012704,0.00066523,2,0
0.10304,0.029946,0.0057914,10,0
0.090091,0.026316,0.049188,4,0
0.088304,0.010889,0.14597,13,0
0.10452,0.012704,0,1,0
0.11259,0.0099819,6.6815e-05,1,0
0.085954,0.024501,0.019444,8,0
0.062882,0.027223,0.023837,9,0
0.068064,0.010889,0.048008,13,0
0.095046,0.0090744,3.546e-05,2,0
0.10455,0.008167,0.00034305,10,0
0.096838,0.017241,0.036031,15,0
0.10229,0.019964,0.058021,21,0
0.078549,0.016334,0.16796,18,0
0.099106,0.0045372,0.075828,7,0
0.083057,0.011797,0.074294,25,0
0.050368,0.029038,0.26551,27,0
0.067946,0.029038,0.0021538,7,0
0.082718,0.008167,4.6403e-05,3,0
0.071892,0.024501,0.0028666,27,0
0.065273,0.046279,0.24086,11,0
0.083272,0.022686,0.10205,5,0
0.094198,0.0099819,1.1349e-05,2,0
0.079812,0.027223,0.058793,24,0
0.074041,0.027223,0.014384,5,0
0.086442,0.011797,6.0912e-06,1,0
0.0808,0.011797,0.0021139,2,0
0.057528,0.047187,0.13218,16,0
0.05128,0.03902,0.17874,12,0
0.083401,0.0027223,0.052347,6,0
0.095904,0.0054446,6.8216e-05,2,0
0.072422,0.010889,0.00049455,20,0
0.069925,0.010889,0.10254,12,0
0.086291,0.013612,0.036475,16,0
0.092329,0.026316,0.019222,9,0
0.081125,0.027223,0.13438,9,0
0.061386,0.03176,0.052963,14,0
0.064543,0.024501,0.112,20,0
0.077769,0.012704,0.2024,8,0
0.087527,0.010889,0,1,0
0.091167,0.00090744,0.00024893,2,0
0.088258,0.013612,0.011151,9,0
0.091509,0.016334,0.086597,3,0
0.10138,0.0072595,0.0018098,2,0
0.092113,0.0045372,0.004624,7,0
0.070553,0.013612,0.021931,7,0
0.059239,0.029038,0.092907,15,0
0.073789,0.017241,0.013864,13,0
0.089088,0.0045372,0,1,0
0.079711,0.032668,0.0010028,4,0
0.081401,0.049002,0.017572,14,0
0.10302,0.024501,0.00087264,11,0
0.10833,0.010889,0,1,0
0.08827,0.0054446,0.031822,14,0
0.065429,0.0072595,0.6067,10,0
0.086598,0.008167,0.0077672,8,0
0.10118,0.00090744,1.9515e-06,1,0
0.080142,0.0045372,0.0034388,21,0
0.078257,0.010889,0.056318,23,0
0.10137,0.013612,0.00010038,3,0
0.099324,0.008167,6.135e-06,1,0
0.083839,0.0018149,0.045972,9,0
0.075398,0.012704,0.15192,3,0
0.10372,0.011797,2.3103e-06,1,0
0.11356,0.0099819,3.5264e-05,1,0
0.084329,0.023593,0.060807,16,0
0.066945,0.022686,0.023387,21,0
0.078045,0.013612,0.030686,3,0
0.096797,0.0054446,9.4713e-05,2,0
0.10062,0.0018149,0.00022158,6,0
0.098442,0.0054446,0.073414,7,0
0.10185,0.0063521,0.077312,15,0
0.1122,0.011797,0.18215,12,0
0.087531,0.016334,0,1,0
0.088958,0.023593,0.083958,9,0
0.104,0.014519,0.010507,7,0
0.1064,0.013612,0.00011733,6,0
0.095394,0.015426,0.01024,21,0
0.1228,0.010889,0.0067034,7,0
0.12896,0.0027223,0.0014985,15,0
0.089235,0.019056,0.00127,9,0
0.074923,0.023593,0.011365,2,0
0.075139,0.012704,0.00031054,5,0
0.079314,0.0099819,0.021506,11,0
0.098987,0.0063521,1.8092e-06,1,0
0.088082,0.012704,0.0087216,30,0
