@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1788.1,-4.9021,473.73,297.71,0.42185,0,1
1511,-4.9058,473.73,432.44,0.33818,71.418,1
1540.6,-4.8555,452.2,387.38,0.56929,69.776,1
1705.8,-5.0393,452.2,407.37,1.0464,0,1
1346,-5.29,452.2,355.49,0.69399,0,1
1518,-5.2214,452.2,479.01,0.54046,0,1
1648.3,-5.1782,452.2,226.79,0.78358,0,1
1580.4,-4.9842,452.2,351.33,0.48797,0,1
1804.5,-5.0826,452.2,477.45,0.59955,69.776,1
1833.1,-5.1257,473.73,327.45,0.64036,71.418,1
1921.5,-4.9226,473.73,699.51,1.0626,0,1
2342.4,-4.667,473.73,958.59,0.70704,0,1
2706.1,-4.7084,473.73,316.22,0.76975,0,1
2268.5,-4.9186,473.73,1078.6,1.0739,71.418,1
1680.4,-5.1773,495.26,328.7,0.72911,73.023,1
2139.9,-5.124,495.26,709.57,0.11897,0,1
2151,-5.1828,495.26,493.74,0.17332,0,1
2366.5,-5.1356,495.26,636.31,0.56352,0,1
2493.2,-5.0591,495.26,702.56,0.42784,0,1
1970.6,-5.0632,495.26,548.89,0.66055,0,1
2187.4,-4.8868,495.26,751.35,0.29488,73.023,1
2486.8,-5.0988,516.8,1047.7,0.47682,74.593,1
3070.2,-4.976,516.8,1030.8,0.66106,0,1
3178.9,-4.9232,516.8,1131.9,0.6851,0,1
3876.2,-5.1666,516.8,1202.5,0.93272,0,1
3924.9,-5.2599,516.8,434.94,0.21315,0,1
3972.6,-5.1494,516.8,828.8,0.5773,0,1
4270.7,-5.1305,516.8,209.99,0.24943,0,1
3993.3,-5.1736,516.8,1127.2,0.20889,0,1
4907.1,-5.1474,516.8,1125.8,0.31086,0,1
4509.9,-5.1361,516.8,1443.7,0.44271,0,1
3982.8,-5.071,516.8,1208.2,0.44767,0,1
3776.8,-5.057,516.8,917.39,0.47638,0,1
3537.2,-4.9813,516.8,995.56,0.64301,74.593,1
3216.4,-4.891,495.26,1058.9,0.63285,73.023,1
2840,-4.8175,495.26,584.41,0.43599,0,1
2975.9,-4.8121,495.26,609.18,0.45613,0,1
3089.4,-4.7311,495.26,1284.4,1.0708,0,1
4043.9,-4.3274,495.26,1435.7,1.0302,0,1
4108.9,-4.2405,495.26,1289.7,0.61804,0,1
4853.5,-4.5075,495.26,659.97,0.51759,0,1
4288.3,-4.3594,495.26,1337.4,0.35742,73.023,1
4019.4,-4.4489,473.73,1490.5,0.59623,71.418,1
3182.9,-4.5192,473.73,1825.5,0.45188,71.418,1
1925.3,-4.5393,452.2,930.61,1.2517,98.678,1
2283.2,-5.2095,430.66,609.02,1.5679,340.47,1
1600.4,-5.4831,990.53,897.12,0.82255,536.6,1
1277.5,-5.4563,1012.1,664.64,0.16482,542.41,1
908.79,-5.4931,409.13,502.19,0.12179,338.42,1
722.45,-5.4617,452.2,236.89,0.95886,327.28,0
753.43,-5.8297,882.86,407.75,0.82056,97.496,0
1163.8,-5.6927,430.66,264.43,0.58707,288.9,0
633.26,-5.7087,1270.5,464.71,0.35298,309.43,0
481.76,-5.7363,581.4,264.04,0.53375,530.74,0
343.83,-5.808,301.46,149.96,0.14166,234.9,0
350.94,-5.7294,947.46,162.35,0.16749,319.39,0
193.61,-5.8178,516.8,83.17,0.3941,105.49,0
279.49,-5.676,990.53,83.304,0.70358,146.05,0
243.27,-5.6434,473.73,97.527,0.39571,71.418,0
201.29,-5.6205,1012.1,43.579,0.53638,521.93,0
262.14,-5.541,1012.1,98.848,0.34848,590.5,0
126.75,-5.6643,323,26.567,0.42112,83.398,0
251,-5.6036,1055.1,57.447,0.28121,593.43,0
100.45,-5.6361,990.53,104.2,0.59368,565.63,0
34.807,-5.7287,409.13,32.237,0.20451,357.41,0
160.16,-5.6215,366.06,69.086,0.57547,366.06,0
94.406,-5.6108,1141.3,89.085,0.62558,636.78,0
-7.964,-5.761,1076.7,23.276,0.77364,627.8,0
-41.653,-5.8186,409.13,24.7,0.41956,409.13,0
-37.258,-5.8215,258.4,9.1082,0.42037,105.49,0
-37.199,-5.8793,495.26,24.726,0.44154,505.92,0
-4.3889,-5.8878,1292,14.383,0.67142,500.39,0
57.068,-5.7262,107.67,28.761,0.70922,250.19,0
24.602,-5.7122,129.2,12.998,0.22337,0,0
43.332,-5.7087,107.67,24.819,0.3017,0,0
-3.8281,-5.744,129.2,4.0967,0.25533,139.55,0
34.564,-5.7314,409.13,25.253,0.39383,239.3,0
33.072,-5.6899,409.13,21.47,0.55002,66.37,0
62.441,-5.8378,430.66,105.02,1.1331,0,0
386.34,-6.1298,409.13,163.94,0.71906,66.37,0
201.57,-6.0065,409.13,111.04,0.88868,114.96,0
264.01,-5.8668,473.73,82.819,0.69783,123.7,0
253.53,-5.8405,473.73,90.749,0.42344,71.418,0
199.04,-5.8054,452.2,51.671,0.79793,251.58,0
226.7,-5.6211,753.66,57.668,0.63441,337.05,0
169.7,-5.6622,753.66,44.567,0.5277,90.08,0
203.29,-5.5228,775.2,92.545,0.93246,0,0
253.96,-5.3473,753.66,45.336,0.37652,90.08,0
187.1,-5.4697,753.66,84.242,0.10726,90.08,0
329.82,-5.3431,732.13,207.28,0.68643,125.56,0
447.65,-5.2934,710.6,82.265,0.89433,87.468,0
299.58,-5.6453,710.6,108.76,0.93782,87.468,0
526.62,-5.605,732.13,117,0.15575,88.784,0
351.57,-5.654,732.13,273.47,0.72168,88.784,0
101.16,-5.7892,710.6,97.54,0.97542,276.6,0
163.47,-5.9827,516.8,22.787,0.46052,333.59,0
94.808,-5.8601,1141.3,30.613,0.93375,350.54,0
183.24,-5.6851,732.13,81.39,0.40323,387,0
22.506,-5.8029,732.13,18.854,0.28132,355.13,0
151.65,-5.7124,387.6,165.82,0.66021,408.56,0
385.15,-5.6503,1593.5,344.58,0.53409,1207.6,1
768.22,-5.6114,2217.9,906.9,0.6679,1103.6,1
2526.4,-5.4913,495.26,1860.3,1.2062,649.04,1
3508,-5.0815,516.8,1293.8,0.57769,129.2,1
3480.8,-5.3599,559.86,1201.2,0.92423,0,1
2679,-5.4002,516.8,730.51,1.0644,149.19,1
3879.2,-4.9403,646,1747.9,1.1757,117.94,1
4254.2,-4.8406,559.86,1473.3,0.60579,173.61,1
2858.7,-5.092,538.33,1419.6,1.1074,107.67,1
2844.4,-5.3223,516.8,580.36,0.92134,74.593,1
2621.9,-5.4109,516.8,1199,0.70013,105.49,1
1747.7,-5.5035,473.73,1075.2,0.36211,247.4,1
1298.9,-5.4586,775.2,742.29,0.64864,329.39,1
899.33,-5.6576,753.66,537.78,0.78466,90.08,1
655.78,-5.6762,753.66,424.7,0.27599,0,1
349.23,-5.6845,753.66,234.73,0.58456,371.41,1
340.24,-5.7965,387.6,150,0.15604,266.35,1
216.97,-5.6761,387.6,138.01,0.73607,0,0
164.66,-5.6056,387.6,158.24,0.73218,0,0
521.09,-5.4848,387.6,529.71,0.65937,636.23,0
1241.6,-5.447,2476.3,288.92,0.61714,909.12,0
655.55,-5.6246,1055.1,531.98,0.79133,1092.2,0
378.19,-5.6697,215.33,245.72,0.57786,276.6,0
336.25,-5.7424,344.53,45.649,0.56923,161.14,0
365.8,-5.7825,366.06,55.289,0.34046,0,0
352.96,-5.7024,344.53,174.12,0.28661,0,0
194.01,-5.7537,366.06,66.768,0.45595,0,0
307.01,-5.6301,344.53,241.01,1.0877,121.81,0
572.41,-5.3334,452.2,327.29,1.3255,170.91,0
681.28,-4.9713,473.73,223.91,0.84586,71.418,0
719.59,-5.0456,473.73,292.49,1.1795,0,0
443.5,-5.5227,473.73,236.57,1.1764,0,0
467.21,-5.5468,473.73,196.15,0.74363,71.418,0
608.2,-5.3233,495.26,41.593,0.47629,0,0
461.52,-5.4616,473.73,216.42,0.64967,101,0
405.24,-5.4779,452.2,134.69,0.28299,0,0
371.98,-5.4323,473.73,126.02,0.74978,71.418,0
490.62,-5.2709,473.73,247.84,0.53166,0,0
622.39,-5.3251,473.73,139.87,0.72146,0,0
427.75,-5.4664,473.73,265.43,0.73994,0,0
292.99,-5.5254,473.73,80.43,0.54872,0,0
383.59,-5.3574,473.73,93.858,0.52933,71.418,0
338.92,-5.4208,452.2,49.593,0.18607,0,0
369.08,-5.3702,473.73,208.23,0.77202,0,0
573.88,-5.1988,452.2,281.25,0.62028,69.776,0
644.75,-5.2222,452.2,247.27,0.75487,69.776,0
763.55,-4.9806,473.73,197.49,0.20209,71.418,0
542.59,-5.2058,473.73,245.59,0.44843,71.418,0
541.23,-5.0578,452.2,137.61,0.65845,69.776,0
612.56,-5.0344,452.2,213.96,0.47956,220.65,0
391.77,-5.1492,236.87,239.72,0.66173,159.69,0
319.21,-5.2044,236.87,191.85,0.2967,50.5,0
161.17,-5.183,258.4,124.11,0.64825,158.24,0
128.05,-5.3666,430.66,38.099,0.65259,215.33,0
138.5,-5.3417,473.73,29.734,0.36722,202,0
140.82,-5.3161,258.4,87.244,0.64217,174.94,0
30.39,-5.4969,236.87,42.152,0.78887,0,0
23.889,-5.5425,258.4,24.707,0.73475,182.72,0
81.496,-5.3021,495.26,37.417,0.67298,219.07,0
58.246,-5.3717,452.2,54.62,0.62256,69.776,0
183.94,-5.1578,473.73,125.97,0.88997,101,0
230.8,-5.0646,495.26,60.443,0.38196,73.023,0
152.28,-5.2154,452.2,93.22,0.84431,69.776,0
116.66,-5.3379,473.73,71.948,0.4575,71.418,0
241.02,-5.137,473.73,168.43,0.90043,159.69,0
352.08,-5.0223,581.4,134.02,0.64756,250.19,0
139,-5.304,258.4,44.542,0.29184,52.745,0
323.53,-5.0544,559.86,74.489,0.41331,472.26,0
173.3,-5.2364,1055.1,87.379,0.24896,369.22,0
411.65,-5.0781,301.46,20.24,0.19545,127.39,0
175.29,-5.2514,1162.8,113.94,0.5656,671.34,0
263.52,-5.1999,1076.7,51.439,0.17604,697.76,0
195.37,-5.2395,258.4,46.281,0.21086,279.1,0
241.59,-5.1829,473.73,140.69,0.5252,225.84,0
359.24,-5.1331,473.73,94.745,0.21501,174.94,0
291.57,-5.1649,602.93,62.885,0.092975,0,0
386.36,-5.1297,473.73,148.6,0.33424,188.95,0
405.88,-5.1214,452.2,109.9,0.29656,120.85,0
326.85,-5.0954,409.13,185.94,0.64713,93.861,0
194.32,-5.2857,409.13,97.813,0.64225,93.861,0
228.38,-5.2514,452.2,101.9,0.42771,98.678,0
103.39,-5.3554,452.2,18.805,0.65914,98.678,0
221.54,-5.0892,409.13,176.04,0.65341,93.861,0
383.17,-5.1876,409.13,197.81,0.6326,0,0
425.79,-5.2435,409.13,183.59,0.39056,66.37,0
224.86,-5.2458,430.66,97.991,0.94346,152.26,0
340.38,-4.9041,516.8,189.17,0.90902,129.2,0
435.12,-4.9088,495.26,177.03,0.63248,252.96,0
196.32,-5.0671,258.4,179.52,0.9847,182.72,0
106.8,-5.2915,236.87,58.833,0.60355,0,0
131.5,-5.2048,258.4,79.911,0.48972,166.8,0
9.6769,-5.3837,452.2,26.042,0.97392,457.55,0
-8.6649,-5.5571,1184.3,20.914,0.25079,0,0
110.64,-5.3611,452.2,106.78,0.94203,452.2,0
197.46,-5.2261,279.93,155.88,0.99949,77.639,0
356.76,-4.9787,495.26,324.55,1.2878,242.19,0
787.97,-4.5599,516.8,231.46,0.74807,247.4,0
220.78,-5.2242,258.4,273.38,1.5729,174.94,0
110.93,-5.507,279.93,77.184,1.114,164.7,0
113.37,-5.6749,452.2,60.239,0.52151,98.678,0
174.95,-5.6029,323,101.17,0.70382,0,0
-3.6379,-5.8517,452.2,14.884,0.91415,209.33,0
53.164,-5.8885,516.8,47.326,0.45961,105.49,0
80.621,-5.9235,495.26,37.401,0.45949,126.48,0
87.866,-5.9598,452.2,7.2449,0.18472,69.776,0
81.816,-5.9349,473.73,78.206,0.80235,71.418,0
237.38,-5.7429,473.73,76.36,0.64297,225.84,0
130.94,-5.791,258.4,67.293,0.42476,0,0
168.21,-5.6805,473.73,62.566,0.17283,214.25,0
84.4,-5.8015,452.2,29.576,0.41491,69.776,0
147.48,-5.6212,452.2,59.065,0.87298,69.776,0
131.71,-5.5303,430.66,92.683,0.2985,0,0
17.043,-5.6534,452.2,33.576,0.81513,120.85,0
264.01,-5.2953,495.26,160.37,0.8965,126.48,0
211.87,-5.3499,516.8,123.36,0.50495,210.98,0
120.34,-5.3906,667.53,81.146,0.65792,169.55,0
321.3,-5.1893,430.66,164.25,0.83591,225.84,0
288.27,-5.1213,430.66,54.283,0.5316,96.299,0
300.85,-5.0789,473.73,260.51,1.0408,142.84,0
739.43,-4.6947,516.8,743.64,1.3968,74.593,0
1796.6,-4.2477,495.26,766.14,0.93123,73.023,0
1392.8,-4.2864,495.26,847.66,0.95587,73.023,0
764.87,-4.674,473.73,524.39,0.80899,71.418,0
673.81,-4.5664,473.73,226.88,0.14311,71.418,0
612.08,-4.6651,495.26,111.35,0.38383,73.023,0
633.29,-4.6296,495.26,372.55,0.90592,230.92,0
173.76,-5.0196,279.93,132.73,0.66654,190.18,0
430.52,-4.8066,236.87,273.89,0.35258,159.69,0
522.24,-4.9679,495.26,14.423,0.60389,242.19,0
431.31,-4.9534,473.73,184.44,0.72557,71.418,0
679.98,-5.1804,473.73,124.4,0.93842,71.418,0
476.83,-5.2934,452.2,222.47,0.65631,220.65,0
472.38,-5.3432,258.4,103.3,0.77732,158.24,0
431.66,-5.5196,258.4,159.49,0.69356,52.745,0
354.53,-5.5175,236.87,252.91,0.92622,151.5,0
70.819,-5.8305,452.2,69.942,0.73671,197.36,0
216.38,-5.7037,409.13,118.05,0.59319,66.37,0
199.62,-5.7072,473.73,93.557,0.82299,71.418,0
304.07,-5.4663,387.6,197.14,1.0856,111.89,1
455.26,-5.2759,409.13,186.58,0.73809,0,1
457.01,-5.2598,387.6,194.07,0.67387,0,1
620.09,-5.1033,409.13,289.66,0.72503,66.37,1
727.63,-5.0538,409.13,101.51,0.35717,248.33,1
648.41,-5.0528,710.6,88.295,0.59986,315.37,1
751.68,-4.9114,689.06,156.98,0.28499,149.19,1
582.85,-5.0197,646,368.96,0.87094,382.18,1
284.54,-5.2136,236.87,192.14,0.85672,174.94,1
323.35,-5.3013,904.39,181.65,0.85076,341.83,1
488.64,-4.9405,495.26,239,1.1385,309.81,1
557.15,-4.7765,516.8,166.18,0.35122,105.49,1
587.77,-4.8889,538.33,291.58,1.1975,0,1
267.86,-5.3632,516.8,243.36,1.3785,149.19,1
145.55,-5.5975,452.2,123.29,0.9752,209.33,1
59.011,-5.7029,323,30.769,0.21805,186.48,1
113.47,-5.5808,236.87,64.006,0.66969,101,1
131.22,-5.5422,236.87,80.551,0.49371,0,1
14.573,-5.6688,236.87,25.708,0.60401,202,1
40.519,-5.6709,581.4,38.254,0.67482,237.35,1
86.804,-5.5082,430.66,48.448,0.88591,96.299,1
94.599,-5.386,538.33,148.84,1.3232,215.33,1
555.19,-4.8581,258.4,256.61,0.98469,129.2,1
331.81,-4.9868,667.53,179.69,0.31969,369.53,0
360.57,-4.8991,667.53,217.53,0.92671,119.89,0
594.29,-4.6362,624.46,315.86,0.78912,0,0
696.32,-4.6304,667.53,118.16,0.24014,254.33,0
634.39,-4.6611,430.66,235.81,0.50423,225.84,0
521.01,-4.7395,430.66,294.49,0.91358,96.299,0
301.49,-5.0133,473.73,180.95,0.72887,0,0
303.8,-4.9515,430.66,96.541,0.58977,117.94,0
362.85,-4.8728,409.13,96.964,0.38977,318.3,0
355.63,-5.0138,925.93,150.62,0.88789,299.54,0
235.26,-5.1873,215.33,89.246,0.61331,48.15,0
287.92,-5.1589,947.46,277,0.95317,543.9,0
768.26,-4.835,839.79,504.21,1.0258,212.62,0
949.75,-4.7236,839.79,27.188,0.056235,0,0
769.82,-4.8364,839.79,215.09,0.69713,134.47,0
829.56,-4.9246,882.86,484.59,0.62448,168.87,0
1336,-4.678,904.39,344.52,0.28147,170.91,0
1007.3,-4.9584,947.46,406.87,0.83381,142.84,0
338.61,-4.6063,21.533,173.46,0.90833,21.533,0
160.91,-4.9646,64.6,124.06,1.0842,37.297,0
147.31,-5.0799,64.6,107.73,0.58032,26.373,0
318.47,-4.832,43.066,212.85,0.85127,21.533,0
431.82,-4.78,43.066,116.66,0.72212,0,1
255.44,-5.0501,43.066,314.48,0.89633,98.678,1
1206.2,-5.0981,495.26,937.22,0.26954,73.023,1
1711.9,-5.0216,21.533,572.77,0.74863,69.776,1
1589.4,-4.8749,43.066,614.14,0.56715,163.99,1
1237.3,-5.1536,1270.5,104.96,0.91753,509.8,1
1571.6,-5.2016,452.2,742.45,0.59876,430.13,1
1938.8,-5.0158,452.2,706.7,0.91855,0,1
2086.8,-4.8652,452.2,345.6,0.33566,69.776,1
2053.3,-5.0621,473.73,118.21,0.80883,0,1
2100.4,-5.1237,452.2,782.69,0.44376,69.776,1
2636.6,-5.139,452.2,666.01,0.60535,69.776,1
2436.9,-4.9811,473.73,497.98,0.11246,71.418,1
2433.1,-5.144,473.73,392.54,0.74473,0,1
2563.6,-5.1967,473.73,941.64,0.43425,0,1
3124.8,-5.0715,473.73,901.62,0.9437,71.418,1
3083.9,-4.8455,495.26,198.31,0.64275,73.023,1
3150.3,-4.9009,495.26,648.77,0.47335,73.023,1
2816.7,-4.9369,473.73,575.54,0.30022,71.418,1
2915.1,-4.8644,473.73,639.48,0.34313,0,1
2536.1,-4.8885,473.73,316.76,0.38242,0,1
2836,-4.8046,473.73,668.6,0.32601,0,1
2851.4,-4.8443,473.73,770.33,0.58434,0,1
2419.8,-4.9456,473.73,639.74,0.33531,71.418,1
2513.1,-4.8897,495.26,776.83,0.62652,73.023,1
2900,-4.785,495.26,818.83,0.29141,0,1
2975.5,-4.9252,495.26,201.45,0.3555,0,1
2872.8,-4.8363,495.26,278.82,0.23642,0,1
2921.4,-4.9021,495.26,276.68,0.34165,73.023,1
2820.4,-4.884,516.8,246.43,0.46228,74.593,1
2964.4,-4.9896,516.8,262.12,0.41613,0,1
2866.7,-4.9534,516.8,633.47,0.58711,0,1
3244.4,-4.8504,516.8,1210.6,0.71316,0,1
3770.1,-4.7436,516.8,408.57,0.36417,0,1
3155.8,-4.7945,516.8,811.66,0.34961,0,1
3352.6,-4.6927,516.8,912.53,0.22587,0,1
3652.6,-4.7728,516.8,377.74,0.32025,0,1
3430.8,-4.7356,516.8,848.26,0.21644,0,1
4072,-4.753,516.8,450.81,0.27932,0,1
3530.6,-4.7685,516.8,991.47,0.36401,0,1
3515.2,-4.8086,516.8,1232.1,0.47539,0,1
4394.3,-4.6745,516.8,124.5,0.63309,0,1
3508.1,-4.6371,516.8,1408.6,0.54128,0,1
3263,-4.5481,516.8,442.93,0.55942,0,1
3628.4,-4.4995,516.8,340.58,0.47416,0,1
3199.1,-4.4482,516.8,456.3,0.44025,0,1
3498.2,-4.4123,516.8,955.91,0.61163,74.593,1
3721.5,-4.2786,538.33,866.85,0.38739,76.131,1
3094.4,-4.3422,538.33,1227.7,0.65516,0,1
2747.4,-4.4763,538.33,1286.4,0.86215,0,1
1889.8,-4.6743,538.33,1135.3,0.78043,76.131,1
1383.4,-4.7369,516.8,866.69,0.92751,365.43,1
803.83,-5.0375,21.533,651.82,1.3091,71.418,1
326.27,-5.4173,43.066,305.69,0.8762,30.453,1
231.01,-5.3209,64.6,159.45,0.14278,0,1
106.15,-5.4096,43.066,48.563,0.82372,30.453,1
186.58,-5.0701,21.533,103.76,1.0809,0,1
221.55,-4.9487,43.066,34.962,0.56779,30.453,0
175.54,-4.9398,64.6,100.87,0.74146,0,0
337.48,-4.7261,43.066,145.08,0.66976,30.453,0
300.28,-4.75,21.533,176.59,0.93532,0,0
129.77,-5.0944,43.066,94.651,0.82351,30.453,0
162.21,-5.0162,64.6,170.66,1.2214,0,0
488.85,-4.4996,43.066,174.56,0.59998,30.453,0
286.88,-4.8562,21.533,252.54,1.5239,15.226,0
44.236,-5.456,64.6,29.915,0.85938,37.297,0
246.42,-5.1269,64.6,229.45,1.2317,26.373,0
471.52,-4.8642,43.066,142.23,0.68049,30.453,0
332.23,-4.9365,21.533,175.49,0.71939,15.226,0
286.12,-5.0739,64.6,41.859,0.18096,37.297,0
344.47,-4.9236,64.6,161.18,0.87265,37.297,0
436.96,-4.7646,21.533,36.66,0.52714,15.226,0
338.32,-4.807,43.066,199.88,0.78667,21.533,0
200.78,-5.0221,43.066,49.31,0.58016,0,0
362.54,-4.6729,43.066,111.56,0.19673,21.533,0
132.12,-5.0386,21.533,121.66,0.85043,15.226,0
138.47,-4.96,64.6,23.886,0.22098,37.297,0
123.88,-5.0189,64.6,102.05,0.7855,26.373,0
306.61,-4.7141,43.066,230.48,1.2379,30.453,0
470.38,-4.3688,21.533,276.62,1.2636,0,0
-18.733,-5.4451,43.066,34.827,1.0902,30.453,0
340.88,-4.8053,64.6,253.72,1.2752,0,0
358.96,-4.7683,43.066,374.22,0.38879,30.453,1
1121.1,-4.8687,21.533,680.07,0.60556,69.776,1
1184,-4.919,495.26,432.02,0.69785,334.63,1
1436.4,-5.0668,473.73,678.06,0.37248,71.418,1
1824.2,-4.9737,473.73,775.04,0.61972,0,1
2095,-4.9123,473.73,377.61,0.25902,0,1
1960.3,-4.9464,473.73,338.28,0.63158,71.418,1
1978.2,-5.0736,495.26,545.61,0.38308,73.023,1
2261.2,-4.8886,495.26,357.17,0.56747,0,1
2091.1,-4.9419,495.26,502.55,0.27408,0,1
2019.7,-4.919,495.26,329.41,0.39329,0,1
2198.5,-5.0048,495.26,461.79,0.25134,0,1
2213.7,-4.9442,495.26,532.83,0.59936,0,1
2455,-4.8594,495.26,378.54,0.29574,0,1
2330.4,-4.9802,495.26,443.22,0.3012,73.023,1
2286.4,-4.8959,473.73,151.17,0.57181,71.418,1
2350.4,-4.8466,473.73,581.96,0.58994,71.418,1
1998.3,-5.0395,495.26,579.93,0.35878,73.023,1
2013.8,-4.8977,495.26,394.39,0.37513,73.023,1
2152.7,-4.982,473.73,65.497,0.30001,71.418,1
2017.8,-4.9338,473.73,359.8,0.44106,0,1
2024.4,-5.0609,473.73,90.816,0.73454,0,1
2009.6,-5.1471,473.73,474.94,0.43097,71.418,1
1799.9,-4.9887,452.2,214.25,0.6006,69.776,1
1958.6,-5.0025,452.2,428.03,0.47689,0,1
1612.8,-5.0796,452.2,515.7,0.5556,0,1
1628.8,-5.124,452.2,303.42,0.18347,0,1
1725.9,-5.0665,452.2,206.68,0.19205,0,1
1678.3,-5.1094,452.2,441.03,0.49597,0,1
1494.1,-5.1628,452.2,148.85,0.13056,0,1
1648.7,-5.116,452.2,436.45,0.49524,0,1
1725.2,-5.0669,452.2,325.78,0.36896,0,1
1771.7,-5.0623,452.2,83.886,0.28743,0,1
1717.2,-5.0343,452.2,368.2,0.34964,0,1
1929.6,-5.0137,452.2,471.87,0.43257,0,1
1948,-4.9596,452.2,508.73,0.49143,69.776,1
1663.9,-5.1111,473.73,223.7,0.32399,71.418,1
1887.9,-5.0007,473.73,650.33,0.59127,0,1
2111.9,-4.9713,473.73,648.96,0.59135,327.28,1
2286.7,-4.86,21.533,364.94,0.18978,0,1
1995.5,-4.9861,473.73,680.66,0.53714,327.28,1
1822.3,-4.9757,473.73,493.28,0.54119,0,1
2262.5,-4.8684,473.73,759.64,0.43055,319.39,1
2332.4,-4.8996,43.066,791.56,0.67519,21.533,1
1725.2,-5.0545,452.2,954.77,0.88808,304.14,1
1275.7,-5.2117,452.2,122.11,0.56486,312.05,1
1748.6,-4.9321,21.533,612.1,0.81337,0,1
1704.2,-4.9434,452.2,448.72,0.45914,312.05,1
1512.3,-5.0173,452.2,269.6,0.52817,296.03,1
1608.1,-5.0546,64.6,631.45,0.64332,117.94,1
2008.2,-4.8536,21.533,328.6,0.62305,64.6,1
1500.6,-4.8946,452.2,674.21,0.37683,312.05,1
1402.4,-4.9116,452.2,382.65,0.56518,0,1
1709.4,-4.7646,452.2,448.51,0.19661,0,1
1637.8,-4.8954,452.2,364.87,0.56233,0,1
1546.8,-4.8937,452.2,206.52,0.38608,0,1
1582.6,-4.8345,452.2,539.46,0.40815,0,1
1914.6,-4.8248,452.2,575.26,0.42144,0,1
1928.3,-4.7608,452.2,394.49,0.28695,0,1
1753.2,-4.8594,452.2,367.99,0.17231,69.776,1
2082.8,-4.7486,473.73,843.62,0.44064,71.418,1
2436.6,-4.7776,473.73,705.24,0.16217,0,1
2491,-4.7376,473.73,549.68,0.51077,0,1
2194,-4.8878,473.73,650.7,0.34145,0,1
2105,-4.6899,473.73,169.27,0.76387,0,1
2221.2,-4.6389,473.73,405,0.23764,0,1
2252.7,-4.7143,473.73,315.87,0.43617,71.418,1
2309.8,-4.7197,495.26,578.19,0.46802,73.023,1
2542.2,-4.6214,495.26,637.53,0.37014,0,1
2629.6,-4.6604,495.26,369.76,0.55127,0,1
2438.2,-4.7519,495.26,563,0.29845,0,1
2369.6,-4.6979,495.26,414.66,0.35652,0,1
2583.3,-4.806,495.26,587.17,0.11118,0,1
2636.5,-4.6927,495.26,364.74,0.28446,0,1
2482.4,-4.7715,495.26,322.7,0.38961,0,1
2552.6,-4.7563,495.26,665.19,0.4594,0,1
2829.1,-4.6827,495.26,419.17,0.19465,73.023,1
2428.4,-4.7725,473.73,740.65,0.24352,71.418,1
2377.3,-4.7076,473.73,560.59,0.45436,0,1
2164,-4.6848,473.73,211.04,0.50205,0,1
2418.5,-4.8152,473.73,671.21,0.40735,0,1
2536.6,-4.7537,473.73,460.88,0.18386,0,1
2251,-4.8294,473.73,776.3,0.38776,0,1
2001.1,-4.6915,473.73,241.02,0.55532,71.418,1
2309.1,-4.6979,452.2,354.57,0.35905,69.776,1
2110,-4.7463,452.2,745.8,0.55725,0,1
1781.8,-4.8288,452.2,448.82,0.22815,69.776,1
1883.9,-4.7679,430.66,264.45,0.48971,68.094,1
1707.6,-4.9294,430.66,374.51,0.54788,280.76,1
1719.6,-4.8897,796.73,109,0.40985,358.71,1
1693.8,-4.8607,753.66,442.99,0.61323,156.02,1
1951.3,-4.735,732.13,415.1,0.442,125.56,1
1870.4,-4.7782,710.6,852.91,0.63478,123.7,1
1173.5,-4.9036,689.06,706.4,0.73559,86.133,1
1019.9,-4.9989,689.06,226.31,0.51884,121.81,1
1073.1,-5.0113,732.13,362.06,0.34241,494.33,1
775.6,-5.0456,21.533,213.11,0.053916,84.776,1
955.94,-5.0125,64.6,376.14,0.23847,37.297,1
1071.6,-5.023,64.6,157.68,0.31454,37.297,1
1002.3,-4.9731,21.533,400.01,0.45128,15.226,1
752.34,-4.9411,43.066,247.84,0.13267,121.81,1
839.05,-4.9802,710.6,263.04,0.45527,87.468,1
917.26,-4.8578,64.6,32.045,0.37434,149.19,1
841.29,-4.9225,21.533,204.37,0.51584,71.418,1
817.96,-4.9659,538.33,354.44,0.49255,357.09,1
534.13,-5.0202,495.26,105.44,0.85805,103.27,1
776.33,-4.6726,495.26,140.75,1.0218,342.51,1
585.17,-4.5734,21.533,449.31,1.123,69.776,1
86.333,-5.2242,43.066,145.13,1.2389,30.453,1
97.23,-5.161,64.6,138.73,1.2744,26.373,1
482.21,-4.5948,21.533,266.43,1.1916,21.533,1
391.66,-4.5429,21.533,256.88,1.1112,21.533,1
145.24,-5.1384,64.6,98.993,0.92583,37.297,1
256.71,-4.8766,64.6,268.06,1.4897,37.297,1
705.07,-4.2283,21.533,336.78,0.99086,21.533,0
578.44,-4.4122,21.533,406.05,1.3368,21.533,0
