@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4-weka.filters.unsupervised.attribute.Remove-R3'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute class {0,1}

@data
284.76,21.533,0
85.496,21.533,0
85.496,21.533,0
73.115,21.533,0
73.115,21.533,0
141.55,129.2,0
141.55,129.2,0
86.499,21.533,0
86.499,21.533,0
144.13,21.533,0
144.13,21.533,0
147.73,21.533,0
147.73,21.533,0
131.17,21.533,0
131.17,21.533,0
110.56,21.533,0
110.56,21.533,0
251.16,21.533,0
251.16,21.533,0
245.97,129.2,0
245.97,129.2,0
220.84,107.67,0
220.84,107.67,0
179.77,43.066,0
179.77,43.066,0
259.59,21.533,0
259.59,21.533,0
503.54,21.533,0
503.54,21.533,0
439.84,323,0
439.84,323,0
144.7,86.133,0
144.7,86.133,0
167.04,21.533,0
167.04,21.533,0
121.29,21.533,0
121.29,21.533,0
261.93,21.533,0
261.93,21.533,0
165.14,21.533,0
165.14,21.533,0
252.81,107.67,0
252.81,107.67,0
326.58,129.2,0
326.58,129.2,0
336.3,129.2,0
336.3,129.2,0
226.4,107.67,0
226.4,107.67,0
378.17,129.2,0
378.17,129.2,0
103.19,43.066,0
103.19,43.066,0
175.07,86.133,0
175.07,86.133,0
198.11,43.066,0
198.11,43.066,0
112.65,107.67,0
112.65,107.67,0
145.78,107.67,0
145.78,107.67,0
116.14,21.533,0
116.14,21.533,0
154.3,21.533,0
154.3,21.533,0
169.15,21.533,0
169.15,21.533,0
359.85,21.533,0
359.85,21.533,0
164.49,107.67,0
164.49,107.67,0
296.79,43.066,0
296.79,43.066,0
407.31,21.533,0
407.31,21.533,0
156.93,21.533,0
156.93,21.533,0
265.05,21.533,0
265.05,21.533,0
243.76,129.2,0
243.76,129.2,0
239.92,129.2,0
239.92,129.2,0
139.4,129.2,0
139.4,129.2,0
201.92,21.533,0
201.92,21.533,0
438.47,279.93,0
438.47,279.93,0
103.24,21.533,0
103.24,21.533,0
233.39,21.533,0
233.39,21.533,0
232.21,21.533,0
232.21,21.533,0
427.23,21.533,0
427.23,21.533,0
199.77,107.67,0
199.77,107.67,0
247.9,129.2,0
247.9,129.2,0
117.1,107.67,0
117.1,107.67,0
168.86,64.6,0
168.86,64.6,0
148.55,107.67,0
148.55,107.67,0
69.012,21.533,0
69.012,21.533,0
104.18,21.533,0
104.18,21.533,0
309.45,21.533,0
309.45,21.533,0
367.01,129.2,0
367.01,129.2,0
72.054,129.2,0
72.054,129.2,0
129.28,107.67,0
129.28,107.67,0
157.55,107.67,0
157.55,107.67,0
537.95,64.6,0
537.95,64.6,0
288.36,107.67,0
288.36,107.67,0
141.9,129.2,0
141.9,129.2,0
279.56,64.6,0
279.56,64.6,0
104.87,64.6,0
104.87,64.6,0
91.705,86.133,0
91.705,86.133,0
244.85,107.67,0
244.85,107.67,0
211.36,129.2,0
211.36,129.2,0
158.56,129.2,0
158.56,129.2,0
197.82,107.67,0
197.82,107.67,0
280.6,150.73,0
280.6,150.73,0
176.47,107.67,0
176.47,107.67,0
145.49,64.6,0
145.49,64.6,0
124.88,107.67,0
124.88,107.67,0
157.31,107.67,0
157.31,107.67,0
57.458,129.2,0
57.458,129.2,0
123.23,107.67,0
123.23,107.67,0
228.04,107.67,0
228.04,107.67,0
395.28,323,0
395.28,323,0
459.44,107.67,0
459.44,107.67,0
64.754,107.67,0
64.754,107.67,0
0,21.533,0
0,21.533,0
154.9,21.533,0
154.9,21.533,0
240.1,21.533,0
240.1,21.533,0
55.262,64.6,0
55.262,64.6,0
149.14,107.67,0
149.14,107.67,0
214.57,21.533,0
214.57,21.533,0
230.77,129.2,0
230.77,129.2,0
46.551,107.67,0
46.551,107.67,0
217.29,129.2,0
217.29,129.2,0
45.457,107.67,0
45.457,107.67,0
157.62,129.2,0
157.62,129.2,0
93.876,129.2,0
93.876,129.2,0
194.27,107.67,0
194.27,107.67,0
70.848,193.8,0
70.848,193.8,0
198.48,107.67,0
198.48,107.67,0
242.54,107.67,0
242.54,107.67,0
216.67,21.533,0
216.67,21.533,0
139.34,107.67,0
139.34,107.67,0
223.29,107.67,0
223.29,107.67,0
12.066,21.533,0
12.066,21.533,0
217.77,258.4,0
217.77,258.4,0
161.47,129.2,0
161.47,129.2,0
0,129.2,0
0,129.2,0
5.1887,129.2,0
5.1887,129.2,0
135.74,86.133,0
135.74,86.133,0
278.88,129.2,0
278.88,129.2,0
213.14,129.2,0
213.14,129.2,0
100.42,129.2,0
100.42,129.2,0
49.308,150.73,0
49.308,150.73,0
78.499,21.533,0
78.499,21.533,0
128.86,107.67,0
128.86,107.67,0
257.94,129.2,0
257.94,129.2,0
332.82,21.533,0
332.82,21.533,0
276.7,21.533,0
276.7,21.533,0
231.57,21.533,0
231.57,21.533,0
102.85,21.533,0
102.85,21.533,0
228.97,21.533,0
228.97,21.533,0
51.996,107.67,0
51.996,107.67,0
126.54,107.67,0
126.54,107.67,0
56.95,129.2,0
56.95,129.2,0
145.42,107.67,0
145.42,107.67,0
186.88,64.6,0
186.88,64.6,0
66.469,107.67,0
66.469,107.67,0
287.95,107.67,0
287.95,107.67,0
182.93,129.2,0
182.93,129.2,0
98.325,107.67,0
98.325,107.67,0
94.056,129.2,0
94.056,129.2,0
144.84,129.2,0
144.84,129.2,0
22.916,107.67,0
22.916,107.67,0
92.836,150.73,0
92.836,150.73,0
0,150.73,0
0,150.73,0
0,732.13,0
0,732.13,0
0,150.73,0
0,150.73,0
10.7,1033.6,0
10.7,1033.6,0
0,172.27,0
0,172.27,0
0,796.73,0
0,796.73,0
156.74,710.6,0
156.74,710.6,0
200.61,172.27,0
200.61,172.27,0
319.3,796.73,0
319.3,796.73,0
458.38,323,0
458.38,323,0
621.55,323,0
621.55,323,0
1407.3,344.53,0
1407.3,344.53,0
878.74,409.13,0
878.74,409.13,0
949.82,473.73,0
949.82,473.73,0
1469.8,516.8,0
1469.8,516.8,0
2523.3,516.8,0
2523.3,516.8,0
2682.2,516.8,0
2682.2,516.8,0
2218.9,516.8,0
2218.9,516.8,0
994.29,193.8,0
994.29,193.8,0
837.47,495.26,0
837.47,495.26,0
874.65,516.8,0
874.65,516.8,0
947.48,344.53,0
947.48,344.53,0
642.44,409.13,0
642.44,409.13,0
623.01,538.33,0
623.01,538.33,0
381.98,473.73,0
381.98,473.73,0
749.07,452.2,0
749.07,452.2,0
753.86,473.73,0
753.86,473.73,0
1150.5,452.2,0
1150.5,452.2,0
856.32,473.73,0
856.32,473.73,0
437.03,473.73,0
437.03,473.73,0
535.46,473.73,0
535.46,473.73,0
754.6,689.06,0
754.6,689.06,0
862.99,473.73,0
862.99,473.73,0
575.21,258.4,0
575.21,258.4,0
1033.9,452.2,0
1033.9,452.2,0
1235.7,452.2,0
1235.7,452.2,0
909.04,1055.1,0
909.04,1055.1,0
519.01,1033.6,0
519.01,1033.6,0
1020.3,430.66,0
1020.3,430.66,0
1011.5,430.66,0
1011.5,430.66,0
538.9,409.13,0
538.9,409.13,0
526.75,710.6,0
526.75,710.6,0
398.69,193.8,0
398.69,193.8,0
465.55,387.6,0
465.55,387.6,0
290.17,495.26,0
290.17,495.26,0
1002.7,990.53,0
1002.7,990.53,0
992.11,990.53,0
992.11,990.53,0
842.01,947.46,0
842.01,947.46,0
1887.2,1012.1,0
1887.2,1012.1,0
2183.2,1033.6,0
2183.2,1033.6,0
1919,2196.4,0
1919,2196.4,0
2188.4,1119.7,0
2188.4,1119.7,0
1997.6,1055.1,0
1997.6,1055.1,0
2862.4,1012.1,0
2862.4,1012.1,0
2560.3,990.53,0
2560.3,990.53,0
1759.5,473.73,0
1759.5,473.73,0
1565.7,1033.6,0
1565.7,1033.6,0
1298.6,452.2,0
1298.6,452.2,0
639.04,172.27,0
639.04,172.27,0
531.91,452.2,0
531.91,452.2,0
601.05,667.53,0
601.05,667.53,0
683.52,452.2,0
683.52,452.2,0
703.38,452.2,0
703.38,452.2,0
391.46,689.06,0
391.46,689.06,0
1776.1,1399.7,0
1776.1,1399.7,0
1397.6,1399.7,0
1397.6,1399.7,0
1368.3,366.06,0
1368.3,366.06,0
777.31,990.53,0
777.31,990.53,0
430.68,473.73,0
430.68,473.73,0
1586.5,1033.6,0
1586.5,1033.6,0
2154,990.53,0
2154,990.53,0
1577.3,1012.1,0
1577.3,1012.1,0
1048.8,1012.1,0
1048.8,1012.1,0
820.47,1012.1,0
820.47,1012.1,0
947.35,882.86,0
947.35,882.86,0
1440,1550.4,0
1440,1550.4,0
799.2,1270.5,0
799.2,1270.5,0
690.65,710.6,0
690.65,710.6,0
623.91,581.4,0
623.91,581.4,0
8.9295,473.73,0
8.9295,473.73,0
158.71,473.73,0
158.71,473.73,0
99.762,258.4,0
99.762,258.4,0
109.16,473.73,0
109.16,473.73,0
0,452.2,0
0,452.2,0
128.65,452.2,0
128.65,452.2,0
77.83,430.66,0
77.83,430.66,0
0,452.2,0
0,452.2,0
304.22,495.26,0
304.22,495.26,0
247.47,516.8,0
247.47,516.8,0
123.95,667.53,0
123.95,667.53,0
381.84,430.66,0
381.84,430.66,0
344.66,430.66,0
344.66,430.66,0
358.16,473.73,0
358.16,473.73,0
935.92,516.8,0
935.92,516.8,0
2319.5,495.26,0
2319.5,495.26,0
1788.2,495.26,0
1788.2,495.26,0
935.76,473.73,0
935.76,473.73,0
826.35,473.73,0
826.35,473.73,0
750.72,495.26,0
750.72,495.26,0
777.83,495.26,0
777.83,495.26,0
177.97,279.93,0
177.97,279.93,0
516.47,236.87,0
516.47,236.87,0
648.87,495.26,0
648.87,495.26,0
521.17,473.73,0
521.17,473.73,0
867.93,473.73,0
867.93,473.73,0
606.67,452.2,0
606.67,452.2,0
619.95,258.4,0
619.95,258.4,0
581.64,258.4,0
581.64,258.4,0
480.31,236.87,0
480.31,236.87,0
111.35,452.2,0
111.35,452.2,0
286.71,409.13,0
286.71,409.13,0
254.04,473.73,0
254.04,473.73,0
305.43,387.6,0
305.43,387.6,0
465.37,409.13,0
465.37,409.13,0
468.29,387.6,0
468.29,387.6,0
550.79,409.13,0
550.79,409.13,0
677.14,409.13,0
677.14,409.13,0
337.08,839.79,0
337.08,839.79,0
475.39,624.46,0
475.39,624.46,0
368.04,646,0
368.04,646,0
145.68,236.87,0
145.68,236.87,0
198.47,236.87,0
198.47,236.87,0
154.83,236.87,0
154.83,236.87,0
86.459,409.13,0
86.459,409.13,0
48.618,344.53,0
48.618,344.53,0
88.056,236.87,0
88.056,236.87,0
135.39,430.66,0
135.39,430.66,0
32.793,323,0
32.793,323,0
106.18,581.4,0
106.18,581.4,0
129.42,236.87,0
129.42,236.87,0
0,236.87,0
0,236.87,0
46.929,581.4,0
46.929,581.4,0
123.2,430.66,0
123.2,430.66,0
135.83,538.33,0
135.83,538.33,0
725.43,258.4,0
725.43,258.4,0
428.44,667.53,0
428.44,667.53,0
441.31,667.53,0
441.31,667.53,0
766.5,624.46,0
766.5,624.46,0
1004.2,667.53,0
1004.2,667.53,0
869.04,215.33,0
869.04,215.33,0
1283.1,387.6,0
1283.1,387.6,0
1597.7,387.6,0
1597.7,387.6,0
1271.3,409.13,0
1271.3,409.13,0
777.69,215.33,0
777.69,215.33,0
565.45,215.33,0
565.45,215.33,0
403.67,215.33,0
403.67,215.33,0
517.47,193.8,0
517.47,193.8,0
571.24,193.8,0
571.24,193.8,0
360.09,387.6,0
360.09,387.6,0
155.27,387.6,0
155.27,387.6,0
517.74,387.6,0
517.74,387.6,0
467.66,387.6,0
467.66,387.6,0
446.38,409.13,0
446.38,409.13,0
245.7,495.26,0
245.7,495.26,0
245.32,473.73,0
245.32,473.73,0
222.35,581.4,0
222.35,581.4,0
235.87,409.13,0
235.87,409.13,0
216.6,581.4,0
216.6,581.4,0
105.54,473.73,0
105.54,473.73,0
35.791,452.2,0
35.791,452.2,0
50.476,236.87,0
50.476,236.87,0
77.552,258.4,0
77.552,258.4,0
250.25,689.06,0
250.25,689.06,0
177.48,689.06,0
177.48,689.06,0
196.66,409.13,0
196.66,409.13,0
251.26,581.4,0
251.26,581.4,0
87.691,430.66,0
87.691,430.66,0
202.23,236.87,0
202.23,236.87,0
0,258.4,0
0,258.4,0
0,21.533,0
0,21.533,0
25.366,64.6,0
25.366,64.6,0
38.905,64.6,0
38.905,64.6,0
44.74,43.066,0
44.74,43.066,0
18.51,43.066,0
18.51,43.066,0
1.9576,43.066,0
1.9576,43.066,0
0,64.6,0
0,64.6,0
8.8126,21.533,0
8.8126,21.533,0
58.794,43.066,0
58.794,43.066,0
122.49,64.6,0
122.49,64.6,0
234.92,21.533,0
234.92,21.533,0
187.67,64.6,0
187.67,64.6,0
186.17,21.533,0
186.17,21.533,0
291.98,21.533,0
291.98,21.533,0
245.8,64.6,0
245.8,64.6,0
222.69,43.066,0
222.69,43.066,0
177.59,21.533,0
177.59,21.533,0
246.04,43.066,0
246.04,43.066,0
119.17,64.6,0
119.17,64.6,0
46.536,43.066,0
46.536,43.066,0
0,21.533,0
0,21.533,0
16.92,21.533,0
16.92,21.533,0
0,64.6,0
0,64.6,0
10.103,21.533,0
10.103,21.533,0
2.9914,43.066,0
2.9914,43.066,0
41.293,43.066,0
41.293,43.066,0
0,21.533,0
0,21.533,0
15.794,86.133,0
15.794,86.133,0
76.09,21.533,0
76.09,21.533,0
14.402,86.133,0
14.402,86.133,0
38.013,64.6,0
38.013,64.6,0
0,21.533,0
0,21.533,0
124.18,43.066,0
124.18,43.066,0
12.518,172.27,0
12.518,172.27,0
62.075,64.6,0
62.075,64.6,0
12.515,21.533,0
12.515,21.533,0
20.937,64.6,0
20.937,64.6,0
11.242,64.6,0
11.242,64.6,0
63.064,21.533,0
63.064,21.533,0
13.415,43.066,0
13.415,43.066,0
50.714,21.533,0
50.714,21.533,0
13.079,64.6,0
13.079,64.6,0
387.42,21.533,0
387.42,21.533,0
174.72,43.066,0
174.72,43.066,0
62.303,64.6,0
62.303,64.6,0
41.373,21.533,0
41.373,21.533,0
15.199,43.066,0
15.199,43.066,0
21.49,64.6,0
21.49,64.6,0
43.611,64.6,0
43.611,64.6,0
5.4936,64.6,0
5.4936,64.6,0
56.91,21.533,0
56.91,21.533,0
2.84,43.066,0
2.84,43.066,0
24.447,64.6,0
24.447,64.6,0
4.1261,21.533,0
4.1261,21.533,0
37.665,21.533,0
37.665,21.533,0
93.485,64.6,0
93.485,64.6,0
37.862,43.066,0
37.862,43.066,0
9.2821,43.066,0
9.2821,43.066,0
51.556,43.066,0
51.556,43.066,0
43.575,64.6,0
43.575,64.6,0
0,43.066,0
0,43.066,0
13.581,21.533,0
13.581,21.533,0
3.1409,43.066,0
3.1409,43.066,0
34.865,64.6,0
34.865,64.6,0
104.5,21.533,0
104.5,21.533,0
18.105,43.066,0
18.105,43.066,0
10.792,43.066,0
10.792,43.066,0
132.55,64.6,0
132.55,64.6,0
9.1608,21.533,0
9.1608,21.533,0
0,43.066,0
0,43.066,0
25.055,64.6,0
25.055,64.6,0
41.952,64.6,0
41.952,64.6,0
25.211,21.533,0
25.211,21.533,0
11.456,43.066,0
11.456,43.066,0
13.26,43.066,0
13.26,43.066,0
43.141,64.6,0
43.141,64.6,0
144.7,21.533,0
144.7,21.533,0
179.78,43.066,0
179.78,43.066,0
29.593,21.533,0
29.593,21.533,0
94.287,64.6,0
94.287,64.6,0
56.546,64.6,0
56.546,64.6,0
34.657,21.533,0
34.657,21.533,0
39.119,43.066,0
39.119,43.066,0
35.396,64.6,0
35.396,64.6,0
43.068,43.066,0
43.068,43.066,0
55.803,21.533,0
55.803,21.533,0
24.541,64.6,0
24.541,64.6,0
2.6213,64.6,0
2.6213,64.6,0
0,21.533,0
0,21.533,0
51.589,21.533,0
51.589,21.533,0
10.498,64.6,0
10.498,64.6,0
7.7558,43.066,0
7.7558,43.066,0
5.1325,21.533,0
5.1325,21.533,0
23.918,43.066,0
23.918,43.066,0
0,64.6,0
0,64.6,0
26.007,64.6,0
26.007,64.6,0
41.612,21.533,0
41.612,21.533,0
41.943,21.533,0
41.943,21.533,0
39.193,64.6,0
39.193,64.6,0
35.917,43.066,0
35.917,43.066,0
5.1321,43.066,0
5.1321,43.066,0
37.967,43.066,0
37.967,43.066,0
83.914,193.8,0
83.914,193.8,0
0.29973,43.066,0
0.29973,43.066,0
14.234,21.533,0
14.234,21.533,0
30.984,43.066,0
30.984,43.066,0
45.384,43.066,0
45.384,43.066,0
43.914,21.533,0
43.914,21.533,0
3.8616,43.066,0
3.8616,43.066,0
14.667,64.6,0
14.667,64.6,0
16.989,43.066,0
16.989,43.066,0
41.424,21.533,0
41.424,21.533,0
36.295,21.533,0
36.295,21.533,0
35.737,64.6,0
35.737,64.6,0
20.781,64.6,0
20.781,64.6,0
18.805,21.533,0
18.805,21.533,0
16.003,64.6,0
16.003,64.6,0
45.66,64.6,0
45.66,64.6,0
0.90538,64.6,0
0.90538,64.6,0
14.378,21.533,0
14.378,21.533,0
27.688,64.6,0
27.688,64.6,0
1.7156,64.6,0
1.7156,64.6,0
34.27,43.066,0
34.27,43.066,0
62.218,21.533,0
62.218,21.533,0
11.725,64.6,0
11.725,64.6,0
15.237,64.6,0
15.237,64.6,0
60.181,43.066,0
60.181,43.066,0
18.013,21.533,0
18.013,21.533,0
44.997,64.6,0
44.997,64.6,0
9.2985,64.6,0
9.2985,64.6,0
41.494,21.533,0
41.494,21.533,0
31.755,43.066,0
31.755,43.066,0
17.287,64.6,0
17.287,64.6,0
29.986,64.6,0
29.986,64.6,0
3.1603,43.066,0
3.1603,43.066,0
22.079,21.533,0
22.079,21.533,0
48.799,64.6,0
48.799,64.6,0
169.66,43.066,0
169.66,43.066,0
16.564,43.066,0
16.564,43.066,0
83.358,43.066,0
83.358,43.066,0
81.574,21.533,0
81.574,21.533,0
27.338,64.6,0
27.338,64.6,0
18.802,21.533,0
18.802,21.533,0
14.268,43.066,0
14.268,43.066,0
28.005,43.066,0
28.005,43.066,0
29.632,43.066,0
29.632,43.066,0
30.482,43.066,0
30.482,43.066,0
14.497,21.533,0
14.497,21.533,0
7.9269,43.066,0
7.9269,43.066,0
35.614,64.6,0
35.614,64.6,0
27.769,21.533,0
27.769,21.533,0
41.285,43.066,0
41.285,43.066,0
54.899,64.6,0
54.899,64.6,0
7.3514,43.066,0
7.3514,43.066,0
31.464,21.533,0
31.464,21.533,0
5.4065,43.066,0
5.4065,43.066,0
10.676,64.6,0
10.676,64.6,0
23.951,21.533,0
23.951,21.533,0
1.3436,43.066,0
1.3436,43.066,0
27.016,64.6,0
27.016,64.6,0
28.627,64.6,0
28.627,64.6,0
30.734,21.533,0
30.734,21.533,0
12.25,43.066,0
12.25,43.066,0
17.008,64.6,0
17.008,64.6,0
40.382,64.6,0
40.382,64.6,0
28.72,21.533,0
28.72,21.533,0
68.186,43.066,0
68.186,43.066,0
70.234,21.533,0
70.234,21.533,0
0,21.533,0
0,21.533,0
18.663,21.533,0
18.663,21.533,0
38.167,43.066,0
38.167,43.066,0
0,21.533,0
0,21.533,0
14.686,21.533,0
14.686,21.533,0
0.072851,21.533,0
0.072851,21.533,0
92.018,21.533,0
92.018,21.533,0
127.28,21.533,0
127.28,21.533,0
240.84,43.066,0
240.84,43.066,0
144.73,21.533,0
144.73,21.533,0
322.05,21.533,0
322.05,21.533,0
0,107.67,0
0,107.67,0
45.198,107.67,0
45.198,107.67,0
91.335,150.73,0
91.335,150.73,0
125.98,86.133,0
125.98,86.133,0
215.61,129.2,0
215.61,129.2,0
134.88,129.2,0
134.88,129.2,0
30.831,107.67,0
30.831,107.67,0
68.52,107.67,0
68.52,107.67,0
45.737,129.2,0
45.737,129.2,0
24.728,107.67,0
24.728,107.67,0
32.273,86.133,0
32.273,86.133,0
0,86.133,0
0,86.133,0
141.9,129.2,0
141.9,129.2,0
194.49,344.53,0
194.49,344.53,0
25.152,107.67,0
25.152,107.67,0
4.665,86.133,0
4.665,86.133,0
27.401,107.67,0
27.401,107.67,0
0,129.2,0
0,129.2,0
9.8061,129.2,0
9.8061,129.2,0
50.557,107.67,0
50.557,107.67,0
44.599,86.133,0
44.599,86.133,0
0,107.67,0
0,107.67,0
103.8,107.67,0
103.8,107.67,0
73.737,21.533,0
73.737,21.533,0
14.825,86.133,0
14.825,86.133,0
12.916,129.2,0
12.916,129.2,0
1.1352,129.2,0
1.1352,129.2,0
0.43609,107.67,0
0.43609,107.67,0
135.54,64.6,0
135.54,64.6,0
117.87,107.67,0
117.87,107.67,0
56.205,107.67,0
56.205,107.67,0
114.23,129.2,0
114.23,129.2,0
279.05,21.533,0
279.05,21.533,0
165.19,129.2,0
165.19,129.2,0
143.78,107.67,0
143.78,107.67,0
107.2,43.066,0
107.2,43.066,0
169.76,21.533,0
169.76,21.533,0
339.75,21.533,0
339.75,21.533,0
294.15,323,0
294.15,323,0
88.754,86.133,0
88.754,86.133,0
90.472,21.533,0
90.472,21.533,0
58.917,21.533,0
58.917,21.533,0
170.66,21.533,0
170.66,21.533,0
106.25,21.533,0
106.25,21.533,0
158.94,107.67,0
158.94,107.67,0
195.92,129.2,0
195.92,129.2,0
198.59,129.2,0
198.59,129.2,0
143.68,107.67,0
143.68,107.67,0
245.15,129.2,0
245.15,129.2,0
47.28,43.066,0
47.28,43.066,0
107.63,86.133,0
107.63,86.133,0
122.44,43.066,0
122.44,43.066,0
55.869,107.67,0
55.869,107.67,0
82.19,107.67,0
82.19,107.67,0
58.478,21.533,0
58.478,21.533,0
85.669,21.533,0
85.669,21.533,0
98.984,21.533,0
98.984,21.533,0
241.84,21.533,0
241.84,21.533,0
94.041,107.67,0
94.041,107.67,0
191.69,43.066,0
191.69,43.066,0
253.69,21.533,0
253.69,21.533,0
118.46,21.533,0
118.46,21.533,0
142,129.2,0
142,129.2,0
209.52,21.533,0
209.52,21.533,0
183.05,21.533,0
183.05,21.533,0
309.92,129.2,0
309.92,129.2,0
433.29,86.133,0
433.29,86.133,0
141.82,107.67,0
141.82,107.67,0
139.25,129.2,0
139.25,129.2,0
79.159,129.2,0
79.159,129.2,0
148.4,107.67,0
148.4,107.67,0
118.81,21.533,0
118.81,21.533,0
107.36,129.2,0
107.36,129.2,0
45.153,107.67,0
45.153,107.67,0
197.47,129.2,0
197.47,129.2,0
67.024,107.67,0
67.024,107.67,0
88.292,21.533,0
88.292,21.533,0
204.13,21.533,0
204.13,21.533,0
126.44,107.67,0
126.44,107.67,0
163.11,129.2,0
163.11,129.2,0
101.97,107.67,0
101.97,107.67,0
187.6,107.67,0
187.6,107.67,0
170.85,21.533,0
170.85,21.533,0
144.48,107.67,0
144.48,107.67,0
61.488,64.6,0
61.488,64.6,0
104.46,129.2,0
104.46,129.2,0
156.88,86.133,0
156.88,86.133,0
76.696,86.133,0
76.696,86.133,0
130.97,107.67,0
130.97,107.67,0
254.58,215.33,0
254.58,215.33,0
135.37,129.2,0
135.37,129.2,0
149.09,107.67,0
149.09,107.67,0
113.37,129.2,0
113.37,129.2,0
91.267,129.2,0
91.267,129.2,0
78.994,64.6,0
78.994,64.6,0
101.79,86.133,0
101.79,86.133,0
142.97,107.67,0
142.97,107.67,0
83.24,129.2,0
83.24,129.2,0
194.22,64.6,0
194.22,64.6,0
185.48,86.133,0
185.48,86.133,0
76.361,150.73,0
76.361,150.73,0
62.06,107.67,0
62.06,107.67,0
0,21.533,0
0,21.533,0
147.78,21.533,0
147.78,21.533,0
198.76,21.533,0
198.76,21.533,0
57.095,64.6,0
57.095,64.6,0
105.27,107.67,0
105.27,107.67,0
167.64,21.533,0
167.64,21.533,0
146.95,129.2,0
146.95,129.2,0
54.496,107.67,0
54.496,107.67,0
185.64,129.2,0
185.64,129.2,0
54.028,107.67,0
54.028,107.67,0
143.44,129.2,0
143.44,129.2,0
89.489,129.2,0
89.489,129.2,0
164.37,107.67,0
164.37,107.67,0
68.786,193.8,0
68.786,193.8,0
165.44,107.67,0
165.44,107.67,0
191.93,107.67,0
191.93,107.67,0
182.16,21.533,0
182.16,21.533,0
116.86,107.67,0
116.86,107.67,0
179.45,107.67,0
179.45,107.67,0
24.204,21.533,0
24.204,21.533,0
177.49,258.4,0
177.49,258.4,0
134.21,129.2,0
134.21,129.2,0
14.502,129.2,0
14.502,129.2,0
168.2,129.2,0
168.2,129.2,0
416.87,107.67,0
416.87,107.67,0
14.899,64.6,0
14.899,64.6,0
138.15,129.2,0
138.15,129.2,0
110.88,107.67,0
110.88,107.67,0
135.39,129.2,0
135.39,129.2,0
132.26,107.67,0
132.26,107.67,0
97.273,129.2,0
97.273,129.2,0
70.297,107.67,0
70.297,107.67,0
88.328,107.67,0
88.328,107.67,0
43.211,129.2,0
43.211,129.2,0
94.496,129.2,0
94.496,129.2,0
52.33,86.133,0
52.33,86.133,0
88.812,86.133,0
88.812,86.133,0
151.16,107.67,0
151.16,107.67,0
91.875,43.066,0
91.875,43.066,0
75.238,86.133,0
75.238,86.133,0
16.717,43.066,0
16.717,43.066,0
17.037,107.67,0
17.037,107.67,0
97.348,107.67,0
97.348,107.67,0
0,129.2,0
0,129.2,0
70.703,129.2,0
70.703,129.2,0
188,107.67,0
188,107.67,0
89.107,129.2,0
89.107,129.2,0
141.31,129.2,0
141.31,129.2,0
76.162,129.2,0
76.162,129.2,0
137.14,107.67,0
137.14,107.67,0
0,107.67,0
0,107.67,0
90.064,64.6,0
90.064,64.6,0
32.392,86.133,0
32.392,86.133,0
50.456,64.6,0
50.456,64.6,0
33.358,344.53,0
33.358,344.53,0
0,732.13,0
0,732.13,0
0,150.73,0
0,150.73,0
11.577,1033.6,0
11.577,1033.6,0
0,172.27,0
0,172.27,0
0,796.73,0
0,796.73,0
25.263,129.2,0
25.263,129.2,0
88.699,409.13,0
88.699,409.13,0
230.13,409.13,0
230.13,409.13,0
3.1317,409.13,0
3.1317,409.13,0
327.77,323,0
327.77,323,0
1076,516.8,0
1076,516.8,0
1689.4,516.8,0
1689.4,516.8,0
2355.3,516.8,0
2355.3,516.8,0
2441.4,538.33,0
2441.4,538.33,0
2649.2,538.33,0
2649.2,538.33,0
2830.1,538.33,0
2830.1,538.33,0
2962.1,516.8,0
2962.1,516.8,0
3037.4,516.8,0
3037.4,516.8,0
1853.9,516.8,0
1853.9,516.8,0
1988,495.26,0
1988,495.26,0
217.66,387.6,0
217.66,387.6,0
0,387.6,0
0,387.6,0
86.175,409.13,0
86.175,409.13,0
53.329,538.33,0
53.329,538.33,0
0,559.86,0
0,559.86,0
98.632,387.6,0
98.632,387.6,0
51.484,387.6,0
51.484,387.6,0
157.98,516.8,0
157.98,516.8,0
77.926,129.2,0
77.926,129.2,0
194.83,215.33,0
194.83,215.33,0
57.055,193.8,0
57.055,193.8,0
143.44,215.33,0
143.44,215.33,0
188.98,215.33,0
188.98,215.33,0
308.76,193.8,0
308.76,193.8,0
376.12,193.8,0
376.12,193.8,0
515.41,387.6,0
515.41,387.6,0
420.65,387.6,0
420.65,387.6,0
153.7,236.87,0
153.7,236.87,0
149.66,107.67,0
149.66,107.67,0
250.56,129.2,0
250.56,129.2,0
222.46,107.67,0
222.46,107.67,0
1536.4,107.67,0
1536.4,107.67,0
1757.7,107.67,0
1757.7,107.67,0
3021.5,344.53,0
3021.5,344.53,0
2163,366.06,0
2163,366.06,0
1706.4,344.53,0
1706.4,344.53,0
1765.9,344.53,0
1765.9,344.53,0
1679,344.53,0
1679,344.53,0
814.46,366.06,0
814.46,366.06,0
365.18,646,0
365.18,646,0
899.76,279.93,0
899.76,279.93,0
436.73,107.67,0
436.73,107.67,0
430.11,258.4,0
430.11,258.4,0
324.23,258.4,0
324.23,258.4,0
149.8,366.06,0
149.8,366.06,0
85.193,279.93,0
85.193,279.93,0
64.612,258.4,0
64.612,258.4,0
121.21,279.93,0
121.21,279.93,0
