@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0011511,0.00041745,0.12704,0.10889,0.0012275,0.0005379,54,48,0
0.0011511,0.00041745,0.12704,0.10889,0.0012275,0.0005379,54,48,0
0.00092131,0.00018767,0.16243,0.14428,0.0010464,0.00035681,76,70,0
0.00092131,0.00018767,0.16243,0.14428,0.0010464,0.00035681,76,70,0
0.00087266,0.00013902,0.17877,0.16062,0.00081006,0.00012046,62,56,0
0.00087266,0.00013902,0.17877,0.16062,0.00081006,0.00012046,62,56,0
0.00088541,0.00015177,0.15789,0.13975,0.00069178,2.1878e-06,141,135,0
0.00088541,0.00015177,0.15789,0.13975,0.00069178,2.1878e-06,141,135,0
0.00086164,0.000128,0.13158,0.11343,0.00088692,0.00019732,55,49,0
0.00086164,0.000128,0.13158,0.11343,0.00088692,0.00019732,55,49,0
0.0008062,7.2566e-05,0.14973,0.13158,0.00076083,7.1236e-05,80,74,0
0.0008062,7.2566e-05,0.14973,0.13158,0.00076083,7.1236e-05,80,74,0
0.00081771,8.4071e-05,0.16606,0.14791,0.0008871,0.00019751,120,114,0
0.00081771,8.4071e-05,0.16606,0.14791,0.0008871,0.00019751,120,114,0
0.00090401,0.00017037,0.14791,0.12976,0.00053195,0,37,31,0
0.00090401,0.00017037,0.14791,0.12976,0.00053195,0,37,31,0
0.00086856,0.00013492,0.15971,0.14156,0.00077072,0.00023877,151,145,0
0.00086856,0.00013492,0.15971,0.14156,0.00077072,0.00023877,151,145,0
0.00078478,5.1146e-05,0.19964,0.18149,0.00078627,0.00025432,115,109,0
0.00078478,5.1146e-05,0.19964,0.18149,0.00078627,0.00025432,115,109,0
0.0007629,2.9267e-05,0.20508,0.18693,0.00081287,0.00028092,41,35,0
0.0007629,2.9267e-05,0.20508,0.18693,0.00081287,0.00028092,41,35,0
0.00084502,0.00011139,0.14973,0.13158,0.00075446,0.00022251,56,50,0
0.00084502,0.00011139,0.14973,0.13158,0.00075446,0.00022251,56,50,0
0.00087584,0.0001422,0.12341,0.10526,0.00063543,0.00010348,119,113,0
0.00087584,0.0001422,0.12341,0.10526,0.00063543,0.00010348,119,113,0
0.0008182,8.456e-05,0.19601,0.17786,0.00087122,0.00033927,133,127,0
0.0008182,8.456e-05,0.19601,0.17786,0.00087122,0.00033927,133,127,0
0.00075854,2.49e-05,0.23412,0.21597,0.00069003,0.00015808,125,119,0
0.00075854,2.49e-05,0.23412,0.21597,0.00069003,0.00015808,125,119,0
0.0007192,0,0.18875,0.1706,0.00082096,0.00028901,59,53,0
0.0007192,0,0.18875,0.1706,0.00082096,0.00028901,59,53,0
0.00086361,0.00014441,0.16062,0.14247,0.00097092,0.00043897,127,121,0
0.00086361,0.00014441,0.16062,0.14247,0.00097092,0.00043897,127,121,0
0.0028449,0.0021257,0.14065,0.1225,0.0010049,0.00047292,36,30,0
0.0028449,0.0021257,0.14065,0.1225,0.0010049,0.00047292,36,30,0
0.020039,0.01932,0.07078,0.052632,0.022609,0.022077,95,89,0
0.020039,0.01932,0.07078,0.052632,0.022609,0.022077,95,89,0
0.040457,0.039738,0.033575,0.015426,0.041968,0.041436,83,77,0
0.040457,0.039738,0.033575,0.015426,0.041968,0.041436,83,77,0
0.059128,0.058409,0.030853,0.012704,0.047512,0.04698,76,70,0
0.059128,0.058409,0.030853,0.012704,0.047512,0.04698,76,70,0
0.015174,0.014455,0.045372,0.029038,0.0065566,0.0060246,15,9,0
0.015174,0.014455,0.045372,0.029038,0.0065566,0.0060246,15,9,0
0.028658,0.027939,0.03539,0.019056,0.0070148,0.0064828,12,6,0
0.028658,0.027939,0.03539,0.019056,0.0070148,0.0064828,12,6,0
0.026205,0.025485,0.029946,0.013612,0.0056677,0.0051358,123,117,0
0.026205,0.025485,0.029946,0.013612,0.0056677,0.0051358,123,117,0
0.0074003,0.0066811,0.064428,0.048094,0.0031644,0.0026325,96,90,0
0.0074003,0.0066811,0.064428,0.048094,0.0031644,0.0026325,96,90,0
0.001517,0.00079777,0.13158,0.11525,0.0015762,0.0010443,110,104,0
0.001517,0.00079777,0.13158,0.11525,0.0015762,0.0010443,110,104,0
0.0013517,0.00063255,0.1216,0.10526,0.00097852,0.00044657,16,10,0
0.0013517,0.00063255,0.1216,0.10526,0.00097852,0.00044657,16,10,0
0.0013694,0.00065025,0.086207,0.069873,0.0017147,0.0011828,21,15,0
0.0013694,0.00065025,0.086207,0.069873,0.0017147,0.0011828,21,15,0
0.00092873,0.00020953,0.15064,0.1343,0.001187,0.0006551,104,98,0
0.00092873,0.00020953,0.15064,0.1343,0.001187,0.0006551,104,98,0
0.0014243,0.00070515,0.16969,0.15336,0.001213,0.00068105,11,5,0
0.0014243,0.00070515,0.16969,0.15336,0.001213,0.00068105,11,5,0
0.0015362,0.00081696,0.18421,0.16788,0.0012155,0.00068357,134,128,0
0.0015362,0.00081696,0.18421,0.16788,0.0012155,0.00068357,134,128,0
0.0013305,0.00061126,0.25771,0.24138,0.0026288,0.0020968,15,9,0
0.0013305,0.00061126,0.25771,0.24138,0.0026288,0.0020968,15,9,0
0.0033997,0.0026805,0.19147,0.17514,0.0043299,0.003798,123,117,0
0.0033997,0.0026805,0.19147,0.17514,0.0043299,0.003798,123,117,0
0.0034225,0.0027033,0.16062,0.14428,0.0020657,0.0015338,64,58,0
0.0034225,0.0027033,0.16062,0.14428,0.0020657,0.0015338,64,58,0
0.0019798,0.0012606,0.22142,0.20508,0.0027781,0.0022462,95,89,0
0.0019798,0.0012606,0.22142,0.20508,0.0027781,0.0022462,95,89,0
0.0024127,0.0016935,0.22232,0.20599,0.0030683,0.0025364,13,7,0
0.0024127,0.0016935,0.22232,0.20599,0.0030683,0.0025364,13,7,0
0.0024325,0.0017133,0.22595,0.20962,0.0039375,0.0034056,133,127,0
0.0024325,0.0017133,0.22595,0.20962,0.0039375,0.0034056,133,127,0
0.0023842,0.001665,0.22323,0.2069,0.0034347,0.0029027,59,53,0
0.0023842,0.001665,0.22323,0.2069,0.0034347,0.0029027,59,53,0
0.0024362,0.001717,0.19238,0.17604,0.0034152,0.0028833,89,83,0
0.0024362,0.001717,0.19238,0.17604,0.0034152,0.0028833,89,83,0
0.0025468,0.0018276,0.16606,0.14973,0.0029688,0.0024368,147,141,0
0.0025468,0.0018276,0.16606,0.14973,0.0029688,0.0024368,147,141,0
0.0023546,0.0016354,0.16697,0.15064,0.0047281,0.0041961,16,10,0
0.0023546,0.0016354,0.16697,0.15064,0.0047281,0.0041961,16,10,0
0.0019704,0.0012512,0.19056,0.17423,0.0024016,0.0018696,64,58,0
0.0019704,0.0012512,0.19056,0.17423,0.0024016,0.0018696,64,58,0
0.0018159,0.0010967,0.1951,0.17877,0.0021507,0.0016188,78,72,0
0.0018159,0.0010967,0.1951,0.17877,0.0021507,0.0016188,78,72,0
0.0015086,0.00078943,0.17423,0.15789,0.0018908,0.0013588,51,45,0
0.0015086,0.00078943,0.17423,0.15789,0.0018908,0.0013588,51,45,0
0.0012475,0.00052834,0.16515,0.14882,0.0015154,0.00098348,50,44,0
0.0012475,0.00052834,0.16515,0.14882,0.0015154,0.00098348,50,44,0
0.0011182,0.00039898,0.17332,0.15699,0.0014404,0.00090846,41,35,0
0.0011182,0.00039898,0.17332,0.15699,0.0014404,0.00090846,41,35,0
0.0011221,0.00040291,0.14519,0.12886,0.0017936,0.0012617,106,100,0
0.0011221,0.00040291,0.14519,0.12886,0.0017936,0.0012617,106,100,0
0.0010227,0.00030352,0.17151,0.15517,0.0012537,0.00072176,63,57,0
0.0010227,0.00030352,0.17151,0.15517,0.0012537,0.00072176,63,57,0
0.00080057,8.137e-05,0.20962,0.19328,0.00093872,0.00040677,21,15,0
0.00080057,8.137e-05,0.20962,0.19328,0.00093872,0.00040677,21,15,0
0.00071509,0,0.093466,0.077132,0.00080696,0.00027501,20,14,0
0.00071509,0,0.093466,0.077132,0.00080696,0.00027501,20,14,0
0.00044828,0,0,0,8.7271e-05,0,59,53,0
0.00044828,0,0,0,8.7271e-05,0,59,53,0
0.0010891,0,0.10526,0,0.0008758,0,127,0,0
0.0010891,0,0.10526,0,0.0008758,0,127,0,0
0.00091284,0,0.11887,0.013612,0.00088768,1.1887e-05,86,0,0
0.00091284,0,0.11887,0.013612,0.00088768,1.1887e-05,86,0,0
0.00078627,0,0.16697,0.061706,0.0008001,0,79,0,0
0.00078627,0,0.16697,0.061706,0.0008001,0,79,0,0
0.00087133,8.5054e-05,0.17241,0.067151,0.00089395,9.385e-05,45,0,0
0.00087133,8.5054e-05,0.17241,0.067151,0.00089395,9.385e-05,45,0,0
0.0013688,0.00058256,0.18875,0.083485,0.0019103,0.0011102,58,13,0
0.0013688,0.00058256,0.18875,0.083485,0.0019103,0.0011102,58,13,0
0.0093624,0.0085761,0.13793,0.032668,0.0067721,0.005972,14,0,0
0.0093624,0.0085761,0.13793,0.032668,0.0067721,0.005972,14,0,0
0.015836,0.01505,0.052632,0,0.010886,0.010086,149,135,0
0.015836,0.01505,0.052632,0,0.010886,0.010086,149,135,0
0.024073,0.023287,0.038113,0,0.015467,0.014667,153,139,0
0.024073,0.023287,0.038113,0,0.015467,0.014667,153,139,0
0.03175,0.030964,0.044465,0.0063521,0.017229,0.016429,119,105,0
0.03175,0.030964,0.044465,0.0063521,0.017229,0.016429,119,105,0
0.045164,0.044378,0.041742,0.0036298,0.040011,0.039211,97,83,0
0.045164,0.044378,0.041742,0.0036298,0.040011,0.039211,97,83,0
0.072802,0.072015,0.033575,0,0.063498,0.062698,87,73,0
0.072802,0.072015,0.033575,0,0.063498,0.062698,87,73,0
0.0092035,0,0.047187,0.019964,0.0047643,0,124,94,0
0.0092035,0,0.047187,0.019964,0.0047643,0,124,94,0
0.0027913,0,0.059891,0.032668,0.0051457,0.0003814,123,93,0
0.0027913,0,0.059891,0.032668,0.0051457,0.0003814,123,93,0
0.0025876,0,0.058076,0.030853,0.0053086,0.00054428,124,94,0
0.0025876,0,0.058076,0.030853,0.0053086,0.00054428,124,94,0
0.0020192,0,0.11071,0.083485,0.0037854,0,124,94,0
0.0020192,0,0.11071,0.083485,0.0037854,0,124,94,0
0.0035419,0.0015227,0.18058,0.15336,0.0049537,0.0011683,61,31,0
0.0035419,0.0015227,0.18058,0.15336,0.0049537,0.0011683,61,31,0
0.0083645,0.0063453,0.1706,0.14338,0.010839,0.0070536,50,20,0
0.0083645,0.0063453,0.1706,0.14338,0.010839,0.0070536,50,20,0
0.011594,0.0095748,0.15336,0.12613,0.021933,0.018148,46,16,0
0.011594,0.0095748,0.15336,0.12613,0.021933,0.018148,46,16,0
0.011162,0.0091424,0.1824,0.15517,0.014806,0.01102,46,16,0
0.011162,0.0091424,0.1824,0.15517,0.014806,0.01102,46,16,0
0.0095217,0.0075025,0.21053,0.1833,0.01412,0.010334,38,8,0
0.0095217,0.0075025,0.21053,0.1833,0.01412,0.010334,38,8,0
0.0090181,0.0069988,0.21143,0.18421,0.015896,0.01211,45,15,0
0.0090181,0.0069988,0.21143,0.18421,0.015896,0.01211,45,15,0
0.0084348,0.0064155,0.20962,0.1824,0.010544,0.0067581,56,26,0
0.0084348,0.0064155,0.20962,0.1824,0.010544,0.0067581,56,26,0
0.0069584,0.0049392,0.19964,0.17241,0.0089447,0.0051593,54,24,0
0.0069584,0.0049392,0.19964,0.17241,0.0089447,0.0051593,54,24,0
0.0053453,0.003326,0.18421,0.15699,0.0081933,0.0044079,52,22,0
0.0053453,0.003326,0.18421,0.15699,0.0081933,0.0044079,52,22,0
0.0041917,0.0021725,0.17877,0.15154,0.0075045,0.0037191,50,20,0
0.0041917,0.0021725,0.17877,0.15154,0.0075045,0.0037191,50,20,0
0.0030091,0.00098992,0.18058,0.15336,0.0034718,0,50,20,0
0.0030091,0.00098992,0.18058,0.15336,0.0034718,0,50,20,0
0.0024116,0.0003924,0.20145,0.17241,0.0042319,0.00076012,35,5,0
0.0024116,0.0003924,0.20145,0.17241,0.0042319,0.00076012,35,5,0
0.0021675,0.00014827,0.19147,0.16243,0.0040658,0.00059405,87,57,0
0.0021675,0.00014827,0.19147,0.16243,0.0040658,0.00059405,87,57,0
0.0022083,0.00018904,0.16606,0.13702,0.0024189,0,41,11,0
0.0022083,0.00018904,0.16606,0.13702,0.0024189,0,41,11,0
0.0020689,4.9657e-05,0.15971,0.13067,0.0031367,0.00071785,54,24,0
0.0020689,4.9657e-05,0.15971,0.13067,0.0031367,0.00071785,54,24,0
0.0015964,0,0.16606,0.13702,0.0019877,0,97,67,0
0.0015964,0,0.16606,0.13702,0.0019877,0,97,67,0
0.0013732,0,0.16062,0.13158,0.0014556,0,62,32,0
0.0013732,0,0.16062,0.13158,0.0014556,0,62,32,0
0.0012043,0,0.14428,0.11525,0.0015035,4.7899e-05,49,19,0
0.0012043,0,0.14428,0.11525,0.0015035,4.7899e-05,49,19,0
0.00095702,0,0.17695,0.14791,0.0015964,0.00014074,59,29,0
0.00095702,0,0.17695,0.14791,0.0015964,0.00014074,59,29,0
0.00075122,0,0.19691,0.16788,0.00097994,0,99,69,0
0.00075122,0,0.19691,0.16788,0.00097994,0,99,69,0
0.00076182,1.06e-05,0.16788,0.13884,0.00089818,0,130,100,0
0.00076182,1.06e-05,0.16788,0.13884,0.00089818,0,130,100,0
0.00069986,0,0.23775,0.20871,0.00097246,7.4276e-05,29,0,0
0.00069986,0,0.23775,0.20871,0.00097246,7.4276e-05,29,0,0
0.00060856,0,0.24682,0.21779,0.00074397,0,35,6,0
0.00060856,0,0.24682,0.21779,0.00074397,0,35,6,0
0.00066645,5.7885e-05,0.21053,0.18149,0.00067655,0,134,105,0
0.00066645,5.7885e-05,0.21053,0.18149,0.00067655,0,134,105,0
0.00069841,8.9852e-05,0.22142,0.19238,0.00073925,6.2706e-05,59,30,0
0.00069841,8.9852e-05,0.22142,0.19238,0.00073925,6.2706e-05,59,30,0
0.0040875,0.0034789,0.17151,0.14247,0.0014158,0.00073926,96,67,0
0.0040875,0.0034789,0.17151,0.14247,0.0014158,0.00073926,96,67,0
0.023738,0.023129,0.087114,0.058076,0.031189,0.030513,95,66,0
0.023738,0.023129,0.087114,0.058076,0.031189,0.030513,95,66,0
0.046632,0.046024,0.032668,0.0036298,0.04232,0.041643,82,53,0
0.046632,0.046024,0.032668,0.0036298,0.04232,0.041643,82,53,0
0.043169,0.042561,0.044465,0.015426,0.020053,0.019377,128,121,0
0.043169,0.042561,0.044465,0.015426,0.020053,0.019377,128,121,0
0.0089951,0.0083865,0.049002,0.019964,0.0057094,0.0050329,123,116,0
0.0089951,0.0083865,0.049002,0.019964,0.0057094,0.0050329,123,116,0
0.0030054,0.0023968,0.058076,0.029038,0.0042364,0.0035598,119,112,0
0.0030054,0.0023968,0.058076,0.029038,0.0042364,0.0035598,119,112,0
0.0021209,0.0015124,0.068058,0.03902,0.0036981,0.0030215,121,114,0
0.0021209,0.0015124,0.068058,0.03902,0.0036981,0.0030215,121,114,0
0.0023926,0.0017841,0.1098,0.080762,0.0031563,0.0024798,121,114,0
0.0023926,0.0017841,0.1098,0.080762,0.0031563,0.0024798,121,114,0
0.004328,0.0037195,0.13793,0.10889,0.0061254,0.0054489,49,42,0
0.004328,0.0037195,0.13793,0.10889,0.0061254,0.0054489,49,42,0
0.0067692,0.0061606,0.13612,0.10708,0.0098593,0.0091828,39,32,0
0.0067692,0.0061606,0.13612,0.10708,0.0098593,0.0091828,39,32,0
0.0070501,0.0064415,0.19419,0.16515,0.01327,0.012594,48,41,0
0.0070501,0.0064415,0.19419,0.16515,0.01327,0.012594,48,41,0
0.0067569,0.0061484,0.2323,0.20327,0.010753,0.010076,40,33,0
0.0067569,0.0061484,0.2323,0.20327,0.010753,0.010076,40,33,0
0.0068167,0.0062082,0.22414,0.1951,0.0094315,0.0087549,45,38,0
0.0068167,0.0062082,0.22414,0.1951,0.0094315,0.0087549,45,38,0
0.0061351,0.0055266,0.2078,0.17877,0.0074878,0.0068113,116,109,0
0.0061351,0.0055266,0.2078,0.17877,0.0074878,0.0068113,116,109,0
0.0054315,0.0048229,0.20054,0.17151,0.0077927,0.0071162,37,30,0
0.0054315,0.0048229,0.20054,0.17151,0.0077927,0.0071162,37,30,0
0.0048193,0.0042108,0.23412,0.20508,0.007707,0.0070304,36,29,0
0.0048193,0.0042108,0.23412,0.20508,0.007707,0.0070304,36,29,0
0.0044882,0.0038796,0.24773,0.21869,0.0060332,0.0053567,41,34,0
0.0044882,0.0038796,0.24773,0.21869,0.0060332,0.0053567,41,34,0
0.0041652,0.0035566,0.22958,0.20054,0.005669,0.0049925,98,91,0
0.0041652,0.0035566,0.22958,0.20054,0.005669,0.0049925,98,91,0
0.0036227,0.0030142,0.21688,0.18784,0.0066883,0.0060118,30,23,0
0.0036227,0.0030142,0.21688,0.18784,0.0066883,0.0060118,30,23,0
0.0034384,0.0028298,0.17241,0.14338,0.0057634,0.0050868,35,28,0
0.0034384,0.0028298,0.17241,0.14338,0.0057634,0.0050868,35,28,0
0.0036175,0.003009,0.14065,0.11162,0.0064763,0.0057998,46,39,0
0.0036175,0.003009,0.14065,0.11162,0.0064763,0.0057998,46,39,0
0.0032033,0.0025948,0.13339,0.10436,0.0061873,0.0055107,63,56,0
0.0032033,0.0025948,0.13339,0.10436,0.0061873,0.0055107,63,56,0
0.0024607,0.0018521,0.13702,0.10799,0.0021304,0.0014538,129,122,0
0.0024607,0.0018521,0.13702,0.10799,0.0021304,0.0014538,129,122,0
0.0015919,0.0009833,0.15426,0.12523,0.00318,0.0025035,52,45,0
0.0015919,0.0009833,0.15426,0.12523,0.00318,0.0025035,52,45,0
0.0013627,0.00075419,0.14338,0.11434,0.0017558,0.0010792,56,49,0
0.0013627,0.00075419,0.14338,0.11434,0.0017558,0.0010792,56,49,0
0.0011313,0.00052271,0.15699,0.12795,0.00099156,0.00031501,121,114,0
0.0011313,0.00052271,0.15699,0.12795,0.00099156,0.00031501,121,114,0
0.00090254,0.00029397,0.1706,0.14156,0.0010489,0.00037235,55,48,0
0.00090254,0.00029397,0.1706,0.14156,0.0010489,0.00037235,55,48,0
0.00085593,0.00024737,0.18784,0.1588,0.00094162,0.00026507,63,56,0
0.00085593,0.00024737,0.18784,0.1588,0.00094162,0.00026507,63,56,0
0.00081131,0.00020275,0.18693,0.15789,0.00077158,9.5029e-05,150,143,0
0.00081131,0.00020275,0.18693,0.15789,0.00077158,9.5029e-05,150,143,0
0.00076773,0.00015917,0.1824,0.15336,0.0009357,0.00025915,85,78,0
0.00076773,0.00015917,0.1824,0.15336,0.0009357,0.00025915,85,78,0
0.00081765,0.00020909,0.18693,0.15789,0.0007829,0.00010635,100,93,0
0.00081765,0.00020909,0.18693,0.15789,0.0007829,0.00010635,100,93,0
0.0008599,0.00025133,0.16515,0.13612,0.0007936,0.00011705,105,98,0
0.0008599,0.00025133,0.16515,0.13612,0.0007936,0.00011705,105,98,0
0.0010009,0.00039237,0.15154,0.1225,0.001111,0.00043444,29,22,0
0.0010009,0.00039237,0.15154,0.1225,0.001111,0.00043444,29,22,0
0.0013748,0.00076623,0.17604,0.14701,0.0023994,0.0017229,16,9,0
0.0013748,0.00076623,0.17604,0.14701,0.0023994,0.0017229,16,9,0
0.0085873,0.0079787,0.15064,0.1216,0.0041824,0.0035059,28,21,0
0.0085873,0.0079787,0.15064,0.1216,0.0041824,0.0035059,28,21,0
0.020476,0.019867,0.063521,0.034483,0.009968,0.0092915,126,119,0
0.020476,0.019867,0.063521,0.034483,0.009968,0.0092915,126,119,0
0.027715,0.027106,0.036298,0.0072595,0.012356,0.01168,132,125,0
0.027715,0.027106,0.036298,0.0072595,0.012356,0.01168,132,125,0
0.040184,0.039575,0.03902,0.0099819,0.029119,0.028442,106,99,0
0.040184,0.039575,0.03902,0.0099819,0.029119,0.028442,106,99,0
0.017577,0.016809,0.041742,0.023593,0.0058014,0.0050298,53,47,0
0.017577,0.016809,0.041742,0.023593,0.0058014,0.0050298,53,47,0
0.013648,0.01288,0.039927,0.021779,0.0047388,0.0039672,57,51,0
0.013648,0.01288,0.039927,0.021779,0.0047388,0.0039672,57,51,0
0.012193,0.011426,0.037205,0.019056,0.0039117,0.0031401,70,64,0
0.012193,0.011426,0.037205,0.019056,0.0039117,0.0031401,70,64,0
0.011095,0.010328,0.043557,0.025408,0.0043591,0.0035875,82,76,0
0.011095,0.010328,0.043557,0.025408,0.0043591,0.0035875,82,76,0
0.0078179,0.0070502,0.066243,0.048094,0.0025761,0.0018045,100,94,0
0.0078179,0.0070502,0.066243,0.048094,0.0025761,0.0018045,100,94,0
0.0036401,0.0028724,0.076225,0.058076,0.0020304,0.0012588,21,15,0
0.0036401,0.0028724,0.076225,0.058076,0.0020304,0.0012588,21,15,0
0.0015449,0.00077714,0.12069,0.10254,0.0011997,0.00042811,101,95,0
0.0015449,0.00077714,0.12069,0.10254,0.0011997,0.00042811,101,95,0
0.00090986,0.00014213,0.1706,0.15245,0.00077703,5.4556e-06,41,35,0
0.00090986,0.00014213,0.1706,0.15245,0.00077703,5.4556e-06,41,35,0
0.00082127,5.3547e-05,0.16969,0.15154,0.00068715,0,23,17,0
0.00082127,5.3547e-05,0.16969,0.15154,0.00068715,0,23,17,0
0.00070659,0,0.16243,0.14428,0.00077282,8.5673e-05,69,63,0
0.00070659,0,0.16243,0.14428,0.00077282,8.5673e-05,69,63,0
0.00071699,1.0394e-05,0.15336,0.13521,0.00095784,0.00027069,84,78,0
0.00071699,1.0394e-05,0.15336,0.13521,0.00095784,0.00027069,84,78,0
0.00069696,0,0.18058,0.16243,0.00068375,0,44,38,0
0.00069696,0,0.18058,0.16243,0.00068375,0,44,38,0
0.00068108,0,0.21053,0.19238,0.0011187,0.00043491,127,121,0
0.00068108,0,0.21053,0.19238,0.0011187,0.00043491,127,121,0
0.0007763,9.5228e-05,0.18875,0.1706,0.00081533,0.00013159,129,123,0
0.0007763,9.5228e-05,0.18875,0.1706,0.00081533,0.00013159,129,123,0
0.0013231,0.00064202,0.17604,0.15789,0.00081079,0.00012705,131,125,0
0.0013231,0.00064202,0.17604,0.15789,0.00081079,0.00012705,131,125,0
0.0031199,0.0024388,0.12886,0.11071,0.0019914,0.0013076,102,96,0
0.0031199,0.0024388,0.12886,0.11071,0.0019914,0.0013076,102,96,0
0.0029269,0.0022458,0.16878,0.15064,0.0028041,0.0021204,113,107,0
0.0029269,0.0022458,0.16878,0.15064,0.0028041,0.0021204,113,107,0
0.00073417,5.3098e-05,0.2314,0.21325,0.00082435,0.0001406,87,81,0
0.00073417,5.3098e-05,0.2314,0.21325,0.00082435,0.0001406,87,81,0
0.00085835,0.00017728,0.18966,0.17151,0.00067395,0,33,27,0
0.00085835,0.00017728,0.18966,0.17151,0.00067395,0,33,27,0
0.00088522,0.00020414,0.16697,0.14882,0.0011472,0.00047323,91,85,0
0.00088522,0.00020414,0.16697,0.14882,0.0011472,0.00047323,91,85,0
0.00088513,0.00020406,0.16515,0.14701,0.00067678,2.8338e-06,48,42,0
0.00088513,0.00020406,0.16515,0.14701,0.00067678,2.8338e-06,48,42,0
0.0010418,0.00036074,0.18512,0.16697,0.0013915,0.00071755,48,42,0
0.0010418,0.00036074,0.18512,0.16697,0.0013915,0.00071755,48,42,0
0.0042538,0.0035728,0.17423,0.15608,0.0032749,0.002601,65,59,0
0.0042538,0.0035728,0.17423,0.15608,0.0032749,0.002601,65,59,0
0.0043253,0.0036443,0.17695,0.1588,0.0028082,0.0021343,118,112,0
0.0043253,0.0036443,0.17695,0.1588,0.0028082,0.0021343,118,112,0
0.0017782,0.0010971,0.2069,0.18875,0.0035228,0.0028489,47,41,0
0.0017782,0.0010971,0.2069,0.18875,0.0035228,0.0028489,47,41,0
0.0020369,0.0013558,0.21506,0.19691,0.0028752,0.0022012,70,64,0
0.0020369,0.0013558,0.21506,0.19691,0.0028752,0.0022012,70,64,0
0.0025416,0.0018605,0.22142,0.20327,0.0042436,0.0035696,52,46,0
0.0025416,0.0018605,0.22142,0.20327,0.0042436,0.0035696,52,46,0
0.0030296,0.0023485,0.2196,0.20145,0.0045299,0.003856,69,63,0
0.0030296,0.0023485,0.2196,0.20145,0.0045299,0.003856,69,63,0
0.0033788,0.0026977,0.22232,0.20417,0.0047936,0.0041197,15,9,0
0.0033788,0.0026977,0.22232,0.20417,0.0047936,0.0041197,15,9,0
0.0034235,0.0027424,0.22505,0.2069,0.0053412,0.0046673,59,53,0
0.0034235,0.0027424,0.22505,0.2069,0.0053412,0.0046673,59,53,0
0.0034529,0.0027718,0.21779,0.19964,0.0048321,0.0041582,60,54,0
0.0034529,0.0027718,0.21779,0.19964,0.0048321,0.0041582,60,54,0
0.0038378,0.0031567,0.20236,0.18421,0.0049914,0.0043174,79,73,0
0.0038378,0.0031567,0.20236,0.18421,0.0049914,0.0043174,79,73,0
0.0036077,0.0029266,0.20417,0.18603,0.0041149,0.0034409,74,68,0
0.0036077,0.0029266,0.20417,0.18603,0.0041149,0.0034409,74,68,0
0.0033993,0.0027182,0.2078,0.18966,0.0057983,0.0051243,135,129,0
0.0033993,0.0027182,0.2078,0.18966,0.0057983,0.0051243,135,129,0
0.0033753,0.0026943,0.17967,0.16152,0.0037983,0.0031243,63,57,0
0.0033753,0.0026943,0.17967,0.16152,0.0037983,0.0031243,63,57,0
0.0026782,0.0019971,0.17332,0.15517,0.002964,0.00229,78,72,0
0.0026782,0.0019971,0.17332,0.15517,0.002964,0.00229,78,72,0
0.0019847,0.0013036,0.17151,0.15336,0.0028927,0.0022188,75,69,0
0.0019847,0.0013036,0.17151,0.15336,0.0028927,0.0022188,75,69,0
0.0015226,0.00084157,0.16334,0.14519,0.0020544,0.0013804,70,64,0
0.0015226,0.00084157,0.16334,0.14519,0.0020544,0.0013804,70,64,0
0.0011489,0.0004678,0.16152,0.14338,0.0024832,0.0018092,118,112,0
0.0011489,0.0004678,0.16152,0.14338,0.0024832,0.0018092,118,112,0
0.00096543,0.00028435,0.16697,0.14882,0.0014282,0.00075429,114,108,0
0.00096543,0.00028435,0.16697,0.14882,0.0014282,0.00075429,114,108,0
0.00085083,0.00016976,0.1824,0.16425,0.00095235,0.0002784,112,106,0
0.00085083,0.00016976,0.1824,0.16425,0.00095235,0.0002784,112,106,0
0.00091686,0.00023579,0.17241,0.15426,0.0010166,0.00034261,56,50,0
0.00091686,0.00023579,0.17241,0.15426,0.0010166,0.00034261,56,50,0
0.00086023,0.00017916,0.17332,0.15517,0.00070935,3.5399e-05,50,44,0
0.00086023,0.00017916,0.17332,0.15517,0.00070935,3.5399e-05,50,44,0
0.00069568,1.4609e-05,0.18966,0.17151,0.00077908,0.00010513,39,33,0
0.00069568,1.4609e-05,0.18966,0.17151,0.00077908,0.00010513,39,33,0
0.00071297,3.1896e-05,0.18058,0.16243,0.00064668,0,80,74,0
0.00071297,3.1896e-05,0.18058,0.16243,0.00064668,0,80,74,0
0.00071556,3.448e-05,0.16788,0.14973,0.00077578,0.0001291,120,114,0
0.00071556,3.448e-05,0.16788,0.14973,0.00077578,0.0001291,120,114,0
0.0006886,7.5217e-06,0.19691,0.17877,0.00068012,3.3436e-05,72,66,0
0.0006886,7.5217e-06,0.19691,0.17877,0.00068012,3.3436e-05,72,66,0
0.00068997,8.8937e-06,0.24319,0.22505,0.00092897,0.00028228,77,71,0
0.00068997,8.8937e-06,0.24319,0.22505,0.00092897,0.00028228,77,71,0
