@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
2824.3,2621.5,4.1814,0.2705,516.8,430.66,0
2824.3,2621.5,4.1814,0.2705,516.8,430.66,0
2378.2,2175.4,4.4643,0.55332,516.8,430.66,0
2378.2,2175.4,4.4643,0.55332,516.8,430.66,0
1130,927.17,4.697,0.78611,193.8,107.67,0
1130,927.17,4.697,0.78611,193.8,107.67,0
1012.7,809.94,4.6246,0.71364,495.26,409.13,0
1012.7,809.94,4.6246,0.71364,495.26,409.13,0
1034.5,831.74,4.7182,0.80727,516.8,430.66,0
1034.5,831.74,4.7182,0.80727,516.8,430.66,0
1102.2,899.43,5.2099,1.2989,344.53,258.4,0
1102.2,899.43,5.2099,1.2989,344.53,258.4,0
814.76,611.98,4.913,1.0021,409.13,323,0
814.76,611.98,4.913,1.0021,409.13,323,0
425.68,332.75,5.1043,0.92284,925.93,839.79,0
425.68,332.75,5.1043,0.92284,925.93,839.79,0
428.51,335.59,5.0346,0.85314,925.93,839.79,0
428.51,335.59,5.0346,0.85314,925.93,839.79,0
320.59,227.66,5.1251,0.94366,150.73,64.6,0
320.59,227.66,5.1251,0.94366,150.73,64.6,0
378.05,285.12,4.992,0.81052,452.2,366.06,0
378.05,285.12,4.992,0.81052,452.2,366.06,0
377.76,284.84,5.0458,0.86436,452.2,366.06,0
377.76,284.84,5.0458,0.86436,452.2,366.06,0
220.58,127.66,5.1494,0.96801,430.66,344.53,0
220.58,127.66,5.1494,0.96801,430.66,344.53,0
312.64,219.71,5.2109,1.0295,107.67,21.533,0
312.64,219.71,5.2109,1.0295,107.67,21.533,0
150.34,57.41,5.2852,1.1037,107.67,21.533,0
150.34,57.41,5.2852,1.1037,107.67,21.533,0
246.96,154.03,5.2744,1.093,452.2,366.06,0
246.96,154.03,5.2744,1.093,452.2,366.06,0
135.65,42.725,5.2979,1.1165,689.06,602.93,0
135.65,42.725,5.2979,1.1165,689.06,602.93,0
154.49,61.563,5.1153,0.93389,710.6,624.46,0
154.49,61.563,5.1153,0.93389,710.6,624.46,0
109.89,16.963,5.1919,1.0104,430.66,344.53,0
109.89,16.963,5.1919,1.0104,430.66,344.53,0
52.387,0,5.2574,1.0759,452.2,366.06,0
52.387,0,5.2574,1.0759,452.2,366.06,0
209.32,156.94,5.2094,1.0279,624.46,538.33,0
209.32,156.94,5.2094,1.0279,624.46,538.33,0
177.61,125.22,5.0636,0.88219,624.46,538.33,0
177.61,125.22,5.0636,0.88219,624.46,538.33,0
182.94,130.56,5.2059,1.0245,624.46,538.33,0
182.94,130.56,5.2059,1.0245,624.46,538.33,0
31.655,0,5.4377,1.2562,366.06,279.93,0
31.655,0,5.4377,1.2562,366.06,279.93,0
142.5,110.85,5.2523,1.0708,624.46,538.33,0
142.5,110.85,5.2523,1.0708,624.46,538.33,0
151.28,119.63,5.2239,1.0425,473.73,387.6,0
151.28,119.63,5.2239,1.0425,473.73,387.6,0
451.06,419.41,5.3093,1.1279,1507.3,1421.2,0
451.06,419.41,5.3093,1.1279,1507.3,1421.2,0
718.11,686.45,5.241,1.0596,1055.1,968.99,0
718.11,686.45,5.241,1.0596,1055.1,968.99,0
337.96,306.3,5.3141,1.1327,473.73,387.6,0
337.96,306.3,5.3141,1.1327,473.73,387.6,0
508.42,476.77,5.1889,1.0074,387.6,301.46,0
508.42,476.77,5.1889,1.0074,387.6,301.46,0
497.05,465.39,5.1955,1.0141,409.13,323,0
497.05,465.39,5.1955,1.0141,409.13,323,0
611.17,579.52,5.0019,0.82044,430.66,344.53,0
611.17,579.52,5.0019,0.82044,430.66,344.53,0
456.27,424.62,5.0576,0.87621,430.66,344.53,0
456.27,424.62,5.0576,0.87621,430.66,344.53,0
381.89,350.23,5.1547,0.97326,279.93,193.8,0
381.89,350.23,5.1547,0.97326,279.93,193.8,0
259.91,228.25,5.2463,1.0649,473.73,387.6,0
259.91,228.25,5.2463,1.0649,473.73,387.6,0
578.08,546.42,5.3581,1.1766,1033.6,925.93,0
578.08,546.42,5.3581,1.1766,1033.6,925.93,0
205.21,173.56,5.4226,1.2412,1033.6,925.93,0
205.21,173.56,5.4226,1.2412,1033.6,925.93,0
320.84,289.18,5.2684,1.087,473.73,366.06,0
320.84,289.18,5.2684,1.087,473.73,366.06,0
740.03,708.38,5.2099,1.0284,452.2,344.53,0
740.03,708.38,5.2099,1.0284,452.2,344.53,0
687.5,655.84,5.2716,1.0901,215.33,107.67,0
687.5,655.84,5.2716,1.0901,215.33,107.67,0
721.66,690,5.2409,1.0595,236.87,129.2,0
721.66,690,5.2409,1.0595,236.87,129.2,0
849.13,817.47,5.1271,0.94562,452.2,344.53,0
849.13,817.47,5.1271,0.94562,452.2,344.53,0
813.89,782.23,4.9633,0.78184,452.2,344.53,0
813.89,782.23,4.9633,0.78184,452.2,344.53,0
764.64,732.98,4.9135,0.7321,236.87,129.2,0
764.64,732.98,4.9135,0.7321,236.87,129.2,0
889.03,857.37,5.1257,0.9443,236.87,129.2,0
889.03,857.37,5.1257,0.9443,236.87,129.2,0
516.68,485.02,5.1852,1.0037,236.87,129.2,0
516.68,485.02,5.1852,1.0037,236.87,129.2,0
761.38,729.73,4.8842,0.70271,473.73,366.06,0
761.38,729.73,4.8842,0.70271,473.73,366.06,0
1108.7,1077.1,4.7731,0.5917,473.73,366.06,0
1108.7,1077.1,4.7731,0.5917,473.73,366.06,0
839.98,808.32,5.0346,0.85311,258.4,150.73,0
839.98,808.32,5.0346,0.85311,258.4,150.73,0
632.42,600.77,5.188,1.0066,258.4,150.73,0
632.42,600.77,5.188,1.0066,258.4,150.73,0
782.66,751.01,5.3235,1.1421,473.73,366.06,0
782.66,751.01,5.3235,1.1421,473.73,366.06,0
1175.7,1144,5.3926,1.2111,516.8,409.13,0
1175.7,1144,5.3926,1.2111,516.8,409.13,0
289.17,257.52,5.6285,1.0071,1292,1184.3,0
289.17,257.52,5.6285,1.0071,1292,1184.3,0
244.32,212.66,5.497,0.87559,107.67,0,0
244.32,212.66,5.497,0.87559,107.67,0,0
135.34,103.69,5.4677,0.84626,129.2,21.533,0
135.34,103.69,5.4677,0.84626,129.2,21.533,0
149.63,117.97,5.4382,0.8168,107.67,0,0
149.63,117.97,5.4382,0.8168,107.67,0,0
106.57,74.92,5.3948,0.77336,129.2,21.533,0
106.57,74.92,5.3948,0.77336,129.2,21.533,0
129.71,98.055,5.4166,0.79519,409.13,301.46,0
129.71,98.055,5.4166,0.79519,409.13,301.46,0
198.87,167.22,5.2724,0.65094,409.13,301.46,0
198.87,167.22,5.2724,0.65094,409.13,301.46,0
327.61,295.95,5.3874,0.76594,430.66,323,0
327.61,295.95,5.3874,0.76594,430.66,323,0
730.5,698.84,5.6553,1.0338,409.13,301.46,0
730.5,698.84,5.6553,1.0338,409.13,301.46,0
493.15,461.49,5.577,0.95555,409.13,301.46,0
493.15,461.49,5.577,0.95555,409.13,301.46,0
508.54,476.88,5.4665,0.84504,473.73,366.06,0
508.54,476.88,5.4665,0.84504,473.73,366.06,0
516.4,484.74,5.4412,0.81974,473.73,366.06,0
516.4,484.74,5.4412,0.81974,473.73,366.06,0
412.29,380.63,5.3999,0.77848,452.2,344.53,0
412.29,380.63,5.3999,0.77848,452.2,344.53,0
398.29,366.63,5.225,0.6036,430.66,323,0
398.29,366.63,5.225,0.6036,430.66,323,0
827.8,796.15,5.0578,0.43641,473.73,366.06,0
827.8,796.15,5.0578,0.43641,473.73,366.06,0
964.38,932.72,4.8615,0.24006,495.26,387.6,0
964.38,932.72,4.8615,0.24006,495.26,387.6,0
752.59,720.93,4.956,0.33454,473.73,366.06,0
752.59,720.93,4.956,0.33454,473.73,366.06,0
731.53,699.87,4.9543,0.33288,452.2,344.53,0
731.53,699.87,4.9543,0.33288,452.2,344.53,0
597.13,565.47,4.9274,0.30598,473.73,366.06,0
597.13,565.47,4.9274,0.30598,473.73,366.06,0
821.56,789.91,4.7332,0.1118,473.73,366.06,0
821.56,789.91,4.7332,0.1118,473.73,366.06,0
909.77,878.12,4.7417,0.12026,473.73,366.06,0
909.77,878.12,4.7417,0.12026,473.73,366.06,0
727.47,695.82,4.907,0.28553,473.73,366.06,0
727.47,695.82,4.907,0.28553,473.73,366.06,0
546.43,514.77,4.9902,0.36873,473.73,366.06,0
546.43,514.77,4.9902,0.36873,473.73,366.06,0
652.82,621.16,4.7927,0.17126,473.73,366.06,0
652.82,621.16,4.7927,0.17126,473.73,366.06,0
572.36,540.71,4.9623,0.34088,473.73,366.06,0
572.36,540.71,4.9623,0.34088,473.73,366.06,0
565.25,459.73,4.772,0.1239,516.8,409.13,0
565.25,459.73,4.772,0.1239,516.8,409.13,0
696.83,591.31,5.1016,0.45348,495.26,387.6,0
696.83,591.31,5.1016,0.45348,495.26,387.6,0
430.03,324.51,5.2926,0.64454,258.4,150.73,0
430.03,324.51,5.2926,0.64454,258.4,150.73,0
272.82,167.29,5.3188,0.67067,236.87,129.2,0
272.82,167.29,5.3188,0.67067,236.87,129.2,0
268.82,163.3,5.0994,0.45129,258.4,150.73,0
268.82,163.3,5.0994,0.45129,258.4,150.73,0
2474.1,2368.6,3.9856,0,495.26,387.6,0
2474.1,2368.6,3.9856,0,495.26,387.6,0
1939.5,1833.9,4.0894,0.1038,495.26,387.6,0
1939.5,1833.9,4.0894,0.1038,495.26,387.6,0
1101.8,996.25,4.5392,0.55359,473.73,366.06,0
1101.8,996.25,4.5392,0.55359,473.73,366.06,0
1019.7,914.21,4.5097,0.52413,495.26,387.6,0
1019.7,914.21,4.5097,0.52413,495.26,387.6,0
908.65,803.13,4.5438,0.55819,495.26,387.6,0
908.65,803.13,4.5438,0.55819,495.26,387.6,0
941.03,835.51,4.4276,0.44204,495.26,387.6,0
941.03,835.51,4.4276,0.44204,495.26,387.6,0
348.44,242.92,4.6945,0.70891,279.93,172.27,0
348.44,242.92,4.6945,0.70891,279.93,172.27,0
679.96,574.44,4.4994,0.51386,236.87,129.2,0
679.96,574.44,4.4994,0.51386,236.87,129.2,0
815.43,709.91,4.7001,0.71452,495.26,387.6,0
815.43,709.91,4.7001,0.71452,495.26,387.6,0
694.25,588.73,4.6402,0.65463,473.73,366.06,0
694.25,588.73,4.6402,0.65463,473.73,366.06,0
1045.2,939.71,4.9071,0.92153,473.73,366.06,0
1045.2,939.71,4.9071,0.92153,473.73,366.06,0
8.4343,0,4.8203,0,21.533,0,0
8.4343,0,4.8203,0,21.533,0,0
31.466,23.031,4.8987,0.07833,64.6,43.066,0
31.466,23.031,4.8987,0.07833,64.6,43.066,0
44.235,35.801,5.049,0.2287,64.6,43.066,0
44.235,35.801,5.049,0.2287,64.6,43.066,0
50.011,41.576,5.0722,0.25187,43.066,21.533,0
50.011,41.576,5.0722,0.25187,43.066,21.533,0
10.338,1.9041,4.775,0,43.066,21.533,0
10.338,1.9041,4.775,0,43.066,21.533,0
54.321,52.379,5.2003,1.2057,64.6,43.066,0
54.321,52.379,5.2003,1.2057,64.6,43.066,0
50.633,48.691,4.6362,0.64164,43.066,21.533,0
50.633,48.691,4.6362,0.64164,43.066,21.533,0
40.905,38.963,4.599,0.60445,21.533,0,0
40.905,38.963,4.599,0.60445,21.533,0,0
0.9681,0,4.8156,0.82107,43.066,21.533,0
0.9681,0,4.8156,0.82107,43.066,21.533,0
2.6366,1.6685,4.833,0.83841,64.6,43.066,0
2.6366,1.6685,4.833,0.83841,64.6,43.066,0
23.166,22.198,4.6312,0.63667,43.066,21.533,0
23.166,22.198,4.6312,0.63667,43.066,21.533,0
25.482,24.514,4.6561,0.66153,21.533,0,0
25.482,24.514,4.6561,0.66153,21.533,0,0
14.082,13.114,4.8569,0.86231,64.6,43.066,0
14.082,13.114,4.8569,0.86231,64.6,43.066,0
13.464,12.496,4.86,0.86545,64.6,43.066,0
13.464,12.496,4.86,0.86545,64.6,43.066,0
13.673,12.704,4.8374,0.84286,43.066,21.533,0
13.673,12.704,4.8374,0.84286,43.066,21.533,0
45.306,44.338,4.994,0.9994,21.533,0,0
45.306,44.338,4.994,0.9994,21.533,0,0
55.582,54.614,4.603,0.60844,64.6,43.066,0
55.582,54.614,4.603,0.60844,64.6,43.066,0
30.633,29.664,4.6162,0.62163,64.6,43.066,0
30.633,29.664,4.6162,0.62163,64.6,43.066,0
7.457,6.4889,4.799,0.80439,21.533,0,0
7.457,6.4889,4.799,0.80439,21.533,0,0
38.312,37.344,5.0302,1.0356,43.066,21.533,0
38.312,37.344,5.0302,1.0356,43.066,21.533,0
2.7544,1.7863,4.8582,0.86358,43.066,21.533,0
2.7544,1.7863,4.8582,0.86358,43.066,21.533,0
40.228,39.259,4.6165,0.62193,172.27,150.73,0
40.228,39.259,4.6165,0.62193,172.27,150.73,0
11.633,10.665,5.0296,1.035,64.6,43.066,0
11.633,10.665,5.0296,1.035,64.6,43.066,0
23.528,22.56,5.0226,1.0281,21.533,0,0
23.528,22.56,5.0226,1.0281,21.533,0,0
16.215,15.247,4.9409,0.94636,64.6,43.066,0
16.215,15.247,4.9409,0.94636,64.6,43.066,0
23.223,22.255,4.9564,0.9618,64.6,43.066,0
23.223,22.255,4.9564,0.9618,64.6,43.066,0
52.141,51.172,5.0974,1.1028,21.533,0,0
52.141,51.172,5.0974,1.1028,21.533,0,0
24.696,23.727,4.9643,0.96977,43.066,21.533,0
24.696,23.727,4.9643,0.96977,43.066,21.533,0
15.56,14.592,4.8042,0.80965,21.533,0,0
15.56,14.592,4.8042,0.80965,21.533,0,0
36.94,35.972,5.0363,1.0418,21.533,0,0
36.94,35.972,5.0363,1.0418,21.533,0,0
63.01,62.042,5.2231,1.2286,21.533,0,0
63.01,62.042,5.2231,1.2286,21.533,0,0
53.139,52.171,5.1234,1.1288,64.6,43.066,0
53.139,52.171,5.1234,1.1288,64.6,43.066,0
32.23,31.261,4.6216,0.62699,64.6,43.066,0
32.23,31.261,4.6216,0.62699,64.6,43.066,0
46.615,45.647,5.096,1.1014,64.6,43.066,0
46.615,45.647,5.096,1.1014,64.6,43.066,0
45.831,44.863,4.5352,0.54061,21.533,0,0
45.831,44.863,4.5352,0.54061,21.533,0,0
50.789,49.821,5.0994,1.1048,64.6,43.066,0
50.789,49.821,5.0994,1.1048,64.6,43.066,0
30.18,29.212,4.9375,0.94293,64.6,43.066,0
30.18,29.212,4.9375,0.94293,64.6,43.066,0
39.092,38.124,5.0514,1.0568,21.533,0,0
39.092,38.124,5.0514,1.0568,21.533,0,0
23.402,22.434,4.6847,0.69011,43.066,21.533,0
23.402,22.434,4.6847,0.69011,43.066,21.533,0
44.313,43.345,5.0802,1.0857,64.6,43.066,0
44.313,43.345,5.0802,1.0857,64.6,43.066,0
99.481,98.513,5.1284,1.1338,64.6,43.066,0
99.481,98.513,5.1284,1.1338,64.6,43.066,0
8.6316,7.6635,4.9042,0.90962,64.6,43.066,0
8.6316,7.6635,4.9042,0.90962,64.6,43.066,0
27.367,26.399,4.8447,0.85013,21.533,0,0
27.367,26.399,4.8447,0.85013,21.533,0,0
31.807,30.839,5.0443,1.0497,64.6,43.066,0
31.807,30.839,5.0443,1.0497,64.6,43.066,0
29.113,28.145,5.0873,1.0928,64.6,43.066,0
29.113,28.145,5.0873,1.0928,64.6,43.066,0
13.505,12.537,4.9482,0.95362,43.066,21.533,0
13.505,12.537,4.9482,0.95362,43.066,21.533,0
56.464,55.496,5.1574,1.1628,21.533,0,0
56.464,55.496,5.1574,1.1628,21.533,0,0
41.223,40.255,5.0045,1.0099,43.066,21.533,0
41.223,40.255,5.0045,1.0099,43.066,21.533,0
11.988,11.02,4.6781,0.68351,64.6,43.066,0
11.988,11.02,4.6781,0.68351,64.6,43.066,0
37.215,36.247,4.6562,0.66162,21.533,0,0
37.215,36.247,4.6562,0.66162,21.533,0,0
7.1258,6.1577,4.8264,0.83182,21.533,0,0
7.1258,6.1577,4.8264,0.83182,21.533,0,0
22.408,21.44,4.7105,0.71588,64.6,43.066,0
22.408,21.44,4.7105,0.71588,64.6,43.066,0
10.936,9.9678,4.8764,0.88185,64.6,43.066,0
10.936,9.9678,4.8764,0.88185,64.6,43.066,0
27.113,26.145,4.5583,0.5637,21.533,0,0
27.113,26.145,4.5583,0.5637,21.533,0,0
136.07,135.11,4.2539,0.25931,21.533,0,0
136.07,135.11,4.2539,0.25931,21.533,0,0
11.2,10.232,4.7802,0.78562,64.6,43.066,0
11.2,10.232,4.7802,0.78562,64.6,43.066,0
4.3458,3.3777,4.7432,0.74867,43.066,21.533,0
4.3458,3.3777,4.7432,0.74867,43.066,21.533,0
87.968,87,4.6989,0.70431,21.533,0,0
87.968,87,4.6989,0.70431,21.533,0,0
61.012,60.044,5.6706,1.676,43.066,21.533,0
61.012,60.044,5.6706,1.676,43.066,21.533,0
233.77,232.81,5.556,1.5614,64.6,43.066,0
233.77,232.81,5.556,1.5614,64.6,43.066,0
165.48,164.51,5.6471,1.6525,64.6,43.066,0
165.48,164.51,5.6471,1.6525,64.6,43.066,0
168.73,167.76,5.5641,1.5695,21.533,0,0
168.73,167.76,5.5641,1.5695,21.533,0,0
276.44,275.47,5.4003,1.4057,21.533,0,0
276.44,275.47,5.4003,1.4057,21.533,0,0
225,224.03,5.5682,1.5736,64.6,43.066,0
225,224.03,5.5682,1.5736,64.6,43.066,0
202.37,201.4,5.4675,1.4729,43.066,21.533,0
202.37,201.4,5.4675,1.4729,43.066,21.533,0
173.99,173.02,5.456,1.4614,21.533,0,0
173.99,173.02,5.456,1.4614,21.533,0,0
211.76,210.79,5.3561,1.3615,43.066,21.533,0
211.76,210.79,5.3561,1.3615,43.066,21.533,0
104.46,103.49,5.3753,1.3807,64.6,43.066,0
104.46,103.49,5.3753,1.3807,64.6,43.066,0
50.871,49.903,5.3718,1.3772,43.066,21.533,0
50.871,49.903,5.3718,1.3772,43.066,21.533,0
3.1194,2.1513,5.355,1.3604,21.533,0,0
3.1194,2.1513,5.355,1.3604,21.533,0,0
16.607,15.639,5.2566,1.262,21.533,0,0
16.607,15.639,5.2566,1.262,21.533,0,0
9.45,8.3349,5.1716,0.91772,64.6,43.066,0
9.45,8.3349,5.1716,0.91772,64.6,43.066,0
8.4288,7.3137,4.9749,0.72102,64.6,43.066,0
8.4288,7.3137,4.9749,0.72102,64.6,43.066,0
1.1956,0.080513,4.9087,0.65477,21.533,0,0
1.1956,0.080513,4.9087,0.65477,21.533,0,0
32.13,31.015,5.0192,0.76534,43.066,21.533,0
32.13,31.015,5.0192,0.76534,43.066,21.533,0
8.0946,6.9796,4.7652,0.51126,43.066,21.533,0
8.0946,6.9796,4.7652,0.51126,43.066,21.533,0
2.7829,1.6679,4.7741,0.52023,21.533,0,0
2.7829,1.6679,4.7741,0.52023,21.533,0,0
13.96,12.845,4.8245,0.57061,43.066,21.533,0
13.96,12.845,4.8245,0.57061,43.066,21.533,0
36.975,35.859,4.9419,0.68799,64.6,43.066,0
36.975,35.859,4.9419,0.68799,64.6,43.066,0
11.073,9.958,4.7885,0.53459,21.533,0,0
11.073,9.958,4.7885,0.53459,21.533,0,0
31.339,30.224,4.9049,0.65105,43.066,21.533,0
31.339,30.224,4.9049,0.65105,43.066,21.533,0
18.819,17.704,4.8727,0.61886,64.6,43.066,0
18.819,17.704,4.8727,0.61886,64.6,43.066,0
19.312,18.197,4.8939,0.64004,64.6,43.066,0
19.312,18.197,4.8939,0.64004,64.6,43.066,0
0.70936,0,4.7717,0.5178,21.533,0,0
0.70936,0,4.7717,0.5178,21.533,0,0
30.874,30.164,4.9872,0.73326,64.6,43.066,0
30.874,30.164,4.9872,0.73326,64.6,43.066,0
4.9036,4.1943,4.8888,0.63488,64.6,43.066,0
4.9036,4.1943,4.8888,0.63488,64.6,43.066,0
38.282,37.572,5.0441,0.79022,21.533,0,0
38.282,37.572,5.0441,0.79022,21.533,0,0
31.239,30.53,4.9839,0.73003,21.533,0,0
31.239,30.53,4.9839,0.73003,21.533,0,0
55.732,55.022,4.4987,0.24478,64.6,43.066,0
55.732,55.022,4.4987,0.24478,64.6,43.066,0
42.746,42.036,4.5818,0.32787,64.6,43.066,0
42.746,42.036,4.5818,0.32787,64.6,43.066,0
9.9618,9.2525,4.7693,0.51544,21.533,0,0
9.9618,9.2525,4.7693,0.51544,21.533,0,0
62.813,62.104,5.1707,0.9168,43.066,21.533,0
62.813,62.104,5.1707,0.9168,43.066,21.533,0
56.503,55.794,5.0733,0.81939,64.6,43.066,0
56.503,55.794,5.0733,0.81939,64.6,43.066,0
18.469,17.76,4.8643,0.61045,64.6,43.066,0
18.469,17.76,4.8643,0.61045,64.6,43.066,0
58.244,57.535,5.1349,0.88103,21.533,0,0
58.244,57.535,5.1349,0.88103,21.533,0,0
27.033,26.323,4.8923,0.63836,64.6,43.066,0
27.033,26.323,4.8923,0.63836,64.6,43.066,0
41.974,41.265,4.9906,0.73675,64.6,43.066,0
41.974,41.265,4.9906,0.73675,64.6,43.066,0
46.27,45.56,5.1678,0.91386,21.533,0,0
46.27,45.56,5.1678,0.91386,21.533,0,0
67.987,67.278,5.4372,1.1833,21.533,0,0
67.987,67.278,5.4372,1.1833,21.533,0,0
38.679,38.293,5.3079,0.93821,64.6,43.066,0
38.679,38.293,5.3079,0.93821,64.6,43.066,0
67.903,67.517,5.0059,0.63628,21.533,0,0
67.903,67.517,5.0059,0.63628,21.533,0,0
12.959,12.573,4.9645,0.5948,64.6,43.066,0
12.959,12.573,4.9645,0.5948,64.6,43.066,0
35.143,34.757,5.0502,0.68058,129.2,107.67,0
35.143,34.757,5.0502,0.68058,129.2,107.67,0
24.581,24.195,4.9188,0.54912,21.533,0,0
24.581,24.195,4.9188,0.54912,21.533,0,0
17.475,17.089,4.7142,0.3445,64.6,43.066,0
17.475,17.089,4.7142,0.3445,64.6,43.066,0
13.562,13.176,4.733,0.36333,64.6,43.066,0
13.562,13.176,4.733,0.36333,64.6,43.066,0
24.76,24.373,4.6714,0.30169,21.533,0,0
24.76,24.373,4.6714,0.30169,21.533,0,0
153.04,152.65,4.1049,0,193.8,172.27,0
153.04,152.65,4.1049,0,193.8,172.27,0
91.505,91.119,4.3249,0.22006,43.066,21.533,0
91.505,91.119,4.3249,0.22006,43.066,21.533,0
37.249,36.862,4.5488,0.44391,64.6,43.066,0
37.249,36.862,4.5488,0.44391,64.6,43.066,0
19.765,19.378,4.6512,0.54631,21.533,0,0
19.765,19.378,4.6512,0.54631,21.533,0,0
59.836,59.449,4.4607,0.35589,21.533,0,0
59.836,59.449,4.4607,0.35589,21.533,0,0
1.6671,1.2808,4.7416,0.63679,64.6,43.066,0
1.6671,1.2808,4.7416,0.63679,64.6,43.066,0
43.054,42.667,4.9353,0.83043,43.066,21.533,0
43.054,42.667,4.9353,0.83043,43.066,21.533,0
17.22,16.833,4.8421,0.73724,21.533,0,0
17.22,16.833,4.8421,0.73724,21.533,0,0
149.65,149.27,5.2917,1.1868,43.066,21.533,0
149.65,149.27,5.2917,1.1868,43.066,21.533,0
9.8632,9.4769,5.6195,1.5147,43.066,21.533,0
9.8632,9.4769,5.6195,1.5147,43.066,21.533,0
42.563,42.177,5.3119,1.2071,21.533,0,0
42.563,42.177,5.3119,1.2071,21.533,0,0
60.823,60.437,4.9291,0.82427,172.27,150.73,0
60.823,60.437,4.9291,0.82427,172.27,150.73,0
1.0107,0.62443,4.8537,0.74885,64.6,43.066,0
1.0107,0.62443,4.8537,0.74885,64.6,43.066,0
1.6134,1.2272,4.8554,0.75057,21.533,0,0
1.6134,1.2272,4.8554,0.75057,21.533,0,0
32.543,32.156,5.0225,0.9176,43.066,21.533,0
32.543,32.156,5.0225,0.9176,43.066,21.533,0
5.4639,5.0776,4.6788,0.57398,64.6,43.066,0
5.4639,5.0776,4.6788,0.57398,64.6,43.066,0
5.1378,4.7515,4.6982,0.59339,64.6,43.066,0
5.1378,4.7515,4.6982,0.59339,64.6,43.066,0
17.234,16.848,4.5227,0.4178,21.533,0,0
17.234,16.848,4.5227,0.4178,21.533,0,0
2.2051,1.8188,4.7197,0.61487,21.533,0,0
2.2051,1.8188,4.7197,0.61487,21.533,0,0
111.19,110.8,4.3762,0.27134,64.6,43.066,0
111.19,110.8,4.3762,0.27134,64.6,43.066,0
42.814,42.428,4.3945,0.28968,21.533,0,0
42.814,42.428,4.3945,0.28968,21.533,0,0
36.556,36.17,4.9097,0.80484,21.533,0,0
36.556,36.17,4.9097,0.80484,21.533,0,0
31.024,30.637,4.5425,0.43767,43.066,21.533,0
31.024,30.637,4.5425,0.43767,43.066,21.533,0
10.296,9.9093,5.0719,0.96707,21.533,0,0
10.296,9.9093,5.0719,0.96707,21.533,0,0
135.52,135.13,4.4194,0.31454,64.6,43.066,0
135.52,135.13,4.4194,0.31454,64.6,43.066,0
21.738,21.352,4.7544,0.64952,64.6,43.066,0
21.738,21.352,4.7544,0.64952,64.6,43.066,0
72.019,71.633,4.3708,0.26594,43.066,21.533,0
72.019,71.633,4.3708,0.26594,43.066,21.533,0
17.297,16.911,4.9017,0.79683,21.533,0,0
17.297,16.911,4.9017,0.79683,21.533,0,0
66.953,66.567,4.4062,0.30139,64.6,43.066,0
66.953,66.567,4.4062,0.30139,64.6,43.066,0
16.879,16.492,4.6256,0.5207,64.6,43.066,0
16.879,16.492,4.6256,0.5207,64.6,43.066,0
37.233,36.847,4.9922,0.88734,43.066,21.533,0
37.233,36.847,4.9922,0.88734,43.066,21.533,0
39.027,38.641,4.9862,0.88131,64.6,43.066,0
39.027,38.641,4.9862,0.88131,64.6,43.066,0
54.609,54.223,4.4371,0.33226,21.533,0,0
54.609,54.223,4.4371,0.33226,21.533,0,0
43.908,43.522,5.0841,0.97924,64.6,43.066,0
43.908,43.522,5.0841,0.97924,64.6,43.066,0
45.151,44.765,5.2983,1.1934,21.533,0,0
45.151,44.765,5.2983,1.1934,21.533,0,0
90.885,90.499,5.353,1.2481,64.6,43.066,0
90.885,90.499,5.353,1.2481,64.6,43.066,0
16.64,16.254,5.5586,1.4538,43.066,21.533,0
16.64,16.254,5.5586,1.4538,43.066,21.533,0
56.274,55.888,5.5694,1.4646,21.533,0,0
56.274,55.888,5.5694,1.4646,21.533,0,0
58.241,57.855,5.3909,1.2861,43.066,21.533,0
58.241,57.855,5.3909,1.2861,43.066,21.533,0
32.609,32.222,4.993,0.88813,43.066,21.533,0
32.609,32.222,4.993,0.88813,43.066,21.533,0
17.004,16.617,4.9717,0.86682,64.6,43.066,0
17.004,16.617,4.9717,0.86682,64.6,43.066,0
5.0219,4.6356,5.094,0.98912,64.6,43.066,0
5.0219,4.6356,5.094,0.98912,64.6,43.066,0
63.388,63.001,5.391,1.2861,21.533,0,0
63.388,63.001,5.391,1.2861,21.533,0,0
14.432,14.046,4.9073,0.80241,21.533,0,0
14.432,14.046,4.9073,0.80241,21.533,0,0
18.366,17.979,4.7617,0.65688,64.6,43.066,0
18.366,17.979,4.7617,0.65688,64.6,43.066,0
22.914,22.528,4.6795,0.57468,43.066,21.533,0
22.914,22.528,4.6795,0.57468,43.066,21.533,0
0.15339,0,4.7336,0.6287,43.066,21.533,0
0.15339,0,4.7336,0.6287,43.066,21.533,0
25.188,25.035,4.6091,0.50426,43.066,21.533,0
25.188,25.035,4.6091,0.50426,43.066,21.533,0
73.741,73.587,4.3879,0.28303,193.8,172.27,0
73.741,73.587,4.3879,0.28303,193.8,172.27,0
5.1156,4.9622,4.7722,0.6673,43.066,21.533,0
5.1156,4.9622,4.7722,0.6673,43.066,21.533,0
