@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.2582,0.19998,0.036298,0.019964,2565.2,2319.3,4.6309,0.6459,495.26,366.06,0.079824,0.067185,42,28,1.3165,1.2699,2,1,1
0.25339,0.19517,0.03902,0.022686,2930.2,2684.3,4.62,0.63499,495.26,366.06,0.088981,0.076341,136,122,1.3758,1.3291,2,1,1
0.27059,0.21238,0.040835,0.024501,2900.1,2654.2,4.6345,0.64943,495.26,366.06,0.093086,0.080447,42,28,1.37,1.3234,2,1,1
0.28127,0.22305,0.043557,0.027223,2960,2714.1,4.6689,0.68384,495.26,366.06,0.082929,0.07029,42,28,1.3264,1.2797,2,1,1
0.29366,0.23544,0.03902,0.022686,3138.6,2892.7,4.6196,0.63456,473.73,344.53,0.086073,0.073433,43,29,1.4111,1.3644,2,1,1
0.29319,0.23498,0.03176,0.015426,3216,2970.1,4.5457,0.5607,473.73,344.53,0.083895,0.071256,139,125,1.469,1.4223,2,1,1
0.27972,0.2215,0.03176,0.015426,2846.5,2600.7,4.6169,0.63186,473.73,344.53,0.09819,0.085551,43,29,1.4293,1.3827,2,1,1
0.26929,0.21107,0.03902,0.022686,2780.1,2534.3,4.5855,0.60045,473.73,344.53,0.098849,0.08621,43,29,1.4329,1.3862,2,1,1
0.25907,0.20086,0.036298,0.019964,2682.5,2436.6,4.6408,0.65572,473.73,344.53,0.093195,0.080556,45,31,1.2337,1.187,2,1,1
0.30041,0.24219,0.03902,0.022686,4165,3919.1,4.9343,0.94922,452.2,323,0.057502,0.044863,144,130,0.73738,0.6907,2,1,1
0.31248,0.25427,0.049002,0.032668,6170.4,5924.5,4.8411,0.85603,473.73,344.53,0.049529,0.03689,47,33,0.47615,0.42947,3,2,1
0.37321,0.31499,0.038113,0.021779,4878.6,4632.8,4.8481,0.86307,452.2,323,0.045333,0.032694,149,135,0.84782,0.80114,2,1,1
0.45419,0.39598,0.030853,0.014519,8303.6,8057.8,4.821,0.83595,452.2,323,0.054439,0.041799,48,34,0.89758,0.8509,2,1,1
0.46634,0.40812,0.034483,0.018149,7573.8,7327.9,4.8637,0.87865,258.4,129.2,0.06103,0.048391,26,12,0.28174,0.23506,4,3,1
0.4405,0.38228,0.03539,0.019056,7815.9,7570,4.7009,0.71586,430.66,301.46,0.031337,0.018698,24,10,0.25338,0.20669,4,3,1
0.42163,0.36341,0.032668,0.016334,7006.6,6760.7,4.6821,0.69705,258.4,129.2,0.030274,0.017635,55,41,0.11352,0.066843,2,1,1
0.43015,0.37193,0.029038,0.012704,6432,6186.1,4.6904,0.70538,258.4,129.2,0.042188,0.029549,61,47,0.48937,0.44269,1,0,1
0.39619,0.33797,0.034483,0.018149,6096.2,5850.3,4.6031,0.61809,301.46,172.27,0.029964,0.017325,47,33,0.40741,0.36073,3,2,1
0.35171,0.29349,0.037205,0.020871,4894,4648.1,4.7373,0.7523,732.13,602.93,0.036773,0.024134,71,57,0.35441,0.30773,3,2,1
0.3612,0.30298,0.03176,0.015426,5070.3,4824.4,4.616,0.63092,430.66,301.46,0.039515,0.026876,78,64,0.5855,0.53882,2,1,1
0.33131,0.2731,0.03176,0.015426,4226.3,3980.4,4.4982,0.51311,430.66,301.46,0.030348,0.017709,29,15,0.78445,0.73777,2,1,1
0.27945,0.22123,0.045372,0.029038,3879.2,3633.3,5.012,1.0269,107.67,0,0.035873,0.023234,80,66,0.2439,0.19722,5,4,1
0.26067,0.20245,0.049002,0.032668,4079.6,3833.7,5.0898,1.1048,107.67,0,0.0445,0.031861,84,70,0.25236,0.20568,8,7,1
0.22182,0.1636,0.041742,0.025408,2377.8,2131.9,4.9735,0.98847,86.133,0,0.027828,0.015189,71,57,0.21047,0.16379,5,4,1
0.23379,0.17557,0.029038,0.012704,2668.9,2423,4.7737,0.78869,86.133,0,0.026659,0.01402,67,53,0.1135,0.066819,5,4,1
0.24957,0.19135,0.019964,0.0036298,2268.4,2022.5,4.674,0.68893,107.67,21.533,0.031753,0.019114,46,32,0.14189,0.095208,1,0,1
0.20686,0.14864,0.029946,0.013612,1749.8,1503.9,4.8352,0.8502,107.67,21.533,0.022399,0.0097602,25,11,0.09136,0.044678,6,5,1
0.17777,0.11956,0.03176,0.015426,1805.5,1559.6,4.6311,0.64602,279.93,193.8,0.021705,0.0090663,96,82,0.1475,0.10082,5,4,1
0.21337,0.15516,0.026316,0.0099819,1976.2,1730.3,4.6244,0.63933,710.6,624.46,0.02396,0.011321,56,42,0.34301,0.29633,3,2,1
0.21095,0.15273,0.028131,0.011797,2352.1,2106.2,4.7526,0.76756,107.67,21.533,0.018463,0.0058238,81,67,0.1016,0.054919,3,2,1
0.21216,0.15394,0.055354,0.03902,2412.7,2166.9,5.1618,1.1767,107.67,21.533,0.051863,0.039224,72,58,0.2731,0.22642,8,7,1
0.22761,0.1694,0.075318,0.058984,4173.9,3928,5.3954,1.4104,344.53,258.4,0.042435,0.029796,29,15,0.34397,0.29729,10,9,1
0.22586,0.16764,0.049002,0.032668,2843.7,2597.8,5.2084,1.2234,366.06,279.93,0.038307,0.025667,96,82,0.49771,0.45103,3,2,1
0.22126,0.16304,0.043557,0.027223,2659,2413.1,5.0989,1.1138,344.53,258.4,0.03334,0.020701,34,20,0.62844,0.58176,2,1,1
0.21018,0.15196,0.043557,0.027223,2232.7,1986.8,4.9352,0.95017,344.53,258.4,0.035051,0.022412,41,27,0.85266,0.80597,1,0,1
0.18751,0.1293,0.032668,0.016334,2050.7,1804.8,4.9115,0.92648,344.53,258.4,0.039125,0.026485,70,56,0.85817,0.81149,1,0,1
0.12706,0.068843,0.046279,0.029946,1169.2,923.3,5.0569,1.0718,366.06,279.93,0.033799,0.02116,69,55,0.47974,0.43306,6,5,1
0.09912,0.040902,0.062613,0.046279,662.43,416.55,5.2012,1.2162,646,559.86,0.022218,0.0095793,33,19,0.18673,0.14005,8,7,1
0.10979,0.051571,0.04265,0.026316,1152.1,906.18,4.9446,0.95955,279.93,193.8,0.022922,0.010283,62,48,0.25973,0.21305,6,5,1
0.1136,0.055379,0.024501,0.008167,700.1,454.22,4.91,0.92491,107.67,21.533,0.0326,0.019961,37,23,0.16867,0.12199,4,3,1
0.099355,0.041137,0.043557,0.027223,708.6,462.72,4.9182,0.93317,258.4,172.27,0.021399,0.0087601,70,56,0.16793,0.12125,4,3,1
0.080206,0.021989,0.048094,0.03176,589.39,343.51,4.9199,0.93483,258.4,172.27,0.025555,0.012915,158,144,0.32632,0.27964,2,1,0
0.068927,0.01071,0.041742,0.025408,396.82,150.94,5.0332,1.0481,366.06,279.93,0.018652,0.0060126,88,74,0.24895,0.20227,5,4,0
0.058401,0.00018353,0.045372,0.029038,324.78,78.903,4.98,0.99497,279.93,193.8,0.021748,0.0091089,65,51,0.088521,0.04184,6,5,0
0.057256,0,0.045372,0.029038,301.17,55.293,4.971,0.98596,258.4,172.27,0.017957,0.0053181,72,58,0.30397,0.25729,5,4,0
0.059673,0.0024166,0.040835,0.024501,353.33,107.45,4.8658,0.88071,279.93,193.8,0.016843,0.0042041,128,114,0.25726,0.21058,3,2,0
0.056333,0,0.029038,0.012704,261.07,15.192,4.8316,0.84656,279.93,193.8,0.014074,0.0014345,113,99,0.28844,0.24176,2,1,0
0.049991,0,0.025408,0.0090744,228.71,0,4.8482,0.86315,258.4,172.27,0.014579,0.0019398,55,41,0.11426,0.067577,2,1,0
0.045485,0,0.034483,0.018149,147.72,0,4.9448,0.95971,258.4,172.27,0.020201,0.0075618,35,21,0.19686,0.15018,4,3,0
0.049019,0.0035338,0.038113,0.021779,141.77,0,4.9856,1.0005,581.4,495.26,0.013439,0.00079951,113,99,0.19457,0.14789,4,3,0
0.04193,0,0.045372,0.029038,157.48,15.714,4.9162,0.93117,258.4,172.27,0.014867,0.0022275,85,71,0.29062,0.24394,4,3,0
0.031241,0,0.048094,0.03176,21.059,0,5.1063,1.1212,129.2,43.066,0.013112,0.00047238,90,76,0.16631,0.11962,5,4,0
0.035206,0.0039653,0.045372,0.029038,7.3432,0,5.1439,1.1589,107.67,21.533,0.010079,0,98,84,0.12038,0.073696,5,4,0
0.035214,0.0039728,0.044465,0.028131,69.931,62.588,5.0406,1.0555,559.86,473.73,0.011402,0.0013227,80,66,0.36809,0.3214,2,1,0
0.033634,0.0023937,0.049002,0.032668,96.855,89.512,4.9987,1.0137,301.46,215.33,0.013918,0.0038388,109,95,0.24393,0.19725,3,2,0
0.034515,0.0032743,0.050817,0.034483,33.385,26.041,5.1502,1.1651,258.4,172.27,0.014831,0.0047517,46,32,0.26336,0.21668,5,4,0
0.035657,0.0044165,0.043557,0.027223,41.644,34.301,5.0889,1.1039,387.6,301.46,0.018962,0.0088826,34,20,0.12123,0.074544,5,4,0
0.036783,0.0055423,0.045372,0.029038,85.978,78.635,5.0291,1.0441,150.73,64.6,0.017049,0.0069695,48,34,0.23442,0.18774,6,5,0
0.032765,0.0015244,0.056261,0.039927,39.545,32.202,5.1089,1.1239,279.93,193.8,0.0147,0.0046211,21,7,0.12837,0.081689,6,5,0
0.032147,0.00090627,0.062613,0.046279,14.84,7.4967,5.2044,1.2193,495.26,409.13,0.015349,0.0052697,146,132,0.15527,0.10859,7,6,0
0.041886,0.010645,0.051724,0.03539,138.5,131.15,5.1532,1.1681,150.73,64.6,0.021421,0.011342,96,82,0.11898,0.072301,6,5,0
0.043972,0.012731,0.04265,0.026316,87.789,80.446,5.1125,1.1275,150.73,64.6,0.022196,0.012117,109,95,0.077391,0.030709,5,4,0
0.042806,0.011565,0.04265,0.026316,157.73,150.39,5.0154,1.0303,172.27,86.133,0.01938,0.0093009,111,97,0.16779,0.12111,6,5,0
0.040228,0.0089868,0.056261,0.039927,119.25,111.91,5.0236,1.0386,409.13,323,0.015021,0.0049421,115,101,0.34642,0.29974,3,2,0
0.042038,0.010797,0.053539,0.037205,138.97,131.63,5.0065,1.0215,387.6,301.46,0.011132,0.0010529,15,1,0.14888,0.1022,4,3,0
0.044189,0.012948,0.04265,0.026316,115.72,108.38,4.9514,0.96631,409.13,323,0.014413,0.0043338,106,92,0.31924,0.27256,4,3,0
0.037889,0.0066487,0.053539,0.037205,93.233,85.89,4.9948,1.0097,581.4,495.26,0.017243,0.007164,37,23,0.24592,0.19924,5,4,0
0.035848,0.0046077,0.057169,0.040835,86.866,79.522,5.1967,1.2116,387.6,301.46,0.016058,0.0059793,37,23,0.18646,0.13978,7,6,0
0.039498,0.0082575,0.051724,0.03539,87.615,80.272,5.2008,1.2157,236.87,150.73,0.016637,0.0065576,89,75,0.2115,0.16482,6,5,0
0.048556,0.017315,0.045372,0.029038,155,147.65,5.1494,1.1643,387.6,301.46,0.023924,0.013845,60,46,0.44029,0.39361,2,1,0
0.053635,0.022394,0.043557,0.027223,183.97,176.63,5.0336,1.0485,409.13,323,0.019982,0.0099025,33,19,0.69489,0.64821,1,0,0
0.053152,0.021912,0.041742,0.025408,215.9,208.56,5.0861,1.1011,215.33,129.2,0.021298,0.011219,34,20,0.20132,0.15464,3,2,0
0.057834,0.026593,0.055354,0.03902,230.15,222.81,5.2147,1.2297,236.87,150.73,0.020463,0.010384,104,90,0.22228,0.1756,2,1,0
0.066235,0.034994,0.059891,0.043557,447.01,439.67,5.1927,1.2076,409.13,323,0.033322,0.023243,51,37,0.35162,0.30494,1,0,0
0.073108,0.041868,0.058076,0.041742,349.63,342.29,5.1976,1.2125,236.87,150.73,0.026366,0.016287,63,49,0.37484,0.32816,3,2,0
0.078676,0.047435,0.059891,0.043557,559.65,552.3,5.0325,1.0475,775.2,689.06,0.026088,0.016009,63,49,0.72358,0.67689,3,2,0
0.0797,0.04846,0.054446,0.038113,509.41,502.07,5.1095,1.1245,796.73,710.6,0.036335,0.026255,60,46,0.81059,0.7639,3,2,0
0.068939,0.037698,0.060799,0.044465,424.15,416.8,5.1777,1.1927,430.66,344.53,0.024501,0.014422,66,52,0.66581,0.61913,4,3,0
0.055375,0.024134,0.066243,0.049909,231.21,223.86,5.3256,1.3406,775.2,689.06,0.022263,0.012184,62,48,0.42451,0.37783,3,2,0
0.052599,0.021358,0.057169,0.040835,281.05,273.71,5.2105,1.2255,775.2,689.06,0.024319,0.014239,119,105,0.36377,0.31709,4,3,0
0.053327,0.022087,0.068058,0.051724,203.12,195.78,5.312,1.3269,409.13,323,0.022591,0.012512,65,51,0.31219,0.26551,7,6,0
0.063728,0.032487,0.068966,0.052632,375.79,368.45,5.1153,1.1302,775.2,689.06,0.032781,0.022702,62,48,0.55627,0.50959,3,2,0
0.074438,0.043197,0.053539,0.037205,562.77,555.42,5.1546,1.1695,430.66,344.53,0.022082,0.012003,118,104,0.38424,0.33756,4,3,0
0.07959,0.04835,0.053539,0.037205,639.73,632.39,5.0311,1.0461,409.13,323,0.025485,0.015406,64,50,0.66342,0.61674,3,2,0
0.082199,0.050958,0.051724,0.03539,466.27,458.93,5.0551,1.0701,775.2,689.06,0.017104,0.0070249,67,52,0.70903,0.66235,3,2,0
0.084253,0.053012,0.049909,0.033575,691.2,683.86,4.9815,0.99646,775.2,689.06,0.026131,0.016052,122,107,0.61962,0.57294,3,2,0
0.084656,0.053415,0.048094,0.03176,611.18,603.84,5.0191,1.034,538.33,452.2,0.018979,0.0088997,128,113,0.25147,0.20479,3,2,0
0.092453,0.061213,0.053539,0.037205,665.82,658.48,5.0032,1.0182,215.33,129.2,0.021872,0.011793,76,61,0.21332,0.16664,2,1,0
0.10139,0.07015,0.053539,0.037205,1054.8,1047.4,4.9518,0.96674,409.13,323,0.028615,0.018536,62,47,0.27638,0.2297,3,2,0
0.099295,0.068055,0.043557,0.027223,866.84,859.5,5.0227,1.0376,215.33,129.2,0.030667,0.020588,52,37,0.36575,0.31907,3,2,0
0.098566,0.067325,0.04265,0.026316,723.66,716.32,4.9427,0.95761,796.73,710.6,0.026741,0.016661,76,61,0.68569,0.639,3,2,0
0.099242,0.068001,0.040835,0.024501,713.34,705.99,4.9075,0.92245,796.73,710.6,0.022931,0.012851,118,103,0.80846,0.76178,3,2,0
0.097868,0.066627,0.038113,0.021779,837.87,830.53,4.9974,1.0124,818.26,732.13,0.027719,0.01764,117,102,0.73606,0.68938,2,1,0
0.10087,0.069634,0.044465,0.028131,828.3,820.96,4.9871,1.0021,387.6,301.46,0.029639,0.01956,33,18,0.54108,0.49439,2,1,0
0.0999,0.068659,0.046279,0.029946,754.14,746.8,4.8388,0.85375,818.26,732.13,0.031439,0.02136,50,35,0.63123,0.58455,2,1,0
0.10291,0.071673,0.047187,0.030853,850.36,843.01,4.8842,0.89911,818.26,732.13,0.025542,0.015463,116,101,0.75631,0.70963,3,2,0
0.10034,0.0691,0.049909,0.033575,980.5,973.16,5.0882,1.1031,236.87,150.73,0.023346,0.013267,120,105,0.20713,0.16045,5,4,0
0.091845,0.060604,0.044465,0.028131,1013.2,1005.8,5.0033,1.0183,409.13,323,0.021247,0.011168,72,57,0.23009,0.18341,5,4,0
0.090582,0.059342,0.043557,0.027223,627.27,619.92,5.01,1.0249,818.26,732.13,0.016367,0.0062875,73,58,0.37421,0.32753,2,1,0
0.086992,0.055751,0.048094,0.03176,826.41,819.07,4.9879,1.0028,409.13,323,0.028103,0.018024,86,71,0.22482,0.17814,6,5,0
0.1033,0.072064,0.038113,0.021779,768.04,760.7,4.8705,0.88544,861.33,775.2,0.025929,0.01585,113,98,0.34135,0.29467,4,3,0
0.13051,0.099267,0.029038,0.012704,1131.9,1124.6,4.6981,0.71306,409.13,323,0.024611,0.014532,39,24,0.80324,0.75656,2,1,0
0.1372,0.10596,0.029038,0.012704,1198.5,1191.1,4.6074,0.62231,473.73,387.6,0.02483,0.01475,46,31,0.8767,0.83001,2,1,0
0.16909,0.13785,0.024501,0.008167,1744.1,1736.7,4.5141,0.52906,516.8,430.66,0.030546,0.020467,45,30,0.80513,0.75845,2,1,0
0.23268,0.20144,0.025408,0.0090744,2851.5,2844.1,4.2385,0.25348,516.8,430.66,0.030938,0.020859,31,16,1.0121,0.96541,2,1,0
0.27742,0.24618,0.027223,0.010889,2989.9,2982.6,4.1913,0.20623,516.8,430.66,0.034875,0.024796,39,24,1.1002,1.0536,2,1,0
0.23682,0.20558,0.03176,0.015426,2547.7,2540.4,4.4661,0.48105,516.8,430.66,0.026047,0.015968,23,8,0.95752,0.91083,2,1,0
0.15217,0.12093,0.036298,0.019964,1224.1,1216.8,4.6942,0.7092,193.8,107.67,0.025289,0.01521,64,49,0.32927,0.28259,3,2,0
0.1344,0.10316,0.03539,0.019056,1094.5,1087.2,4.6248,0.63972,495.26,409.13,0.02135,0.011271,45,30,0.29734,0.25066,2,1,0
0.1146,0.083361,0.03902,0.022686,1121.8,1114.4,4.7179,0.73288,516.8,430.66,0.02463,0.014551,136,121,0.50919,0.46251,3,2,0
0.10952,0.078281,0.036298,0.019964,1194.1,1186.8,5.2107,1.2257,344.53,258.4,0.027137,0.017058,35,20,0.39191,0.34523,3,2,0
0.11595,0.084711,0.033575,0.017241,886.19,878.85,4.9153,0.93027,409.13,323,0.023033,0.012954,133,118,0.32658,0.2799,3,2,0
0.094311,0.06307,0.040835,0.024501,866.19,858.84,4.9254,0.94039,538.33,452.2,0.020297,0.010218,40,25,0.39334,0.34666,3,2,0
0.082456,0.051216,0.043557,0.027223,612.32,604.98,4.9879,1.0029,473.73,387.6,0.017095,0.0070164,89,74,0.57361,0.52693,2,1,0
0.10455,0.07331,0.038113,0.021779,987.33,979.99,4.7639,0.77885,452.2,366.06,0.021307,0.011228,56,41,0.46,0.41331,3,2,0
0.13197,0.10073,0.03902,0.022686,996.96,989.62,4.9681,0.98309,473.73,387.6,0.02351,0.013431,47,32,0.5589,0.51222,2,1,0
0.13751,0.10627,0.03539,0.019056,1422.5,1415.2,5.0885,1.1034,452.2,366.06,0.038398,0.028319,43,28,1.0907,1.044,2,1,0
0.12066,0.089418,0.03176,0.015426,1108.2,1100.8,4.9661,0.98109,473.73,387.6,0.026706,0.016627,15,0,0.90459,0.85791,2,1,0
0.097386,0.066145,0.046279,0.029946,663.71,656.37,5.0641,1.079,473.73,387.6,0.020709,0.01063,84,69,0.28392,0.23724,3,2,0
0.099794,0.068553,0.044465,0.028131,766.77,759.42,5.0229,1.0379,473.73,387.6,0.019039,0.0089603,51,36,0.30703,0.26035,3,2,0
0.10776,0.076516,0.036298,0.019964,998.69,991.35,4.9023,0.91725,689.06,602.93,0.032494,0.022414,70,55,0.32656,0.27988,3,2,0
0.10911,0.077869,0.045372,0.029038,1117.4,1110,4.9286,0.94358,473.73,387.6,0.034396,0.024317,53,38,0.40293,0.35625,3,2,0
0.11356,0.082318,0.049909,0.033575,814.96,807.62,5.0371,1.0521,258.4,172.27,0.028278,0.018199,16,1,0.28686,0.24018,4,3,0
0.12235,0.091105,0.047187,0.030853,1295.5,1288.2,4.9781,0.99305,452.2,366.06,0.026808,0.016729,40,25,0.64856,0.60187,4,3,0
0.13213,0.10089,0.051724,0.03539,1510.4,1503.1,4.9878,1.0027,452.2,366.06,0.037687,0.027608,40,25,0.70045,0.65377,4,3,0
0.11324,0.082004,0.059891,0.043557,1162.1,1154.7,4.994,1.009,1055.1,968.99,0.032175,0.022095,72,57,0.52856,0.48188,4,3,0
0.10802,0.076783,0.056261,0.039927,752.36,745.01,5.1278,1.1427,1033.6,947.46,0.033827,0.023748,33,18,0.75779,0.71111,4,3,0
0.12806,0.096824,0.046279,0.029946,1280.1,1272.7,5.1167,1.1317,430.66,344.53,0.033146,0.023067,74,59,0.52962,0.48293,3,2,0
0.12944,0.0982,0.04265,0.026316,1270.6,1263.3,4.953,0.96793,430.66,344.53,0.036401,0.026322,75,60,0.77467,0.72799,3,2,0
0.10818,0.076942,0.050817,0.034483,772.81,765.47,5.1082,1.1231,409.13,323,0.032897,0.022818,22,7,0.61789,0.57121,3,2,0
0.089572,0.058331,0.054446,0.038113,760.02,752.67,5.0654,1.0803,710.6,624.46,0.02927,0.019191,13,0,0.40969,0.363,3,2,0
0.084183,0.052942,0.061706,0.045372,618.11,610.77,5.1063,1.1212,215.33,129.2,0.01854,0.0084608,36,23,0.15864,0.11195,5,4,0
0.075823,0.044583,0.068058,0.051724,466.5,459.15,5.1691,1.1841,387.6,301.46,0.023659,0.01358,76,63,0.14984,0.10316,5,4,0
0.06697,0.035729,0.069873,0.053539,351.36,344.01,5.268,1.283,538.33,452.2,0.02017,0.010091,39,26,0.17998,0.1333,8,7,0
0.066938,0.035697,0.075318,0.058984,470.99,463.64,5.1724,1.1873,387.6,301.46,0.025628,0.015549,50,37,0.32731,0.28063,3,2,0
0.085588,0.054347,0.052632,0.036298,593.73,586.39,5.1772,1.1921,753.66,667.53,0.024438,0.014359,125,112,0.37026,0.32358,4,3,0
0.098476,0.067236,0.032668,0.016334,778.53,771.19,5.0532,1.0681,710.6,624.46,0.034785,0.024706,135,122,0.55559,0.5089,3,2,0
0.094824,0.063584,0.03902,0.022686,792.22,784.87,4.9819,0.99688,409.13,323,0.026459,0.01638,9,0,0.4239,0.37722,2,1,0
0.097548,0.066307,0.049909,0.033575,623.62,616.27,5.1328,1.1478,279.93,193.8,0.019926,0.0098473,9,0,0.24137,0.19469,5,4,0
0.096462,0.065221,0.065336,0.049002,1161.4,1154.1,5.273,1.2879,215.33,129.2,0.038867,0.028788,33,24,0.20958,0.1629,8,7,0
0.090251,0.05901,0.062613,0.046279,671.15,663.81,5.122,1.1369,236.87,150.73,0.027874,0.017795,128,119,0.34291,0.29623,5,4,0
0.094669,0.063428,0.054446,0.038113,633.47,626.13,5.1282,1.1431,409.13,323,0.025273,0.015194,60,51,0.35561,0.30893,4,3,0
0.083195,0.051954,0.057169,0.040835,487.88,480.54,5.124,1.1389,129.2,43.066,0.023038,0.012959,76,67,0.19729,0.1199,8,7,0
0.069661,0.03842,0.049909,0.033575,304.39,297.05,5.2217,1.2367,107.67,21.533,0.016881,0.0068022,113,104,0.061239,0,6,5,0
0.074778,0.043537,0.043557,0.027223,313.34,306,5.0902,1.1052,107.67,21.533,0.01899,0.0089111,58,49,0.40169,0.34045,3,2,0
0.085428,0.054188,0.032668,0.016334,419.57,412.23,4.7896,0.80457,387.6,301.46,0.028166,0.018087,37,28,0.67941,0.61818,1,0,0
0.079871,0.04863,0.029946,0.013612,332.62,325.28,4.9372,0.9522,409.13,323,0.029503,0.019424,52,43,0.5586,0.49736,1,0,0
0.060619,0.029378,0.03539,0.015426,189.14,181.79,5.0622,1.0771,129.2,43.066,0.014712,0.0046331,39,30,0.3339,0.27266,1,0,0
0.052386,0.021145,0.048094,0.028131,216.94,209.59,5.2119,1.2269,366.06,279.93,0.02059,0.010511,83,74,0.24228,0.18104,5,4,0
0.050722,0.019481,0.058076,0.038113,217.25,209.91,5.2096,1.154,129.2,43.066,0.022705,0.012626,46,37,0.3087,0.24746,7,6,0
0.053574,0.022333,0.058984,0.03902,178.25,170.91,5.1557,1.0893,129.2,43.066,0.022512,0.012433,56,47,0.30343,0.24219,6,5,0
0.045216,0.013975,0.075318,0.055354,135.14,127.79,5.22,1.1535,818.26,732.13,0.019929,0.0098495,111,102,0.33019,0.26895,6,5,0
0.039792,0.0085512,0.073503,0.053539,126.46,119.11,5.2407,1.1743,215.33,129.2,0.02157,0.011491,82,73,0.16143,0.10019,8,7,0
0.043271,0.01203,0.059891,0.039927,100.73,93.388,5.2601,1.149,129.2,43.066,0.01914,0.0090605,75,66,0.1325,0.07126,6,5,0
0.040727,0.0094859,0.063521,0.043557,125.24,117.9,5.1672,1.0158,409.13,323,0.014572,0.0044931,58,49,0.36367,0.30243,5,4,0
0.045453,0.014212,0.058984,0.03902,211.48,204.13,5.2336,1.0822,150.73,64.6,0.023345,0.013266,70,61,0.091208,0.02997,8,7,0
0.052779,0.021538,0.047187,0.027223,168.5,161.16,5.2153,1.0639,107.67,21.533,0.014508,0.0044287,45,36,0.1447,0.083463,4,3,0
0.057435,0.026194,0.04265,0.022686,258.18,250.84,5.0073,0.85588,107.67,21.533,0.025698,0.015619,74,65,0.40095,0.33972,3,2,0
0.078073,0.046833,0.043557,0.023593,462.78,455.44,4.9598,0.80838,925.93,839.79,0.028928,0.018849,40,31,0.87358,0.81234,3,2,0
0.082507,0.051266,0.043557,0.023593,485.21,477.87,4.955,0.80363,925.93,839.79,0.022441,0.012362,113,104,0.71979,0.65855,3,2,0
0.068947,0.037706,0.041742,0.021779,348.32,340.98,5.1114,0.96001,150.73,64.6,0.022856,0.012777,142,133,0.39177,0.33054,3,2,0
0.072329,0.041088,0.039927,0.019964,420.58,413.23,4.9827,0.8313,452.2,366.06,0.020889,0.01081,38,29,0.53642,0.47518,2,1,0
0.072104,0.040864,0.039927,0.019964,420.34,412.99,5.0454,0.85411,452.2,366.06,0.027445,0.017366,41,32,0.47842,0.41718,2,1,0
0.061429,0.030188,0.044465,0.024501,249.82,242.48,5.1545,0.96318,430.66,344.53,0.022916,0.012837,40,31,0.40645,0.34521,3,2,0
0.070445,0.039204,0.045372,0.025408,352.08,344.74,5.2102,1.0189,107.67,21.533,0.019146,0.0090672,104,95,0.11712,0.055881,3,2,0
0.066926,0.035685,0.049909,0.029946,176.87,169.52,5.2794,1.0881,107.67,21.533,0.027486,0.017407,37,28,0.10254,0.041297,4,3,0
0.048762,0.017521,0.063521,0.043557,279.1,271.76,5.2777,1.0864,452.2,366.06,0.024,0.013921,54,45,0.43253,0.37129,4,3,0
0.044945,0.013704,0.061706,0.041742,162.07,154.73,5.3159,1.1247,689.06,602.93,0.022452,0.012372,75,66,0.23566,0.17442,6,5,0
0.044651,0.01341,0.062613,0.04265,177.15,169.81,5.1286,0.93737,710.6,624.46,0.020665,0.010586,87,78,0.2821,0.22086,5,4,0
0.043907,0.012667,0.061706,0.041742,131.25,123.91,5.2018,1.0105,430.66,344.53,0.014232,0.004153,81,72,0.21208,0.15084,4,3,0
0.036891,0.0056499,0.058984,0.03902,65.992,58.649,5.2612,1.0699,452.2,366.06,0.017663,0.007584,48,39,0.36032,0.29908,6,5,0
0.049703,0.018462,0.050817,0.030853,210.32,202.98,5.0345,0.84325,323,236.87,0.015758,0.0056791,22,13,0.48024,0.419,3,2,0
0.067331,0.03609,0.03539,0.015426,371.64,364.29,5.1535,0.96223,344.53,258.4,0.022077,0.011997,51,42,0.45505,0.39381,5,4,0
0.078703,0.047463,0.038113,0.018149,443.16,435.81,5.0408,0.84956,129.2,43.066,0.02751,0.017431,144,135,0.13037,0.069132,5,4,0
0.070319,0.039079,0.050817,0.030853,402.41,395.06,5.0712,0.87991,279.93,193.8,0.018633,0.0085544,143,134,0.26226,0.20102,4,3,0
0.058248,0.027007,0.049909,0.029946,347.07,339.73,5.0858,0.89452,409.13,323,0.021257,0.011178,44,35,0.2859,0.22466,4,3,0
0.058,0.026759,0.046279,0.026316,259.96,252.62,5.1242,0.93291,129.2,43.066,0.027821,0.017742,51,42,0.21702,0.15578,4,3,0
