@relation featureMatrix


@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
1576.9,-4.9389,473.73,-35.34,0.049574,0,1
1610.1,-4.9784,473.73,105.62,0.01837,0,1
1788.1,-4.9021,473.73,-49.568,0.036303,0,1
1511,-4.9058,473.73,-123.76,0.023313,-10.767,1
1540.6,-4.8555,452.2,97.409,-0.066747,-10.767,1
1705.8,-5.0393,452.2,-97.287,-0.21727,0,1
1346,-5.29,452.2,-93.887,-0.091044,0,1
1518,-5.2214,452.2,151.15,0.055943,0,1
1648.3,-5.1782,452.2,31.203,0.11857,0,1
1580.4,-4.9842,452.2,78.099,0.047774,0,1
1804.5,-5.0826,452.2,126.33,-0.070724,10.767,1
1833.1,-5.1257,473.73,58.494,0.080001,10.767,1
1921.5,-4.9226,473.73,254.65,0.22937,0,1
2342.4,-4.667,473.73,392.29,0.10712,0,1
2706.1,-4.7084,473.73,-36.951,-0.12584,0,1
2268.5,-4.9186,473.73,-512.84,-0.23445,10.767,1
1680.4,-5.1773,495.26,-64.297,-0.10268,10.767,1
2139.9,-5.124,495.26,235.29,-0.0027622,0,1
2151,-5.1828,495.26,113.33,-0.0057961,0,1
2366.5,-5.1356,495.26,171.09,0.061835,0,1
2493.2,-5.0591,495.26,-197.98,0.036182,0,1
1970.6,-5.0632,495.26,-152.89,0.086174,0,1
2187.4,-4.8868,495.26,258.09,-0.017794,10.767,1
2486.8,-5.0988,516.8,441.4,-0.04459,10.767,1
3070.2,-4.976,516.8,346.06,0.087823,0,1
3178.9,-4.9232,516.8,403.02,-0.095336,0,1
3876.2,-5.1666,516.8,373.02,-0.16838,0,1
3924.9,-5.2599,516.8,48.199,0.0086379,0,1
3972.6,-5.1494,516.8,172.91,0.064722,0,1
4270.7,-5.1305,516.8,10.325,-0.012126,0,1
3993.3,-5.1736,516.8,318.18,-0.0084345,0,1
4907.1,-5.1474,516.8,258.29,0.018774,0,1
4509.9,-5.1361,516.8,-462.13,0.03816,0,1
3982.8,-5.071,516.8,-366.51,0.03952,0,1
3776.8,-5.057,516.8,-222.83,0.044876,0,1
3537.2,-4.9813,516.8,-280.21,0.083003,-10.767,1
3216.4,-4.891,495.26,-348.59,0.081885,-10.767,1
2840,-4.8175,495.26,-120.26,0.039458,0,1
2975.9,-4.8121,495.26,124.7,0.043235,0,1
3089.4,-4.7311,495.26,534.02,0.24236,0,1
4043.9,-4.3274,495.26,509.72,0.24527,0,1
4108.9,-4.2405,495.26,404.79,-0.090078,0,1
4853.5,-4.5075,495.26,89.742,-0.059434,0,1
4288.3,-4.3594,495.26,-417.08,0.029304,-10.767,1
4019.4,-4.4489,473.73,-552.72,-0.079904,-10.767,1
3182.9,-4.5192,473.73,-1047,-0.045185,-10.767,1
1925.3,-4.5393,452.2,-449.83,-0.34514,-21.533,1
2283.2,-5.2095,430.66,-162.44,-0.4719,269.17,1
1600.4,-5.4831,990.53,-502.89,-0.12339,290.7,1
1277.5,-5.4563,1012.1,-345.8,-0.004979,-290.7,1
908.79,-5.4931,409.13,-277.51,-0.0027002,-279.93,1
722.45,-5.4617,452.2,-77.677,-0.16834,236.87,0
753.43,-5.8297,882.86,220.67,-0.1155,-10.767,0
1163.8,-5.6927,430.66,-60.084,0.060543,193.8,0
633.26,-5.7087,1270.5,-341.01,-0.021826,75.366,0
481.76,-5.7363,581.4,-144.72,-0.049665,-484.5,0
343.83,-5.808,301.46,-65.407,0.0034553,183.03,0
350.94,-5.7294,947.46,-75.109,-0.0048966,107.67,0
193.61,-5.8178,516.8,-35.727,0.026697,21.533,0
279.49,-5.676,990.53,24.829,0.087213,-21.533,0
243.27,-5.6434,473.73,-39.098,0.027747,10.767,0
201.29,-5.6205,1012.1,9.4347,0.051187,269.17,0
262.14,-5.541,1012.1,-37.273,-0.021917,-344.53,0
126.75,-5.6643,323,-5.5688,-0.031308,21.533,0
251,-5.6036,1055.1,-13.148,0.014112,333.76,0
100.45,-5.6361,990.53,-108.1,-0.062536,-323,0
34.807,-5.7287,409.13,29.856,0.0073009,-312.23,0
160.16,-5.6215,366.06,29.8,0.058911,366.06,0
94.406,-5.6108,1141.3,-84.064,-0.069748,355.3,0
-7.964,-5.761,1076.7,-68.029,-0.10389,-366.06,0
-41.653,-5.8186,409.13,-14.647,-0.030253,-409.13,0
-37.258,-5.8215,258.4,2.2266,-0.030355,43.066,0
-37.199,-5.8793,495.26,16.435,-0.033159,516.8,0
-4.3889,-5.8878,1292,47.134,0.076565,-193.8,0
57.068,-5.7262,107.67,14.495,0.087841,-581.4,0
24.602,-5.7122,129.2,-6.8676,0.0087344,0,0
43.332,-5.7087,107.67,-14.215,-0.015945,0,0
-3.8281,-5.744,129.2,-4.384,-0.011349,150.73,0
34.564,-5.7314,409.13,18.45,0.027062,139.97,0
33.072,-5.6899,409.13,13.938,-0.053168,10.767,0
62.441,-5.8378,430.66,176.63,-0.21992,0,0
386.34,-6.1298,409.13,69.563,-0.08435,-10.767,0
201.57,-6.0065,409.13,-61.166,0.13148,32.3,0
264.01,-5.8668,473.73,25.98,0.083004,32.3,0
253.53,-5.8405,473.73,-32.483,0.0307,-10.767,0
199.04,-5.8054,452.2,-13.414,0.10967,139.97,0
226.7,-5.6211,753.66,-14.67,0.071601,150.73,0
169.7,-5.6622,753.66,-11.704,0.04918,10.767,0
203.29,-5.5228,775.2,42.129,0.15744,0,0
253.96,-5.3473,753.66,-8.0931,0.026512,-10.767,0
187.1,-5.4697,753.66,37.929,0.0021035,-10.767,0
329.82,-5.3431,732.13,130.27,0.088186,-21.533,0
447.65,-5.2934,710.6,-15.118,-0.1511,-10.767,0
299.58,-5.6453,710.6,39.485,-0.1558,10.767,0
526.62,-5.605,732.13,25.993,-0.0043281,10.767,0
351.57,-5.654,732.13,-212.73,-0.092116,-10.767,0
101.16,-5.7892,710.6,-94.05,-0.16435,-107.67,0
163.47,-5.9827,516.8,-3.1765,-0.035449,215.33,0
94.808,-5.8601,1141.3,9.8851,0.14879,107.67,0
183.24,-5.6851,732.13,-36.151,0.0286,-204.57,0
22.506,-5.8029,732.13,-15.795,-0.013638,-172.27,0
151.65,-5.7124,387.6,181.32,0.076305,430.66,0
385.15,-5.6503,1593.5,308.28,0.050485,915.16,1
768.22,-5.6114,2217.9,1070.6,0.079496,-549.1,1
2526.4,-5.4913,495.26,1369.9,0.26496,-850.56,1
3508,-5.0815,516.8,477.2,0.065674,32.3,1
3480.8,-5.3599,559.86,-414.53,-0.15937,0,1
2679,-5.4002,516.8,199.2,0.2098,43.066,1
3879.2,-4.9403,646,787.6,0.2798,21.533,1
4254.2,-4.8406,559.86,-510.23,-0.075813,-53.833,1
2858.7,-5.092,538.33,-704.91,-0.24084,-21.533,1
2844.4,-5.3223,516.8,-118.42,-0.15949,-10.767,1
2621.9,-5.4109,516.8,-548.32,-0.09059,-21.533,1
1747.7,-5.5035,473.73,-661.47,-0.023825,129.2,1
1298.9,-5.4586,775.2,-424.19,-0.077077,139.97,1
899.33,-5.6576,753.66,-321.58,-0.10883,-10.767,1
655.78,-5.6762,753.66,-275.05,-0.013419,0,1
349.23,-5.6845,753.66,-157.77,-0.060112,-183.03,1
340.24,-5.7965,387.6,-66.133,0.0042003,-183.03,1
216.97,-5.6761,387.6,-87.789,0.095454,0,0
164.66,-5.6056,387.6,152.06,0.095634,0,0
521.09,-5.4848,387.6,538.47,0.079267,1044.4,0
1241.6,-5.447,2476.3,67.231,-0.069921,333.76,0
655.55,-5.6246,1055.1,-431.7,-0.11133,-1130.5,0
378.19,-5.6697,215.33,-159.65,-0.058897,-355.3,0
336.25,-5.7424,344.53,-6.1974,-0.056426,75.366,0
365.8,-5.7825,366.06,8.3567,0.020045,0,0
352.96,-5.7024,344.53,-85.894,0.014405,0,0
194.01,-5.7537,366.06,-22.978,0.036131,0,0
307.01,-5.6301,344.53,189.2,0.21014,43.066,0
572.41,-5.3334,452.2,187.14,0.32942,64.6,0
681.28,-4.9713,473.73,73.588,0.14392,10.767,0
719.59,-5.0456,473.73,-118.89,-0.27574,0,0
443.5,-5.5227,473.73,-126.19,-0.25059,0,0
467.21,-5.5468,473.73,82.35,0.099695,10.767,0
608.2,-5.3233,495.26,-2.8444,0.042615,0,0
461.52,-5.4616,473.73,-101.48,-0.077281,-21.533,0
405.24,-5.4779,452.2,-44.769,0.014619,0,0
371.98,-5.4323,473.73,42.69,0.10349,10.767,0
490.62,-5.2709,473.73,125.2,0.053627,0,0
622.39,-5.3251,473.73,-31.435,-0.097747,0,0
427.75,-5.4664,473.73,-164.7,-0.10016,0,0
292.99,-5.5254,473.73,-22.08,0.054492,0,0
383.59,-5.3574,473.73,22.966,0.052298,-10.767,0
338.92,-5.4208,452.2,-7.2567,-0.0063869,0,0
369.08,-5.3702,473.73,117.48,0.11098,0,0
573.88,-5.1988,452.2,137.84,0.074006,-10.767,0
644.75,-5.2222,452.2,94.834,0.10912,10.767,0
763.55,-4.9806,473.73,-51.082,0.0081997,10.767,0
542.59,-5.2058,473.73,-111.16,-0.038628,-10.767,0
541.23,-5.0578,452.2,34.987,0.085719,-10.767,0
612.56,-5.0344,452.2,-74.732,-0.045681,-107.67,0
391.77,-5.1492,236.87,-146.68,-0.08504,-107.67,0
319.21,-5.2044,236.87,-115.3,-0.016914,10.767,0
161.17,-5.183,258.4,-95.578,-0.081077,96.899,0
128.05,-5.3666,430.66,-11.335,-0.079356,107.67,0
138.5,-5.3417,473.73,6.3835,0.025244,-86.133,0
140.82,-5.3161,258.4,-54.053,-0.077573,-118.43,0
30.39,-5.4969,236.87,-58.465,-0.11321,0,0
23.889,-5.5425,258.4,25.553,0.097402,129.2,0
81.496,-5.3021,495.26,17.179,0.085419,96.899,0
58.246,-5.3717,452.2,51.22,0.072153,-10.767,0
183.94,-5.1578,473.73,86.275,0.15356,21.533,0
230.8,-5.0646,495.26,-15.829,-0.028807,-10.767,0
152.28,-5.2154,452.2,-57.066,-0.13668,-10.767,0
116.66,-5.3379,473.73,44.371,0.03921,10.767,0
241.02,-5.137,473.73,117.71,0.15783,53.833,0
352.08,-5.0223,581.4,-51.012,-0.083494,-107.67,0
139,-5.304,258.4,-14.273,-0.016058,-10.767,0
323.53,-5.0544,559.86,17.15,0.033798,398.36,0
173.3,-5.2364,1055.1,44.058,-0.011837,-129.2,0
411.65,-5.0781,301.46,0.99518,-0.0075224,53.833,0
175.29,-5.2514,1162.8,-74.066,-0.060918,387.6,0
263.52,-5.1999,1076.7,10.041,0.0059597,-452.2,0
195.37,-5.2395,258.4,-10.964,0.0084856,-301.46,0
241.59,-5.1829,473.73,81.934,0.053219,107.67,0
359.24,-5.1331,473.73,24.988,0.0090066,64.6,0
291.57,-5.1649,602.93,13.563,0.0016737,0,0
386.36,-5.1297,473.73,57.155,0.021778,-75.366,0
405.88,-5.1214,452.2,-29.755,0.017173,-32.3,0
326.85,-5.0954,409.13,-105.78,-0.082189,-21.533,0
194.32,-5.2857,409.13,-49.236,-0.078038,21.533,0
228.38,-5.2514,452.2,-45.463,-0.034836,21.533,0
103.39,-5.3554,452.2,-3.4201,0.081126,-21.533,0
221.54,-5.0892,409.13,139.89,0.083894,-21.533,0
383.17,-5.1876,409.13,102.12,-0.077141,0,0
425.79,-5.2435,409.13,-79.158,-0.029091,10.767,0
224.86,-5.2458,430.66,-42.703,0.16968,53.833,0
340.38,-4.9041,516.8,105.13,0.16849,32.3,0
435.12,-4.9088,495.26,-72.029,-0.081493,-129.2,0
196.32,-5.0671,258.4,-164.16,-0.19136,-129.2,0
106.8,-5.2915,236.87,-32.41,-0.06884,0,0
131.5,-5.2048,258.4,-48.56,-0.046077,107.67,0
9.6769,-5.3837,452.2,-70.083,-0.17618,462.96,0
-8.6649,-5.5571,1184.3,50.482,0.011318,0,0
110.64,-5.3611,452.2,103.06,0.16553,-452.2,0
197.46,-5.2261,279.93,123.06,0.19115,21.533,0
356.76,-4.9787,495.26,295.26,0.33309,118.43,0
787.97,-4.5599,516.8,-67.988,-0.12272,-118.43,0
220.78,-5.2242,258.4,-338.52,-0.47358,-118.43,0
110.93,-5.507,279.93,-53.703,-0.22536,96.899,0
113.37,-5.6749,452.2,32.007,-0.047925,21.533,0
174.95,-5.6029,323,-58.506,-0.088412,0,0
-3.6379,-5.8517,452.2,-60.891,-0.14281,96.899,0
53.164,-5.8885,516.8,42.129,-0.035873,21.533,0
80.621,-5.9235,495.26,17.351,-0.035643,-32.3,0
87.866,-5.9598,452.2,0.59738,-0.0057253,-10.767,0
81.816,-5.9349,473.73,74.756,0.10847,10.767,0
237.38,-5.7429,473.73,24.564,0.071988,-107.67,0
130.94,-5.791,258.4,-34.583,0.031155,0,0
168.21,-5.6805,473.73,-23.271,-0.0052581,96.899,0
84.4,-5.8015,452.2,-10.364,0.029673,-10.767,0
147.48,-5.6212,452.2,23.655,0.13557,-10.767,0
131.71,-5.5303,430.66,-65.221,-0.016111,0,0
17.043,-5.6534,452.2,66.149,0.11753,32.3,0
264.01,-5.2953,495.26,97.412,0.15178,32.3,0
211.87,-5.3499,516.8,-71.832,-0.04766,86.133,0
120.34,-5.3906,667.53,54.715,0.080299,-43.066,0
321.3,-5.1893,430.66,83.964,0.13465,-118.43,0
288.27,-5.1213,430.66,-10.222,0.055182,21.533,0
300.85,-5.0789,473.73,225.58,0.2133,43.066,0
739.43,-4.6947,516.8,747.88,0.41559,10.767,0
1796.6,-4.2477,495.26,326.7,0.20415,-10.767,0
1392.8,-4.2864,495.26,-515.88,-0.21316,-10.767,0
764.87,-4.674,473.73,-359.52,-0.14002,-10.767,0
673.81,-4.5664,473.73,-76.396,0.0044852,10.767,0
612.08,-4.6651,495.26,-20.258,-0.03158,10.767,0
633.29,-4.6296,495.26,-219.16,-0.17727,-107.67,0
173.76,-5.0196,279.93,-101.39,-0.088508,-129.2,0
430.52,-4.8066,236.87,174.24,0.025863,107.67,0
522.24,-4.9679,495.26,0.39834,-0.073409,118.43,0
431.31,-4.9534,473.73,78.867,-0.10628,-10.767,0
679.98,-5.1804,473.73,22.76,-0.16999,-10.767,0
476.83,-5.2934,452.2,-103.8,-0.081373,-107.67,0
472.38,-5.3432,258.4,-22.588,-0.11308,-96.899,0
431.66,-5.5196,258.4,-58.929,-0.087148,-10.767,0
354.53,-5.5175,236.87,-180.42,-0.15549,96.899,0
70.819,-5.8305,452.2,-69.075,-0.093086,86.133,0
216.38,-5.7037,409.13,64.403,0.061693,10.767,0
199.62,-5.7072,473.73,43.847,0.11868,-10.767,0
304.07,-5.4663,387.6,127.82,0.21562,-32.3,1
455.26,-5.2759,409.13,76.47,0.10326,0,1
457.01,-5.2598,387.6,82.415,0.086336,0,1
620.09,-5.1033,409.13,135.31,0.10301,10.767,1
727.63,-5.0538,409.13,14.161,0.025242,150.73,1
648.41,-5.0528,710.6,12.023,0.071214,139.97,1
751.68,-4.9114,689.06,-32.782,0.016537,-32.3,1
582.85,-5.0197,646,-233.57,-0.15111,-226.1,1
284.54,-5.2136,236.87,-129.75,-0.14078,129.2,1
323.35,-5.3013,904.39,102.05,0.13653,129.2,1
488.64,-4.9405,495.26,116.9,0.26236,-193.8,1
557.15,-4.7765,516.8,49.566,0.025825,21.533,1
587.77,-4.8889,538.33,-144.64,-0.29331,0,1
267.86,-5.3632,516.8,-221.11,-0.35432,-43.066,1
145.55,-5.5975,452.2,-104.42,-0.1699,-96.899,1
59.011,-5.7029,323,-16.044,0.0083373,-107.67,1
113.47,-5.5808,236.87,36.106,0.080362,-43.066,1
131.22,-5.5422,236.87,-49.446,-0.043981,0,1
14.573,-5.6688,236.87,-45.352,-0.064358,172.27,1
40.519,-5.6709,581.4,36.116,0.080301,96.899,1
86.804,-5.5082,430.66,27.04,0.14249,-21.533,1
94.599,-5.386,538.33,234.2,0.32505,-86.133,1
555.19,-4.8581,258.4,118.61,0.19959,64.6,1
331.81,-4.9868,667.53,-97.312,-0.020494,204.57,0
360.57,-4.8991,667.53,131.24,0.1753,-21.533,0
594.29,-4.6362,624.46,167.87,0.13431,0,0
696.32,-4.6304,667.53,20.051,-0.012454,-96.899,0
634.39,-4.6611,430.66,-87.653,-0.054547,-118.43,0
521.01,-4.7395,430.66,-166.45,-0.1761,21.533,0
301.49,-5.0133,473.73,-108.6,-0.10597,0,0
303.8,-4.9515,430.66,30.678,0.070248,-32.3,0
362.85,-4.8728,409.13,25.912,-0.031177,247.63,0
355.63,-5.0138,925.93,-63.793,-0.15723,-96.899,0
235.26,-5.1873,215.33,-33.855,-0.072514,10.767,0
287.92,-5.1589,947.46,266.5,0.17611,312.23,0
768.26,-4.835,839.79,330.92,0.21763,-53.833,0
949.75,-4.7236,839.79,0.77827,-0.00066948,0,0
769.82,-4.8364,839.79,-60.095,-0.10049,21.533,0
829.56,-4.9246,882.86,283.07,0.07919,32.3,0
1336,-4.678,904.39,88.848,-0.016935,32.3,0
1007.3,-4.9584,947.46,-164.35,-0.14021,21.533,0
338.61,-4.6063,21.533,-88.853,-0.17912,21.533,0
160.91,-4.9646,64.6,-95.651,-0.23679,21.533,0
147.31,-5.0799,64.6,78.78,0.066296,-10.767,0
318.47,-4.832,43.066,142.26,0.14997,-10.767,0
431.82,-4.78,43.066,-31.515,-0.10909,0,1
255.44,-5.0501,43.066,387.18,-0.15909,226.1,1
1206.2,-5.0981,495.26,728.24,0.01425,-10.767,1
1711.9,-5.0216,21.533,191.63,0.11161,-226.1,1
1589.4,-4.8749,43.066,-237.29,-0.065983,624.46,1
1237.3,-5.1536,1270.5,-8.9027,-0.16335,204.57,1
1571.6,-5.2016,452.2,350.73,0.068922,-409.13,1
1938.8,-5.0158,452.2,257.6,0.16822,0,1
2086.8,-4.8652,452.2,57.236,-0.023159,10.767,1
2053.3,-5.0621,473.73,6.8051,-0.12924,0,1
2100.4,-5.1237,452.2,291.65,-0.038434,-10.767,1
2636.6,-5.139,452.2,168.24,0.071309,10.767,1
2436.9,-4.9811,473.73,-101.76,-0.002539,10.767,1
2433.1,-5.144,473.73,63.331,-0.10782,0,1
2563.6,-5.1967,473.73,345.88,0.036287,0,1
3124.8,-5.0715,473.73,260.15,0.17561,10.767,1
3083.9,-4.8455,495.26,12.752,0.08526,10.767,1
3150.3,-4.9009,495.26,-133.6,-0.045718,-10.767,1
2816.7,-4.9369,473.73,-117.6,0.018257,-10.767,1
2915.1,-4.8644,473.73,-140.28,0.024204,0,1
2536.1,-4.8885,473.73,-39.562,0.029916,0,1
2836,-4.8046,473.73,157.62,0.022121,0,1
2851.4,-4.8443,473.73,-208.11,-0.070487,0,1
2419.8,-4.9456,473.73,-169.14,-0.022734,10.767,1
2513.1,-4.8897,495.26,240.13,0.080276,10.767,1
2900,-4.785,495.26,231.2,-0.017747,0,1
2975.5,-4.9252,495.26,-13.638,-0.02566,0,1
2872.8,-4.8363,495.26,-27.061,0.011557,0,1
2921.4,-4.9021,495.26,-26.204,-0.02381,10.767,1
2820.4,-4.884,516.8,21.531,-0.043756,10.767,1
2964.4,-4.9896,516.8,23.177,-0.034704,0,1
2866.7,-4.9534,516.8,139.98,0.069589,0,1
3244.4,-4.8504,516.8,451.72,0.10486,0,1
3770.1,-4.7436,516.8,-44.276,0.027958,0,1
3155.8,-4.7945,516.8,-208.76,0.025494,0,1
3352.6,-4.6927,516.8,248.38,0.010872,0,1
3652.6,-4.7728,516.8,39.064,-0.021488,0,1
3430.8,-4.7356,516.8,209.73,0.0098922,0,1
4072,-4.753,516.8,49.908,-0.016415,0,1
3530.6,-4.7685,516.8,-278.43,-0.027787,0,1
3515.2,-4.8086,516.8,431.84,0.046999,0,1
4394.3,-4.6745,516.8,-3.5276,0.085743,0,1
3508.1,-4.6371,516.8,-565.62,0.063184,0,1
3263,-4.5481,516.8,60.125,0.068809,0,1
3628.4,-4.4995,516.8,-31.97,0.049968,0,1
3199.1,-4.4482,516.8,-65.084,0.043573,0,1
3498.2,-4.4123,516.8,261.21,0.084782,10.767,1
3721.5,-4.2786,538.33,-201.92,0.035074,10.767,1
3094.4,-4.3422,538.33,-487.06,-0.098853,0,1
2747.4,-4.4763,538.33,-602.3,-0.16605,0,1
1889.8,-4.6743,538.33,-682,-0.1303,-10.767,1
1383.4,-4.7369,516.8,-542.98,-0.18161,-258.4,1
803.83,-5.0375,21.533,-528.56,-0.34018,-236.87,1
326.27,-5.4173,43.066,-286.41,-0.14172,21.533,1
231.01,-5.3209,64.6,-110.06,0.0038314,0,1
106.15,-5.4096,43.066,-22.217,0.12543,-21.533,1
186.58,-5.0701,21.533,57.699,0.23046,0,1
221.55,-4.9487,43.066,-5.5174,0.065145,21.533,0
175.54,-4.9398,64.6,57.964,0.11129,0,0
337.48,-4.7261,43.066,62.369,0.094914,-21.533,0
300.28,-4.75,21.533,-103.85,-0.18417,0,0
129.77,-5.0944,43.066,-69.037,-0.13312,21.533,0
162.21,-5.0162,64.6,179.54,0.29741,0,0
488.85,-4.4996,43.066,62.335,0.080001,-21.533,0
286.88,-4.8562,21.533,-222.31,-0.47819,10.767,0
44.236,-5.456,64.6,-20.231,-0.13536,21.533,0
246.42,-5.1269,64.6,213.64,0.29588,-10.767,0
471.52,-4.8642,43.066,42.904,0.095199,-21.533,0
332.23,-4.9365,21.533,-92.701,-0.10484,10.767,0
286.12,-5.0739,64.6,6.1239,0.0064541,21.533,0
344.47,-4.9236,64.6,75.419,0.15467,-21.533,0
436.96,-4.7646,21.533,-3.0756,0.058322,-10.767,0
338.32,-4.807,43.066,-118.09,-0.12874,10.767,0
200.78,-5.0221,43.066,12.11,0.067021,0,0
362.54,-4.6729,43.066,-34.331,-0.0082821,-10.767,0
132.12,-5.0386,21.533,-112.04,-0.14354,10.767,0
138.47,-4.96,64.6,-4.1203,0.0098454,21.533,0
123.88,-5.0189,64.6,84.071,0.12294,-10.767,0
306.61,-4.7141,43.066,173.25,0.32506,-21.533,0
470.38,-4.3688,21.533,-162.67,-0.36546,0,0
-18.733,-5.4451,43.066,-64.748,-0.21827,21.533,0
340.88,-4.8053,64.6,188.85,0.33838,0,0
358.96,-4.7683,43.066,390.13,-0.031701,-21.533,1
1121.1,-4.8687,21.533,412.52,-0.075318,226.1,1
1184,-4.919,495.26,157.63,-0.099003,226.1,1
1436.4,-5.0668,473.73,320.08,-0.027383,-10.767,1
1824.2,-4.9737,473.73,329.29,0.077216,0,1
2095,-4.9123,473.73,68.062,0.013657,0,1
1960.3,-4.9464,473.73,-58.378,-0.080642,10.767,1
1978.2,-5.0736,495.26,150.48,0.028924,10.767,1
2261.2,-4.8886,495.26,56.416,0.065872,0,1
2091.1,-4.9419,495.26,-120.78,-0.015201,0,1
2019.7,-4.919,495.26,53.727,-0.031445,0,1
2198.5,-5.0048,495.26,96.995,-0.012622,0,1
2213.7,-4.9442,495.26,128.25,0.072658,0,1
2455,-4.8594,495.26,58.366,-0.017999,0,1
2330.4,-4.9802,495.26,-84.294,-0.018217,-10.767,1
2286.4,-4.8959,473.73,9.9943,0.066785,-10.767,1
2350.4,-4.8466,473.73,-144.09,-0.071809,10.767,1
1998.3,-5.0395,495.26,-168.3,-0.025543,10.767,1
2013.8,-4.8977,495.26,77.239,0.028733,-10.767,1
2152.7,-4.982,473.73,1.9928,-0.018066,-10.767,1
2017.8,-4.9338,473.73,-64.157,-0.039428,0,1
2024.4,-5.0609,473.73,-4.0741,-0.10661,0,1
2009.6,-5.1471,473.73,-112.24,0.036086,-10.767,1
1799.9,-4.9887,452.2,-25.502,0.072306,-10.767,1
1958.6,-5.0025,452.2,-93.541,-0.045463,0,1
1612.8,-5.0796,452.2,-164.89,-0.06077,0,1
1628.8,-5.124,452.2,56.522,0.0065696,0,1
1725.9,-5.0665,452.2,24.751,0.00728,0,1
1678.3,-5.1094,452.2,-115.89,-0.048144,0,1
1494.1,-5.1628,452.2,-14.83,-0.0033019,0,1
1648.7,-5.116,452.2,115.54,0.047941,0,1
1725.2,-5.0669,452.2,61.521,0.026867,0,1
1771.7,-5.0623,452.2,-3.9717,0.01632,0,1
1717.2,-5.0343,452.2,78.946,0.024284,0,1
1929.6,-5.0137,452.2,115.39,0.03732,0,1
1948,-4.9596,452.2,-132.85,-0.048694,10.767,1
1663.9,-5.1111,473.73,-30.074,-0.020538,10.767,1
1887.9,-5.0007,473.73,224.02,0.069909,0,1
2111.9,-4.9713,473.73,199.41,0.070343,-226.1,1
2286.7,-4.86,21.533,-58.242,-0.0074107,0,1
1995.5,-4.9861,473.73,-232.18,-0.057865,226.1,1
1822.3,-4.9757,473.73,133.52,0.058862,0,1
2262.5,-4.8684,473.73,255.05,0.038077,-215.33,1
2332.4,-4.8996,43.066,-268.63,-0.093046,-10.767,1
1725.2,-5.0545,452.2,-528.38,-0.15603,204.57,1
1275.7,-5.2117,452.2,11.688,0.061222,-215.33,1
1748.6,-4.9321,21.533,214.26,0.13414,0,1
1704.2,-4.9434,452.2,-118.15,-0.042644,215.33,1
1512.3,-5.0173,452.2,-48.06,-0.055601,-193.8,1
1608.1,-5.0546,64.6,247.95,0.081879,-215.33,1
2008.2,-4.8536,21.533,-53.768,0.079981,193.8,1
1500.6,-4.8946,452.2,-302.92,-0.029011,215.33,1
1402.4,-4.9116,452.2,104.41,0.065035,0,1
1709.4,-4.7646,452.2,117.68,0.0081131,0,1
1637.8,-4.8954,452.2,-81.287,-0.064594,0,1
1546.8,-4.8937,452.2,-27.572,0.03046,0,1
1582.6,-4.8345,452.2,183.89,0.034458,0,1
1914.6,-4.8248,452.2,172.84,0.036811,0,1
1928.3,-4.7608,452.2,-80.704,-0.017295,0,1
1753.2,-4.8594,452.2,77.239,0.00611,10.767,1
2082.8,-4.7486,473.73,341.71,0.040888,10.767,1
2436.6,-4.7776,473.73,204.12,0.0055045,0,1
2491,-4.7376,473.73,-121.3,-0.055067,0,1
2194,-4.8878,473.73,-192.99,0.023853,0,1
2105,-4.6899,473.73,13.612,0.12442,0,1
2221.2,-4.6389,473.73,73.845,-0.012174,0,1
2252.7,-4.7143,473.73,44.291,-0.040356,10.767,1
2309.8,-4.7197,495.26,144.73,0.04641,10.767,1
2542.2,-4.6214,495.26,159.88,0.029645,0,1
2629.6,-4.6604,495.26,-51.995,-0.06521,0,1
2438.2,-4.7519,495.26,-130,-0.018745,0,1
2369.6,-4.6979,495.26,72.564,-0.027056,0,1
2583.3,-4.806,495.26,133.46,0.0025722,0,1
2636.5,-4.6927,495.26,-50.461,0.017244,0,1
2482.4,-4.7715,495.26,-41.949,-0.031812,0,1
2552.6,-4.7563,495.26,173.35,0.044371,0,1
2829.1,-4.6827,495.26,-62.105,-0.008091,-10.767,1
2428.4,-4.7725,473.73,-225.9,-0.012426,-10.767,1
2377.3,-4.7076,473.73,-132.19,0.043854,0,1
2164,-4.6848,473.73,20.581,-0.053803,0,1
2418.5,-4.8152,473.73,186.28,-0.03446,0,1
2536.6,-4.7537,473.73,-83.739,-0.007111,0,1
2251,-4.8294,473.73,-267.72,0.031134,0,1
2001.1,-4.6915,473.73,29.03,0.065733,-10.767,1
2309.1,-4.6979,452.2,54.446,-0.027441,-10.767,1
2110,-4.7463,452.2,-263.61,-0.065425,0,1
1781.8,-4.8288,452.2,-113.05,-0.01078,-10.767,1
1883.9,-4.7679,430.66,-37.122,-0.050297,-10.767,1
1707.6,-4.9294,430.66,-82.139,-0.060894,183.03,1
1719.6,-4.8897,796.73,-6.9086,0.034354,161.5,1
1693.8,-4.8607,753.66,115.86,0.077366,-32.3,1
1951.3,-4.735,732.13,88.302,0.04126,-21.533,1
