@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
961.46,744.59,5.077,1.0127,107.67,21.533,0.050572,0.037712,132,113,1
866.35,649.48,5.0645,1.0002,344.53,258.4,0.05564,0.04278,131,112,1
683.49,466.62,5.0929,1.0286,366.06,279.93,0.049462,0.036602,132,113,1
540.75,323.88,5.0867,1.0224,968.99,882.86,0.042373,0.029513,133,114,1
550.4,333.53,5.0654,1.0011,258.4,172.27,0.050035,0.037174,131,112,1
644.04,427.16,4.9532,0.88893,279.93,193.8,0.061155,0.048295,131,112,1
502.95,286.08,4.9112,0.84687,990.53,904.39,0.055449,0.042589,131,112,1
472.26,255.39,4.9637,0.89936,990.53,904.39,0.05896,0.046099,129,110,1
374.24,157.37,4.9825,0.91817,1012.1,925.93,0.051698,0.038838,126,107,1
443.67,226.8,4.994,0.92972,1012.1,925.93,0.057136,0.044276,125,106,1
413.14,196.27,4.9887,0.92443,1012.1,925.93,0.058594,0.045733,125,106,1
341.24,124.37,4.9778,0.91353,1012.1,925.93,0.062563,0.049702,124,105,1
382.98,166.11,4.9918,0.92746,1033.6,947.46,0.070611,0.05775,124,105,1
362.97,146.1,4.9723,0.90799,1012.1,925.93,0.063268,0.050407,124,105,1
381.82,164.95,4.9606,0.89634,1012.1,925.93,0.052621,0.03976,126,107,1
340.86,123.99,4.9958,0.93151,1012.1,925.93,0.053878,0.041017,127,108,1
308.28,91.412,5.0071,0.9428,990.53,904.39,0.031764,0.018904,132,113,1
349.31,132.44,4.9566,0.89234,968.99,882.86,0.043064,0.030204,132,113,1
299.61,82.737,4.9433,0.87901,968.99,882.86,0.048956,0.036096,131,112,1
259.61,42.737,5.0031,0.93877,968.99,882.86,0.042346,0.029486,133,114,1
291.69,74.815,5.1175,1.0532,947.46,861.33,0.034204,0.021343,136,117,1
233.78,16.913,5.0663,1.002,947.46,861.33,0.032233,0.019372,136,117,1
323.89,107.02,5.005,0.94073,947.46,861.33,0.026698,0.013837,138,119,1
299.38,82.504,4.9973,0.93298,947.46,861.33,0.031767,0.018907,138,119,1
325.26,108.38,4.9746,0.9103,947.46,861.33,0.041479,0.028618,138,119,1
233.25,16.373,4.9994,0.93509,947.46,861.33,0.035946,0.023086,138,119,1
245.08,28.208,5.0064,0.94204,904.39,818.26,0.026993,0.014132,143,124,1
203.04,0,5.1096,1.0453,904.39,818.26,0.024149,0.011289,51,32,1
177.29,0,5.13,1.0657,861.33,775.2,0.019816,0.0069556,89,70,1
213.63,36.335,5.1671,1.1028,387.6,301.46,0.021705,0.0088448,60,41,1
306.9,129.61,5.0394,0.97505,409.13,323,0.020712,0.0078516,54,35,1
261.08,83.786,5.1055,1.0412,193.8,107.67,0.024888,0.012027,138,119,1
298.88,121.59,5.1981,1.1338,236.87,150.73,0.017932,0.0050715,45,26,1
523.24,345.95,5.1899,1.1256,215.33,129.2,0.032537,0.019677,51,32,1
347.54,170.24,5.2395,1.1752,236.87,150.73,0.028943,0.016083,75,56,1
669.16,491.86,5.0138,0.94953,775.2,689.06,0.03373,0.020869,132,113,1
454.56,277.27,5.1329,1.0686,796.73,710.6,0.027626,0.014765,50,31,1
509.35,332.05,5.1527,1.0883,430.66,344.53,0.029876,0.017016,134,115,1
273.15,95.855,5.2787,1.2144,775.2,689.06,0.028328,0.015467,134,115,1
363.19,185.9,5.158,1.0937,753.66,667.53,0.031243,0.018383,129,110,1
304.29,126.99,5.2844,1.2201,409.13,323,0.025583,0.012723,124,105,1
406.06,228.77,5.1555,1.0912,796.73,710.6,0.026934,0.014073,30,11,1
513.57,336.28,5.1846,1.1203,430.66,344.53,0.02566,0.0128,41,22,1
751.94,574.64,5.0273,0.96301,775.2,689.06,0.025382,0.012521,60,41,1
631.06,453.76,4.9911,0.92679,775.2,689.06,0.026077,0.013216,124,105,1
814.75,637.46,4.9343,0.87003,775.2,689.06,0.03223,0.01937,122,103,1
688.04,510.74,4.9838,0.9195,538.33,452.2,0.022904,0.010043,123,104,1
611.44,434.15,5.0678,1.0035,215.33,129.2,0.021128,0.0082672,82,63,1
1029.5,852.17,4.9476,0.88333,409.13,323,0.027568,0.014707,121,102,1
847.1,669.81,5.0605,0.99624,215.33,129.2,0.027225,0.014365,52,33,1
813.93,636.64,4.8924,0.82807,796.73,710.6,0.031491,0.01863,122,103,1
639.74,462.45,4.955,0.89072,818.26,732.13,0.026119,0.013258,66,47,1
886.82,709.53,5.0221,0.95775,818.26,732.13,0.027342,0.014481,125,106,1
882.54,705.24,4.9962,0.93192,387.6,301.46,0.030684,0.017824,33,14,1
688.56,511.26,4.8868,0.82252,818.26,732.13,0.030026,0.017165,50,31,1
809.92,632.62,4.8939,0.82958,818.26,732.13,0.026327,0.013466,115,96,1
1038.6,861.3,5.0806,1.0163,775.2,689.06,0.022349,0.0094886,123,104,1
1012.6,835.28,4.997,0.93269,753.66,667.53,0.025122,0.012261,130,111,1
718.2,540.9,5.0129,0.9486,796.73,710.6,0.024618,0.011758,122,103,1
923.42,746.12,5.0017,0.9374,753.66,667.53,0.023089,0.010228,86,67,1
825.24,647.94,4.8538,0.78952,430.66,344.53,0.025373,0.012512,112,93,1
1056,878.74,4.7051,0.64082,409.13,323,0.02244,0.0095791,39,17,0
1127.1,949.82,4.6066,0.54228,473.73,387.6,0.024716,0.011856,46,24,0
1647,1469.8,4.5154,0.45113,516.8,430.66,0.02966,0.016799,45,23,0
2700.6,2523.3,4.2358,0.1715,516.8,430.66,0.030791,0.017931,31,9,0
2859.4,2682.2,4.1877,0.1234,516.8,430.66,0.035977,0.023116,39,17,0
2396.2,2218.9,4.4985,0.4342,516.8,430.66,0.026005,0.013145,27,5,0
1171.6,994.29,4.7728,0.7085,193.8,107.67,0.026649,0.013788,46,24,0
1014.8,837.47,4.7383,0.67397,495.26,409.13,0.021538,0.0086772,45,23,0
1051.9,874.65,4.7958,0.7315,516.8,430.66,0.032531,0.01967,136,114,0
1124.8,947.48,5.2261,1.1618,344.53,258.4,0.029278,0.016417,35,13,0
819.73,642.44,4.9784,0.91414,409.13,323,0.023976,0.011116,130,108,0
800.3,623.01,4.9711,0.90677,538.33,452.2,0.021649,0.008789,45,23,0
559.27,381.98,5.0281,0.96375,473.73,387.6,0.017188,0.0043271,89,67,0
926.36,749.07,4.7909,0.72663,452.2,366.06,0.020909,0.0080481,56,34,0
931.16,753.86,4.9756,0.91126,473.73,387.6,0.022838,0.0099779,47,25,0
1327.8,1150.5,5.0912,1.0269,452.2,366.06,0.039493,0.026633,43,21,0
1033.6,856.32,4.969,0.90473,473.73,387.6,0.027355,0.014495,15,0,0
614.32,437.03,5.0665,1.0022,473.73,387.6,0.020415,0.0075543,84,69,0
712.76,535.46,5.0231,0.95875,473.73,387.6,0.019337,0.0064764,45,30,0
931.9,754.6,4.9077,0.8434,689.06,602.93,0.031832,0.018971,70,55,0
1040.3,862.99,4.9277,0.86338,473.73,387.6,0.033256,0.020395,52,37,0
752.51,575.21,5.0376,0.97325,258.4,172.27,0.027597,0.014737,17,2,0
1211.2,1033.9,4.9762,0.91188,452.2,366.06,0.026699,0.013838,40,25,0
1413,1235.7,4.9855,0.92123,452.2,366.06,0.036749,0.023889,40,25,0
1086.3,909.04,4.9923,0.92796,1055.1,968.99,0.031793,0.018933,72,57,0
696.3,519.01,5.1268,1.0625,1033.6,947.46,0.032613,0.019753,33,18,0
1197.6,1020.3,5.1163,1.052,430.66,344.53,0.032174,0.019313,74,59,0
1188.8,1011.5,4.9523,0.88799,430.66,344.53,0.035668,0.022808,75,60,0
716.19,538.9,5.1062,1.0419,409.13,323,0.032536,0.019675,22,7,0
704.04,526.75,5.0638,0.99954,710.6,624.46,0.027559,0.014698,13,0,0
575.98,398.69,5.1211,1.0568,193.8,107.67,0.019998,0.007138,33,20,0
642.84,465.55,5.1272,1.0629,387.6,301.46,0.022441,0.0095809,8,0,0
606.1,428.81,5.1946,1.1303,710.6,624.46,0.039675,0.026815,74,66,1
869,691.71,5.0338,0.96952,387.6,301.46,0.042774,0.029914,68,60,1
1038.9,861.6,5.0575,0.99322,753.66,667.53,0.041465,0.028604,65,57,1
1008.5,831.17,5.0447,0.98039,796.73,710.6,0.055031,0.042171,63,55,1
1067.8,890.49,4.9405,0.87621,796.73,710.6,0.050452,0.037592,62,54,1
1158.8,981.49,4.9954,0.93113,796.73,710.6,0.058487,0.045627,61,53,1
1573.4,1396.1,5.1605,1.0962,796.73,710.6,0.054882,0.042021,53,45,1
948.58,771.29,5.0948,1.0305,796.73,710.6,0.06384,0.05098,62,54,1
1119.1,941.76,5.0119,0.94759,409.13,323,0.056469,0.043609,61,53,1
1135.3,958.01,4.9757,0.91139,409.13,323,0.069701,0.056841,61,53,1
792.45,615.16,4.9956,0.93125,796.73,710.6,0.048048,0.030931,61,53,1
676.05,498.76,4.9396,0.87532,796.73,710.6,0.048551,0.031363,61,53,1
657.34,480.04,4.8642,0.79987,796.73,710.6,0.061732,0.044545,62,54,1
675.72,498.42,4.8929,0.82859,796.73,710.6,0.056857,0.039669,61,53,1
733.61,556.31,4.9504,0.8861,796.73,710.6,0.053012,0.035824,59,51,1
744.31,567.02,5.0804,1.0161,796.73,710.6,0.035099,0.017911,61,53,1
723.18,545.89,5.1149,1.0505,796.73,710.6,0.029724,0.012537,61,53,1
635.75,458.45,5.1566,1.0923,818.26,732.13,0.029515,0.012327,56,48,1
835.56,658.26,5.0928,1.0285,409.13,323,0.03932,0.022132,57,49,1
850.41,673.11,5.0434,0.97909,430.66,344.53,0.048458,0.03127,59,51,1
716.11,538.81,5.1983,1.0132,409.13,323,0.03542,0.018232,60,52,1
689.14,511.84,5.196,1.0083,409.13,323,0.034729,0.017542,58,50,1
957.7,780.4,5.2257,1.038,409.13,323,0.02867,0.011483,57,49,1
1578,1400.7,5.1674,0.97967,1184.3,1098.2,0.052628,0.035441,62,54,1
3028.9,2851.6,5.1692,0.98153,430.66,344.53,0.034839,0.017652,160,152,1
2872.9,2695.6,5.1374,0.94971,947.46,861.33,0.040533,0.023346,36,28,1
3909.3,3732,5.0958,0.9081,1184.3,1098.2,0.055252,0.038064,58,50,1
4225.5,4048.2,5.2813,1.0936,2562.5,2476.3,0.039227,0.022039,19,11,1
4571.1,4393.8,5.1472,0.95951,2562.5,2476.3,0.045658,0.02847,59,51,1
4620.5,4443.2,5.1694,0.98166,2562.5,2476.3,0.051684,0.034497,18,10,1
5058.2,4880.9,5.1908,1.0031,1959.5,1873.4,0.055293,0.038105,61,53,1
5115.8,4938.5,5.2371,1.0494,2584,2497.9,0.058606,0.041418,18,10,1
5374.2,5196.9,5.2854,1.0977,2584,2497.9,0.052712,0.035524,18,10,1
4431.9,4254.6,5.3051,1.1174,2820.8,2734.7,0.053183,0.035995,55,47,1
4166,3988.7,5.269,1.0813,1808.8,1722.7,0.054151,0.036963,72,64,1
4354.9,4177.6,5.2495,1.0618,1098.2,1012.1,0.04598,0.028792,77,69,1
5265.1,5087.8,5.3012,1.1135,796.73,710.6,0.057593,0.040406,56,48,1
5507.3,5330,5.2939,1.1062,1593.5,1507.3,0.046181,0.028993,67,59,1
5410.4,5233.1,5.3082,1.1205,1571.9,1485.8,0.061872,0.044684,64,56,1
4870.5,4693.2,5.3322,1.1445,1636.5,1550.4,0.042941,0.025753,56,48,1
5996,5818.7,5.297,1.1093,2863.9,2777.8,0.047218,0.030031,56,48,1
6694.5,6517.2,5.2938,1.1061,2820.8,2734.7,0.073582,0.056394,76,68,1
6176.2,5998.9,5.2966,1.1089,1485.8,1399.7,0.056308,0.039121,74,66,1
6220,6042.7,5.2298,1.0421,1485.8,1399.7,0.05492,0.037733,69,61,1
6777.4,6600.1,5.32,1.1323,3079.2,2993.1,0.07053,0.053342,65,57,1
6517.1,6339.8,5.277,1.0893,1507.3,1421.2,0.054538,0.037351,64,56,1
6692.7,6515.4,5.299,1.1113,1507.3,1421.2,0.061721,0.044533,72,64,1
7253.4,7076.1,5.2779,1.0902,3079.2,2993.1,0.078894,0.061707,74,66,1
6855.9,6678.6,5.2302,1.0425,3057.7,2971.6,0.040236,0.023049,40,32,1
7439.8,7262.5,5.2814,1.0937,3036.2,2950,0.06493,0.047743,52,44,1
8012.7,7835.4,5.1772,0.98948,1550.4,1464.3,0.056989,0.039801,66,58,1
6664.2,6486.9,5.209,1.0213,1550.4,1464.3,0.048663,0.031475,62,54,1
6400.4,6223.1,5.1967,1.009,1550.4,1464.3,0.055695,0.038507,62,54,1
6559.9,6382.6,5.3168,1.1291,3036.2,2950,0.050042,0.032854,65,57,1
6025.4,5848.1,5.2368,1.0491,1507.3,1421.2,0.04818,0.030993,121,113,1
6092.2,5914.9,5.2259,1.0382,1550.4,1464.3,0.05505,0.037863,64,56,1
6500.9,6323.6,5.1833,0.99559,1507.3,1421.2,0.047657,0.03047,89,81,1
6042.4,5865.1,5.2012,1.0135,1485.8,1399.7,0.045902,0.028715,34,26,1
5106.1,4928.8,5.1802,0.99249,1464.3,1378.1,0.052125,0.034938,72,64,1
5254,5076.8,5.2516,1.0639,1421.2,1335.1,0.040115,0.022928,69,61,1
5234,5056.7,5.261,1.0733,1550.4,1464.3,0.040632,0.023445,72,64,1
5047.7,4870.4,5.2484,1.0607,1765.7,1679.6,0.05153,0.034343,72,64,1
5436.6,5259.3,5.2512,1.0635,1744.2,1658.1,0.052327,0.035139,44,36,1
5373.3,5196,5.2201,1.0324,1722.7,1636.5,0.043978,0.026791,74,66,1
5371,5193.8,5.2098,1.0221,1679.6,1593.5,0.048905,0.031717,74,66,1
5015.9,4838.6,5.1758,0.98808,3122.3,3036.2,0.044601,0.027413,79,71,1
4461.9,4284.6,5.1502,0.96253,3036.2,2950,0.047794,0.030606,80,72,1
5242.7,5065.5,5.1529,0.96523,3014.6,2928.5,0.083929,0.066742,79,71,1
4970.8,4793.5,5.0778,0.89008,3014.6,2928.5,0.060949,0.043761,79,71,1
5096.5,4919.2,5.1561,0.96835,3057.7,2971.6,0.039668,0.022481,62,54,1
4242.6,4065.3,5.0739,0.88616,2907,2820.8,0.06797,0.050782,84,76,1
4978.9,4801.6,5.146,0.95834,1593.5,1507.3,0.056401,0.039214,89,81,1
3999.3,3822,5.0996,0.91188,1571.9,1485.8,0.049321,0.032134,91,83,1
4577.1,4399.8,5.1362,0.94851,2907,2820.8,0.051851,0.034664,86,78,1
3906,3728.7,5.0683,0.88058,1550.4,1464.3,0.051352,0.034164,89,81,1
3919.6,3742.3,5.1294,0.94171,1550.4,1464.3,0.03868,0.021492,88,80,1
4458.9,4281.6,5.3197,1.132,2863.9,2777.8,0.055271,0.038084,84,76,1
4662.7,4485.4,5.2912,1.1035,1528.9,1442.7,0.039989,0.022802,91,83,1
4123.7,3946.4,5.2108,1.0231,2950,2863.9,0.032506,0.015318,97,89,1
4083.1,3905.8,5.039,0.85129,1507.3,1421.2,0.071825,0.054638,95,87,1
4130.4,3953.1,5.1188,0.93108,1507.3,1421.2,0.033991,0.016803,95,87,1
3994.8,3817.5,5.0305,0.84279,1485.8,1399.7,0.069674,0.052486,97,89,1
3566.7,3389.4,5.0528,0.86508,1464.3,1378.1,0.03346,0.016272,99,91,1
3724.5,3547.2,4.9868,0.79909,1464.3,1378.1,0.036723,0.019535,96,88,1
3430.4,3253.1,4.9899,0.80224,1442.7,1356.6,0.039853,0.022665,36,28,1
3396,3218.7,4.9208,0.73306,1442.7,1356.6,0.069741,0.052553,102,94,1
3474.4,3297.1,4.9349,0.74716,1442.7,1356.6,0.049465,0.032277,99,91,1
3194.4,3017.1,4.8319,0.64416,1442.7,1356.6,0.091885,0.074697,103,95,1
3590.7,3413.4,4.9381,0.75039,1464.3,1378.1,0.05036,0.033172,98,90,1
3726.4,3549.1,4.9096,0.72189,1464.3,1378.1,0.072703,0.055516,101,93,1
3729.8,3552.5,4.8591,0.6714,1464.3,1378.1,0.099549,0.082361,100,92,1
3869.5,3692.2,5.0337,0.84601,1485.8,1399.7,0.046296,0.029109,101,93,1
3006.5,2829.2,4.7656,0.57789,1464.3,1378.1,0.086091,0.068903,100,92,1
3485.9,3308.6,4.9285,0.74083,1442.7,1356.6,0.052557,0.03537,103,95,1
2621.5,2444.2,4.7891,0.60139,1421.2,1335.1,0.090968,0.07378,105,97,1
2513,2335.7,4.8848,0.69708,1399.7,1313.5,0.073973,0.056786,108,100,1
2771.4,2594.2,4.981,0.79331,1378.1,1292,0.06049,0.043303,110,102,1
2034.8,1857.5,4.8473,0.65957,2993.1,2907,0.089154,0.071966,111,103,1
2266,2088.7,5.0111,0.82342,3014.6,2928.5,0.061837,0.04465,110,102,1
2456.6,2279.3,4.9692,0.78147,2993.1,2907,0.066688,0.049501,111,103,1
2593.9,2416.6,4.9332,0.74547,1378.1,1292,0.069193,0.052005,108,100,1
2020.9,1843.6,4.8913,0.70362,2993.1,2907,0.07874,0.061552,110,102,1
2170.3,1993,4.8749,0.68717,1378.1,1292,0.094674,0.077487,110,102,1
2196.7,2019.4,5.0521,0.8644,1356.6,1270.5,0.046637,0.02945,112,104,1
1833.2,1655.9,5.0329,0.84516,2907,2820.8,0.079516,0.062329,116,108,1
1548.9,1371.6,5.0176,0.82987,2885.4,2799.3,0.074643,0.057455,117,109,1
1511.2,1333.9,5.155,0.96732,2842.4,2756.2,0.072369,0.055181,120,112,1
1286.2,1108.9,5.1412,0.95345,2799.3,2713.2,0.067268,0.05008,121,113,1
1106.1,928.83,5.2083,1.0206,2799.3,2713.2,0.060628,0.04344,122,114,1
1199.2,1021.9,5.1662,0.97855,2799.3,2713.2,0.057737,0.040549,122,114,1
1125,947.7,5.1545,0.96683,452.2,366.06,0.044385,0.027197,122,114,1
971.88,794.59,5.1146,0.92685,1012.1,925.93,0.049098,0.031911,123,115,1
1200.7,1023.4,5.0442,0.85653,473.73,387.6,0.048212,0.031025,124,116,1
1271.5,1094.2,5.0158,0.82807,1012.1,925.93,0.043759,0.026572,127,119,1
1013.1,835.78,4.9951,0.80742,990.53,904.39,0.029132,0.011945,53,45,1
865.6,688.31,4.9916,0.80387,947.46,861.33,0.041904,0.024717,134,126,1
607.96,430.66,5.1957,1.008,516.8,430.66,0.034786,0.017599,139,131,1
811.03,633.73,5.0141,0.82636,624.46,538.33,0.024451,0.0072638,102,94,1
795.03,617.74,5.0026,0.81488,624.46,538.33,0.026547,0.0093596,33,25,1
704.61,527.32,4.9899,0.80223,624.46,538.33,0.028204,0.011016,93,85,1
639.66,462.37,4.965,0.7773,947.46,861.33,0.026923,0.0097353,33,25,1
440.56,263.26,5.2996,1.1119,452.2,366.06,0.031367,0.01418,50,42,1
474.12,296.83,5.2047,1.017,366.06,279.93,0.031435,0.014247,91,83,1
352.51,175.21,5.2524,1.0647,452.2,366.06,0.029553,0.012365,138,130,1
345.36,168.07,5.2001,1.0124,689.06,602.93,0.026253,0.0090649,22,14,1
435.17,257.88,5.434,1.2463,452.2,366.06,0.026936,0.0097485,59,51,1
746.61,569.31,5.3869,1.1992,473.73,387.6,0.03149,0.014302,87,79,1
713.03,535.74,5.3229,1.1352,473.73,387.6,0.021383,0.0041949,47,39,1
627.94,450.65,5.2426,1.0549,732.13,646,0.024766,0.0075789,73,65,1
414.51,237.22,5.2987,1.111,495.26,409.13,0.032865,0.015677,52,44,1
490.25,312.96,5.2121,1.0244,968.99,882.86,0.037419,0.020231,83,75,1
457.9,280.61,5.2862,1.0985,1012.1,904.39,0.035536,0.018348,123,115,1
272.77,95.477,5.3044,1.1167,775.2,667.53,0.027792,0.010604,120,112,1
700.76,523.46,5.187,0.99928,495.26,387.6,0.036581,0.019393,152,144,1
504.44,327.14,5.2811,1.0934,925.93,818.26,0.025861,0.0086737,111,103,1
730.16,552.87,5.0829,0.89518,861.33,753.66,0.034702,0.017515,105,97,1
592.32,415.02,5.0184,0.83074,882.86,775.2,0.04555,0.028362,102,94,1
1665.3,1488,5.1279,0.94016,1055.1,947.46,0.035102,0.017914,115,107,1
2667.1,2489.8,4.7939,0.60619,1033.6,925.93,0.038886,0.021698,113,105,1
1505.9,1328.6,5.0599,0.87222,904.39,796.73,0.033446,0.016259,154,146,1
1330,1152.7,5.0931,0.90541,925.93,818.26,0.032754,0.015566,95,87,1
1362.1,1184.8,5.2333,1.0456,925.93,818.26,0.037945,0.020758,95,87,1
1219.9,1042.6,5.1568,0.9691,904.39,796.73,0.042779,0.025592,94,86,1
1256.3,1079,5.129,0.94132,925.93,818.26,0.045378,0.028191,92,84,1
1301.1,1123.8,5.2401,1.0524,925.93,818.26,0.039654,0.022466,94,86,1
1428.5,1251.2,5.2213,1.0336,925.93,818.26,0.038213,0.021025,94,86,1
1676.4,1499.1,5.1118,0.92412,904.39,796.73,0.055749,0.038562,95,87,1
1434.4,1257.1,5.2251,1.0374,904.39,710.6,0.038057,0.020869,96,88,1
1679.4,1502.1,5.1742,0.98648,990.53,796.73,0.036419,0.019232,52,44,1
1434.7,1257.4,5.0798,0.89209,882.86,689.06,0.033077,0.015889,99,91,1
1083.5,906.17,5.1469,0.95924,882.86,689.06,0.043947,0.026759,102,94,1
1139.3,961.99,5.1312,0.94354,861.33,667.53,0.041371,0.024183,104,96,1
929.67,752.37,5.1532,0.96546,861.33,667.53,0.047446,0.030259,105,97,1
688.29,511,5.1986,1.0109,839.79,646,0.050644,0.033456,106,98,1
717.07,539.78,5.1829,0.99523,861.33,667.53,0.051052,0.033865,105,97,1
1152.1,974.85,5.1548,0.96705,861.33,667.53,0.033284,0.016097,104,96,1
1183.3,1006,5.2216,1.0339,861.33,667.53,0.041721,0.024533,104,96,1
1224.4,1047.1,5.1902,1.0025,861.33,667.53,0.05861,0.041422,105,97,1
1185.8,1008.5,5.1382,0.95054,452.2,258.4,0.039382,0.022194,105,97,1
1229.9,1052.6,4.9939,0.80624,452.2,258.4,0.041321,0.024134,105,97,1
1197.3,1020,4.9671,0.77944,236.87,43.066,0.033692,0.016505,39,31,1
1226.7,1049.4,5.1433,0.95558,258.4,64.6,0.032102,0.014914,104,96,1
967.26,789.97,5.0981,0.9104,861.33,667.53,0.048756,0.031568,105,97,1
1221.7,1044.4,4.8806,0.69286,473.73,279.93,0.036374,0.019187,54,46,1
1661.6,1484.3,4.811,0.62326,473.73,279.93,0.041068,0.023881,105,97,1
1206.8,1029.5,5.043,0.85529,258.4,64.6,0.028687,0.011499,105,97,1
1007.7,830.37,5.1079,0.92019,258.4,64.6,0.034534,0.017346,107,99,1
1192.1,1014.8,5.2604,1.0727,473.73,279.93,0.033904,0.016716,108,100,1
1331.6,1154.3,5.319,1.1313,818.26,624.46,0.046713,0.029525,66,58,1
1351,1173.7,5.2463,1.0586,473.73,279.93,0.038243,0.021056,52,44,1
1206,1028.8,5.1654,0.97773,1033.6,839.79,0.03578,0.018592,119,111,1
1119.5,942.25,5.1162,0.92852,473.73,279.93,0.035222,0.018035,72,64,1
467.47,290.17,5.1674,0.97965,495.26,301.46,0.027265,0.010077,72,64,0
1180,1002.7,5.1851,0.99745,990.53,796.73,0.035407,0.018219,31,23,0
1169.4,992.11,5.1648,0.97708,990.53,796.73,0.031127,0.013939,96,88,0
1055.6,842.01,5.308,1.1203,947.46,753.66,0.035827,0.01864,55,47,0
2148.3,1887.2,5.3717,1.184,1012.1,818.26,0.033469,0.016281,95,87,0
2444.3,2183.2,5.3976,1.2099,1033.6,839.79,0.03819,0.021003,125,117,0
2191.8,1919,5.3908,1.2031,2196.4,2002.6,0.046967,0.029779,150,142,0
2461.2,2188.4,5.3692,1.1815,1119.7,925.93,0.040396,0.023209,27,19,0
2270.3,1997.6,5.4234,1.2357,1055.1,861.33,0.049771,0.032584,31,23,0
3135.1,2862.4,5.3169,1.1292,1012.1,818.26,0.038472,0.021285,39,31,0
2833.1,2560.3,5.3375,1.1498,990.53,796.73,0.054219,0.037031,43,35,0
2032.3,1759.5,5.441,1.2533,473.73,279.93,0.033596,0.016409,45,37,0
1838.5,1565.7,5.4342,1.2465,1033.6,839.79,0.035732,0.018544,40,32,0
1571.4,1298.6,5.4002,1.2125,452.2,258.4,0.034995,0.017807,88,80,0
911.81,639.04,5.4851,1.2974,172.27,0,0.025811,0.0086236,100,92,0
804.69,531.91,5.3906,1.2029,452.2,279.93,0.02818,0.010993,98,90,0
873.82,601.05,5.3628,1.1751,667.53,495.26,0.035052,0.017865,72,64,0
956.29,683.52,5.2672,1.0795,452.2,279.93,0.02877,0.011582,157,149,0
976.16,703.38,5.1973,1.0096,452.2,279.93,0.023179,0.0059911,40,32,0
664.23,391.46,5.3791,1.1914,689.06,516.8,0.027723,0.010535,17,9,0
2048.9,1776.1,5.1708,0.98307,1399.7,1227.4,0.039754,0.022566,36,28,0
1670.4,1397.6,5.1542,0.96651,1399.7,1227.4,0.041428,0.02424,10,2,0
1641,1368.3,5.2549,1.0672,366.06,193.8,0.033823,0.016636,39,31,0
1050.1,777.31,5.1633,0.97555,990.53,818.26,0.042187,0.024999,38,30,0
703.45,430.68,5.1546,0.96693,473.73,301.46,0.037244,0.020057,39,31,0
1859.2,1586.5,5.3052,1.1175,1033.6,861.33,0.033076,0.015889,62,54,0
2426.7,2154,5.2091,1.0214,990.53,818.26,0.034274,0.017086,39,31,0
1850,1577.3,5.1915,1.0038,1012.1,839.79,0.029132,0.011944,39,31,0
1321.5,1048.8,5.2284,1.0407,1012.1,839.79,0.029672,0.012484,58,50,0
1093.2,820.47,5.2083,1.0206,1012.1,839.79,0.026154,0.0089663,115,107,0
1220.1,947.35,5.3836,1.1959,882.86,710.6,0.044997,0.027809,114,106,0
1712.7,1440,5.3218,1.1341,1550.4,1378.1,0.043104,0.025917,31,23,0
1072,799.2,5.358,1.1703,1270.5,1098.2,0.038451,0.021263,90,82,0
963.42,690.65,5.3478,1.1601,710.6,538.33,0.027388,0.0102,32,24,0
896.68,623.91,5.3614,1.1737,581.4,409.13,0.043884,0.026696,104,96,0
965.29,692.52,5.3192,1.1315,667.53,495.26,0.029777,0.012589,88,80,1
833.23,560.45,5.2915,1.1038,710.6,538.33,0.036196,0.019008,80,72,1
1048.2,775.44,5.1694,0.98169,732.13,559.86,0.045147,0.02796,71,63,1
853.49,580.72,5.1949,1.0072,775.2,602.93,0.026163,0.0089755,119,111,1
903.99,631.22,5.0921,0.90435,796.73,624.46,0.034559,0.017371,70,62,1
1076.9,804.13,4.9814,0.48288,796.73,624.46,0.037887,0.0207,59,51,1
854.85,582.08,5.012,0.2737,409.13,236.87,0.04239,0.025203,67,59,1
966.76,693.98,4.9887,0.25046,430.66,258.4,0.02682,0.0096325,69,61,1
827.1,554.33,4.9333,0.16771,430.66,258.4,0.04094,0.023753,58,50,1
704.16,431.39,4.9616,0.196,409.13,236.87,0.045108,0.02792,59,51,1
967.4,694.63,4.9417,0.17609,409.13,236.87,0.042095,0.024907,60,52,1
655.3,382.53,5.0192,0.25364,409.13,236.87,0.042653,0.025465,58,50,1
645.51,372.74,5.0027,0.23707,430.66,258.4,0.035285,0.018097,57,49,1
769.48,496.71,4.8406,0.075036,430.66,258.4,0.054218,0.034881,57,49,1
654.49,381.72,4.9574,0.19179,430.66,258.4,0.040776,0.021439,56,48,1
618.67,345.89,4.9644,0.19883,430.66,258.4,0.043142,0.023805,56,48,1
698.16,425.39,5.092,0.32643,430.66,258.4,0.054001,0.034664,56,48,1
