@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE entropy 	REAL
@ATTRIBUTE domfreq 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.15881,0.12495,0.44878,1
0.16229,0.1176,0.44878,1
0.15586,0.15614,0.0097561,1
0.14597,0.11545,0.019512,1
0.12879,0.061322,0.019512,1
0.11732,0.081628,0.029268,1
0.11568,0.075729,0.0097561,1
0.13264,0.11106,0.019512,1
0.13715,0.072556,0.029268,1
0.10462,0.035688,0.029268,1
0.079012,0.052603,0.0097561,1
0.084608,0.047975,0.019512,1
0.11371,0.052933,0.019512,1
0.12265,0.052448,0.029268,1
0.11098,0.084184,0.0097561,1
0.11175,0.063538,0.019512,1
0.11868,0.044441,0.029268,1
0.096106,0.040724,0.0097561,1
0.069007,0.027924,0.0097561,1
0.083204,0.03483,0.029268,0
0.089099,0.012641,0.029268,0
0.073791,0.03015,0.019512,0
0.071402,0.026002,0.0097561,0
0.10313,0.025099,0.019512,0
0.10501,0.034416,0.029268,0
0.091614,0.035914,0.0097561,0
0.095478,0.045866,0.019512,0
0.091294,0.030871,0.029268,0
0.086735,0.020623,0.029268,0
0.068424,0.025292,0.0097561,0
0.077899,0.033215,0.0097561,0
0.097616,0.016802,0.029268,0
0.11335,0.048181,0.019512,0
0.10901,0.062969,0.0097561,0
0.088916,0.025836,0.078049,0
0.082687,0.026461,0.029268,0
0.065172,0.021351,0.0097561,0
0.075341,0.034945,0.019512,0
0.089776,0.034655,0.029268,0
0.099902,0.016887,0.029268,0
0.095955,0.052728,0.0097561,1
0.10738,0.063334,0.0097561,1
0.11316,0.04681,0.029268,1
0.080751,0.025665,0.0097561,1
0.077971,0.037872,0.0097561,1
0.098545,0.04752,0.019512,1
0.10092,0.021299,0.029268,1
0.096399,0.040084,0.029268,1
0.09124,0.054392,0.0097561,1
0.10879,0.042998,0.029268,1
0.11911,0.035594,0.029268,1
0.099991,0.062055,0.019512,1
0.090601,0.043405,0.0097561,1
0.095159,0.039449,0.029268,1
0.093018,0.022256,0.029268,1
0.085702,0.035257,0.0097561,1
0.097319,0.05881,0.0097561,1
0.10775,0.024114,0.029268,1
0.11837,0.048734,0.029268,1
0.10305,0.074684,0.0097561,1
0.081794,0.034178,0.0097561,1
0.10055,0.043127,0.029268,1
0.098582,0.036352,0.029268,1
0.077778,0.031327,0.0097561,1
0.09983,0.038995,0.0097561,1
0.12006,0.062945,0.029268,1
0.10893,0.042213,0.019512,1
0.08978,0.060964,0.0097561,1
0.078557,0.01704,0.029268,1
0.10057,0.02004,0.029268,1
0.10307,0.047995,0.019512,0
0.083181,0.051552,0.0097561,0
0.079151,0.021344,0.019512,0
0.07965,0.013733,0.029268,0
0.086092,0.057544,0.0097561,0
0.095395,0.045407,0.019512,0
0.10069,0.046003,0.029268,0
0.10353,0.038154,0.029268,0
0.10302,0.073988,0.0097561,0
0.10976,0.075127,0.019512,0
0.099426,0.052579,0.11707,0
0.087106,0.028812,0.029268,0
0.12398,0.11557,0.0097561,0
0.21986,0.31532,0.38049,0
0.26733,0.35429,0.38049,0
0.25665,0.35222,0.37073,0
0.24356,0.27111,0.35122,0
0.29588,0.39468,0.34146,0
0.29899,0.34642,0.33171,0
0.23231,0.26879,0.30244,0
0.20078,0.27292,0.0097561,0
0.16178,0.15403,0.029268,0
0.14762,0.089372,0.029268,0
0.14419,0.11344,0.0097561,0
0.11468,0.058677,0.029268,0
0.086777,0.016884,0.019512,0
0.081918,0.019883,0.019512,0
0.090482,0.055194,0.0097561,0
0.088318,0.021005,0.029268,0
0.095531,0.0071723,0.029268,0
0.093422,0.047268,0.019512,0
0.062849,0.011803,0.029268,0
0.080509,0.022181,0.0097561,0
0.08683,0.026442,0.029268,0
0.082954,0.024096,0.029268,0
0.089926,0.056023,0.0097561,0
0.074749,0.0030348,0.029268,0
0.10288,0.022064,0.029268,0
0.11513,0.070071,0.0097561,0
0.094089,0.012982,0.029268,0
0.085135,0.021236,0.029268,0
0.079716,0.015111,0.029268,0
0.085239,0.047352,0.0097561,0
0.07066,0.0067172,0.029268,0
0.083293,0.031031,0.019512,0
0.090794,0.025236,0.0097561,0
0.086231,0.033187,0.019512,0
0.11452,0.066065,0.019512,0
0.10499,0.023516,0.029268,0
0.063021,0.020666,0.019512,0
0.09749,0.064498,0.0097561,0
0.12103,0.043514,0.029268,0
0.099028,0.010915,0.029268,0
0.084695,0.040094,0.0097561,0
0.09237,0.049218,0.019512,0
0.093852,0.031261,0.029268,0
0.091063,0.012427,0.029268,0
0.085937,0.045435,0.019512,0
0.086651,0.048849,0.0097561,0
0.12433,0.055281,0.029268,1
0.14828,0.11593,0.019512,1
0.19668,0.18692,0.47805,1
0.28642,0.33128,0.47805,1
0.34971,0.41571,0.4878,1
0.38935,0.47362,0.49756,1
0.37221,0.49931,0.49756,1
0.34344,0.48499,0.50732,1
0.35787,0.48205,0.50732,1
0.36419,0.56903,0.50732,1
0.3615,0.54083,0.51707,1
0.39607,0.58081,0.51707,1
0.4132,0.63316,0.51707,1
0.38103,0.58023,0.52683,1
0.37947,0.58063,0.52683,1
0.39449,0.59532,0.52683,1
0.41415,0.60417,0.52683,1
0.41916,0.67003,0.52683,1
0.4054,0.59933,0.52683,1
0.39596,0.5765,0.52683,1
0.39473,0.57681,0.52683,1
0.39715,0.58124,0.52683,1
0.41398,0.61827,0.52683,1
0.4306,0.59448,0.52683,1
0.42257,0.56652,0.52683,1
0.41927,0.58119,0.52683,1
0.42279,0.5669,0.53659,1
0.43046,0.60898,0.53659,1
0.4451,0.63755,0.53659,1
0.45603,0.66735,0.53659,1
0.46417,0.63977,0.53659,1
0.4812,0.65128,0.53659,1
0.49563,0.64995,0.53659,1
0.48347,0.62698,0.53659,1
0.45146,0.60033,0.54634,1
0.42827,0.57998,0.54634,1
0.40271,0.59196,0.5561,1
0.4272,0.64279,0.5561,1
0.43898,0.66422,0.56585,1
0.4239,0.62279,0.57561,1
0.41689,0.58913,0.57561,1
0.42308,0.57119,0.58537,1
0.4183,0.51042,0.58537,1
0.37262,0.46777,0.58537,1
0.34128,0.46486,0.59512,1
0.33771,0.39554,0.60488,1
0.36493,0.49477,0.60488,1
0.33913,0.40489,0.61463,1
0.32103,0.4141,0.60488,1
0.29473,0.40695,0.59512,1
0.24358,0.33463,0.58537,1
0.20174,0.26861,0.54634,1
0.12011,0.078719,0.59512,1
0.11774,0.051182,0.029268,1
0.16259,0.16265,0.029268,1
0.22242,0.2996,0.46829,1
0.25408,0.38774,0.47805,1
0.27188,0.33533,0.52683,1
0.34568,0.44506,0.50732,1
0.40114,0.42452,0.50732,1
0.37184,0.34149,0.49756,1
0.30419,0.27458,0.4878,1
0.27884,0.29668,0.46829,1
0.28322,0.33221,0.45854,1
0.27659,0.27296,0.45854,1
0.25305,0.23026,0.45854,1
0.2427,0.26437,0.45854,1
0.2512,0.27444,0.45854,1
0.23965,0.22958,0.45854,1
0.21968,0.20838,0.45854,1
0.2102,0.21208,0.45854,1
0.20858,0.20709,0.45854,1
0.21158,0.18127,0.45854,1
0.20679,0.18361,0.46829,1
0.21829,0.23374,0.46829,1
0.25269,0.26311,0.46829,1
0.26443,0.27658,0.46829,1
0.237,0.2128,0.46829,1
0.21361,0.21558,0.46829,1
0.23116,0.23451,0.46829,1
0.2466,0.23185,0.46829,1
0.23286,0.2279,0.46829,1
0.22011,0.22642,0.46829,1
0.22014,0.21598,0.46829,1
0.21525,0.19512,0.46829,1
0.20795,0.21585,0.46829,1
0.20502,0.19432,0.46829,1
0.22359,0.20199,0.46829,1
0.23804,0.23788,0.46829,1
0.22019,0.23881,0.46829,1
0.19083,0.17024,0.45854,1
0.17801,0.14078,0.45854,1
0.1936,0.17084,0.45854,1
0.20204,0.21919,0.45854,1
0.19342,0.16982,0.44878,1
0.18364,0.14572,0.44878,1
0.16338,0.1296,0.019512,1
0.12828,0.11274,0.0097561,1
0.10509,0.053579,0.019512,1
0.10475,0.062619,0.029268,1
0.10178,0.052483,0.019512,1
0.10355,0.074588,0.019512,1
0.098307,0.049183,0.019512,1
0.10533,0.028698,0.029268,1
0.099113,0.074988,0.0097561,1
0.091531,0.067919,0.0097561,1
0.11003,0.031319,0.029268,1
0.097561,0.059139,0.029268,1
0.08484,0.05182,0.0097561,1
0.10422,0.05277,0.019512,1
0.10107,0.034664,0.029268,1
0.074484,0.028473,0.0097561,1
0.090707,0.042807,0.0097561,1
0.14577,0.083683,0.029268,1
0.12999,0.064103,0.0097561,1
0.070491,0.0070466,0.029268,1
0.10762,0.081776,0.0097561,1
0.12824,0.057807,0.029268,1
0.097691,0.03957,0.0097561,1
0.083426,0.031692,0.019512,1
0.12408,0.073431,0.0097561,1
0.12527,0.059695,0.029268,1
0.10965,0.04682,0.029268,1
0.092409,0.054311,0.0097561,1
0.066284,0.018315,0.38049,1
0.084442,0.027419,0.029268,1
0.083615,0.038892,0.019512,1
0.063788,0.013834,0.029268,1
0.1159,0.066684,0.0097561,1
0.12789,0.049153,0.029268,1
0.096667,0.040629,0.019512,1
0.083655,0.051727,0.0097561,1
0.10517,0.040455,0.019512,1
0.10901,0.059169,0.019512,1
0.10162,0.034823,0.029268,0
0.11406,0.095971,0.0097561,0
0.094159,0.02117,0.029268,0
0.077062,0.018133,0.029268,0
0.070727,0.030455,0.0097561,0
0.078601,0.040852,0.029268,0
0.0884,0.026873,0.019512,0
0.10548,0.02235,0.029268,0
0.10229,0.064485,0.0097561,0
0.09563,0.043799,0.0097561,0
0.10559,0.03547,0.029268,0
0.082823,0.020782,0.019512,0
0.084808,0.036979,0.0097561,0
0.093293,0.039151,0.019512,0
0.083523,0.023967,0.029268,0
0.092774,0.032818,0.029268,0
0.084755,0.040832,0.0097561,0
0.075914,0.025046,0.029268,0
0.074577,0.014297,0.029268,0
0.058047,0.0087319,0.0097561,0
0.10654,0.064849,0.019512,0
0.17366,0.14954,0.029268,0
0.19786,0.16108,0.35122,0
0.17876,0.1593,0.34146,0
0.18159,0.18814,0.33171,0
0.1797,0.12412,0.32195,0
0.14805,0.1133,0.30244,0
0.12648,0.10058,0.28293,0
0.11954,0.094025,0.0097561,0
0.13062,0.068912,0.029268,0
0.12235,0.080458,0.019512,0
0.099456,0.055734,0.0097561,0
0.098255,0.05289,0.029268,0
0.1184,0.021903,0.029268,0
0.11568,0.067085,0.029268,0
0.081222,0.037294,0.0097561,0
0.099115,0.012037,0.029268,0
0.11177,0.055134,0.029268,0
0.097281,0.05739,0.029268,0
0.078992,0.015593,0.0097561,0
0.056245,0.007088,0.029268,0
0.041006,-0.0064196,0.0097561,0
0.036111,0.0029835,0.0097561,0
0.033752,-0.0025924,0.029268,0
0.030712,-0.0031487,0.029268,0
0.033226,0.0027157,0.019512,0
0.037669,0.0065191,0.019512,0
0.035492,0.00035625,0.019512,0
0.034318,-0.00088466,0.029268,0
0.038169,0.0048675,0.0097561,0
0.039496,0.006883,0.019512,0
0.029856,-0.0074541,0.029268,0
0.02898,-0.0037996,0.0097561,0
0.031602,0.0027027,0.029268,0
0.02945,-0.0011379,0.019512,0
0.028039,-0.0062529,0.029268,0
0.027793,-0.002498,0.0097561,0
0.034418,0.005985,0.019512,0
0.034545,-0.00067019,0.019512,0
0.027454,-0.0079345,0.029268,0
0.028185,-0.0034517,0.0097561,0
0.045438,0.0097297,0.0097561,0
0.076039,0.029252,0.5561,0
0.11548,0.060298,0.53659,0
0.1571,0.087512,0.52683,0
0.19142,0.11921,0.51707,1
0.22949,0.1275,0.50732,1
0.25359,0.1718,0.50732,1
0.26525,0.15166,0.49756,1
0.2904,0.18909,0.50732,1
0.27535,0.23113,0.50732,1
0.2358,0.20622,0.50732,1
0.23458,0.21845,0.49756,1
0.23349,0.2254,0.49756,1
0.22865,0.20195,0.4878,1
0.24181,0.24757,0.4878,1
0.22564,0.22797,0.4878,1
0.19859,0.18405,0.47805,1
0.20582,0.20479,0.47805,1
0.21918,0.24313,0.47805,1
0.21893,0.21572,0.47805,1
0.20871,0.21909,0.47805,1
0.22171,0.23319,0.47805,1
0.20615,0.22651,0.46829,1
0.19042,0.19935,0.46829,1
0.21098,0.20582,0.46829,1
0.22483,0.22241,0.46829,1
0.2294,0.26085,0.46829,1
0.21612,0.20898,0.45854,1
0.20286,0.18294,0.45854,1
0.19941,0.1955,0.45854,1
0.2041,0.20638,0.45854,1
0.21344,0.21519,0.45854,1
0.22865,0.20051,0.45854,1
0.25517,0.25541,0.45854,1
0.27998,0.27123,0.45854,1
0.27481,0.26374,0.45854,1
0.24524,0.2145,0.44878,1
0.21804,0.19396,0.44878,1
0.19857,0.17513,0.44878,1
0.18345,0.16099,0.44878,1
0.15633,0.13426,0.43902,1
0.13862,0.11129,0.43902,1
0.14383,0.13344,0.43902,1
0.14613,0.10966,0.43902,1
0.15678,0.13735,0.43902,1
0.16553,0.15018,0.43902,1
0.16267,0.13466,0.43902,1
0.16394,0.14187,0.43902,1
0.16762,0.15883,0.43902,1
0.16885,0.14869,0.43902,1
0.17566,0.14329,0.43902,1
0.18656,0.16149,0.43902,1
0.19302,0.16312,0.43902,1
0.19365,0.15836,0.43902,1
0.19107,0.15612,0.43902,1
0.18816,0.1584,0.42927,1
0.18176,0.15128,0.42927,1
0.16868,0.14127,0.42927,1
0.14434,0.11058,0.42927,1
0.12485,0.089583,0.41951,1
0.11572,0.089414,0.41951,1
0.10093,0.065635,0.40976,1
0.08665,0.058145,0.40976,1
0.078835,0.034462,0.22439,1
0.071861,0.038408,0.2439,1
0.068505,0.020557,0.2439,1
0.070246,0.030451,0.2439,1
0.071897,0.032366,0.23415,1
0.069543,0.035309,0.23415,1
0.062304,0.022043,0.22439,1
0.067302,0.019363,0.22439,1
0.070188,0.03066,0.22439,1
0.071749,0.036922,0.019512,1
0.081008,0.038808,0.21463,1
0.081618,0.034945,0.21463,1
0.084469,0.050423,0.22439,1
0.089316,0.049852,0.22439,1
0.088451,0.044471,0.22439,1
0.087205,0.046301,0.22439,1
0.088886,0.054073,0.22439,1
0.093834,0.06488,0.22439,1
0.1022,0.073427,0.21463,1
0.1062,0.075474,0.21463,1
0.098133,0.08019,0.21463,1
0.091653,0.057491,0.40976,1
0.089792,0.056113,0.4,1
0.086826,0.057556,0.4,1
0.083665,0.057073,0.4,1
0.080459,0.049382,0.39024,1
0.074857,0.037426,0.39024,1
0.063204,0.02341,0.20488,1
0.052643,0.02087,0.20488,1
0.054052,0.01052,0.21463,1
0.057304,0.017226,0.22439,1
0.053855,0.019127,0.23415,1
0.045873,0.0090786,0.019512,1
0.039404,-0.0024635,0.029268,0
0.03673,0.00048,0.029268,0
0.030369,0.00097512,0.0097561,0
0.031156,-0.0001969,0.019512,0
0.040523,-0.0035368,0.029268,0
0.039907,0.0036344,0.019512,0
0.03275,0.0054278,0.0097561,0
0.033067,-0.005549,0.019512,0
0.039019,-9.3925e-05,0.078049,0
0.064813,0.023128,0.33171,0
0.084409,0.041817,0.34146,0
0.080878,0.026955,0.35122,0
0.079558,0.022722,0.36098,0
0.086912,0.044193,0.36098,1
0.093344,0.041541,0.36098,1
0.098244,0.041158,0.37073,1
0.09769,0.03622,0.37073,1
0.1002,0.050617,0.37073,1
0.10021,0.044956,0.37073,1
0.094757,0.035534,0.37073,1
0.093435,0.037035,0.37073,1
0.094195,0.051963,0.37073,1
0.092582,0.03572,0.37073,1
0.088323,0.029768,0.37073,1
0.08817,0.039032,0.37073,1
0.092209,0.039952,0.37073,1
0.095368,0.08478,0.39024,1
0.1024,0.071972,0.4,1
0.11667,0.10132,0.4,1
0.12669,0.11806,0.4,1
0.13045,0.11753,0.4,1
0.13547,0.12092,0.4,1
0.13918,0.1365,0.4,1
0.14564,0.14707,0.40976,1
0.15034,0.14035,0.40976,1
0.15669,0.1512,0.40976,1
0.16707,0.17692,0.40976,1
0.17958,0.19968,0.41951,1
0.19337,0.21542,0.41951,1
0.19452,0.22172,0.41951,1
0.19947,0.22812,0.41951,1
0.20971,0.23557,0.41951,1
0.21092,0.23265,0.41951,1
0.20338,0.23757,0.42927,1
0.19917,0.22376,0.42927,1
0.2011,0.21903,0.41951,1
0.19366,0.22013,0.41951,1
0.18671,0.21841,0.41951,1
0.1833,0.19572,0.41951,1
0.17188,0.18567,0.41951,1
0.16076,0.17615,0.40976,1
0.15047,0.15322,0.40976,1
0.14314,0.14522,0.40976,1
0.14028,0.13457,0.40976,1
0.13485,0.12684,0.40976,1
0.12527,0.11246,0.40976,1
0.12109,0.10729,0.40976,1
0.12315,0.0986,0.4,1
0.122,0.10546,0.4,1
0.11644,0.1008,0.4,1
0.11478,0.10088,0.40976,1
0.12375,0.099622,0.40976,1
0.12862,0.119,0.40976,1
0.13137,0.12463,0.40976,1
0.13409,0.12266,0.40976,1
0.13469,0.11927,0.40976,1
0.14116,0.13734,0.41951,1
0.1479,0.14485,0.41951,1
0.15224,0.15042,0.41951,1
0.15356,0.14594,0.41951,1
0.15034,0.14769,0.41951,1
0.15282,0.15494,0.41951,1
0.1644,0.15237,0.41951,1
0.17408,0.19112,0.41951,1
0.18008,0.19379,0.42927,1
0.18517,0.19362,0.42927,1
0.18877,0.19485,0.42927,1
0.18996,0.21109,0.42927,1
0.19108,0.214,0.42927,1
0.19808,0.21119,0.42927,1
0.20315,0.21233,0.42927,1
0.2064,0.22384,0.42927,1
0.20599,0.23249,0.42927,1
0.20487,0.21954,0.42927,1
0.20386,0.21605,0.42927,1
0.20223,0.22664,0.42927,1
0.21119,0.24212,0.43902,1
0.22193,0.25811,0.42927,1
0.22485,0.26142,0.42927,1
0.23254,0.2872,0.42927,1
0.23923,0.27609,0.42927,1
0.23992,0.28252,0.43902,1
0.24174,0.27561,0.42927,1
0.23952,0.28414,0.42927,1
0.23227,0.27273,0.42927,1
0.22776,0.26121,0.42927,1
0.22624,0.25005,0.42927,1
0.22523,0.25019,0.42927,1
0.22497,0.24453,0.42927,1
0.22153,0.23088,0.42927,1
0.21432,0.23589,0.42927,1
0.21265,0.24075,0.42927,1
0.21767,0.2346,0.42927,1
0.21871,0.23589,0.42927,1
0.21884,0.23618,0.42927,1
0.22384,0.25315,0.43902,1
0.22661,0.26344,0.42927,1
0.22654,0.26263,0.42927,1
0.23072,0.26473,0.43902,1
0.23555,0.27246,0.43902,1
0.23519,0.27014,0.43902,1
0.23102,0.26449,0.43902,1
0.23206,0.27889,0.43902,1
0.23836,0.28697,0.43902,1
0.24728,0.28739,0.43902,1
0.25447,0.30145,0.43902,1
0.24998,0.29484,0.44878,1
0.24335,0.28038,0.44878,1
0.24302,0.28407,0.44878,1
0.24272,0.27545,0.44878,1
0.24695,0.2881,0.44878,1
0.26298,0.29833,0.44878,1
0.28892,0.32998,0.44878,1
0.32672,0.36601,0.44878,1
0.36364,0.41288,0.44878,1
0.38195,0.4047,0.44878,1
0.39159,0.42577,0.45854,1
0.38959,0.4101,0.45854,1
0.37165,0.39511,0.45854,1
0.33018,0.36055,0.45854,1
0.29034,0.32289,0.46829,1
0.30569,0.34685,0.46829,1
0.34544,0.39846,0.46829,1
0.34611,0.39374,0.46829,1
0.33229,0.35721,0.46829,1
0.32788,0.38147,0.46829,1
0.30537,0.34322,0.47805,1
0.29157,0.32584,0.47805,1
0.28773,0.34735,0.47805,1
0.27941,0.321,0.4878,1
0.28376,0.30064,0.4878,1
0.30583,0.32035,0.4878,1
0.31064,0.31704,0.49756,1
0.29829,0.26321,0.49756,1
0.3108,0.28711,0.49756,1
0.31964,0.29211,0.49756,1
0.31034,0.27733,0.49756,1
0.31798,0.285,0.49756,1
0.32603,0.2903,0.49756,1
0.33442,0.32147,0.49756,1
0.33257,0.31068,0.49756,1
0.32035,0.30373,0.49756,1
0.31562,0.28978,0.49756,1
0.30909,0.27682,0.49756,1
0.30431,0.27651,0.49756,1
0.29991,0.27224,0.4878,1
0.29654,0.2632,0.4878,1
0.29099,0.27504,0.4878,1
0.2808,0.27804,0.47805,1
0.27485,0.29602,0.47805,1
0.27741,0.2608,0.46829,1
0.27612,0.28236,0.46829,1
0.25979,0.25325,0.46829,1
0.25872,0.22901,0.46829,1
0.25857,0.23363,0.46829,1
0.23853,0.21805,0.45854,1
0.21462,0.18346,0.45854,1
0.19876,0.14767,0.45854,1
0.20421,0.15105,0.45854,1
0.20269,0.14846,0.45854,1
0.1887,0.13206,0.45854,1
0.18792,0.11774,0.45854,1
0.20183,0.15181,0.45854,1
0.21516,0.13975,0.45854,1
0.21955,0.17111,0.45854,1
0.20601,0.14531,0.44878,1
0.17738,0.1329,0.44878,1
0.15243,0.11733,0.44878,1
0.14081,0.10343,0.44878,1
0.12598,0.095391,0.44878,1
0.11649,0.072056,0.44878,1
0.12378,0.092641,0.44878,1
0.1252,0.079283,0.44878,1
0.11612,0.079046,0.43902,1
0.10634,0.071372,0.43902,1
0.10438,0.061193,0.43902,1
0.11019,0.060836,0.44878,1
0.1122,0.063047,0.44878,1
0.11802,0.063168,0.44878,1
0.13216,0.072075,0.44878,1
0.12084,0.068394,0.45854,1
0.092865,0.045046,0.46829,1
0.086385,0.044764,0.45854,1
0.081088,0.038607,0.46829,1
0.071731,0.025219,0.46829,1
0.056815,0.023506,0.0097561,1
0.046296,0.014219,0.0097561,1
0.053148,0.0076111,0.029268,0
0.053573,0.011375,0.029268,0
0.049352,0.017009,0.0097561,0
0.048267,0.0093306,0.029268,0
0.046725,0.0039562,0.019512,0
0.048501,0.014107,0.029268,0
0.044051,0.0068462,0.029268,0
0.03261,0.0066078,0.0097561,0
0.037693,0.0024003,0.019512,0
0.042649,0.002757,0.019512,0
0.049883,0.021664,0.0097561,0
0.057669,0.018033,0.019512,0
0.046067,0.0015457,0.029268,0
0.026298,-0.0046303,0.0097561,0
0.032089,0.0021721,0.019512,0
0.04441,0.0058276,0.029268,0
0.074991,0.02174,0.34146,0
0.12338,0.082029,0.32195,0
0.14871,0.13909,0.3122,0
0.16159,0.12768,0.30244,0
0.16305,0.14314,0.29268,0
0.17365,0.15784,0.28293,0
0.17404,0.12936,0.27317,0
0.13038,0.088775,0.25366,0
0.10286,0.066305,0.22439,0
0.10005,0.052952,0.19512,0
0.078986,0.041099,0.18537,0
0.057861,0.0070993,0.029268,0
0.051352,0.0044415,0.019512,0
0.043244,0.011324,0.0097561,0
0.036592,-0.00054647,0.019512,0
0.042024,-0.0021049,0.029268,0
0.047901,0.003244,0.029268,0
0.038296,0.0063142,0.0097561,0
0.028893,-0.0057923,0.019512,0
0.032421,-0.01045,0.029268,0
0.034648,-0.0046817,0.019512,0
0.029434,-0.00073932,0.0097561,0
0.031457,-0.0112,0.019512,0
0.047014,0.0025702,0.029268,0
0.049802,0.0070965,0.019512,0
0.040977,0.009329,0.0097561,0
0.041304,0.0017383,0.019512,0
0.044248,0.0016409,0.019512,0
0.039625,0.006504,0.0097561,0
0.030976,0.0021364,0.019512,0
0.030542,-0.0059887,0.029268,0
0.037464,-0.0021093,0.019512,0
0.04473,0.010974,0.0097561,0
0.047445,0.014308,0.0097561,0
0.043484,-0.0019681,0.029268,0
0.033677,0.0039391,0.019512,0
0.032689,0.005865,0.0097561,0
0.039028,0.0037257,0.019512,0
0.041174,-0.0035809,0.029268,0
0.04481,0.0095283,0.82927,0
0.053508,0.020633,0.0097561,0
0.066257,0.02593,0.029268,1
0.071577,0.032011,0.029268,1
0.077084,0.03024,2.3512,1
0.091116,0.061463,0.019512,1
0.10696,0.070029,0.80976,1
0.13113,0.10681,0.82927,1
0.15793,0.12338,0.81951,1
0.19672,0.16666,0.82927,1
0.23173,0.20702,0.84878,1
0.26343,0.22033,0.85854,1
0.28556,0.21957,0.86829,1
0.30629,0.2554,0.86829,1
0.32961,0.27917,0.8878,1
0.31056,0.28934,0.89756,1
0.25855,0.23176,0.91707,1
0.24562,0.21398,0.92683,1
0.26291,0.28056,0.92683,1
0.25735,0.25836,0.93659,1
0.24397,0.24666,0.93659,1
0.24916,0.23302,0.94634,1
0.2578,0.23571,0.9561,1
0.23758,0.21105,0.9561,1
0.22665,0.21363,0.9561,1
0.23147,0.19404,2.8585,1
0.23618,0.20879,2.8585,1
0.25666,0.2522,2.8585,1
0.26164,0.24888,2.8585,1
0.2502,0.2335,2.8488,1
0.24745,0.2112,2.8488,1
0.25918,0.24132,0.9561,1
0.29286,0.31199,0.94634,1
0.31027,0.30184,0.94634,1
0.30324,0.32475,0.94634,1
0.30945,0.33926,0.94634,1
0.31166,0.36176,0.93659,1
0.30604,0.29926,0.92683,1
0.30096,0.33155,0.91707,1
0.31238,0.3296,0.92683,1
0.33111,0.35008,0.92683,1
0.31316,0.30418,0.92683,1
0.29613,0.30752,0.93659,1
0.28965,0.31732,0.93659,1
0.295,0.27223,0.94634,1
0.30321,0.31727,0.94634,1
0.29388,0.34231,0.93659,1
0.29062,0.2855,0.92683,1
0.29409,0.31187,0.92683,1
0.26572,0.24022,0.93659,1
0.22622,0.17765,0.93659,1
0.21953,0.18245,0.93659,1
0.19693,0.14265,0.93659,1
0.21801,0.13865,0.92683,1
0.28271,0.22246,0.90732,1
0.26269,0.33815,0.86829,1
0.17255,0.21323,0.7122,1
0.10568,0.060566,0.019512,1
0.052398,0.015207,0.029268,1
0.059353,0.017988,0.0097561,1
0.097634,0.027089,0.019512,1
0.16078,0.16437,0.32195,1
0.23528,0.30907,0.32195,1
0.29811,0.47851,0.5561,1
0.32232,0.42005,0.54634,1
0.33409,0.37894,0.53659,1
0.3542,0.40635,0.52683,1
0.34152,0.37363,0.50732,1
0.28252,0.34917,0.49756,1
0.23126,0.28456,0.49756,1
0.22048,0.2371,0.4878,1
0.19766,0.21721,0.4878,1
0.17092,0.184,0.4878,1
0.16755,0.16305,0.4878,1
0.1736,0.1788,0.49756,1
0.18055,0.16964,0.49756,1
0.18179,0.17749,0.4878,1
0.18246,0.17702,0.49756,1
0.17597,0.16651,0.49756,1
0.16616,0.1529,0.49756,1
0.16141,0.14278,0.4878,1
0.16061,0.15807,0.49756,1
0.16544,0.15295,0.49756,1
0.1676,0.15335,0.49756,1
0.15976,0.14439,0.4878,1
0.15397,0.13774,0.4878,1
0.16203,0.15452,0.4878,1
0.17179,0.16498,0.4878,1
0.1803,0.16417,0.4878,1
0.18339,0.1713,0.4878,1
0.17973,0.16731,0.4878,1
0.17331,0.15931,0.4878,1
0.16173,0.15061,0.4878,1
0.14901,0.13456,1.2,1
0.14874,0.1219,1.2,1
0.17129,0.15628,0.4878,1
0.19272,0.18646,0.4878,1
0.18859,0.19724,0.47805,1
0.16418,0.14622,0.47805,1
0.16002,0.15311,1.1805,1
0.16748,0.15495,0.47805,1
0.16068,0.15186,0.47805,1
0.15205,0.13853,0.70244,1
0.14282,0.13318,0.70244,1
0.13854,0.13075,0.46829,1
0.14412,0.12492,0.46829,1
0.15795,0.14389,0.46829,1
0.17032,0.16098,0.46829,1
0.17242,0.16144,0.46829,1
0.1669,0.15298,0.46829,1
0.16148,0.1445,0.46829,1
0.15492,0.14489,0.46829,1
0.1427,0.1133,0.45854,1
0.14163,0.10686,0.45854,1
0.15704,0.14586,0.45854,1
0.16067,0.14136,0.45854,1
0.15712,0.12715,0.44878,1
0.15276,0.11832,0.44878,1
0.12398,0.10397,0.44878,1
0.090774,0.063474,0.019512,1
0.084382,0.036307,0.22439,1
0.085118,0.056406,0.43902,1
0.08417,0.045853,0.0097561,1
0.0883,0.063757,0.43902,1
0.08327,0.041953,0.22439,1
0.064163,0.023243,0.21463,1
0.052537,0.022053,0.0097561,1
0.054635,0.022955,0.019512,1
0.0667,0.030847,0.42927,1
0.068238,0.028072,0.029268,1
0.06104,0.032782,0.0097561,1
0.058061,0.026618,0.019512,1
0.054771,0.0095639,0.029268,1
0.043645,0.0061477,0.0097561,1
0.033106,0.0024877,0.0097561,1
0.037619,0.0039409,0.029268,0
