@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
2560.3,5.3375,0
2560.3,5.3375,0
1759.5,5.441,0
1759.5,5.441,0
1565.7,5.4342,0
1565.7,5.4342,0
1298.6,5.4002,0
1298.6,5.4002,0
639.04,5.4851,0
639.04,5.4851,0
531.91,5.3906,0
531.91,5.3906,0
601.05,5.3628,0
601.05,5.3628,0
683.52,5.2672,0
683.52,5.2672,0
703.38,5.1973,0
703.38,5.1973,0
391.46,5.3791,0
391.46,5.3791,0
1776.1,5.1708,0
1776.1,5.1708,0
1397.6,5.1542,0
1397.6,5.1542,0
1368.3,5.2549,0
1368.3,5.2549,0
777.31,5.1633,0
777.31,5.1633,0
430.68,5.1546,0
430.68,5.1546,0
1586.5,5.3052,0
1586.5,5.3052,0
2154,5.2091,0
2154,5.2091,0
1577.3,5.1915,0
1577.3,5.1915,0
1048.8,5.2284,0
1048.8,5.2284,0
820.47,5.2083,0
820.47,5.2083,0
947.35,5.3836,0
947.35,5.3836,0
1440,5.3218,0
1440,5.3218,0
799.2,5.358,0
799.2,5.358,0
690.65,5.3478,0
690.65,5.3478,0
623.91,5.3614,0
623.91,5.3614,0
8.9295,5.4243,0
8.9295,5.4243,0
158.71,5.2073,0
158.71,5.2073,0
99.762,5.2171,0
99.762,5.2171,0
109.16,5.1884,0
109.16,5.1884,0
0,5.3055,0
0,5.3055,0
128.65,5.1692,0
128.65,5.1692,0
77.83,5.0758,0
77.83,5.0758,0
0,5.1774,0
0,5.1774,0
304.22,4.8684,0
304.22,4.8684,0
247.47,4.9208,0
247.47,4.9208,0
123.95,4.9329,0
123.95,4.9329,0
381.84,4.7404,0
381.84,4.7404,0
344.66,4.6991,0
344.66,4.6991,0
358.16,4.6593,0
358.16,4.6593,0
935.92,4.353,0
935.92,4.353,0
2319.5,3.9774,0
2319.5,3.9774,0
1788.2,3.9697,0
1788.2,3.9697,0
935.76,4.3599,0
935.76,4.3599,0
826.35,4.2555,0
826.35,4.2555,0
750.72,4.3664,0
750.72,4.3664,0
777.83,4.3329,0
777.83,4.3329,0
177.97,4.6309,0
177.97,4.6309,0
516.47,4.5085,0
516.47,4.5085,0
648.87,4.6945,0
648.87,4.6945,0
521.17,4.64,0
521.17,4.64,0
867.93,4.9077,0
867.93,4.9077,0
606.67,5.0269,0
606.67,5.0269,0
619.95,5.0153,0
619.95,5.0153,0
581.64,5.1464,0
581.64,5.1464,0
480.31,5.0734,0
480.31,5.0734,0
111.35,5.3788,0
111.35,5.3788,0
286.71,5.2022,0
286.71,5.2022,0
254.04,5.1973,0
254.04,5.1973,0
305.43,5.0069,0
305.43,5.0069,0
465.37,4.8344,0
465.37,4.8344,0
468.29,4.6855,0
468.29,4.6855,0
550.79,4.6265,0
550.79,4.6265,0
677.14,4.6428,0
677.14,4.6428,0
337.08,4.7277,0
337.08,4.7277,0
475.39,4.6825,0
475.39,4.6825,0
368.04,4.6251,0
368.04,4.6251,0
145.68,4.7544,0
145.68,4.7544,0
198.47,4.928,0
198.47,4.928,0
154.83,4.854,0
154.83,4.854,0
86.459,4.8439,0
86.459,4.8439,0
48.618,4.9567,0
48.618,4.9567,0
88.056,4.9168,0
88.056,4.9168,0
135.39,4.9711,0
135.39,4.9711,0
32.793,5.0164,0
32.793,5.0164,0
106.18,4.8612,0
106.18,4.8612,0
129.42,4.8234,0
129.42,4.8234,0
0,4.8952,0
0,4.8952,0
46.929,4.9559,0
46.929,4.9559,0
123.2,4.8323,0
123.2,4.8323,0
135.83,4.8209,0
135.83,4.8209,0
725.43,4.4472,0
725.43,4.4472,0
428.44,4.611,0
428.44,4.611,0
441.31,4.6902,0
441.31,4.6902,0
766.5,4.5846,0
766.5,4.5846,0
1004.2,4.5932,0
1004.2,4.5932,0
869.04,5.3479,0
869.04,5.3479,0
1283.1,5.3339,0
1283.1,5.3339,0
1597.7,5.4498,0
1597.7,5.4498,0
1271.3,5.314,0
1271.3,5.314,0
777.69,5.2507,0
777.69,5.2507,0
565.45,5.2914,0
565.45,5.2914,0
403.67,5.2447,0
403.67,5.2447,0
517.47,5.2978,0
517.47,5.2978,0
571.24,5.3414,0
571.24,5.3414,0
360.09,5.2456,0
360.09,5.2456,0
155.27,5.4032,0
155.27,5.4032,0
517.74,5.4036,0
517.74,5.4036,0
467.66,5.3841,0
467.66,5.3841,0
446.38,5.3842,0
446.38,5.3842,0
245.7,5.4543,0
245.7,5.4543,0
245.32,5.3148,0
245.32,5.3148,0
222.35,5.3597,0
222.35,5.3597,0
235.87,5.5298,0
235.87,5.5298,0
216.6,5.4476,0
216.6,5.4476,0
105.54,5.3403,0
105.54,5.3403,0
35.791,5.367,0
35.791,5.367,0
50.476,5.3168,0
50.476,5.3168,0
77.552,5.1951,0
77.552,5.1951,0
250.25,5.314,0
250.25,5.314,0
177.48,5.2048,0
177.48,5.2048,0
196.66,5.1796,0
196.66,5.1796,0
251.26,5.2861,0
251.26,5.2861,0
87.691,5.2454,0
87.691,5.2454,0
202.23,4.9956,0
202.23,4.9956,0
0,4.9218,0
0,4.9218,0
0,4.8242,0
0,4.8242,0
25.366,4.9033,0
25.366,4.9033,0
38.905,5.053,0
38.905,5.053,0
44.74,5.069,0
44.74,5.069,0
18.51,4.7562,0
18.51,4.7562,0
1.9576,4.8307,0
1.9576,4.8307,0
0,4.9072,0
0,4.9072,0
8.8126,5.0986,0
8.8126,5.0986,0
58.794,5.0997,0
58.794,5.0997,0
122.49,4.9674,0
122.49,4.9674,0
234.92,4.7769,0
234.92,4.7769,0
187.67,5.6382,0
187.67,5.6382,0
186.17,5.5656,0
186.17,5.5656,0
291.98,5.4055,0
291.98,5.4055,0
245.8,5.5682,0
245.8,5.5682,0
222.69,5.4664,0
222.69,5.4664,0
177.59,5.4762,0
177.59,5.4762,0
246.04,5.3762,0
246.04,5.3762,0
119.17,5.3969,0
119.17,5.3969,0
46.536,5.4245,0
46.536,5.4245,0
0,5.4224,0
0,5.4224,0
16.92,5.2876,0
16.92,5.2876,0
0,5.3417,0
0,5.3417,0
10.103,5.3136,0
10.103,5.3136,0
2.9914,5.0645,0
2.9914,5.0645,0
41.293,4.9063,0
41.293,4.9063,0
0,5.1022,0
0,5.1022,0
15.794,5.0515,0
15.794,5.0515,0
76.09,4.7562,0
76.09,4.7562,0
14.402,5.0257,0
14.402,5.0257,0
38.013,5.0901,0
38.013,5.0901,0
0,4.833,0
0,4.833,0
124.18,4.3437,0
124.18,4.3437,0
12.518,4.7948,0
12.518,4.7948,0
62.075,4.6207,0
62.075,4.6207,0
12.515,4.8859,0
12.515,4.8859,0
20.937,4.6754,0
20.937,4.6754,0
11.242,4.8392,0
11.242,4.8392,0
63.064,4.4285,0
63.064,4.4285,0
13.415,4.7195,0
13.415,4.7195,0
50.714,4.5511,0
50.714,4.5511,0
13.079,5.0694,0
13.079,5.0694,0
387.42,4.5802,0
387.42,4.5802,0
174.72,4.5538,0
174.72,4.5538,0
62.303,4.5322,0
62.303,4.5322,0
41.373,4.516,0
41.373,4.516,0
15.199,4.8563,0
15.199,4.8563,0
21.49,4.704,0
21.49,4.704,0
43.611,5.1025,0
43.611,5.1025,0
5.4936,4.8131,0
5.4936,4.8131,0
56.91,5.2713,0
56.91,5.2713,0
2.84,4.9076,0
2.84,4.9076,0
24.447,4.7329,0
24.447,4.7329,0
4.1261,4.8615,0
4.1261,4.8615,0
37.665,4.5565,0
37.665,4.5565,0
93.485,4.4174,0
93.485,4.4174,0
37.862,5.0744,0
37.862,5.0744,0
9.2821,4.8229,0
9.2821,4.8229,0
51.556,4.5723,0
51.556,4.5723,0
43.575,4.5442,0
43.575,4.5442,0
0,4.7643,0
0,4.7643,0
13.581,4.742,0
13.581,4.742,0
3.1409,4.6805,0
3.1409,4.6805,0
34.865,4.5857,0
34.865,4.5857,0
104.5,4.2451,0
104.5,4.2451,0
18.105,4.8765,0
18.105,4.8765,0
10.792,4.8321,0
10.792,4.8321,0
132.55,4.1436,0
132.55,4.1436,0
9.1608,4.7723,0
9.1608,4.7723,0
0,4.7517,0
0,4.7517,0
25.055,4.905,0
25.055,4.905,0
41.952,5.0161,0
41.952,5.0161,0
25.211,4.649,0
25.211,4.649,0
11.456,4.6452,0
11.456,4.6452,0
13.26,4.835,0
13.26,4.835,0
43.141,4.6181,0
43.141,4.6181,0
144.7,4.6535,0
144.7,4.6535,0
179.78,4.8378,0
179.78,4.8378,0
29.593,4.7632,0
29.593,4.7632,0
94.287,4.5341,0
94.287,4.5341,0
56.546,4.7131,0
56.546,4.7131,0
34.657,5.0422,0
34.657,5.0422,0
39.119,5.0662,0
39.119,5.0662,0
35.396,4.9339,0
35.396,4.9339,0
43.068,5.0136,0
43.068,5.0136,0
55.803,4.3266,0
55.803,4.3266,0
24.541,4.8758,0
24.541,4.8758,0
2.6213,4.7224,0
2.6213,4.7224,0
0,4.7931,0
0,4.7931,0
51.589,4.5097,0
51.589,4.5097,0
10.498,4.751,0
10.498,4.751,0
7.7558,4.7745,0
7.7558,4.7745,0
5.1325,4.7294,0
5.1325,4.7294,0
23.918,4.9094,0
23.918,4.9094,0
0,4.71,0
0,4.71,0
26.007,4.7287,0
26.007,4.7287,0
41.612,5.0197,0
41.612,5.0197,0
41.943,4.531,0
41.943,4.531,0
39.193,4.5577,0
39.193,4.5577,0
35.917,4.5664,0
35.917,4.5664,0
5.1321,4.7547,0
5.1321,4.7547,0
37.967,4.6076,0
37.967,4.6076,0
83.914,4.4088,0
83.914,4.4088,0
0.29973,4.7758,0
0.29973,4.7758,0
14.234,4.8389,0
14.234,4.8389,0
30.984,5.0107,0
30.984,5.0107,0
45.384,5.0713,0
45.384,5.0713,0
43.914,4.5192,0
43.914,4.5192,0
3.8616,4.8341,0
3.8616,4.8341,0
14.667,4.935,0
14.667,4.935,0
16.989,5.0045,0
16.989,5.0045,0
41.424,4.686,0
41.424,4.686,0
36.295,5.0621,0
36.295,5.0621,0
35.737,5.0118,0
35.737,5.0118,0
20.781,4.903,0
20.781,4.903,0
18.805,4.9246,0
18.805,4.9246,0
16.003,4.7003,0
16.003,4.7003,0
45.66,4.6267,0
45.66,4.6267,0
0.90538,4.7245,0
0.90538,4.7245,0
14.378,4.7794,0
14.378,4.7794,0
27.688,4.6611,0
27.688,4.6611,0
1.7156,4.7833,0
1.7156,4.7833,0
34.27,4.9694,0
34.27,4.9694,0
62.218,4.4413,0
62.218,4.4413,0
11.725,4.8049,0
11.725,4.8049,0
15.237,4.6442,0
15.237,4.6442,0
60.181,4.4953,0
60.181,4.4953,0
18.013,4.8063,0
18.013,4.8063,0
44.997,5.0402,0
44.997,5.0402,0
9.2985,4.7345,0
9.2985,4.7345,0
41.494,4.5769,0
41.494,4.5769,0
31.755,4.5633,0
31.755,4.5633,0
17.287,4.6744,0
17.287,4.6744,0
29.986,4.9672,0
29.986,4.9672,0
3.1603,4.7629,0
3.1603,4.7629,0
22.079,5.1378,0
22.079,5.1378,0
48.799,5.051,0
48.799,5.051,0
169.66,4.8141,0
169.66,4.8141,0
16.564,4.9223,0
16.564,4.9223,0
83.358,4.6594,0
83.358,4.6594,0
81.574,4.5276,0
81.574,4.5276,0
27.338,4.9559,0
27.338,4.9559,0
18.802,4.869,0
18.802,4.869,0
14.268,4.8339,0
14.268,4.8339,0
28.005,4.6064,0
28.005,4.6064,0
29.632,5.0116,0
29.632,5.0116,0
30.482,4.9296,0
30.482,4.9296,0
14.497,4.8558,0
14.497,4.8558,0
7.9269,4.798,0
7.9269,4.798,0
35.614,5.0358,0
35.614,5.0358,0
27.769,4.9425,0
27.769,4.9425,0
41.285,4.6028,0
41.285,4.6028,0
54.899,4.4825,0
54.899,4.4825,0
7.3514,4.7226,0
7.3514,4.7226,0
31.464,4.6371,0
31.464,4.6371,0
5.4065,4.7753,0
5.4065,4.7753,0
10.676,4.6678,0
10.676,4.6678,0
23.951,4.8933,0
23.951,4.8933,0
1.3436,4.8593,0
1.3436,4.8593,0
27.016,5.0497,0
27.016,5.0497,0
28.627,5.0353,0
28.627,5.0353,0
30.734,5.0545,0
30.734,5.0545,0
12.25,4.8796,0
12.25,4.8796,0
17.008,4.8554,0
17.008,4.8554,0
40.382,5.0987,0
40.382,5.0987,0
28.72,4.9798,0
28.72,4.9798,0
68.186,5.2805,0
68.186,5.2805,0
70.234,5.4407,0
70.234,5.4407,0
0,4.9653,0
0,4.9653,0
18.663,4.8974,0
18.663,4.8974,0
38.167,4.8065,0
38.167,4.8065,0
0,5.1412,0
0,5.1412,0
14.686,5.2359,0
14.686,5.2359,0
0.072851,5.1152,0
0.072851,5.1152,0
92.018,4.9633,0
92.018,4.9633,0
127.28,4.9554,0
127.28,4.9554,0
240.84,4.9704,0
240.84,4.9704,0
144.73,5.0738,0
144.73,5.0738,0
322.05,4.8314,0
322.05,4.8314,0
0,5.1297,0
0,5.1297,0
45.198,4.9791,0
45.198,4.9791,0
91.335,4.7804,0
91.335,4.7804,0
125.98,4.7429,0
125.98,4.7429,0
215.61,4.6999,0
215.61,4.6999,0
134.88,4.8494,0
134.88,4.8494,0
30.831,5.1499,0
30.831,5.1499,0
68.52,5.1076,0
68.52,5.1076,0
45.737,5.0809,0
45.737,5.0809,0
24.728,5.1712,0
24.728,5.1712,0
32.273,5.1118,0
32.273,5.1118,0
0,5.2621,0
0,5.2621,0
141.9,4.9465,0
141.9,4.9465,0
194.49,4.6944,0
194.49,4.6944,0
25.152,5.0768,0
25.152,5.0768,0
4.665,5.0678,0
4.665,5.0678,0
27.401,5.0484,0
27.401,5.0484,0
0,5.1396,0
0,5.1396,0
9.8061,5.0868,0
9.8061,5.0868,0
50.557,4.9565,0
50.557,4.9565,0
44.599,4.9806,0
44.599,4.9806,0
0,5.2094,0
0,5.2094,0
103.8,4.9182,0
103.8,4.9182,0
73.737,4.9377,0
73.737,4.9377,0
14.825,5.0283,0
14.825,5.0283,0
12.916,5.0668,0
12.916,5.0668,0
1.1352,5.1525,0
1.1352,5.1525,0
0.43609,5.1517,0
0.43609,5.1517,0
135.54,4.8972,0
135.54,4.8972,0
117.87,4.8731,0
117.87,4.8731,0
56.205,5.2003,0
56.205,5.2003,0
114.23,5.2081,0
114.23,5.2081,0
279.05,4.8558,0
279.05,4.8558,0
165.19,4.9128,0
165.19,4.9128,0
143.78,4.9536,0
143.78,4.9536,0
107.2,5.003,0
107.2,5.003,0
169.76,4.8852,0
169.76,4.8852,0
339.75,4.6987,0
339.75,4.6987,0
294.15,4.7334,0
294.15,4.7334,0
88.754,5.1075,0
88.754,5.1075,0
90.472,5.1101,0
90.472,5.1101,0
58.917,5.224,0
58.917,5.224,0
170.66,4.9751,0
170.66,4.9751,0
106.25,5.1462,0
106.25,5.1462,0
158.94,5.0392,0
158.94,5.0392,0
195.92,4.9804,0
195.92,4.9804,0
198.59,4.9437,0
198.59,4.9437,0
143.68,4.9365,0
143.68,4.9365,0
245.15,4.8013,0
245.15,4.8013,0
47.28,5.1185,0
47.28,5.1185,0
107.63,5.0064,0
107.63,5.0064,0
122.44,4.9922,0
122.44,4.9922,0
55.869,5.1277,0
55.869,5.1277,0
82.19,5.0731,0
82.19,5.0731,0
58.478,5.1514,0
58.478,5.1514,0
85.669,5.0988,0
85.669,5.0988,0
98.984,5.0606,0
98.984,5.0606,0
241.84,4.8027,0
241.84,4.8027,0
94.041,5.1086,0
94.041,5.1086,0
191.69,4.8743,0
191.69,4.8743,0
253.69,4.7896,0
253.69,4.7896,0
118.46,4.9934,0
118.46,4.9934,0
142,5.0212,0
142,5.0212,0
209.52,4.9334,0
209.52,4.9334,0
183.05,4.996,0
183.05,4.996,0
309.92,4.9688,0
309.92,4.9688,0
433.29,4.8907,0
433.29,4.8907,0
141.82,4.8809,0
141.82,4.8809,0
139.25,4.9012,0
139.25,4.9012,0
79.159,4.9975,0
79.159,4.9975,0
148.4,4.9175,0
148.4,4.9175,0
118.81,4.9282,0
118.81,4.9282,0
107.36,4.924,0
107.36,4.924,0
45.153,4.9331,0
45.153,4.9331,0
197.47,4.7877,0
197.47,4.7877,0
67.024,4.9552,0
67.024,4.9552,0
88.292,4.9466,0
88.292,4.9466,0
204.13,4.7788,0
204.13,4.7788,0
126.44,4.8822,0
126.44,4.8822,0
163.11,4.7737,0
163.11,4.7737,0
101.97,4.9438,0
101.97,4.9438,0
187.6,4.865,0
187.6,4.865,0
170.85,4.8051,0
170.85,4.8051,0
144.48,4.8309,0
144.48,4.8309,0
61.488,4.9123,0
61.488,4.9123,0
104.46,4.9118,0
104.46,4.9118,0
156.88,4.8172,0
156.88,4.8172,0
76.696,5.001,0
76.696,5.001,0
130.97,4.8148,0
130.97,4.8148,0
254.58,4.6858,0
254.58,4.6858,0
135.37,4.8002,0
135.37,4.8002,0
149.09,4.8472,0
149.09,4.8472,0
113.37,4.9004,0
113.37,4.9004,0
91.267,4.8787,0
91.267,4.8787,0
78.994,4.8748,0
78.994,4.8748,0
101.79,4.9607,0
101.79,4.9607,0
142.97,4.9092,0
142.97,4.9092,0
83.24,4.8379,0
83.24,4.8379,0
194.22,4.732,0
194.22,4.732,0
185.48,4.7296,0
185.48,4.7296,0
76.361,4.9688,0
76.361,4.9688,0
62.06,5.0346,0
62.06,5.0346,0
0,5.1079,0
0,5.1079,0
147.78,4.8261,0
147.78,4.8261,0
198.76,4.6421,0
198.76,4.6421,0
57.095,4.9687,0
57.095,4.9687,0
105.27,4.861,0
105.27,4.861,0
167.64,4.7788,0
167.64,4.7788,0
146.95,4.7284,0
146.95,4.7284,0
54.496,4.9998,0
54.496,4.9998,0
185.64,4.6752,0
185.64,4.6752,0
54.028,4.972,0
54.028,4.972,0
143.44,4.8036,0
143.44,4.8036,0
89.489,4.848,0
89.489,4.848,0
164.37,4.7274,0
164.37,4.7274,0
68.786,4.8839,0
68.786,4.8839,0
165.44,4.7747,0
165.44,4.7747,0
191.93,4.7309,0
191.93,4.7309,0
182.16,4.7492,0
182.16,4.7492,0
116.86,4.8824,0
116.86,4.8824,0
179.45,4.8169,0
179.45,4.8169,0
24.204,5.0994,0
24.204,5.0994,0
177.49,4.7472,0
177.49,4.7472,0
134.21,4.9317,0
134.21,4.9317,0
14.502,5.2119,0
14.502,5.2119,0
168.2,5.0658,0
168.2,5.0658,0
416.87,4.7597,0
416.87,4.7597,0
14.899,5.1298,0
14.899,5.1298,0
138.15,4.8026,0
138.15,4.8026,0
110.88,4.9324,0
110.88,4.9324,0
135.39,4.753,0
135.39,4.753,0
132.26,4.8191,0
132.26,4.8191,0
97.273,4.8023,0
97.273,4.8023,0
70.297,4.923,0
70.297,4.923,0
88.328,4.949,0
88.328,4.949,0
43.211,4.9528,0
43.211,4.9528,0
94.496,4.9043,0
94.496,4.9043,0
52.33,4.9297,0
52.33,4.9297,0
88.812,4.8933,0
88.812,4.8933,0
151.16,4.784,0
151.16,4.784,0
91.875,4.8212,0
91.875,4.8212,0
75.238,4.8643,0
75.238,4.8643,0
16.717,5.0952,0
16.717,5.0952,0
17.037,5.0326,0
17.037,5.0326,0
97.348,4.8701,0
97.348,4.8701,0
0,5.1505,0
0,5.1505,0
70.703,4.9633,0
70.703,4.9633,0
188,4.6563,0
188,4.6563,0
89.107,4.9046,0
89.107,4.9046,0
141.31,4.7011,0
141.31,4.7011,0
76.162,4.8036,0
76.162,4.8036,0
137.14,4.7266,0
137.14,4.7266,0
0,5.0352,0
0,5.0352,0
90.064,4.8175,0
90.064,4.8175,0
32.392,4.9764,0
32.392,4.9764,0
50.456,4.9695,0
50.456,4.9695,0
33.358,4.9657,0
33.358,4.9657,0
0,4.6536,0
0,4.6536,0
0,4.9295,0
0,4.9295,0
11.577,4.9003,0
11.577,4.9003,0
0,4.9932,0
0,4.9932,0
0,4.9465,0
0,4.9465,0
25.263,4.8605,0
25.263,4.8605,0
88.699,4.6023,0
88.699,4.6023,0
230.13,4.4784,0
230.13,4.4784,0
3.1317,4.8227,0
3.1317,4.8227,0
327.77,4.4681,0
327.77,4.4681,0
1076,4.1533,0
1076,4.1533,0
1689.4,3.9446,0
1689.4,3.9446,0
2355.3,3.9109,0
2355.3,3.9109,0
2441.4,3.9734,0
2441.4,3.9734,0
2649.2,3.956,0
2649.2,3.956,0
2830.1,3.948,0
2830.1,3.948,0
2962.1,4.0071,0
2962.1,4.0071,0
3037.4,4.0642,0
3037.4,4.0642,0
1853.9,4.369,0
1853.9,4.369,0
1988,4.3484,0
1988,4.3484,0
217.66,4.7724,0
217.66,4.7724,0
0,4.8723,0
0,4.8723,0
86.175,4.8617,0
86.175,4.8617,0
53.329,4.9282,0
53.329,4.9282,0
0,5.045,0
0,5.045,0
98.632,4.9252,0
98.632,4.9252,0
51.484,5.0029,0
51.484,5.0029,0
157.98,4.9592,0
157.98,4.9592,0
77.926,4.9519,0
77.926,4.9519,0
194.83,4.8723,0
194.83,4.8723,0
57.055,4.9721,0
57.055,4.9721,0
143.44,5.0308,0
143.44,5.0308,0
188.98,5.0639,0
188.98,5.0639,0
308.76,4.9128,0
308.76,4.9128,0
376.12,4.89,0
376.12,4.89,0
515.41,4.8311,0
515.41,4.8311,0
420.65,4.8564,0
420.65,4.8564,0
153.7,4.9553,0
153.7,4.9553,0
149.66,5.1942,0
149.66,5.1942,0
250.56,5.0146,0
250.56,5.0146,0
222.46,5.1803,0
222.46,5.1803,0
1536.4,4.7732,0
1536.4,4.7732,0
1757.7,5.2334,0
1757.7,5.2334,0
3021.5,5.4538,0
3021.5,5.4538,0
2163,5.2448,0
2163,5.2448,0
1706.4,5.2095,0
1706.4,5.2095,0
1765.9,4.9468,0
1765.9,4.9468,0
1679,4.921,0
1679,4.921,0
814.46,5.08,0
814.46,5.08,0
365.18,5.2114,0
365.18,5.2114,0
899.76,4.9279,0
899.76,4.9279,0
436.73,4.9059,0
436.73,4.9059,0
430.11,4.9232,0
430.11,4.9232,0
324.23,4.9098,0
324.23,4.9098,0
149.8,5.0277,0
149.8,5.0277,0
85.193,4.9713,0
85.193,4.9713,0
64.612,4.9762,0
64.612,4.9762,0
121.21,4.9214,0
121.21,4.9214,0
547.73,5.01,0
547.73,5.01,0
500.6,4.8961,0
500.6,4.8961,0
843.75,4.7117,0
843.75,4.7117,0
909.03,4.611,0
909.03,4.611,0
1421,4.5172,0
1421,4.5172,0
2467.7,4.2371,0
2467.7,4.2371,0
2621.5,4.1814,0
2621.5,4.1814,0
2175.4,4.4643,0
2175.4,4.4643,0
927.17,4.697,0
927.17,4.697,0
809.94,4.6246,0
809.94,4.6246,0
831.74,4.7182,0
831.74,4.7182,0
899.43,5.2099,0
899.43,5.2099,0
611.98,4.913,0
611.98,4.913,0
332.75,5.1043,0
332.75,5.1043,0
335.59,5.0346,0
335.59,5.0346,0
227.66,5.1251,0
227.66,5.1251,0
285.12,4.992,0
285.12,4.992,0
284.84,5.0458,0
284.84,5.0458,0
127.66,5.1494,0
127.66,5.1494,0
219.71,5.2109,0
219.71,5.2109,0
57.41,5.2852,0
57.41,5.2852,0
154.03,5.2744,0
154.03,5.2744,0
42.725,5.2979,0
42.725,5.2979,0
61.563,5.1153,0
61.563,5.1153,0
16.963,5.1919,0
16.963,5.1919,0
0,5.2574,0
0,5.2574,0
156.94,5.2094,0
156.94,5.2094,0
125.22,5.0636,0
125.22,5.0636,0
130.56,5.2059,0
130.56,5.2059,0
0,5.4377,0
0,5.4377,0
110.85,5.2523,0
110.85,5.2523,0
119.63,5.2239,0
119.63,5.2239,0
419.41,5.3093,0
419.41,5.3093,0
686.45,5.241,0
686.45,5.241,0
306.3,5.3141,0
306.3,5.3141,0
476.77,5.1889,0
476.77,5.1889,0
465.39,5.1955,0
465.39,5.1955,0
579.52,5.0019,0
579.52,5.0019,0
424.62,5.0576,0
424.62,5.0576,0
350.23,5.1547,0
350.23,5.1547,0
228.25,5.2463,0
228.25,5.2463,0
546.42,5.3581,0
546.42,5.3581,0
173.56,5.4226,0
173.56,5.4226,0
289.18,5.2684,0
289.18,5.2684,0
708.38,5.2099,0
708.38,5.2099,0
655.84,5.2716,0
655.84,5.2716,0
690,5.2409,0
690,5.2409,0
817.47,5.1271,0
817.47,5.1271,0
782.23,4.9633,0
782.23,4.9633,0
732.98,4.9135,0
732.98,4.9135,0
857.37,5.1257,0
857.37,5.1257,0
485.02,5.1852,0
485.02,5.1852,0
729.73,4.8842,0
729.73,4.8842,0
1077.1,4.7731,0
1077.1,4.7731,0
808.32,5.0346,0
808.32,5.0346,0
600.77,5.188,0
600.77,5.188,0
751.01,5.3235,0
751.01,5.3235,0
1144,5.3926,0
1144,5.3926,0
257.52,5.6285,0
257.52,5.6285,0
212.66,5.497,0
212.66,5.497,0
103.69,5.4677,0
103.69,5.4677,0
117.97,5.4382,0
117.97,5.4382,0
74.92,5.3948,0
74.92,5.3948,0
98.055,5.4166,0
98.055,5.4166,0
167.22,5.2724,0
167.22,5.2724,0
295.95,5.3874,0
295.95,5.3874,0
698.84,5.6553,0
698.84,5.6553,0
461.49,5.577,0
461.49,5.577,0
476.88,5.4665,0
476.88,5.4665,0
484.74,5.4412,0
484.74,5.4412,0
380.63,5.3999,0
380.63,5.3999,0
366.63,5.225,0
366.63,5.225,0
796.15,5.0578,0
796.15,5.0578,0
932.72,4.8615,0
932.72,4.8615,0
720.93,4.956,0
720.93,4.956,0
699.87,4.9543,0
699.87,4.9543,0
565.47,4.9274,0
565.47,4.9274,0
789.91,4.7332,0
789.91,4.7332,0
878.12,4.7417,0
878.12,4.7417,0
695.82,4.907,0
695.82,4.907,0
514.77,4.9902,0
514.77,4.9902,0
621.16,4.7927,0
621.16,4.7927,0
540.71,4.9623,0
540.71,4.9623,0
459.73,4.772,0
459.73,4.772,0
591.31,5.1016,0
591.31,5.1016,0
324.51,5.2926,0
324.51,5.2926,0
167.29,5.3188,0
167.29,5.3188,0
163.3,5.0994,0
163.3,5.0994,0
2368.6,3.9856,0
2368.6,3.9856,0
1833.9,4.0894,0
1833.9,4.0894,0
996.25,4.5392,0
996.25,4.5392,0
914.21,4.5097,0
914.21,4.5097,0
803.13,4.5438,0
803.13,4.5438,0
835.51,4.4276,0
835.51,4.4276,0
242.92,4.6945,0
242.92,4.6945,0
574.44,4.4994,0
574.44,4.4994,0
709.91,4.7001,0
709.91,4.7001,0
588.73,4.6402,0
588.73,4.6402,0
939.71,4.9071,0
939.71,4.9071,0
0,4.8203,0
0,4.8203,0
23.031,4.8987,0
23.031,4.8987,0
35.801,5.049,0
35.801,5.049,0
41.576,5.0722,0
41.576,5.0722,0
1.9041,4.775,0
1.9041,4.775,0
52.379,5.2003,0
52.379,5.2003,0
48.691,4.6362,0
48.691,4.6362,0
38.963,4.599,0
38.963,4.599,0
0,4.8156,0
0,4.8156,0
1.6685,4.833,0
1.6685,4.833,0
22.198,4.6312,0
22.198,4.6312,0
24.514,4.6561,0
24.514,4.6561,0
13.114,4.8569,0
13.114,4.8569,0
12.496,4.86,0
12.496,4.86,0
12.704,4.8374,0
12.704,4.8374,0
44.338,4.994,0
44.338,4.994,0
54.614,4.603,0
54.614,4.603,0
29.664,4.6162,0
29.664,4.6162,0
6.4889,4.799,0
6.4889,4.799,0
37.344,5.0302,0
37.344,5.0302,0
1.7863,4.8582,0
1.7863,4.8582,0
39.259,4.6165,0
39.259,4.6165,0
10.665,5.0296,0
10.665,5.0296,0
22.56,5.0226,0
22.56,5.0226,0
15.247,4.9409,0
15.247,4.9409,0
22.255,4.9564,0
22.255,4.9564,0
51.172,5.0974,0
51.172,5.0974,0
23.727,4.9643,0
23.727,4.9643,0
14.592,4.8042,0
14.592,4.8042,0
35.972,5.0363,0
35.972,5.0363,0
62.042,5.2231,0
62.042,5.2231,0
