@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.22782,0.11162,2963.6,5.5852,1593.5,0.1309,6,3,1.0313,49,0.17123,0.10889,2954.4,1.569,1571.9,0.12744,6,3,1.0313,48,1
0.23182,0.1098,2859.7,5.6884,2584,0.11474,6,3,0.9805,47,0.17522,0.10708,2850.5,1.6721,2562.5,0.11128,6,3,0.9805,46,1
0.23875,0.10436,3333.6,5.663,2540.9,0.10379,5,3,0.974,45,0.18216,0.10163,3324.4,1.6468,2519.4,0.10033,5,3,0.974,44,1
0.23218,0.090744,3508.4,5.5531,1442.7,0.092,3,9,0.93063,42,0.17558,0.088022,3499.1,1.5368,1421.2,0.088544,3,9,0.93063,41,1
0.21753,0.087114,2717.5,5.5573,1421.2,0.10064,4,9,0.94623,36,0.16093,0.084392,2708.2,1.541,1399.7,0.097184,4,9,0.94623,35,1
0.18969,0.085299,2236.9,5.6499,1378.1,0.079116,5,9,0.91299,28,0.1331,0.082577,2227.6,1.6337,1356.6,0.075661,5,9,0.91299,27,1
0.15797,0.083485,1510.4,5.647,1335.1,0.073247,6,3,1.049,24,0.10138,0.080762,1501.1,1.6307,1313.5,0.069792,6,3,1.049,23,1
0.16012,0.068966,1913.2,5.592,43.066,0.06491,5,11,0.55369,25,0.10353,0.066243,1903.9,1.5758,21.533,0.061455,5,11,0.55369,24,1
0.15481,0.07441,1755.9,5.742,64.6,0.083013,4,4,0.23553,44,0.098212,0.071688,1746.6,1.7257,43.066,0.079558,4,4,0.23553,43,1
0.1177,0.075318,659.39,5.8827,64.6,0.071944,5,4,0.40727,37,0.061108,0.072595,650.14,1.8665,43.066,0.068489,5,4,0.40727,36,1
0.086591,0.04265,377.24,5.3871,21.533,0.022543,1,11,0.19306,42,0.029995,0.039927,367.99,1.3709,0,0.019088,1,11,0.19306,41,1
0.10291,0.016334,543.69,4.4168,21.533,0.0064476,0,0,0.018933,11,0.046312,0.013612,534.44,0.4005,0,0.0029923,0,0,0.018933,10,1
0.1131,0.00090744,542.69,4.3375,64.6,0.0048524,0,0,7.298e-05,2,0.056506,0,533.44,0.32128,43.066,0.001397,0,0,7.298e-05,1,1
0.10285,0.0063521,168.36,5.3739,64.6,0.033356,4,4,0.0025365,10,0.046257,0.0054446,159.11,1.3576,43.066,0.029901,4,4,0.0025365,9,1
0.076095,0.061706,320.1,5.4092,21.533,0.049602,4,4,0.040253,75,0.0195,0.060799,310.85,1.3929,0,0.046147,4,4,0.040253,74,1
0.080178,0.064428,260.64,5.4292,21.533,0.045664,3,4,0.082378,48,0.023583,0.063521,251.39,1.4129,0,0.042208,3,4,0.082378,47,1
0.098241,0.0099819,230.11,5.1603,64.6,0.024258,2,4,0.00058362,20,0.041646,0.0090744,220.86,1.144,43.066,0.020802,2,4,0.00058362,19,0
0.087386,0.0054446,189.43,4.9931,64.6,0.0068372,0,0,0.0017223,9,0.030791,0.0045372,180.18,0.97686,43.066,0.0033818,0,0,0.0017223,8,0
0.076496,0.0054446,326.47,4.6435,21.533,0.0055332,0,0,0.045738,14,0.019901,0.0045372,317.22,0.62723,0,0.0020779,0,0,0.045738,13,0
0.084262,0.022686,232,4.7175,21.533,0.005762,0,0,0.17552,6,0.027667,0.021779,222.75,0.70122,0,0.0023066,0,0,0.17552,5,0
0.10667,0.026316,397.84,4.489,64.6,0.0047774,0,0,0.043382,1,0.050072,0.025408,388.59,0.47271,43.066,0.001322,0,0,0.043382,0,0
0.099403,0.0054446,335.51,4.5793,64.6,0.0040561,0,0,0,1,0.042808,0.0045372,326.26,0.56309,43.066,0.00060075,0,0,0,0,0
0.072023,0.0036298,264.68,4.5534,21.533,0.0029778,0,0,0.099139,29,0.015428,0.0027223,255.43,0.53712,0,0,0,0,0.099139,28,0
0.066109,0.0027223,82.881,4.9576,43.066,0.0041961,0,0,0.025885,13,0.0095139,0.0018149,73.632,0.94138,21.533,0.0012184,0,0,0.025885,12,0
0.09112,0.015426,90.878,4.8271,64.6,0.0053084,0,0,0.00045702,12,0.034525,0.014519,81.63,0.81085,43.066,0.0023306,0,0,0.00045702,11,0
0.09347,0.016334,430.8,4.2882,64.6,0.0043218,0,0,0.00063086,3,0.036875,0.015426,421.55,0.272,43.066,0.001344,0,0,0.00063086,2,0
0.070359,0.0036298,241.05,4.5569,21.533,0.0050516,0,0,0.11679,10,0.013764,0.0027223,231.8,0.54066,0,0.0020738,0,0,0.11679,9,0
0.075603,0.0090744,190.7,4.7703,64.6,0.0071278,0,0,0.00010551,7,0.019008,0.008167,181.45,0.75409,43.066,0.00415,0,0,0.00010551,6,0
0.08491,0.019964,82.788,4.9833,64.6,0.0042942,0,0,0.00013787,5,0.028315,0.019056,73.539,0.96704,43.066,0.0013164,0,0,0.00013787,4,0
0.075079,0.029038,286.7,4.8253,21.533,0.023821,4,5,0.0079762,12,0.018484,0.028131,277.45,0.80909,0,0.020843,4,5,0.0079762,11,0
0.081383,0.029946,255.72,5.0686,21.533,0.020814,4,5,0.0046992,32,0.024788,0.029038,246.47,1.0523,0,0.017836,4,5,0.0046992,31,0
0.1008,0.062613,561.28,5.8109,64.6,0.032444,4,4,0.15234,86,0.044203,0.061706,552.03,1.7946,43.066,0.029466,4,4,0.15234,85,1
0.13291,0.096189,1397.4,5.7685,64.6,0.090207,4,4,0.33765,102,0.076319,0.095281,1388.1,1.7522,43.066,0.087229,4,4,0.33765,101,1
0.16307,0.10163,2179.6,5.4168,21.533,0.10555,5,4,0.77575,53,0.10647,0.10073,2170.3,1.4006,0,0.10257,5,4,0.77575,52,1
0.16484,0.098004,1854.2,5.3724,21.533,0.080547,4,4,0.85689,26,0.10825,0.097096,1845,1.3561,0,0.077569,4,4,0.85689,25,1
0.14969,0.075318,1210.8,5.254,947.46,0.041242,4,4,0.91269,35,0.093094,0.07441,1201.5,1.2378,925.93,0.038264,4,4,0.91269,34,1
0.14021,0.066243,1402.1,5.1861,43.066,0.057022,4,4,0.9173,37,0.083613,0.065336,1392.8,1.1698,21.533,0.054044,4,4,0.9173,36,1
0.14469,0.084392,1591,5.1947,43.066,0.057994,4,3,0.78755,27,0.0881,0.083485,1581.8,1.1785,21.533,0.055017,4,3,0.78755,26,1
0.14906,0.096189,1492,5.4168,43.066,0.066283,5,3,0.77636,34,0.092466,0.095281,1482.8,1.4006,21.533,0.063305,5,3,0.77636,33,1
0.16188,0.093466,1565.5,5.4201,1356.6,0.063402,5,3,0.96844,54,0.10529,0.092559,1556.3,1.4039,1335.1,0.060424,5,3,0.96844,53,1
0.19515,0.088929,2390,5.2869,43.066,0.072452,5,3,1.0729,56,0.13855,0.088022,2380.7,1.2706,21.533,0.069474,5,3,1.0729,55,1
0.22566,0.095281,2784.1,5.1836,3036.2,0.082932,3,3,1.1674,55,0.16906,0.094374,2774.9,1.1674,3014.6,0.079954,3,3,1.1674,54,1
0.23877,0.099819,3069.8,5.1456,3014.6,0.071681,4,9,1.2319,54,0.18218,0.098911,3060.5,1.1294,2993.1,0.068703,4,9,1.2319,53,1
0.23209,0.091652,2777.2,5.4572,1292,0.088382,5,3,1.113,44,0.17549,0.090744,2768,1.4409,1270.5,0.085404,5,3,1.113,43,1
0.23174,0.10073,3220.5,5.4225,3380.7,0.095399,7,2,1.1465,62,0.17515,0.099819,3211.2,1.4062,3359.2,0.092422,7,2,1.1465,61,1
0.2266,0.11978,3833.5,5.7325,64.6,0.11983,6,2,0.92865,63,0.17001,0.11887,3824.3,1.7162,43.066,0.11685,6,2,0.92865,62,1
0.18634,0.11525,2335.2,6.0562,64.6,0.11368,6,3,0.59215,97,0.12975,0.11434,2325.9,2.0399,43.066,0.1107,6,3,0.59215,96,1
0.14759,0.13067,1943.3,6.1339,64.6,0.097511,5,5,0.40043,82,0.090995,0.12976,1934,2.1176,43.066,0.094533,5,5,0.40043,81,1
0.13492,0.15608,1616.1,5.9466,21.533,0.090919,4,5,0.78809,60,0.078321,0.15517,1606.9,1.9303,0,0.087941,4,5,0.78809,59,1
0.14183,0.12523,1669.2,5.9026,21.533,0.077636,6,5,0.82794,61,0.085238,0.12432,1659.9,1.8863,0,0.074658,6,5,0.82794,60,1
0.1588,0.088929,1631.5,5.9873,64.6,0.10646,4,5,0.57,60,0.1022,0.088022,1622.3,1.9711,43.066,0.10348,4,5,0.57,59,1
0.16256,0.11071,1794.3,5.8216,64.6,0.083211,6,5,0.71247,63,0.10597,0.1098,1785,1.8054,43.066,0.080233,6,5,0.71247,62,1
0.16883,0.13521,2202.1,5.8338,21.533,0.095646,6,5,0.93616,62,0.11223,0.1343,2192.9,1.8176,0,0.092668,6,5,0.93616,61,1
0.1787,0.1343,2421.9,5.7888,3423.8,0.093989,6,5,0.94004,62,0.1221,0.13339,2412.6,1.7725,3402.2,0.091011,6,5,0.94004,61,1
0.18832,0.13521,2254.3,5.9072,3445.3,0.11721,6,5,0.9355,63,0.13173,0.1343,2245,1.891,3423.8,0.11423,6,5,0.9355,62,1
0.17853,0.14428,2381.9,6.0383,3466.8,0.10365,5,5,0.75282,64,0.12194,0.14338,2372.6,2.022,3445.3,0.10067,5,5,0.75282,63,1
0.17017,0.16152,3086.6,6.1318,21.533,0.10209,5,5,0.34482,66,0.11358,0.16062,3077.3,2.1156,0,0.099117,5,5,0.34482,65,1
0.1873,0.15426,2650.4,6.0653,43.066,0.09342,5,9,0.22377,60,0.13071,0.15336,2641.2,2.049,21.533,0.090442,5,9,0.22377,59,1
0.19236,0.12341,2613.9,6.0742,64.6,0.088832,5,9,0.34937,53,0.13577,0.1225,2604.6,2.058,43.066,0.085854,5,9,0.34937,52,1
0.22662,0.10889,3676.4,5.918,2820.8,0.10951,6,3,0.58831,55,0.17003,0.10799,3667.2,1.9017,2799.3,0.10653,6,3,0.58831,54,1
0.26869,0.11071,4211.5,5.7058,2907,0.11977,7,3,1.0228,57,0.21209,0.1098,4202.3,1.6895,2885.4,0.11679,7,3,1.0228,56,1
0.29251,0.10254,4386.2,5.6679,2907,0.11373,7,3,1.1731,54,0.23592,0.10163,4377,1.6517,2885.4,0.11075,7,3,1.1731,53,1
0.29176,0.10526,3930.2,5.6268,2928.5,0.11712,6,3,1.1929,62,0.23517,0.10436,3920.9,1.6106,2907,0.11414,6,3,1.1929,61,1
0.28007,0.10436,3970,5.7756,2950,0.11233,8,3,1.2528,52,0.22348,0.10345,3960.8,1.7593,2928.5,0.10935,8,3,1.2528,51,1
0.29684,0.097096,4327.2,5.6193,2993.1,0.11022,6,3,1.2839,55,0.24025,0.096189,4318,1.6031,2971.6,0.10724,6,3,1.2839,54,1
0.30588,0.11706,4454.7,5.6402,3014.6,0.10239,6,3,1.2177,55,0.24928,0.11615,4445.5,1.6239,2993.1,0.099415,6,3,1.2177,54,1
0.29166,0.11706,4117.7,5.6894,2993.1,0.11394,7,3,1.1581,55,0.23506,0.11615,4108.5,1.6731,2971.6,0.11096,7,3,1.1581,54,1
0.27644,0.11162,3793.3,5.6257,2950,0.12693,9,3,1.153,54,0.21985,0.11071,3784.1,1.6094,2928.5,0.12395,9,3,1.153,53,1
0.26112,0.12523,3564.8,5.5063,21.533,0.10884,6,3,1.1834,53,0.20452,0.12432,3555.6,1.49,0,0.10586,6,3,1.1834,52,1
0.2161,0.1098,2555.8,5.7537,1421.2,0.094745,5,3,0.86967,48,0.15951,0.10889,2546.5,1.7375,1399.7,0.091768,5,3,0.86967,47,1
0.16704,0.091652,2151.9,5.9224,64.6,0.085635,6,3,0.53775,43,0.11044,0.090744,2142.7,1.9061,43.066,0.082657,6,3,0.53775,42,1
0.14854,0.090744,1795.4,5.77,21.533,0.072271,5,4,0.64461,28,0.091941,0.089837,1786.2,1.7538,0,0.069293,5,4,0.64461,27,1
0.12068,0.079855,1080.3,5.9067,43.066,0.069865,4,4,0.42547,38,0.064088,0.078947,1071,1.8905,21.533,0.066887,4,4,0.42547,37,1
0.12977,0.040835,802.1,5.6932,43.066,0.044397,4,4,0.095934,44,0.073173,0.039927,792.85,1.677,21.533,0.04142,4,4,0.095934,43,1
0.11707,0.020871,766.58,4.9353,21.533,0.014442,1,11,0.065225,19,0.060474,0.019964,757.33,0.91903,0,0.011465,1,11,0.065225,18,1
0.07458,0.014519,176.47,4.9477,64.6,0.0029743,0,0,0.039715,2,0.017985,0.013612,167.23,0.93145,43.066,0,0,0,0.039715,1,1
0.087526,0.0036298,410.06,4.387,21.533,0.0029488,0,0,0.076657,16,0.030931,0.0027223,400.81,0.37073,0,0,0,0,0.076657,15,1
0.10137,0.0027223,230.69,5.2056,64.6,0.031457,4,5,0.0019398,9,0.044775,0.0018149,221.44,1.1894,43.066,0.028509,4,5,0.0019398,8,1
0.098025,0.008167,363.33,5.205,21.533,0.04325,4,4,0.033854,45,0.04143,0.0072595,354.08,1.1887,0,0.040301,4,4,0.033854,44,1
0.081582,0.014519,304.81,5.3565,64.6,0.038617,4,4,0.014529,29,0.024987,0.013612,295.56,1.3403,43.066,0.035669,4,4,0.014529,28,0
0.083082,0.0063521,326.93,5.0801,21.533,0.018088,2,4,0.074896,39,0.026487,0.0054446,317.68,1.0638,0,0.01514,2,4,0.074896,38,0
0.069667,0.012704,111.83,5.2296,64.6,0.010224,1,4,0.022151,5,0.013072,0.011797,102.58,1.2134,43.066,0.0072754,1,4,0.022151,4,0
0.069067,0.016334,39.132,5.2504,129.2,0.0046091,0,0,0.23076,11,0.012472,0.015426,29.883,1.2341,107.67,0.0016603,0,0,0.23076,10,0
0.091452,0.0063521,497.69,4.3091,21.533,0.0064143,0,0,0.018605,12,0.034856,0.0054446,488.45,0.29288,0,0.0034656,0,0,0.018605,11,0
0.091904,0.0045372,320.23,4.6054,64.6,0.0054209,0,0,0.0054549,4,0.035308,0.0036298,310.98,0.5891,43.066,0.0024721,0,0,0.0054549,3,0
0.076265,0.008167,96.084,5.0475,64.6,0.0039126,0,0,0.0048617,11,0.01967,0.0072595,86.835,1.0313,43.066,0.00096382,0,0,0.0048617,10,0
0.058571,0.014519,152.84,4.9312,21.533,0.0042136,0,0,0.16103,30,0.0019756,0.013612,143.59,0.9149,0,0.0012648,0,0,0.16103,29,0
0.065856,0.011797,304.16,4.6294,193.8,0.0041316,0,0,0.49136,17,0.0092611,0.010889,294.91,0.61311,172.27,0.0011829,0,0,0.49136,16,0
0.07149,0.0063521,259.47,4.6576,43.066,0.0032927,0,0,0.27512,5,0.014895,0.0054446,250.22,0.64134,21.533,0.00034392,0,0,0.27512,4,0
0.06211,0.019964,81.662,5.0722,64.6,0.0023752,0,0,0.092,8,0.0055146,0.019056,72.413,1.056,43.066,0,0,0,0.092,7,0
0.05358,0.023593,95.925,4.9863,21.533,0.0034445,0,0,0.26081,23,0,0.022686,86.676,0.97008,0,0.0010693,0,0,0.26081,22,0
0.078215,0.0090744,344.03,4.5243,21.533,0.0060539,0,0,0.10396,5,0.024635,0.008167,334.78,0.50808,0,0.0036787,0,0,0.10396,4,0
0.095507,0.008167,348.61,4.4529,64.6,0.0048917,0,0,9.3175e-05,1,0.041927,0.0072595,339.36,0.43663,43.066,0.0025165,0,0,9.3175e-05,0,0
0.07336,0.023593,89.609,4.9298,43.066,0.0058128,0,0,0.16852,14,0.01978,0.022686,80.36,0.9135,21.533,0.0034376,0,0,0.16852,13,0
0.054042,0.022686,129.1,4.9369,21.533,0.0039056,0,0,0.33494,8,0.00046171,0.021779,119.85,0.9206,0,0.0015304,0,0,0.33494,7,0
0.081138,0.03539,315.89,5.5871,43.066,0.021793,3,3,0.41418,27,0.027558,0.034483,306.64,1.5709,21.533,0.019417,3,3,0.41418,26,0
0.11854,0.062613,776.59,5.593,925.93,0.044209,4,4,0.8359,19,0.064962,0.061706,767.34,1.5767,904.39,0.041833,4,4,0.8359,18,1
0.12917,0.063521,1024.7,5.381,925.93,0.05243,3,4,0.97447,18,0.075594,0.062613,1015.5,1.3647,904.39,0.050055,3,4,0.97447,17,1
0.12927,0.054446,1105.4,5.2459,21.533,0.055326,4,4,0.8964,17,0.075691,0.053539,1096.1,1.2296,0,0.052951,4,4,0.8964,16,1
0.14306,0.03539,1328.6,4.8064,43.066,0.023228,4,3,0.47749,17,0.089482,0.034483,1319.4,0.79018,21.533,0.020853,4,3,0.47749,16,1
0.141,0.026316,885.21,5.0309,64.6,0.020341,3,3,0.50966,17,0.087416,0.025408,875.96,1.0146,43.066,0.017966,3,3,0.50966,16,1
0.12191,0.03539,1025.1,4.8689,21.533,0.0133,4,3,0.99595,17,0.068326,0.034483,1015.9,0.8526,0,0.010925,4,3,0.99595,16,1
0.13109,0.041742,957.56,5.0525,43.066,0.01623,2,6,0.84385,17,0.07751,0.040835,948.31,1.0363,21.533,0.013855,2,6,0.84385,16,1
0.13811,0.040835,1072.1,5.0401,64.6,0.020272,2,6,0.83421,17,0.084528,0.039927,1062.9,1.0239,43.066,0.017897,2,6,0.83421,16,1
0.12533,0.055354,842.1,5.1867,925.93,0.023474,3,6,1.0831,17,0.071749,0.054446,832.85,1.1705,904.39,0.021099,3,6,1.0831,16,1
0.12326,0.057169,1069.3,5.3378,925.93,0.033396,2,7,1.0884,17,0.069679,0.056261,1060,1.3215,904.39,0.031021,2,7,1.0884,16,1
0.13011,0.050817,1295.9,5.1969,21.533,0.037761,3,6,1.0058,17,0.076534,0.049909,1286.7,1.1806,0,0.035386,3,6,1.0058,16,1
0.13725,0.064428,1198.4,5.3092,925.93,0.035228,3,7,0.91163,17,0.08367,0.063521,1189.2,1.2929,904.39,0.032853,3,7,0.91163,16,1
0.14542,0.053539,1201.7,5.3233,947.46,0.041297,2,7,0.75213,19,0.091836,0.052632,1192.4,1.3071,925.93,0.038922,2,7,0.75213,18,1
0.14432,0.050817,1433.3,5.197,21.533,0.048356,2,7,0.76698,17,0.090736,0.049909,1424,1.1807,0,0.045981,2,7,0.76698,16,1
0.1299,0.068058,1164.5,5.382,21.533,0.045144,2,7,0.76372,29,0.076321,0.067151,1155.3,1.3657,0,0.042769,2,7,0.76372,28,1
0.12337,0.058076,1090.5,5.4366,968.99,0.052375,2,7,0.63904,26,0.069791,0.057169,1081.3,1.4204,947.46,0.05,2,7,0.63904,25,1
0.12034,0.049002,983.61,5.4835,43.066,0.037049,2,7,0.48695,27,0.066756,0.048094,974.36,1.4673,21.533,0.034674,2,7,0.48695,26,1
0.11393,0.058076,1114.4,5.4208,43.066,0.045804,2,6,0.41937,27,0.060345,0.057169,1105.1,1.4045,21.533,0.043429,2,6,0.41937,26,1
0.11052,0.060799,980.49,5.5903,43.066,0.039848,2,7,0.40594,39,0.056936,0.059891,971.24,1.574,21.533,0.037472,2,7,0.40594,38,1
0.11762,0.072595,950.27,5.6488,64.6,0.033393,1,15,0.24327,34,0.06404,0.071688,941.02,1.6325,43.066,0.031018,1,15,0.24327,33,1
0.11582,0.068058,1216.8,5.4816,43.066,0.026963,1,15,0.25018,35,0.062235,0.067151,1207.6,1.4654,21.533,0.024588,1,15,0.25018,34,1
0.1158,0.059891,1136,5.5579,21.533,0.035359,1,16,0.20783,49,0.062217,0.058984,1126.7,1.5417,0,0.032984,1,16,0.20783,48,1
0.12932,0.094374,1265.8,5.6547,43.066,0.066468,2,13,0.26395,54,0.075739,0.093466,1256.6,1.6384,21.533,0.064093,2,13,0.26395,53,1
0.14312,0.1098,1633.6,5.543,64.6,0.09639,2,13,0.34627,57,0.089543,0.10889,1624.4,1.5267,43.066,0.094015,2,13,0.34627,56,1
0.15568,0.10163,1660.3,5.371,21.533,0.069772,2,13,0.30252,57,0.1021,0.10073,1651,1.3548,0,0.067397,2,13,0.30252,56,1
0.15303,0.098004,1930.9,5.4197,43.066,0.085419,2,12,0.14311,55,0.099453,0.097096,1921.6,1.4035,21.533,0.083043,2,12,0.14311,54,1
0.13947,0.11071,1198.1,5.6863,43.066,0.073851,2,12,0.2416,58,0.085891,0.1098,1188.8,1.67,21.533,0.071476,2,12,0.2416,57,1
0.13463,0.12069,1587.6,5.6916,64.6,0.072288,3,13,0.25751,57,0.081052,0.11978,1578.4,1.6754,43.066,0.069913,3,13,0.25751,56,1
0.14063,0.10617,1499.7,5.6489,21.533,0.052461,3,12,0.32287,52,0.087049,0.10526,1490.4,1.6327,0,0.050086,3,12,0.32287,51,1
0.17189,0.10708,2612.6,5.5654,43.066,0.07952,4,4,0.44679,55,0.11831,0.10617,2603.3,1.5491,21.533,0.077145,4,4,0.44679,54,1
0.19364,0.11615,2124.4,5.6332,64.6,0.078314,2,12,0.32173,51,0.14006,0.11525,2115.1,1.6169,43.066,0.075939,2,12,0.32173,50,1
0.18058,0.12069,2427.3,5.6673,2562.5,0.086559,4,12,0.48374,52,0.127,0.11978,2418.1,1.6511,2540.9,0.084184,4,12,0.48374,51,1
0.1976,0.12613,2568.8,5.726,21.533,0.060085,4,4,0.33764,52,0.14402,0.12523,2559.6,1.7098,0,0.057709,4,4,0.33764,51,1
0.23096,0.13612,3838.6,5.6559,2691.7,0.10533,4,4,0.45533,52,0.17738,0.13521,3829.3,1.6397,2670.1,0.10295,4,4,0.45533,51,1
0.27389,0.13975,3914.9,5.6967,2540.9,0.088212,2,13,0.38587,53,0.22031,0.13884,3905.6,1.6805,2519.4,0.085837,2,13,0.38587,52,1
0.28889,0.13702,5115.6,5.6966,2691.7,0.11019,4,13,0.40518,54,0.23531,0.13612,5106.3,1.6804,2670.1,0.10781,4,13,0.40518,53,1
0.25745,0.13067,5062.7,5.7504,21.533,0.090064,5,9,0.4815,55,0.20387,0.12976,5053.4,1.7341,0,0.087689,5,9,0.4815,54,1
0.27223,0.1225,5429.9,5.7565,3316.1,0.087613,3,6,0.33115,55,0.21865,0.1216,5390.8,1.7403,3294.6,0.085237,3,6,0.33115,54,1
0.29895,0.11797,6067.5,5.7889,3143.8,0.071183,4,3,0.4495,56,0.24537,0.11706,6028.3,1.7727,3122.3,0.068808,4,3,0.4495,55,1
0.29237,0.12795,4753.4,5.9684,3079.2,0.079808,5,3,0.29483,54,0.23879,0.12704,4714.3,1.9522,3057.7,0.077433,5,3,0.29483,53,1
0.26967,0.13702,5340.5,5.8318,3230,0.070149,5,3,0.47058,56,0.21609,0.13612,5301.4,1.8155,3208.4,0.067774,5,3,0.47058,55,1
0.26891,0.12613,4745.2,5.8957,3186.9,0.093398,5,3,0.41477,53,0.21533,0.12523,4706.1,1.8795,3165.4,0.091023,5,3,0.41477,52,1
0.22318,0.10163,3947.8,5.8421,2562.5,0.10065,4,9,0.46056,55,0.1696,0.10073,3908.6,1.8259,2540.9,0.098273,4,9,0.46056,54,1
0.12256,0.088929,1153.8,5.7539,43.066,0.073144,3,9,0.3536,49,0.068979,0.088022,1114.7,1.7376,21.533,0.070769,3,9,0.3536,48,1
0.10755,0.08167,927.42,5.6808,21.533,0.071137,2,13,0.61175,46,0.053966,0.080762,888.29,1.6646,0,0.068762,2,13,0.61175,45,1
0.12336,0.064428,917.12,5.4982,43.066,0.063449,2,13,0.49946,27,0.069783,0.063521,877.99,1.482,21.533,0.061074,2,13,0.49946,26,1
0.12322,0.057169,1025.8,5.3677,64.6,0.071209,2,13,0.35106,30,0.069636,0.056261,986.63,1.3515,43.066,0.068834,2,13,0.35106,29,1
0.10107,0.050817,653.35,5.4807,21.533,0.051922,3,13,0.36847,36,0.047495,0.049909,614.22,1.4644,0,0.049547,3,13,0.36847,35,1
0.08771,0.032668,426.47,5.2344,43.066,0.014583,3,4,0.059614,23,0.03413,0.03176,387.34,1.2182,21.533,0.012208,3,4,0.059614,22,1
0.078743,0.008167,222.55,5.1403,64.6,0.0066783,0,0,0.039181,16,0.025163,0.0072595,183.42,1.124,43.066,0.0043031,0,0,0.039181,15,1
0.07162,0.00090744,137.9,4.8727,64.6,0.0055531,0,0,0.060555,9,0.01804,0,98.771,0.85641,43.066,0.0031779,0,0,0.060555,8,1
0.056322,0.036298,145.08,5.0361,21.533,0.0091225,0,0,0.045583,41,0.0027419,0.03539,105.94,1.0198,0,0.0067473,0,0,0.045583,40,1
0.06594,0.052632,193.64,5.4116,21.533,0.0365,5,4,0.01385,62,0.01236,0.051724,154.51,1.3953,0,0.034125,5,4,0.01385,61,1
0.083573,0.055354,109.03,5.895,64.6,0.049123,5,4,0.024023,93,0.029993,0.054446,69.893,1.8788,43.066,0.046747,5,4,0.024023,92,1
0.096933,0.048094,367.91,5.6339,43.066,0.068111,6,4,0.015121,104,0.043353,0.047187,328.78,1.6176,21.533,0.065736,6,4,0.015121,103,0
0.09266,0.038113,446.36,5.3502,21.533,0.052047,5,4,0.0057917,45,0.03908,0.037205,407.23,1.3339,0,0.049671,5,4,0.0057917,44,0
0.075939,0.037205,134.72,5.4277,172.27,0.030017,4,4,0.42848,23,0.022359,0.036298,95.586,1.4115,150.73,0.027642,4,4,0.42848,22,0
0.070715,0.019056,167.06,5.0616,43.066,0.021034,2,3,0.064205,16,0.017135,0.018149,127.92,1.0454,21.533,0.018659,2,3,0.064205,15,0
0.054758,0.018149,122.51,5.0707,21.533,0.011164,1,3,0.066933,20,0.0011777,0.017241,83.382,1.0544,0,0.0087892,1,3,0.066933,19,0
0.062604,0.023593,234.22,4.7304,43.066,0.0044376,0,0,0.005122,10,0.0090242,0.022686,195.09,0.71418,21.533,0.0020625,0,0,0.005122,9,0
0.074421,0.018149,237.58,4.6749,64.6,0.0048153,0,0,4.2855e-05,2,0.020841,0.017241,198.45,0.65865,43.066,0.0024401,0,0,4.2855e-05,1,0
0.082105,0.0099819,68.058,5.0289,64.6,0.0034119,0,0,0.0042917,5,0.028525,0.0090744,28.926,1.0126,43.066,0.0010368,0,0,0.0042917,4,0
0.077549,0.0099819,344.01,4.383,21.533,0.0037458,0,0,0.098532,3,0.023969,0.0090744,304.88,0.36674,0,0.0013706,0,0,0.098532,2,0
0.088924,0.0063521,450.52,4.2638,21.533,0.0045686,0,0,0.0091014,9,0.035344,0.0054446,411.39,0.24756,0,0.0021934,0,0,0.0091014,8,0
0.093597,0.0099819,302.03,4.6948,64.6,0.0044389,0,0,0,1,0.040017,0.0090744,262.9,0.67858,43.066,0.0020637,0,0,0,0,0
0.063103,0.019964,116.99,4.9493,21.533,0.0053323,0,0,0.36587,15,0.0095234,0.019056,77.858,0.933,0,0.0029571,0,0,0.36587,14,0
0.060121,0.016334,192.13,4.6792,21.533,0.004112,0,0,0.027217,8,0.0065405,0.015426,153,0.66295,0,0.0017369,0,0,0.027217,7,0
0.078483,0.019964,289.8,4.5656,43.066,0.0064155,0,0,0.00019124,9,0.024903,0.019056,250.67,0.54938,21.533,0.0040403,0,0,0.00019124,8,0
0.088238,0.029946,117.68,5.7367,64.6,0.026228,3,3,0.028352,51,0.034658,0.029038,78.548,1.7205,43.066,0.023853,3,3,0.028352,50,1
0.10568,0.059891,789.86,5.7345,64.6,0.085868,4,4,0.18831,85,0.052103,0.058984,750.73,1.7183,43.066,0.083493,4,4,0.18831,84,1
