@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
41.847,6.4781,21.533,0.00048875,0,0,34.514,1.9364,0,0.0004066,0,0,0
42.598,6.6477,21.533,0.0011094,0,0,35.266,2.106,0,0.0010272,0,0,0
42.598,6.6477,21.533,0.0011094,0,0,35.266,2.106,0,0.0010272,0,0,0
63.976,6.3293,43.066,0.0036085,0,0,56.643,1.7876,21.533,0.0035264,0,0,0
63.976,6.3293,43.066,0.0036085,0,0,56.643,1.7876,21.533,0.0035264,0,0,0
80.579,5.5518,624.46,0.024053,2,12,73.247,1.0101,602.93,0.023971,2,12,0
80.579,5.5518,624.46,0.024053,2,12,73.247,1.0101,602.93,0.023971,2,12,0
102.27,5.2251,667.53,0.036424,1,18,94.935,0.68338,646,0.036342,1,18,0
102.27,5.2251,667.53,0.036424,1,18,94.935,0.68338,646,0.036342,1,18,0
31.516,5.0847,796.73,0.009592,0,0,24.184,0.62443,775.2,0.0095099,0,0,0
31.516,5.0847,796.73,0.009592,0,0,24.184,0.62443,775.2,0.0095099,0,0,0
66.008,5.5419,258.4,0.00070252,0,0,58.675,1.0816,236.87,0.00062037,0,0,0
66.008,5.5419,258.4,0.00070252,0,0,58.675,1.0816,236.87,0.00062037,0,0,0
57.621,5.7638,279.93,0.00021935,0,0,50.288,1.3036,258.4,0.0001372,0,0,0
57.621,5.7638,279.93,0.00021935,0,0,50.288,1.3036,258.4,0.0001372,0,0,0
51.589,5.8755,775.2,0.00021097,0,0,44.256,1.4153,753.66,0.00012883,0,0,0
51.589,5.8755,775.2,0.00021097,0,0,44.256,1.4153,753.66,0.00012883,0,0,0
62.573,6.0403,1033.6,0.004931,0,0,54.843,1.5801,1012.1,0.0048488,0,0,0
62.573,6.0403,1033.6,0.004931,0,0,54.843,1.5801,1012.1,0.0048488,0,0,0
92.636,6.0283,882.86,0.0092631,0,0,84.907,1.5681,861.33,0.009181,0,0,0
92.636,6.0283,882.86,0.0092631,0,0,84.907,1.5681,861.33,0.009181,0,0,0
120.37,6.0358,904.39,0.014624,2,5,112.64,1.5756,882.86,0.014542,2,5,0
120.37,6.0358,904.39,0.014624,2,5,112.64,1.5756,882.86,0.014542,2,5,0
133.43,6.0563,473.73,0.021738,2,6,125.7,1.596,452.2,0.021656,2,6,0
133.43,6.0563,473.73,0.021738,2,6,125.7,1.596,452.2,0.021656,2,6,0
148.85,6.1931,516.8,0.026201,3,4,141.12,1.7329,495.26,0.026118,3,4,0
148.85,6.1931,516.8,0.026201,3,4,141.12,1.7329,495.26,0.026118,3,4,0
149.92,6.2361,904.39,0.023275,2,6,142.19,1.7759,882.86,0.023193,2,6,0
149.92,6.2361,904.39,0.023275,2,6,142.19,1.7759,882.86,0.023193,2,6,0
146.73,6.2353,516.8,0.019865,2,4,139,1.775,495.26,0.019783,2,4,0
146.73,6.2353,516.8,0.019865,2,4,139,1.775,495.26,0.019783,2,4,0
136.01,6.2383,947.46,0.01499,2,6,128.28,1.7781,925.93,0.014908,2,6,0
136.01,6.2383,947.46,0.01499,2,6,128.28,1.7781,925.93,0.014908,2,6,0
130.28,6.264,2497.9,0.015973,2,4,122.55,1.8038,2476.3,0.015891,2,4,0
130.28,6.264,2497.9,0.015973,2,4,122.55,1.8038,2476.3,0.015891,2,4,0
125.31,6.2517,861.33,0.016003,2,4,117.58,1.7914,839.79,0.015921,2,4,0
125.31,6.2517,861.33,0.016003,2,4,117.58,1.7914,839.79,0.015921,2,4,0
116.19,6.205,861.33,0.014668,2,4,108.46,1.7448,839.79,0.014586,2,4,0
116.19,6.205,861.33,0.014668,2,4,108.46,1.7448,839.79,0.014586,2,4,0
107.06,6.2488,882.86,0.010263,2,4,99.333,1.7886,861.33,0.010181,2,4,0
107.06,6.2488,882.86,0.010263,2,4,99.333,1.7886,861.33,0.010181,2,4,0
95.501,6.1342,882.86,0.0090779,0,0,87.771,1.6739,861.33,0.0089957,0,0,0
95.501,6.1342,882.86,0.0090779,0,0,87.771,1.6739,861.33,0.0089957,0,0,0
89.655,6.1759,839.79,0.0050158,0,0,81.925,1.7157,818.26,0.0049336,0,0,0
89.655,6.1759,839.79,0.0050158,0,0,81.925,1.7157,818.26,0.0049336,0,0,0
82.326,5.9944,818.26,0.0057279,0,0,74.596,1.5342,796.73,0.0056458,0,0,0
82.326,5.9944,818.26,0.0057279,0,0,74.596,1.5342,796.73,0.0056458,0,0,0
73.662,6.2541,839.79,0.0036527,0,0,65.932,1.7939,818.26,0.0035705,0,0,0
73.662,6.2541,839.79,0.0036527,0,0,65.932,1.7939,818.26,0.0035705,0,0,0
63.634,6.2752,904.39,0.0030779,0,0,55.904,1.815,882.86,0.0029958,0,0,0
63.634,6.2752,904.39,0.0030779,0,0,55.904,1.815,882.86,0.0029958,0,0,0
55.903,6.2341,21.533,0.0017283,0,0,48.173,1.7739,0,0.0016461,0,0,0
55.903,6.2341,21.533,0.0017283,0,0,48.173,1.7739,0,0.0016461,0,0,0
49.38,6.2552,43.066,0.0011229,0,0,41.65,1.795,21.533,0.0010407,0,0,0
49.38,6.2552,43.066,0.0011229,0,0,41.65,1.795,21.533,0.0010407,0,0,0
45.622,6.4503,64.6,0.00055473,0,0,37.892,1.99,43.066,0.00047259,0,0,0
45.622,6.4503,64.6,0.00055473,0,0,37.892,1.99,43.066,0.00047259,0,0,0
42.085,6.5326,64.6,0.00056656,0,0,34.356,2.0723,43.066,0.00048441,0,0,0
42.085,6.5326,64.6,0.00056656,0,0,34.356,2.0723,43.066,0.00048441,0,0,0
42.221,6.4066,21.533,0.00052977,0,0,34.491,1.9464,0,0.00044763,0,0,0
42.221,6.4066,21.533,0.00052977,0,0,34.491,1.9464,0,0.00044763,0,0,0
42.443,6.4377,43.066,0.00070907,0,0,34.714,1.9775,21.533,0.00062693,0,0,0
42.443,6.4377,43.066,0.00070907,0,0,34.714,1.9775,21.533,0.00062693,0,0,0
43.181,6.461,64.6,0.00065507,0,0,35.451,2.0007,43.066,0.00057292,0,0,0
43.181,6.461,64.6,0.00065507,0,0,35.451,2.0007,43.066,0.00057292,0,0,0
42.534,6.487,43.066,0.00048456,0,0,34.804,2.0268,21.533,0.00040241,0,0,0
42.534,6.487,43.066,0.00048456,0,0,34.804,2.0268,21.533,0.00040241,0,0,0
47.604,6.5153,21.533,0.00058814,0,0,39.874,2.055,0,0.00050599,0,0,0
47.604,6.5153,21.533,0.00058814,0,0,39.874,2.055,0,0.00050599,0,0,0
67.063,6.4315,495.26,0.0015414,0,0,59.333,1.9713,473.73,0.0014593,0,0,0
67.063,6.4315,495.26,0.0015414,0,0,59.333,1.9713,473.73,0.0014593,0,0,0
78.848,5.9607,538.33,0.0019766,0,0,71.118,1.5005,516.8,0.0018944,0,0,0
78.848,5.9607,538.33,0.0019766,0,0,71.118,1.5005,516.8,0.0018944,0,0,0
34.719,4.9409,538.33,0.0026342,0,0,26.989,0.48069,516.8,0.002552,0,0,0
34.719,4.9409,538.33,0.0026342,0,0,26.989,0.48069,516.8,0.002552,0,0,0
9.5433,5.1913,667.53,0.011932,1,4,1.8137,0.73108,646,0.01185,1,4,0
9.5433,5.1913,667.53,0.011932,1,4,1.8137,0.73108,646,0.01185,1,4,0
22.295,5.2577,559.86,0.026177,3,5,14.566,0.79744,538.33,0.026095,3,5,0
22.295,5.2577,559.86,0.026177,3,5,14.566,0.79744,538.33,0.026095,3,5,0
48.959,5.0582,839.79,0.0017395,0,0,43.32,0.62005,818.26,0.0015285,0,0,0
48.959,5.0582,839.79,0.0017395,0,0,43.32,0.62005,818.26,0.0015285,0,0,0
64.169,5.1706,818.26,0.0018314,0,0,58.53,0.7324,796.73,0.0016204,0,0,0
64.169,5.1706,818.26,0.0018314,0,0,58.53,0.7324,796.73,0.0016204,0,0,0
57.148,5.0542,667.53,0.0015821,0,0,51.509,0.61603,646,0.0013712,0,0,0
57.148,5.0542,667.53,0.0015821,0,0,51.509,0.61603,646,0.0013712,0,0,0
56.069,5.0306,667.53,0,0,0,50.429,0.59244,646,0,0,0,0
56.069,5.0306,667.53,0,0,0,50.429,0.59244,646,0,0,0,0
60.83,5.2184,689.06,0.00016984,0,0,55.19,0.7802,667.53,0.00016984,0,0,0
60.83,5.2184,689.06,0.00016984,0,0,55.19,0.7802,667.53,0.00016984,0,0,0
55.61,5.845,538.33,0.00022078,0,0,49.971,1.4068,516.8,0.00022078,0,0,0
55.61,5.845,538.33,0.00022078,0,0,49.971,1.4068,516.8,0.00022078,0,0,0
46.16,6.2875,279.93,0.00026088,0,0,40.521,1.8493,258.4,0.00026088,0,0,0
46.16,6.2875,279.93,0.00026088,0,0,40.521,1.8493,258.4,0.00026088,0,0,0
44.186,6.3951,21.533,0.00051411,0,0,38.546,1.9569,0,0.00051411,0,0,0
44.186,6.3951,21.533,0.00051411,0,0,38.546,1.9569,0,0.00051411,0,0,0
40.425,6.3993,64.6,0.00040744,0,0,34.786,1.9611,43.066,0.00040744,0,0,0
40.425,6.3993,64.6,0.00040744,0,0,34.786,1.9611,43.066,0.00040744,0,0,0
40.389,6.4448,64.6,0.00063496,0,0,34.75,2.0066,43.066,0.00063496,0,0,0
40.389,6.4448,64.6,0.00063496,0,0,34.75,2.0066,43.066,0.00063496,0,0,0
40.865,6.43,21.533,0.00054574,0,0,35.225,1.9918,0,0.00054574,0,0,0
40.865,6.43,21.533,0.00054574,0,0,35.225,1.9918,0,0.00054574,0,0,0
39.533,6.5133,21.533,0.00034556,0,0,33.894,2.0752,0,0.00034556,0,0,0
39.533,6.5133,21.533,0.00034556,0,0,33.894,2.0752,0,0.00034556,0,0,0
41.223,6.5621,64.6,0.0005181,0,0,35.584,2.1239,43.066,0.0005181,0,0,0
41.223,6.5621,64.6,0.0005181,0,0,35.584,2.1239,43.066,0.0005181,0,0,0
40.406,6.4715,43.066,0.00039339,0,0,34.767,2.0333,21.533,0.00039339,0,0,0
40.406,6.4715,43.066,0.00039339,0,0,34.767,2.0333,21.533,0.00039339,0,0,0
40.717,6.5257,21.533,0.00065655,0,0,35.078,2.0876,0,0.00065655,0,0,0
40.717,6.5257,21.533,0.00065655,0,0,35.078,2.0876,0,0.00065655,0,0,0
51.77,5.6638,581.4,0.00038053,0,0,46.13,1.2256,559.86,0.00038053,0,0,0
51.77,5.6638,581.4,0.00038053,0,0,46.13,1.2256,559.86,0.00038053,0,0,0
49.995,5.6696,538.33,0.00050682,0,0,44.356,1.2315,516.8,0.00050682,0,0,0
49.995,5.6696,538.33,0.00050682,0,0,44.356,1.2315,516.8,0.00050682,0,0,0
41.201,6.4096,64.6,0.00042364,0,0,35.562,1.9714,43.066,0.00042364,0,0,0
41.201,6.4096,64.6,0.00042364,0,0,35.562,1.9714,43.066,0.00042364,0,0,0
43.104,6.5101,43.066,0.00065267,0,0,37.465,2.0719,21.533,0.00065267,0,0,0
43.104,6.5101,43.066,0.00065267,0,0,37.465,2.0719,21.533,0.00065267,0,0,0
50.069,6.3545,21.533,0.0011473,0,0,44.429,1.9163,0,0.0011473,0,0,0
50.069,6.3545,21.533,0.0011473,0,0,44.429,1.9163,0,0.0011473,0,0,0
41.037,6.5181,64.6,0.00034451,0,0,35.397,2.08,43.066,0.00034451,0,0,0
41.037,6.5181,64.6,0.00034451,0,0,35.397,2.08,43.066,0.00034451,0,0,0
47.584,6.5178,43.066,0.00053208,0,0,41.945,2.0796,21.533,0.00053208,0,0,0
47.584,6.5178,43.066,0.00053208,0,0,41.945,2.0796,21.533,0.00053208,0,0,0
125.77,6.2788,775.2,0.0064203,0,0,120.13,1.8406,753.66,0.0064203,0,0,0
125.77,6.2788,775.2,0.0064203,0,0,120.13,1.8406,753.66,0.0064203,0,0,0
86.823,6.0952,796.73,0.0035472,0,0,81.184,1.657,775.2,0.0035472,0,0,0
86.823,6.0952,796.73,0.0035472,0,0,81.184,1.657,775.2,0.0035472,0,0,0
75.881,6.4142,818.26,0.0030859,0,0,70.242,1.976,796.73,0.0030859,0,0,0
75.881,6.4142,818.26,0.0030859,0,0,70.242,1.976,796.73,0.0030859,0,0,0
87.635,6.4344,775.2,0.0034082,0,0,81.996,1.9962,753.66,0.0034082,0,0,0
87.635,6.4344,775.2,0.0034082,0,0,81.996,1.9962,753.66,0.0034082,0,0,0
97.132,6.3435,2627.1,0.0063931,0,0,91.493,1.9053,2605.5,0.0063931,0,0,0
97.132,6.3435,2627.1,0.0063931,0,0,91.493,1.9053,2605.5,0.0063931,0,0,0
98.246,6.2743,2584,0.0091826,0,0,92.607,1.8362,2562.5,0.0091826,0,0,0
98.246,6.2743,2584,0.0091826,0,0,92.607,1.8362,2562.5,0.0091826,0,0,0
104.85,6.2426,2627.1,0.0085486,0,0,99.215,1.8044,2605.5,0.0085486,0,0,0
104.85,6.2426,2627.1,0.0085486,0,0,99.215,1.8044,2605.5,0.0085486,0,0,0
109.94,6.3157,882.86,0.0092703,0,0,104.3,1.8775,861.33,0.0092703,0,0,0
109.94,6.3157,882.86,0.0092703,0,0,104.3,1.8775,861.33,0.0092703,0,0,0
111.19,6.2531,818.26,0.011747,1,4,105.55,1.8149,796.73,0.011747,1,4,0
111.19,6.2531,818.26,0.011747,1,4,105.55,1.8149,796.73,0.011747,1,4,0
111.13,6.2282,732.13,0.012592,1,4,105.49,1.79,710.6,0.012592,1,4,0
111.13,6.2282,732.13,0.012592,1,4,105.49,1.79,710.6,0.012592,1,4,0
105.66,6.2611,753.66,0.013256,2,4,100.02,1.8229,732.13,0.013256,2,4,0
105.66,6.2611,753.66,0.013256,2,4,100.02,1.8229,732.13,0.013256,2,4,0
105.64,6.1976,775.2,0.012236,1,4,100,1.7594,753.66,0.012236,1,4,0
105.64,6.1976,775.2,0.012236,1,4,100,1.7594,753.66,0.012236,1,4,0
95.355,6.2172,775.2,0.0082335,0,0,89.715,1.779,753.66,0.0082335,0,0,0
95.355,6.2172,775.2,0.0082335,0,0,89.715,1.779,753.66,0.0082335,0,0,0
87.34,6.209,279.93,0.004265,0,0,81.701,1.7708,258.4,0.004265,0,0,0
87.34,6.209,279.93,0.004265,0,0,81.701,1.7708,258.4,0.004265,0,0,0
79.518,6.3467,323,0.0042986,0,0,73.878,1.9085,301.46,0.0042986,0,0,0
79.518,6.3467,323,0.0042986,0,0,73.878,1.9085,301.46,0.0042986,0,0,0
59.911,6.2798,21.533,0.0022307,0,0,54.272,1.8416,0,0.0022307,0,0,0
59.911,6.2798,21.533,0.0022307,0,0,54.272,1.8416,0,0.0022307,0,0,0
53.002,6.3267,43.066,0.0013373,0,0,47.363,1.8885,21.533,0.0013373,0,0,0
53.002,6.3267,43.066,0.0013373,0,0,47.363,1.8885,21.533,0.0013373,0,0,0
46.472,6.3536,64.6,0.00064446,0,0,40.832,1.9154,43.066,0.00064446,0,0,0
46.472,6.3536,64.6,0.00064446,0,0,40.832,1.9154,43.066,0.00064446,0,0,0
43.84,6.4888,64.6,0.00049985,0,0,38.201,2.0506,43.066,0.00049985,0,0,0
43.84,6.4888,64.6,0.00049985,0,0,38.201,2.0506,43.066,0.00049985,0,0,0
43.909,6.4303,21.533,0.00049936,0,0,38.27,1.9921,0,0.00049936,0,0,0
43.909,6.4303,21.533,0.00049936,0,0,38.27,1.9921,0,0.00049936,0,0,0
41.38,6.4595,64.6,0.00059395,0,0,35.74,2.0214,43.066,0.00059395,0,0,0
41.38,6.4595,64.6,0.00059395,0,0,35.74,2.0214,43.066,0.00059395,0,0,0
39.575,6.4461,64.6,0.00041739,0,0,33.935,2.008,43.066,0.00041739,0,0,0
39.575,6.4461,64.6,0.00041739,0,0,33.935,2.008,43.066,0.00041739,0,0,0
40.377,6.4848,21.533,0.00044797,0,0,34.737,2.0466,0,0.00044797,0,0,0
40.377,6.4848,21.533,0.00044797,0,0,34.737,2.0466,0,0.00044797,0,0,0
41.656,6.4162,21.533,0.0004265,0,0,36.017,1.978,0,0.0004265,0,0,0
41.656,6.4162,21.533,0.0004265,0,0,36.017,1.978,0,0.0004265,0,0,0
40.917,6.4534,64.6,0.00074276,0,0,35.278,2.0152,43.066,0.00074276,0,0,0
40.917,6.4534,64.6,0.00074276,0,0,35.278,2.0152,43.066,0.00074276,0,0,0
42.961,6.5424,64.6,0.00089851,0,0,37.322,2.1042,43.066,0.00089851,0,0,0
42.961,6.5424,64.6,0.00089851,0,0,37.322,2.1042,43.066,0.00089851,0,0,0
44.287,6.5329,43.066,0.0013035,0,0,38.648,2.0947,21.533,0.0013035,0,0,0
44.287,6.5329,43.066,0.0013035,0,0,38.648,2.0947,21.533,0.0013035,0,0,0
43.001,6.5465,21.533,0.00072116,0,0,37.361,2.1083,0,0.00072116,0,0,0
43.001,6.5465,21.533,0.00072116,0,0,37.361,2.1083,0,0.00072116,0,0,0
39.894,6.5485,64.6,0.00057418,0,0,34.255,2.1103,43.066,0.00057418,0,0,0
39.894,6.5485,64.6,0.00057418,0,0,34.255,2.1103,43.066,0.00057418,0,0,0
38.902,6.5013,64.6,0.00072674,0,0,33.262,2.0631,43.066,0.00072674,0,0,0
38.902,6.5013,64.6,0.00072674,0,0,33.262,2.0631,43.066,0.00072674,0,0,0
45.227,6.4839,21.533,0.0013752,0,0,39.588,2.0457,0,0.0013752,0,0,0
45.227,6.4839,21.533,0.0013752,0,0,39.588,2.0457,0,0.0013752,0,0,0
45.758,6.5638,64.6,0.0011063,0,0,40.118,2.1257,43.066,0.0011063,0,0,0
45.758,6.5638,64.6,0.0011063,0,0,40.118,2.1257,43.066,0.0011063,0,0,0
39.984,6.5985,64.6,0.00055496,0,0,34.345,2.1603,43.066,0.00055496,0,0,0
39.984,6.5985,64.6,0.00055496,0,0,34.345,2.1603,43.066,0.00055496,0,0,0
41.849,6.4965,43.066,0.00039539,0,0,36.209,2.0584,21.533,0.00039539,0,0,0
41.849,6.4965,43.066,0.00039539,0,0,36.209,2.0584,21.533,0.00039539,0,0,0
48.49,6.3008,43.066,0.00052852,0,0,42.851,1.8626,21.533,0.00052852,0,0,0
48.49,6.3008,43.066,0.00052852,0,0,42.851,1.8626,21.533,0.00052852,0,0,0
99.19,5.6003,624.46,0.016847,3,4,93.55,1.1621,602.93,0.016847,3,4,0
99.19,5.6003,624.46,0.016847,3,4,93.55,1.1621,602.93,0.016847,3,4,0
33.371,5.226,667.53,0.032212,3,4,27.732,0.78784,646,0.032212,3,4,0
33.371,5.226,667.53,0.032212,3,4,27.732,0.78784,646,0.032212,3,4,0
159.66,5.0419,710.6,0.02657,2,12,154.02,0.6037,689.06,0.02657,2,12,0
159.66,5.0419,710.6,0.02657,2,12,154.02,0.6037,689.06,0.02657,2,12,0
74.188,5.3085,646,0.0023311,0,0,68.864,1.3905,624.46,0.0023311,0,0,0
74.188,5.3085,646,0.0023311,0,0,68.864,1.3905,624.46,0.0023311,0,0,0
23.195,4.8898,602.93,0.00045926,0,0,17.87,0.97176,581.4,0.00045926,0,0,0
23.195,4.8898,602.93,0.00045926,0,0,17.87,0.97176,581.4,0.00045926,0,0,0
5.6315,4.6996,581.4,0.00015334,0,0,0.30732,0.78151,559.86,0.00015334,0,0,0
5.6315,4.6996,581.4,0.00015334,0,0,0.30732,0.78151,559.86,0.00015334,0,0,0
54.333,5.7061,602.93,0.00039315,0,0,49.009,1.788,581.4,0.00039315,0,0,0
54.333,5.7061,602.93,0.00039315,0,0,49.009,1.788,581.4,0.00039315,0,0,0
47.033,6.0738,21.533,0.00033118,0,0,41.709,2.1558,0,0.00033118,0,0,0
47.033,6.0738,21.533,0.00033118,0,0,41.709,2.1558,0,0.00033118,0,0,0
46.09,6.13,43.066,0.00039872,0,0,40.766,2.212,21.533,0.00039872,0,0,0
46.09,6.13,43.066,0.00039872,0,0,40.766,2.212,21.533,0.00039872,0,0,0
43.14,6.2052,602.93,0.000439,0,0,37.816,2.2871,581.4,0.000439,0,0,0
43.14,6.2052,602.93,0.000439,0,0,37.816,2.2871,581.4,0.000439,0,0,0
43.452,6.4815,43.066,0.00046289,0,0,38.128,2.5634,21.533,0.00046289,0,0,0
43.452,6.4815,43.066,0.00046289,0,0,38.128,2.5634,21.533,0.00046289,0,0,0
65.913,6.1985,818.26,0.0011924,0,0,60.589,2.2804,796.73,0.0011924,0,0,0
65.913,6.1985,818.26,0.0011924,0,0,60.589,2.2804,796.73,0.0011924,0,0,0
54.469,6.4288,21.533,0.0012107,0,0,49.145,2.5107,0,0.0012107,0,0,0
54.469,6.4288,21.533,0.0012107,0,0,49.145,2.5107,0,0.0012107,0,0,0
66.267,6.4972,8484.1,0.0041501,0,0,60.943,2.5791,8462.5,0.0041501,0,0,0
66.267,6.4972,8484.1,0.0041501,0,0,60.943,2.5791,8462.5,0.0041501,0,0,0
107.47,6.1397,839.79,0.0012848,0,0,102.14,2.2216,818.26,0.0012848,0,0,0
107.47,6.1397,839.79,0.0012848,0,0,102.14,2.2216,818.26,0.0012848,0,0,0
83.461,6.2898,818.26,0.0029924,0,0,78.137,2.3717,796.73,0.0029924,0,0,0
83.461,6.2898,818.26,0.0029924,0,0,78.137,2.3717,796.73,0.0029924,0,0,0
83.747,6.3687,667.53,0.0058534,0,0,78.423,2.4506,646,0.0058534,0,0,0
83.747,6.3687,667.53,0.0058534,0,0,78.423,2.4506,646,0.0058534,0,0,0
90.05,6.3351,64.6,0.0065908,0,0,84.725,2.4171,43.066,0.0065908,0,0,0
90.05,6.3351,64.6,0.0065908,0,0,84.725,2.4171,43.066,0.0065908,0,0,0
93.509,6.3033,2454.8,0.0066992,0,0,88.185,2.3853,2433.3,0.0066992,0,0,0
93.509,6.3033,2454.8,0.0066992,0,0,88.185,2.3853,2433.3,0.0066992,0,0,0
91.941,6.358,839.79,0.0062069,0,0,86.617,2.4399,818.26,0.0062069,0,0,0
91.941,6.358,839.79,0.0062069,0,0,86.617,2.4399,818.26,0.0062069,0,0,0
89.425,6.2653,667.53,0.0040341,0,0,84.101,2.3473,646,0.0040341,0,0,0
89.425,6.2653,667.53,0.0040341,0,0,84.101,2.3473,646,0.0040341,0,0,0
83.942,6.2358,2691.7,0.0070317,0,0,78.618,2.3177,2670.1,0.0070317,0,0,0
83.942,6.2358,2691.7,0.0070317,0,0,78.618,2.3177,2670.1,0.0070317,0,0,0
83.981,6.2312,2691.7,0.0071657,0,0,78.657,2.3131,2670.1,0.0071657,0,0,0
83.981,6.2312,2691.7,0.0071657,0,0,78.657,2.3131,2670.1,0.0071657,0,0,0
73.671,6.2578,775.2,0.0045762,0,0,68.347,2.3398,753.66,0.0045762,0,0,0
73.671,6.2578,775.2,0.0045762,0,0,68.347,2.3398,753.66,0.0045762,0,0,0
73.422,6.3016,64.6,0.0042539,0,0,68.098,2.3836,43.066,0.0042539,0,0,0
73.422,6.3016,64.6,0.0042539,0,0,68.098,2.3836,43.066,0.0042539,0,0,0
61.695,6.3854,64.6,0.0020289,0,0,56.37,2.4674,43.066,0.0020289,0,0,0
61.695,6.3854,64.6,0.0020289,0,0,56.37,2.4674,43.066,0.0020289,0,0,0
57.693,6.3753,21.533,0.0022395,0,0,52.369,2.4572,0,0.0022395,0,0,0
57.693,6.3753,21.533,0.0022395,0,0,52.369,2.4572,0,0.0022395,0,0,0
53.258,6.3264,43.066,0.00095625,0,0,47.933,2.4084,21.533,0.00095625,0,0,0
53.258,6.3264,43.066,0.00095625,0,0,47.933,2.4084,21.533,0.00095625,0,0,0
48.524,6.3648,64.6,0.00085785,0,0,43.199,2.4467,43.066,0.00085785,0,0,0
48.524,6.3648,64.6,0.00085785,0,0,43.199,2.4467,43.066,0.00085785,0,0,0
47.662,6.5084,64.6,0.00080559,0,0,42.338,2.5903,43.066,0.00080559,0,0,0
47.662,6.5084,64.6,0.00080559,0,0,42.338,2.5903,43.066,0.00080559,0,0,0
46.54,6.5763,21.533,0.00045373,0,0,41.216,2.6583,0,0.00045373,0,0,0
46.54,6.5763,21.533,0.00045373,0,0,41.216,2.6583,0,0.00045373,0,0,0
42.509,6.4976,43.066,0.0019163,0,0,37.185,2.5795,21.533,0.0019163,0,0,0
42.509,6.4976,43.066,0.0019163,0,0,37.185,2.5795,21.533,0.0019163,0,0,0
10.38,5.9759,21.533,0.00014198,0,0,5.0559,2.0579,0,0.00014198,0,0,0
10.38,5.9759,21.533,0.00014198,0,0,5.0559,2.0579,0,0.00014198,0,0,0
45.038,6.3739,21.533,0.00044492,0,0,0,0,0,0,0,0,0
45.038,6.3739,21.533,0.00044492,0,0,0,0,0,0,0,0,0
40.936,6.4104,21.533,0.00041307,0,0,0,0.03648,0,0,0,0,0
40.936,6.4104,21.533,0.00041307,0,0,0,0.03648,0,0,0,0,0
38.486,6.5039,43.066,0.00042269,0,0,0,0.13005,21.533,9.6195e-06,0,0,0
38.486,6.5039,43.066,0.00042269,0,0,0,0.13005,21.533,9.6195e-06,0,0,0
45.119,6.4763,21.533,0.00071616,0,0,6.6331,0.10243,0,0.00030309,0,0,0
45.119,6.4763,21.533,0.00071616,0,0,6.6331,0.10243,0,0.00030309,0,0,0
62.431,6.4487,21.533,0.0025096,0,0,23.945,0.074817,0,0.0020965,0,0,0
62.431,6.4487,21.533,0.0025096,0,0,23.945,0.074817,0,0.0020965,0,0,0
82.988,5.5984,602.93,0.003529,0,0,44.502,0,581.4,0.0031159,0,0,0
82.988,5.5984,602.93,0.003529,0,0,44.502,0,581.4,0.0031159,0,0,0
64.237,5.2444,689.06,0.0039693,0,0,25.751,0,667.53,0.0035562,0,0,0
64.237,5.2444,689.06,0.0039693,0,0,25.751,0,667.53,0.0035562,0,0,0
81.768,5.5233,732.13,0.01674,1,18,43.282,0.27887,710.6,0.016327,1,18,0
81.768,5.5233,732.13,0.01674,1,18,43.282,0.27887,710.6,0.016327,1,18,0
3.5793,5.5367,796.73,0.030051,2,18,0,0.29225,775.2,0.029637,2,18,0
3.5793,5.5367,796.73,0.030051,2,18,0,0.29225,775.2,0.029637,2,18,0
48.858,5.4615,624.46,0.035101,2,18,45.279,0.21706,602.93,0.034688,2,18,0
48.858,5.4615,624.46,0.035101,2,18,45.279,0.21706,602.93,0.034688,2,18,0
249.45,5.2222,667.53,0.036557,4,3,245.87,0,646,0.036144,4,3,0
249.45,5.2222,667.53,0.036557,4,3,245.87,0,646,0.036144,4,3,0
61.473,5.5129,258.4,0.0003399,0,0,53.059,1.4367,0,0,0,0,0
61.473,5.5129,258.4,0.0003399,0,0,53.059,1.4367,0,0,0,0,0
51.068,5.6477,775.2,3.9129e-05,0,0,42.654,1.5716,516.8,0,0,0,0
51.068,5.6477,775.2,3.9129e-05,0,0,42.654,1.5716,516.8,0,0,0,0
47.754,5.7262,753.66,0.00017369,0,0,39.34,1.65,495.26,0.00013456,0,0,0
47.754,5.7262,753.66,0.00017369,0,0,39.34,1.65,495.26,0.00013456,0,0,0
54.193,6.148,775.2,0.0005167,0,0,45.779,2.0719,516.8,0.00047757,0,0,0
54.193,6.148,775.2,0.0005167,0,0,45.779,2.0719,516.8,0.00047757,0,0,0
88.818,6.1526,753.66,0.0078409,0,0,80.404,2.0765,495.26,0.0078017,0,0,0
88.818,6.1526,753.66,0.0078409,0,0,80.404,2.0765,495.26,0.0078017,0,0,0
