@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
3339.3,4.8434,1184.3,1.2962,4,1
2948.4,4.7498,1162.8,1.4245,4,1
3167.4,4.6177,1141.3,1.5021,4,1
2991.8,4.6427,1098.2,1.442,4,1
2729.9,4.6536,1076.7,1.366,6,1
2112.5,4.7536,1076.7,1.2648,10,1
1802,4.6507,1055.1,1.2652,9,1
1605.7,4.6263,1076.7,1.2853,10,1
1280.2,4.6362,1055.1,1.1923,14,1
1229.3,4.5512,1055.1,1.2337,11,1
1283.2,4.5395,1076.7,1.2803,10,1
1262.2,4.3914,1076.7,1.3346,10,1
1301.8,4.329,1055.1,1.3702,10,1
1306.4,4.267,1076.7,1.4018,10,1
1218.4,4.3032,1076.7,1.3812,10,1
1160.2,4.2801,1076.7,1.3693,10,1
1116.1,4.2944,1055.1,1.3352,10,1
1104.2,4.205,1076.7,1.3328,10,1
1113.4,4.2399,1076.7,1.3612,10,1
1178.7,4.2342,1076.7,1.3764,10,1
1109.7,4.2342,1055.1,1.3469,10,1
1003.2,4.2513,1055.1,1.2777,11,1
1162.6,4.3845,1055.1,1.2466,11,1
1276.5,4.4345,1055.1,1.3034,10,1
1272.1,4.2951,1055.1,1.3511,10,1
1272.1,4.2029,1055.1,1.3916,10,1
1219.1,4.2871,1055.1,1.3637,10,1
1228.8,4.2539,1055.1,1.3578,10,1
1149.8,4.2771,1055.1,1.311,10,1
1021.3,4.314,2627.1,1.2676,10,1
940.08,4.4082,2627.1,1.2625,10,1
1176.3,4.2513,1055.1,1.3726,10,1
1375.4,4.1915,1055.1,1.4212,10,1
1354.1,4.2881,1033.6,1.4024,6,1
1088.3,4.4303,1033.6,1.2758,9,1
1107.6,4.3691,2584,1.2732,9,1
1162.5,4.2688,1033.6,1.3044,9,1
1122.5,4.3857,1033.6,1.177,9,1
1083.7,4.4306,1528.9,1.1372,9,1
999.96,4.4892,1528.9,1.0994,9,1
928.28,4.4461,1012.1,1.1943,10,1
927.76,4.3817,1012.1,1.2064,9,1
1074.6,4.3199,1012.1,1.2774,7,1
1153.1,4.1947,1012.1,1.3006,5,1
1197.9,4.2399,1012.1,1.2779,11,1
1140.1,4.2095,1012.1,1.2541,9,1
1070.9,4.2396,1012.1,1.2953,6,1
1034,4.2855,1012.1,1.3644,6,1
847.09,4.295,990.53,1.3384,6,1
821.79,4.3295,990.53,1.3178,6,1
1041.6,4.2698,990.53,1.3793,7,1
1020.5,4.3022,990.53,1.3991,5,1
962.85,4.3282,968.99,1.4007,3,1
901.01,4.3673,968.99,1.4657,3,1
640.79,4.4387,968.99,1.3176,3,1
334.99,4.6414,947.46,1.023,9,1
231.67,4.6711,473.73,1.0849,7,1
374.38,4.4513,947.46,1.1847,6,1
279.33,4.6077,947.46,1.0673,7,1
357.3,4.4646,947.46,1.1144,4,1
251.89,4.6094,473.73,1.0319,7,1
162.48,4.7183,452.2,1.1091,6,1
100.03,4.7715,452.2,1.0694,11,1
121.48,4.8092,452.2,0.97159,11,1
184.77,4.7448,925.93,1.1628,7,1
155.24,4.7667,904.39,1.2111,10,1
118.88,4.6892,2627.1,1.1188,10,1
115.9,4.6426,430.66,1.1517,10,1
0,4.8162,430.66,1.0155,6,1
22.84,4.9961,452.2,1.0791,5,1
25.286,4.9479,495.26,0.75367,5,1
25.352,4.7124,624.46,0.80912,3,1
28.264,4.6268,624.46,1.2596,3,1
31.282,4.6095,581.4,1.0124,2,1
33.552,4.5924,581.4,1.0782,2,1
49.545,5.0116,882.86,0.74238,4,1
45.538,5.1285,925.93,0.7227,3,0
41.202,5.1868,882.86,0.51439,4,0
36.188,5.0717,882.86,0.52195,4,0
32.301,4.875,904.39,0.92764,3,0
33.587,5.133,904.39,0.8076,3,0
30.925,4.9759,904.39,0.9948,3,0
26.078,4.9681,947.46,0.97814,3,0
24.495,4.9245,904.39,0.89604,3,0
25.133,5.0784,43.066,0.55371,5,0
22.625,4.9725,904.39,0.5745,3,0
19.443,5.1134,86.133,0.1406,9,0
17.388,5.2355,86.133,0.15963,15,0
18.355,5.1341,236.87,0.077785,18,0
17.757,5.2423,0,0.2668,6,0
24.136,4.2247,710.6,1.305,3,1
0,4.0126,689.06,1.5395,3,1
15.283,3.7212,689.06,1.5936,3,1
14.039,3.6928,710.6,1.5625,3,1
9.7653,3.8179,710.6,1.5353,3,1
19.159,3.7874,732.13,1.5144,3,1
41.342,3.5539,732.13,1.5136,3,1
44.412,3.5734,732.13,1.4792,3,1
45.122,3.5579,732.13,1.4806,3,1
41.227,3.5543,732.13,1.4676,4,1
29.933,3.7028,732.13,1.4364,6,1
32.881,3.7188,732.13,1.5018,4,1
36.733,3.7022,732.13,1.539,3,1
38.513,3.693,753.66,1.5025,3,1
31.091,3.8151,753.66,1.4992,3,1
38.254,3.8109,753.66,1.5339,3,1
61.134,3.6058,753.66,1.5939,3,1
48.299,3.7136,753.66,1.5588,3,1
40.394,3.7168,753.66,1.5565,3,1
35.441,3.7206,753.66,1.5766,3,1
21.184,3.8431,753.66,1.5648,3,1
10.543,3.9756,753.66,1.5163,3,1
8.1285,4.0024,753.66,1.4658,3,1
14.923,3.9685,753.66,1.4871,3,1
21.741,3.8841,753.66,1.4991,3,1
28.889,3.8784,753.66,1.5168,3,1
29.238,3.8846,753.66,1.4981,3,1
28.474,3.9775,753.66,1.4936,3,1
27.539,3.8362,753.66,1.5063,3,1
11.233,3.9548,753.66,1.4885,3,1
23.557,4.5734,732.13,1.3979,3,1
36.517,4.8037,775.2,1.2466,3,1
15.252,4.2328,775.2,1.3487,3,1
29.23,4.4079,775.2,1.3099,3,1
28.804,4.5803,732.13,1.1179,3,1
26.244,4.6889,753.66,1.1179,3,1
21.453,5.0647,775.2,0.54678,4,1
22.064,4.7856,753.66,0.94199,3,1
40.303,5.1768,753.66,0.30613,3,1
63.339,5.3601,732.13,0.25631,3,1
70.043,5.4262,1055.1,0.080518,12,1
81.016,5.5775,710.6,0,8,1
85.914,5.5173,968.99,0.32903,18,1
53.272,5.6146,947.46,0.25015,13,1
706.32,5.5063,796.73,0.4242,11,1
2207.6,5.3675,818.26,1.092,3,1
3132.4,5.303,818.26,1.2793,3,1
3139.7,5.2745,796.73,1.2292,3,1
2305.7,5.3071,753.66,1.081,3,1
3606.5,5.1339,732.13,1.4066,3,1
3257.2,5.0142,710.6,1.3474,3,1
2324.5,5.1329,646,1.1754,3,1
1865.6,5.2485,581.4,0.6592,4,1
1090.1,5.2137,538.33,0.40743,3,1
579.26,5.2245,452.2,0.60803,5,1
175.7,5.1773,387.6,0.85157,4,1
31.01,5.4564,344.53,0.65475,7,1
81.508,5.5549,775.2,0.30757,15,1
90.072,5.5281,732.13,0.4129,9,1
83.243,5.4372,753.66,0.21175,11,1
79.606,5.3942,732.13,0.35647,6,0
91.088,5.567,753.66,0.41127,11,0
85.995,5.5473,775.2,0.29163,15,0
89.808,5.6311,1055.1,0.25249,17,0
87.77,5.5863,818.26,0.21665,15,0
89.186,5.6494,775.2,0.24268,16,0
85.473,5.6134,775.2,0.19192,16,0
85.292,5.664,753.66,0.22751,20,0
87.877,5.6175,5060.3,0.26904,19,0
83.511,5.6493,5081.8,0.26855,19,0
80.141,5.6018,3488.4,0.38266,15,0
68.331,5.5446,2497.9,0.30675,13,0
58.352,5.6336,3423.8,0.19041,14,0
46.844,5.5601,667.53,0.3843,15,0
35.361,5.4913,753.66,0.58428,10,0
28.925,5.4566,818.26,0.30422,11,0
23.822,5.4636,21.533,0.18496,17,0
20.865,5.2535,0,0.088866,18,0
20.351,5.1904,21.533,0.10722,14,0
18.31,5.0328,21.533,0.44951,7,0
15.679,5.1999,43.066,0.37835,6,0
20.242,5.1691,258.4,0.10691,15,0
34.373,5.5417,0,0.1457,17,0
51.403,5.6739,4565,0.22152,17,0
52.211,5.6384,4974.2,0.16853,23,0
42.34,5.5736,0,0.26562,20,0
24.846,5.5412,0,0.14069,33,0
22.185,5.5805,86.133,0.045045,38,0
42.438,4.7988,624.46,0.69899,4,1
113.55,4.9332,925.93,1.0452,3,1
115.32,5.1814,559.86,0.68202,8,1
184.86,5.1533,1098.2,1.0135,5,1
662.79,4.7711,1033.6,1.4479,6,1
1471.5,4.3743,1033.6,1.5131,6,1
2788.8,4.2417,1033.6,1.5619,7,1
3985,4.3566,1055.1,1.5327,6,1
4581.3,4.3708,1076.7,1.5757,4,1
4728.3,4.4399,1076.7,1.5315,6,1
4529.4,4.5676,1098.2,1.3557,13,1
4622.3,4.5977,1098.2,1.3102,14,1
5108,4.5317,1098.2,1.3011,14,1
4955.4,4.5532,1119.7,1.2354,19,1
5754.7,4.4832,1119.7,1.2986,19,1
6117.2,4.4383,1119.7,1.33,19,1
5459.9,4.4914,1141.3,1.2174,22,1
5475.6,4.5594,1141.3,1.2059,22,1
5683.6,4.4196,1141.3,1.2555,22,1
5743.5,4.519,1141.3,1.2915,24,1
6120.6,4.4688,1141.3,1.307,24,1
5696.4,4.4542,1141.3,1.2667,24,1
5496,4.3998,1141.3,1.2708,22,1
5586.1,4.3713,1141.3,1.3091,17,1
5604.7,4.4229,1141.3,1.3307,17,1
5963.9,4.4286,1141.3,1.3686,19,1
5759.1,4.3081,1141.3,1.3988,22,1
5436,4.3297,1141.3,1.3928,17,1
5331.5,4.2914,1141.3,1.3947,18,1
5577.8,4.3437,1162.8,1.3701,20,1
5996.9,4.2771,1162.8,1.3934,24,1
6019.7,4.2546,1162.8,1.397,24,1
6362.5,4.241,1162.8,1.4038,24,1
6142.5,4.3002,1162.8,1.4344,24,1
6421.5,4.2052,1162.8,1.4957,24,1
6618.8,4.214,1162.8,1.4977,24,1
6156.4,4.2692,1162.8,1.4812,19,1
5886.7,4.3144,1184.3,1.389,24,1
5848.4,4.4037,1184.3,1.3425,10,1
5545.5,4.5377,1205.9,1.2456,24,1
6328.3,4.478,1205.9,1.3251,19,1
6380.1,4.6209,1227.4,1.252,8,1
5849.5,4.7056,1248.9,1.2439,12,1
5977.3,4.661,1248.9,1.3434,9,1
5545.9,4.5821,1270.5,1.4057,5,1
4957.2,4.5341,1270.5,1.4135,5,1
4540.2,4.6053,1270.5,1.403,7,1
4155.8,4.6434,1292,1.3067,19,1
3695.3,4.827,1313.5,1.2156,20,1
4627.4,4.5347,1313.5,1.4953,8,1
3547.5,4.5823,1335.1,1.3451,14,1
3747.6,4.6535,1313.5,1.3911,10,1
3846.3,4.9036,1292,1.186,8,1
2965.9,5.0637,1270.5,0.98867,8,1
2338.6,5.2678,1184.3,1.0508,4,1
683.22,5.2497,1292,0.85171,6,1
309.51,5.2338,1270.5,1.0936,5,1
992.13,5.1808,624.46,0.53207,6,1
2659.6,5.074,1012.1,0.75582,4,1
3529.2,5.0979,1033.6,0.84773,4,1
3083,5.1355,1141.3,0.86412,5,1
3957.3,4.8381,1098.2,1.469,4,1
3902.3,4.4221,1098.2,1.6863,4,1
3081.9,4.2892,1076.7,1.6758,4,1
2530,4.6873,1055.1,1.5167,4,1
2642.2,4.7315,1012.1,1.5056,4,1
2634.8,4.5537,990.53,1.5213,4,1
2394,4.4424,990.53,1.6078,4,1
2036.2,4.4438,990.53,1.6045,3,1
2012.9,4.5267,990.53,1.5605,3,1
1994.5,4.405,990.53,1.5504,3,1
1967.3,4.3461,990.53,1.5638,3,1
1848,4.3445,990.53,1.5641,5,1
1716.4,4.3318,990.53,1.5522,4,1
1702.2,4.3673,990.53,1.5608,4,1
1594.5,4.3079,990.53,1.5443,5,1
1503.2,4.2449,1012.1,1.5548,5,1
1728.8,4.2667,1012.1,1.5641,5,1
2058.5,4.1822,1012.1,1.5752,5,1
2249.1,4.1822,1012.1,1.5993,5,1
1837.3,4.2052,1012.1,1.5569,5,1
1757.3,4.2455,1012.1,1.5205,5,1
1879.8,4.1552,1012.1,1.563,5,1
1933.3,4.1064,1012.1,1.5995,5,1
1862.4,4.1077,1012.1,1.5923,5,1
1756.1,4.1124,1012.1,1.5606,5,1
1668.7,4.1727,1012.1,1.5257,5,1
1643.5,4.1461,1012.1,1.5309,5,1
1645.5,4.1587,1012.1,1.5404,5,1
1605.9,4.0674,1012.1,1.549,4,1
1670.5,4.1262,1012.1,1.5374,5,1
1772,4.1072,1012.1,1.527,4,1
1814.9,4.1847,1012.1,1.5528,3,1
1353.1,4.1938,990.53,1.5551,3,1
1225.7,4.3976,990.53,1.5487,3,1
1316.9,4.272,990.53,1.5483,3,1
1378.1,4.3372,990.53,1.5709,3,1
1247.1,4.3655,968.99,1.5377,3,1
1195.5,4.259,968.99,1.5711,3,1
806.86,4.4772,968.99,1.4039,4,1
520.8,4.5149,947.46,1.2438,9,1
272.01,4.7048,925.93,1.1925,3,1
402.81,4.5093,947.46,1.3081,3,1
226.71,4.5893,925.93,1.1194,3,1
193.2,4.5195,473.73,1.0929,5,1
58.372,4.679,473.73,1.1111,5,1
33.295,4.8139,452.2,1.2118,7,1
37.863,4.8874,473.73,1.0355,5,1
172.86,4.466,968.99,1.4599,3,1
100.72,4.5923,990.53,1.4348,3,1
144.89,4.336,968.99,1.5636,3,1
113.15,4.3573,990.53,1.5485,3,1
47.7,4.5877,990.53,1.3686,3,1
29.7,4.8671,990.53,0.54766,2,1
31.737,4.5737,796.73,1.3644,3,1
62.972,4.0444,796.73,1.5477,4,1
60.495,4.0498,796.73,1.496,4,1
57.62,4.0633,796.73,1.5068,4,1
62.704,3.9433,818.26,1.5495,3,1
80.899,3.7732,818.26,1.6067,3,1
73.861,3.7293,818.26,1.6256,3,1
54.875,3.7569,818.26,1.6296,3,1
66.221,3.6081,818.26,1.6469,4,1
67.218,3.6349,796.73,1.6203,4,1
68.789,3.5568,796.73,1.6185,4,1
82.396,3.4698,796.73,1.638,4,1
92.558,3.539,818.26,1.6289,3,1
90.946,3.4841,818.26,1.6287,3,1
73.085,3.5678,818.26,1.6654,3,1
61.577,3.5689,818.26,1.6636,3,1
66.632,3.6305,818.26,1.6018,4,1
64.708,3.697,796.73,1.4977,3,1
87.458,3.6384,796.73,1.5014,3,1
140.17,3.4428,796.73,1.5614,3,1
112.3,3.4943,775.2,1.5082,3,1
168.16,3.2093,775.2,1.6127,3,1
155.93,3.3205,775.2,1.5891,3,1
132,3.3327,775.2,1.5606,3,1
138.86,3.3001,775.2,1.5189,3,1
150.3,3.2919,753.66,1.5522,3,1
123.74,3.406,753.66,1.6143,3,1
24.327,4.1185,710.6,1.3409,3,1
31.986,4.114,689.06,1.4253,3,1
6.7134,4.4119,646,1.1944,3,1
26.046,4.4831,602.93,1.0363,3,1
26.957,4.3948,624.46,1.2088,3,1
32.325,4.5591,689.06,0.73464,3,1
29.741,4.6311,602.93,0.65427,2,1
30.094,4.7604,667.53,0.78096,5,1
40.929,4.9711,624.46,0.55506,3,1
46.219,5.1743,667.53,0.26685,5,1
61.677,5.3569,796.73,0.27536,3,1
48.534,5.3216,753.66,0.51224,6,1
51.164,5.3899,990.53,0.088262,7,1
46.018,5.3403,1098.2,0.48893,9,1
64.193,5.4255,1076.7,0.29109,15,1
46.056,5.4548,968.99,0.2964,12,1
183.81,5.2894,796.73,0.8986,2,1
893.25,4.9316,775.2,1.2909,3,1
1293.2,4.7239,753.66,1.4737,3,1
1344.2,4.7568,732.13,1.3922,3,1
1331.2,4.7488,710.6,1.518,3,1
779.36,4.6043,689.06,1.3122,3,1
855.95,4.7022,646,1.2175,3,1
685.36,4.706,602.93,1.0246,3,1
608.94,4.7347,559.86,0.91577,2,1
269.9,4.8709,473.73,0.66482,2,1
163.73,4.7524,430.66,1.0485,2,1
141.82,4.6325,409.13,0.99294,1,1
13.029,4.8501,366.06,0.86592,1,1
53.133,5.1798,646,0.32217,5,1
49.968,5.1033,409.13,0.28182,4,1
62.232,5.254,646,0.58353,3,1
62.805,5.2805,646,0.39733,5,0
63.192,5.3373,646,0.30575,7,0
64.78,5.3818,646,0.35903,12,0
64.426,5.4397,602.93,0.36496,10,0
64.126,5.5273,667.53,0.24101,11,0
0,5.1385,0,0,64,0
0.29812,4.9862,0,0,50,0
0.61578,4.9938,21.533,0.032011,58,0
0,5.1944,0,0.1714,46,0
0.64973,5.2281,0,0.01528,62,0
5.4487,5.3551,0,0.048405,25,0
14.05,5.3469,0,0.36393,15,0
20.083,5.3268,0,0.62697,9,0
25.128,5.4839,689.06,0.49591,12,0
19.331,5.5168,0,0.31904,16,0
13.39,5.6233,0,0.10688,30,0
8.9634,5.4713,0,0.027665,42,0
5.3304,5.4406,21.533,0.06734,45,0
6.0516,5.3912,0,0.042699,57,0
5.9011,5.2657,0,0.020697,46,0
4.579,5.1759,43.066,0.019194,42,0
2.7375,5.4421,0,0.093517,48,0
10.923,5.0651,1227.4,0.93533,5,0
0,3.9749,1270.5,1.4952,9,0
53.588,3.7271,1248.9,1.501,6,0
155.66,3.8423,1205.9,1.5323,4,1
402.71,3.7137,1162.8,1.6603,4,1
667.91,3.5848,1141.3,1.741,4,1
846.41,3.3141,1119.7,1.765,4,1
992.31,3.1963,1098.2,1.76,4,1
1261.5,3.0225,1098.2,1.7999,4,1
1155.3,3.0357,1076.7,1.7529,4,1
1484,3.131,1098.2,1.8088,4,1
1776.1,4.4869,1098.2,1.6991,4,1
1575.1,4.1254,1098.2,1.636,6,1
1653,4.1824,1076.7,1.6272,6,1
1775.5,4.2304,1076.7,1.6508,6,1
1598.9,4.2829,1055.1,1.5721,6,1
1941.2,4.1746,1055.1,1.6231,6,1
1789.4,4.3079,1055.1,1.5353,6,1
1438.1,4.5199,1033.6,1.4513,10,1
1548.7,4.43,1033.6,1.4753,10,1
1787.2,4.3702,1033.6,1.5263,6,1
1682.9,4.4108,1033.6,1.4747,10,1
1683.5,4.4619,1033.6,1.4336,9,1
1794.8,4.3313,1033.6,1.426,9,1
1725.1,4.4407,1012.1,1.342,9,1
1484.8,4.5153,1012.1,1.319,9,1
1626,4.3857,1012.1,1.4447,6,1
1687.9,4.3593,1012.1,1.4484,5,1
1906.6,4.3073,1012.1,1.4982,5,1
1564.1,4.3412,990.53,1.463,5,1
1402.6,4.3749,990.53,1.4465,5,1
1451.6,4.359,990.53,1.4493,5,1
1516.4,4.3498,990.53,1.4933,5,1
1652.8,4.3305,990.53,1.5498,4,1
1567.4,4.2672,990.53,1.5037,3,1
1909.1,4.1867,990.53,1.5666,3,1
1999.5,4.0889,990.53,1.6187,3,1
1968.1,4.0948,990.53,1.6387,3,1
1667.7,4.1278,968.99,1.6229,3,1
1440.8,4.2128,968.99,1.618,3,1
1331.1,4.2472,968.99,1.5918,3,1
1220,4.3057,968.99,1.5349,3,1
1032.6,4.376,947.46,1.3966,13,1
837.27,4.4203,947.46,1.3242,14,1
1010.8,4.4147,947.46,1.4815,14,1
820.27,4.4366,947.46,1.4414,14,1
998.61,4.4026,947.46,1.4758,7,1
1109.9,4.289,947.46,1.513,3,1
1033.8,4.3709,947.46,1.4483,3,1
1077.5,4.3427,947.46,1.4474,3,1
1131.4,4.3214,947.46,1.4813,3,1
1099.3,4.2798,947.46,1.5039,3,1
1123.4,4.2879,947.46,1.5163,3,1
1216.2,4.2315,947.46,1.5576,3,1
1195.1,4.2122,947.46,1.5849,3,1
1168.8,4.0388,947.46,1.594,3,1
1172.3,4.1394,947.46,1.5794,3,1
1162.4,4.1418,925.93,1.5721,3,1
1095.8,4.2216,925.93,1.5424,3,1
1018.9,4.2926,925.93,1.5137,3,1
818.68,4.3251,925.93,1.4675,3,1
626.38,4.56,904.39,1.3721,3,1
672.16,4.5505,904.39,1.422,3,1
477.4,4.6555,882.86,1.3389,10,1
414.96,4.7335,882.86,1.3112,7,1
201.88,4.926,473.73,0.95544,5,1
191.92,4.8884,495.26,1.1625,2,1
167.19,4.6526,516.8,1.3288,2,1
155.95,4.6425,516.8,1.3193,2,1
168.65,4.5052,495.26,1.3634,2,1
174.46,4.6692,495.26,1.3356,2,1
115.01,4.7936,473.73,1.2707,2,1
135.92,4.5275,473.73,1.3977,2,1
141.51,4.4666,473.73,1.4218,2,1
149.82,4.7585,473.73,1.2363,4,1
209.83,4.6157,452.2,1.2147,9,1
231.93,4.6045,452.2,1.1923,7,1
304.96,4.5495,473.73,1.2743,6,1
322.15,4.6013,473.73,1.2679,14,1
334.16,4.4944,473.73,1.2532,18,1
312.96,4.4976,473.73,1.2209,14,1
331.6,4.6219,473.73,1.1822,14,1
407.85,4.8256,473.73,1.0377,10,1
501.11,4.8228,452.2,1.0141,11,1
520.72,4.8422,452.2,1.0342,10,1
515.3,5.0251,452.2,0.99966,9,1
421.97,4.794,882.86,1.1254,11,1
392.67,4.6653,861.33,1.2102,16,1
377.3,4.5651,861.33,1.2189,13,1
400.24,4.7035,861.33,1.1622,17,1
347.76,4.6852,839.79,1.2023,18,1
239.38,4.6486,839.79,1.1931,18,1
143.06,4.7418,430.66,1.1461,18,1
83.613,4.67,430.66,1.2729,5,1
55.409,4.7805,452.2,1.2675,3,1
74.198,4.7712,473.73,1.3713,2,1
59.294,4.3364,495.26,1.4732,2,1
7.3805,4.3484,495.26,1.4367,2,1
46.061,4.8936,538.33,1.153,2,0
43.703,4.9747,495.26,0.92567,3,0
36.678,4.9284,495.26,0.88225,2,0
35.19,5.2133,861.33,0.66323,6,0
31.534,5.2548,452.2,0.57452,6,0
31.896,5.2495,0,0.74701,7,0
30.829,5.1112,495.26,0.80695,9,0
34.695,5.324,495.26,0.57879,26,0
41.068,5.2785,602.93,0.42135,2,0
89.75,3.8747,710.6,1.495,3,0
195.96,3.3476,732.13,1.6724,3,1
174.05,3.5285,753.66,1.6456,3,1
189.58,3.4414,775.2,1.6665,3,1
225.59,3.554,775.2,1.685,3,1
193.1,3.6882,775.2,1.6085,3,1
275.04,3.6154,796.73,1.6757,3,1
302.38,3.5881,796.73,1.6551,3,1
312.05,3.5544,796.73,1.6674,3,1
301.29,3.6219,796.73,1.6533,3,1
268.83,3.6604,796.73,1.6335,3,1
247.69,3.7756,796.73,1.6347,3,1
253.95,3.8346,796.73,1.659,3,1
249.73,3.8658,796.73,1.6616,3,1
234.51,3.9745,796.73,1.6418,3,1
239.38,4.0467,796.73,1.651,3,1
264.71,4.8164,796.73,1.2491,3,1
604.73,5.2849,839.79,0.86062,4,1
541,4.6617,861.33,1.2455,9,1
712.33,4.5814,861.33,1.3278,9,1
821.07,4.6225,861.33,1.3405,9,1
872.68,4.6313,861.33,1.3344,9,1
876.09,4.6645,861.33,1.3368,9,1
941.18,4.6124,861.33,1.3371,9,1
1061.2,4.6003,882.86,1.3492,10,1
1092.4,4.6048,882.86,1.3434,10,1
1188.2,4.6047,882.86,1.3273,10,1
1336.6,4.5714,882.86,1.3736,10,1
1486.3,4.6031,904.39,1.3719,10,1
1637.1,4.6034,904.39,1.3458,10,1
1664.1,4.4982,904.39,1.3677,10,1
1733.6,4.5054,904.39,1.3595,11,1
1846.8,4.5184,904.39,1.3582,7,1
1813.7,4.5232,904.39,1.3274,3,1
1794.5,4.5145,925.93,1.3433,6,1
1692.5,4.4834,925.93,1.3188,9,1
1687.6,4.5478,904.39,1.3032,6,1
1660.6,4.5256,904.39,1.314,10,1
1632.4,4.4983,904.39,1.3167,10,1
1490.1,4.5014,904.39,1.3199,10,1
1397.7,4.554,904.39,1.3547,10,1
1355.3,4.5395,882.86,1.3175,11,1
1109.5,4.5226,882.86,1.3024,10,1
1029.9,4.6491,882.86,1.3458,8,1
1018.1,4.5877,882.86,1.3523,10,1
968.52,4.5996,882.86,1.3346,10,1
789.38,4.634,882.86,1.3199,11,1
782.36,4.5501,882.86,1.3313,10,1
732.52,4.5131,861.33,1.3435,10,1
746.72,4.5763,861.33,1.3274,10,1
717.26,4.467,861.33,1.337,11,1
710.71,4.5924,882.86,1.3201,8,1
762.29,4.4987,882.86,1.3808,4,1
843.37,4.4624,882.86,1.3965,7,1
890.84,4.4673,882.86,1.3899,7,1
897.58,4.4709,882.86,1.3686,7,1
903.26,4.4601,882.86,1.3646,7,1
1019.1,4.4204,904.39,1.3856,7,1
1097.3,4.4421,904.39,1.3948,8,1
1095.8,4.4366,904.39,1.4,11,1
1060.7,4.4434,904.39,1.3995,11,1
1096,4.4177,904.39,1.4239,11,1
1137.1,4.4437,904.39,1.3951,11,1
1215.2,4.4681,904.39,1.3712,8,1
1457.8,4.4654,904.39,1.4007,6,1
1443.6,4.4921,925.93,1.4032,6,1
1497.5,4.4262,925.93,1.385,12,1
1564.6,4.3974,925.93,1.3791,12,1
1601.3,4.3996,925.93,1.3956,15,1
1606.1,4.4015,925.93,1.4079,15,1
1656.4,4.4191,925.93,1.4065,12,1
1654.7,4.4046,925.93,1.4179,4,1
1668.6,4.4473,925.93,1.4248,4,1
1742.8,4.4649,925.93,1.4593,4,1
1711.4,4.3888,925.93,1.4482,12,1
1650.7,4.4194,925.93,1.4132,7,1
1610.6,4.486,925.93,1.3995,6,1
1780.1,4.4285,947.46,1.3829,10,1
2026.4,4.4486,925.93,1.3728,11,1
2021.2,4.3573,925.93,1.3836,13,1
2117.4,4.3798,925.93,1.3937,14,1
2120.8,4.3688,925.93,1.3928,10,1
2209.9,4.3684,947.46,1.3991,11,1
2184.3,4.409,925.93,1.3819,13,1
2177.9,4.3909,925.93,1.3764,9,1
2083.6,4.3559,925.93,1.3887,5,1
2031.3,4.3982,925.93,1.4056,5,1
1946.6,4.3728,925.93,1.4113,4,1
1874.9,4.3482,925.93,1.4223,3,1
1877.5,4.3144,925.93,1.4243,4,1
1823.5,4.3483,925.93,1.4075,4,1
1847.6,4.3495,925.93,1.4011,5,1
1860.6,4.3951,925.93,1.3966,3,1
1817.3,4.3968,925.93,1.3981,3,1
1776,4.3824,925.93,1.4054,3,1
1793,4.3813,925.93,1.4148,3,1
1894,4.3536,947.46,1.4107,3,1
2000.9,4.4098,925.93,1.4109,4,1
2042.4,4.3916,925.93,1.4226,7,1
2058.9,4.4417,947.46,1.4217,4,1
2119.5,4.42,947.46,1.4077,4,1
2064.9,4.4943,947.46,1.4247,4,1
1990.3,4.4823,947.46,1.4123,7,1
2069.7,4.523,947.46,1.3912,8,1
2190.8,4.5398,947.46,1.3948,8,1
2269.1,4.4707,947.46,1.4093,4,1
2313.2,4.4335,947.46,1.442,4,1
2288.4,4.4056,968.99,1.4457,8,1
2167.4,4.4134,968.99,1.4242,8,1
2201.6,4.4641,968.99,1.4144,8,1
2139,4.4559,968.99,1.4116,8,1
2218,4.4641,968.99,1.4417,8,1
2325.9,4.4057,968.99,1.4804,8,1
2575.8,4.3978,968.99,1.4943,4,1
2843.3,4.3141,968.99,1.5391,4,1
3209.4,4.2523,968.99,1.6092,4,1
3202.7,4.2177,968.99,1.6311,4,1
3364.5,4.2125,990.53,1.6224,3,1
3185.6,4.191,990.53,1.6192,3,1
3090.2,4.269,990.53,1.6325,3,1
2854.2,4.4451,990.53,1.5871,3,1
2456.9,4.5198,1012.1,1.5228,4,1
2688.4,4.5169,1012.1,1.4908,4,1
3090.4,4.3575,1012.1,1.5904,4,1
3063.9,4.3286,1012.1,1.6118,4,1
2725.6,4.3698,1012.1,1.562,4,1
2937.3,4.297,1012.1,1.5983,4,1
2672.6,4.4175,1033.6,1.5286,4,1
2509.1,4.4351,1033.6,1.5134,4,1
2649.7,4.529,1033.6,1.5383,4,1
2450.8,4.5103,1055.1,1.5337,4,1
2281.1,4.5601,1055.1,1.4529,4,1
2431.1,4.4246,1055.1,1.21,4,1
2384.7,4.3074,1076.7,1.2251,4,1
2085.4,4.358,1076.7,1.1815,4,1
2232.7,4.174,1076.7,1.2309,4,1
2270.1,4.1415,1076.7,1.2458,4,1
