@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.052061,0.095281,169.92,-5.0751,861.33,0.048403,3,7,1.21,85,1
0.043185,0.054446,84.671,-5.1376,452.2,0.046851,2,7,1.133,50,1
0.036327,0.029038,32.955,-5.0727,452.2,0.036877,2,7,1.1474,24,1
0.037143,0.027223,11.616,-5.1319,473.73,0.029204,2,7,1.1084,14,1
0.039143,0.024501,33.952,-5.0784,495.26,0.028378,2,7,1.208,11,1
0.034714,0.024501,23.302,-4.7281,516.8,0.011102,2,7,1.459,9,1
0.023774,0.030853,-21.938,-4.777,516.8,0.0061055,0,0,1.4088,10,1
0.011919,0.051724,-72.785,-5.4636,559.86,0.0049725,0,0,0.92563,13,0
0.0047523,0.062613,-63.837,-5.4965,516.8,0.0025555,0,0,0.87002,21,0
0.0036795,0.055354,-56.424,-5.5755,516.8,0.0023324,0,0,0.92944,18,0
0.0026157,0.07441,-52.944,-5.8427,882.86,0.0020752,0,0,0.65951,24,0
0.0016304,0.11434,-49.008,-5.943,882.86,0.0020624,0,0,0.68092,48,0
0.0017802,0.11343,-54.621,-6.0872,516.8,0.0028447,0,0,0.55718,48,0
0.0020093,0.14247,-60.02,-6.0728,516.8,0.0038618,0,0,0.69241,63,0
0.0020276,0.20871,-69.717,-6.2645,516.8,0.0056883,0,0,0.53949,123,0
0.0079394,0.16606,-80.518,-6.1896,624.46,0.0086432,0,0,0.43331,62,0
0.040544,0.068966,46.056,-4.4437,732.13,0.0039621,0,0,1.5284,12,0
0.057653,0.032668,144.47,-4.0061,753.66,0.0076403,0,0,1.7063,13,1
0.057332,0.034483,118.11,-4.2295,775.2,0.013491,1,6,1.6809,14,1
0.060393,0.034483,132.09,-4.1542,796.73,0.012047,1,5,1.7006,14,1
0.063156,0.03539,162.96,-4.2456,796.73,0.017561,1,5,1.7191,14,1
0.062316,0.03539,130.83,-4.3955,796.73,0.01759,2,6,1.643,14,1
0.071503,0.03539,208.06,-4.2881,818.26,0.012649,2,5,1.7098,14,1
0.076839,0.036298,240.79,-4.1793,818.26,0.011874,1,5,1.6895,14,1
0.075885,0.036298,248.54,-4.1575,818.26,0.012738,2,5,1.7016,15,1
0.074778,0.036298,238.66,-4.2128,818.26,0.015564,2,5,1.6882,14,1
0.070724,0.03539,200.61,-4.3348,818.26,0.019438,2,5,1.6678,14,1
0.06832,0.03539,179.05,-4.4375,818.26,0.017927,2,7,1.6689,14,1
0.06901,0.036298,188,-4.4432,818.26,0.017689,1,7,1.6942,14,1
0.06921,0.038113,180.96,-4.4875,818.26,0.020727,2,7,1.6965,14,1
0.066765,0.038113,162.19,-4.6155,818.26,0.01929,2,6,1.676,14,1
0.067261,0.041742,167.87,-4.655,818.26,0.014421,2,6,1.6852,15,1
0.071615,0.048094,184.8,-5.2579,818.26,0.026398,2,7,1.2845,15,1
0.073486,0.060799,514.73,-5.5711,861.33,0.038246,2,6,0.89421,20,1
0.07833,0.071688,455.12,-5.0727,882.86,0.039621,2,6,1.2802,46,1
0.091044,0.068058,623.92,-4.9778,882.86,0.042678,2,6,1.3621,47,1
0.098899,0.079855,727.77,-5.0136,882.86,0.050933,2,6,1.3745,47,1
0.10088,0.093466,778.16,-5.0187,882.86,0.049958,2,6,1.3689,47,1
0.10449,0.088022,787.71,-5.0315,882.86,0.058925,2,6,1.3712,47,1
0.10844,0.075318,845.7,-5.0013,882.86,0.060535,2,6,1.3716,47,1
0.11511,0.065336,960.75,-4.9677,904.39,0.057375,2,6,1.3832,44,1
0.11974,0.067151,994.35,-4.9494,904.39,0.057781,2,6,1.3779,48,1
0.12501,0.072595,1086.7,-4.957,904.39,0.05249,2,6,1.3618,48,1
0.13385,0.072595,1241.6,-4.8863,904.39,0.051451,3,7,1.4077,49,1
0.14438,0.073503,1390.1,-4.9098,925.93,0.05855,2,6,1.4059,46,1
0.15438,0.082577,1540.3,-4.8727,925.93,0.054412,2,6,1.3802,45,1
0.1555,0.084392,1560.2,-4.8064,925.93,0.049252,2,6,1.4023,45,1
0.16166,0.080762,1623.5,-4.8507,925.93,0.05167,3,6,1.3941,52,1
0.17065,0.083485,1741.9,-4.8153,925.93,0.057167,3,6,1.3925,36,1
0.16997,0.07804,1702.8,-4.8657,925.93,0.056436,4,5,1.3618,27,1
0.16344,0.079855,1697.9,-4.7991,947.46,0.054916,3,5,1.3774,39,1
0.16113,0.088929,1580.2,-4.8532,947.46,0.051543,4,5,1.3534,43,1
0.1612,0.082577,1583.4,-4.8788,925.93,0.056166,3,6,1.3379,42,1
0.15408,0.08167,1560,-4.841,925.93,0.053605,3,6,1.3485,46,1
0.15018,0.086207,1530.7,-4.8201,925.93,0.054555,3,6,1.3512,53,1
0.14792,0.084392,1393,-4.8336,925.93,0.050431,2,6,1.3546,50,1
0.1379,0.086207,1311.1,-4.8551,925.93,0.059839,2,6,1.3894,49,1
0.12923,0.091652,1270.3,-4.8255,904.39,0.054259,2,6,1.3517,56,1
0.11966,0.088929,1021.7,-4.8721,904.39,0.05391,2,6,1.3361,46,1
0.11261,0.07804,952.85,-4.926,904.39,0.050995,2,6,1.3803,40,1
0.11172,0.07078,935.18,-4.8956,904.39,0.05597,2,6,1.3873,48,1
0.10745,0.059891,883.18,-4.9389,904.39,0.05681,2,6,1.3692,55,1
0.099294,0.052632,698.27,-5.0265,904.39,0.052353,2,6,1.353,56,1
0.095835,0.053539,691.93,-4.9865,904.39,0.05092,2,6,1.3643,45,1
0.095437,0.056261,651.5,-4.916,882.86,0.051423,2,6,1.3721,46,1
0.09323,0.058076,673.03,-4.934,882.86,0.044591,2,6,1.3624,48,1
0.091236,0.060799,626.8,-4.8709,882.86,0.045797,2,6,1.3698,55,1
0.090545,0.058076,632.31,-4.9169,904.39,0.04489,2,6,1.3576,37,1
0.096104,0.052632,679.09,-4.8537,904.39,0.046167,2,6,1.4162,18,1
0.10196,0.067151,765.72,-4.8475,904.39,0.051104,2,6,1.43,33,1
0.10474,0.076225,814.84,-4.8207,904.39,0.054401,3,6,1.424,28,1
0.10503,0.083485,813.15,-4.8103,904.39,0.048717,3,6,1.4016,34,1
0.10557,0.088929,833.87,-4.7473,904.39,0.050254,2,6,1.3994,29,1
0.11363,0.073503,936.47,-4.7519,925.93,0.046232,2,6,1.4204,38,1
0.11987,0.068966,1008.7,-4.7871,925.93,0.048144,2,6,1.4302,33,1
0.11896,0.084392,1013.9,-4.7629,925.93,0.05018,2,6,1.435,49,1
0.12007,0.098911,968.15,-4.805,925.93,0.058154,3,6,1.4328,57,1
0.11972,0.10073,1014,-4.7316,925.93,0.050366,2,6,1.4582,60,1
0.12226,0.096189,1050.1,-4.7792,925.93,0.055117,2,6,1.4295,58,1
0.13258,0.084392,1132.5,-4.7654,925.93,0.052097,2,6,1.406,33,1
0.14087,0.075318,1363.5,-4.7781,925.93,0.053498,2,6,1.4352,20,1
0.1455,0.072595,1360.3,-4.7892,947.46,0.056496,3,6,1.4372,37,1
0.14913,0.080762,1404.7,-4.7652,947.46,0.056544,2,6,1.4196,61,1
0.15232,0.088022,1477.6,-4.6893,947.46,0.055868,2,6,1.4132,65,1
0.15316,0.092559,1509.7,-4.7063,947.46,0.054787,2,6,1.4296,75,1
0.15418,0.096189,1522.2,-4.6678,947.46,0.055213,2,6,1.4425,77,1
0.16027,0.082577,1564.1,-4.7244,947.46,0.062061,2,6,1.4412,57,1
0.16414,0.063521,1560.7,-4.7334,947.46,0.063612,2,6,1.452,26,1
0.16631,0.058076,1573.8,-4.7445,947.46,0.057495,3,6,1.4591,25,1
0.16587,0.063521,1643.8,-4.756,947.46,0.063529,2,6,1.4938,25,1
0.16467,0.061706,1616.9,-4.692,947.46,0.056529,2,6,1.4832,51,1
0.16306,0.066243,1549.5,-4.7583,947.46,0.063938,2,6,1.4476,35,1
0.1617,0.071688,1512.9,-4.8013,947.46,0.058588,3,6,1.4334,43,1
0.1689,0.07078,1682.3,-4.7274,968.99,0.058229,2,6,1.4171,39,1
0.17849,0.069873,1913.3,-4.7675,947.46,0.063179,3,6,1.4072,50,1
0.18155,0.077132,1918.7,-4.6541,947.46,0.059851,2,6,1.4178,60,1
0.18671,0.083485,2005.1,-4.7077,947.46,0.065049,3,6,1.4279,69,1
0.19325,0.078947,2020.9,-4.6493,947.46,0.066121,3,6,1.4271,51,1
0.19491,0.079855,2104.8,-4.6613,968.99,0.065646,3,6,1.4333,43,1
0.19585,0.084392,2083.9,-4.6938,947.46,0.068619,3,6,1.4163,61,1
0.19415,0.08167,2065.1,-4.723,947.46,0.072494,3,6,1.4108,49,1
0.18809,0.07078,1978.2,-4.664,947.46,0.060643,3,6,1.4232,28,1
0.18349,0.068058,1928.5,-4.687,947.46,0.063215,3,6,1.4399,34,1
0.18367,0.064428,1843.7,-4.7001,947.46,0.063912,3,5,1.4455,31,1
0.18268,0.053539,1785.2,-4.6199,947.46,0.066437,3,6,1.4567,19,1
0.18085,0.049909,1783.1,-4.6032,947.46,0.055877,3,6,1.4587,26,1
0.17887,0.052632,1722.9,-4.6643,947.46,0.061108,3,6,1.442,25,1
0.17478,0.062613,1748.2,-4.6384,947.46,0.061449,3,6,1.4355,20,1
0.17307,0.065336,1762.8,-4.6799,947.46,0.067081,3,6,1.431,20,1
0.17433,0.060799,1716.2,-4.7175,947.46,0.073378,3,5,1.4325,17,1
0.17469,0.058984,1688.7,-4.6435,947.46,0.065223,3,6,1.4399,17,1
0.1759,0.058984,1695.5,-4.6794,947.46,0.062686,2,5,1.4492,17,1
0.18009,0.059891,1801.3,-4.6409,968.99,0.063177,3,6,1.4451,17,1
0.18283,0.065336,1908.6,-4.6662,947.46,0.065657,3,6,1.4453,18,1
0.18308,0.068058,1945.2,-4.6737,947.46,0.063979,2,5,1.4571,32,1
0.18742,0.068966,1969.1,-4.6865,968.99,0.06878,3,6,1.4561,27,1
0.19162,0.068058,2028.2,-4.6612,968.99,0.064172,3,6,1.442,25,1
0.18914,0.062613,1978.2,-4.7223,968.99,0.074594,2,6,1.4589,23,1
0.18535,0.071688,1892.2,-4.7537,968.99,0.065441,3,6,1.4468,35,1
0.18748,0.072595,1981.9,-4.7442,968.99,0.070603,2,6,1.4254,41,1
0.19303,0.064428,2096.5,-4.7751,968.99,0.077681,3,6,1.4273,36,1
0.2003,0.063521,2169.7,-4.7196,968.99,0.075796,2,6,1.4437,23,1
0.20666,0.058076,2210.4,-4.6991,968.99,0.059218,2,6,1.4762,21,1
0.20282,0.063521,2189.3,-4.6723,990.53,0.062695,2,6,1.4727,45,1
0.19628,0.078947,2056.1,-4.7433,990.53,0.067364,2,6,1.4579,45,1
0.19575,0.089837,2089.1,-4.7945,990.53,0.080277,3,6,1.4485,45,1
0.19651,0.099819,2030.2,-4.7798,990.53,0.074876,3,6,1.4375,45,1
0.20008,0.090744,2114.1,-4.7929,990.53,0.078671,3,6,1.4412,45,1
0.2126,0.082577,2222.8,-4.7267,990.53,0.072566,4,6,1.4712,41,1
0.23533,0.089837,2467,-4.7231,990.53,0.07922,3,6,1.4823,27,1
0.26691,0.079855,2738.9,-4.6663,990.53,0.085529,4,5,1.5119,27,1
0.29603,0.056261,3107.6,-4.5632,990.53,0.087241,5,6,1.5608,22,1
0.31146,0.044465,3099.5,-4.5477,990.53,0.092946,5,6,1.5545,19,1
0.31932,0.044465,3253.8,-4.5597,1012.1,0.096471,6,5,1.5562,18,1
0.31787,0.044465,3076.6,-4.5574,1012.1,0.083761,6,5,1.5331,18,1
0.30337,0.045372,2977.1,-4.6272,1012.1,0.098346,5,5,1.5259,19,1
0.26866,0.045372,2752.2,-4.7647,1012.1,0.1004,5,5,1.4709,18,1
0.23625,0.058076,2358,-4.8465,1033.6,0.092264,4,5,1.4002,19,1
0.2488,0.07804,2579,-4.8407,1033.6,0.091419,5,5,1.375,19,1
0.28073,0.073503,2980.6,-4.6746,1033.6,0.096051,5,5,1.5025,19,1
0.28042,0.062613,2957.1,-4.6256,1033.6,0.088402,5,5,1.5181,19,1
0.26874,0.065336,2622.1,-4.6707,1033.6,0.097785,5,5,1.4575,19,1
0.26518,0.066243,2831.1,-4.5924,1033.6,0.085582,4,5,1.5191,19,1
0.24743,0.08167,2567.7,-4.7285,1055.1,0.090652,5,5,1.419,19,1
0.23576,0.088022,2403,-4.7335,1055.1,0.088061,4,5,1.4278,19,1
0.23291,0.069873,2541.8,-4.8049,1055.1,0.090254,3,5,1.4406,19,1
0.22644,0.07078,2346,-4.787,1076.7,0.089636,5,5,1.4382,19,1
0.22786,0.083485,2167.4,-4.8824,1076.7,0.096431,4,5,1.4131,20,1
0.24515,0.088022,2318.9,-4.7263,1076.7,0.084669,5,5,1.52,20,1
0.25136,0.072595,2283.7,-4.5791,1098.2,0.066175,3,5,1.5473,20,1
0.24222,0.063521,1997.7,-4.6191,1098.2,0.060083,3,5,1.4854,20,1
0.25199,0.067151,2140.2,-4.4712,1098.2,0.057852,2,5,1.5545,20,1
0.25985,0.057169,2181.1,-4.4391,1098.2,0.061236,3,5,1.5608,20,1
0.25147,0.053539,2072.7,-4.4054,1098.2,0.053712,5,5,1.5422,20,1
0.25726,0.054446,2064.1,-4.3581,1098.2,0.045063,3,5,1.5556,20,1
0.26295,0.063521,2154.6,-4.3027,1098.2,0.042783,3,5,1.571,20,1
0.2701,0.065336,2353.2,-4.3277,1098.2,0.053805,4,5,1.5807,20,1
0.2696,0.063521,2270.3,-4.3885,1098.2,0.056957,4,5,1.5439,20,1
0.25926,0.071688,2220.1,-4.3827,1098.2,0.050023,3,5,1.5483,20,1
0.25507,0.071688,2157.6,-4.2815,1098.2,0.05083,4,5,1.5488,20,1
0.25021,0.068966,2041.2,-4.3069,1098.2,0.04367,4,5,1.5562,20,1
0.24768,0.07078,2029,-4.3119,1098.2,0.04878,5,5,1.562,20,1
0.24336,0.068058,2036.2,-4.3367,1076.7,0.055719,4,5,1.5777,20,1
0.24059,0.067151,1977.8,-4.3821,1076.7,0.063508,4,5,1.5641,20,1
0.2363,0.073503,2012.3,-4.5349,1076.7,0.079702,4,5,1.573,20,1
0.22781,0.059891,1986.3,-4.669,1055.1,0.086049,5,5,1.5062,19,1
0.22324,0.046279,2127.7,-4.6948,1055.1,0.090788,4,5,1.5544,19,1
0.22473,0.047187,1879.9,-4.782,1033.6,0.088926,4,5,1.4583,19,1
0.22313,0.046279,2117.5,-4.6462,1033.6,0.086355,4,5,1.5808,19,1
0.2104,0.045372,1801.4,-4.7088,1033.6,0.077762,4,5,1.5089,19,1
0.21078,0.045372,1690.3,-4.681,1033.6,0.068246,3,5,1.5136,19,1
0.20912,0.045372,1709,-4.5917,1033.6,0.069723,4,5,1.5203,19,1
0.19164,0.045372,1513.2,-4.6229,1012.1,0.074465,4,5,1.544,18,1
0.17162,0.045372,1210.7,-4.6407,1012.1,0.073918,3,5,1.5202,18,1
0.15915,0.045372,1043.5,-4.6771,1012.1,0.070798,3,5,1.5242,18,1
0.16602,0.044465,1090.6,-4.4886,1012.1,0.054605,2,5,1.5693,18,1
0.16339,0.044465,962.37,-4.4854,1012.1,0.050288,2,5,1.5445,18,1
0.1509,0.045372,939.15,-4.4946,1012.1,0.047847,2,5,1.5634,18,1
0.15092,0.044465,837.59,-4.6188,1012.1,0.052132,3,5,1.5373,18,1
0.16237,0.044465,993.33,-4.3425,1012.1,0.036513,1,5,1.5908,18,1
0.17338,0.045372,1039.3,-4.2074,1012.1,0.038312,2,5,1.6031,18,1
0.17405,0.044465,1071.8,-4.2341,1012.1,0.036178,2,5,1.6091,18,1
0.16332,0.043557,995.82,-4.3555,990.53,0.044577,2,6,1.617,18,1
0.14317,0.055354,872.62,-4.5335,990.53,0.037642,3,5,1.5899,18,1
0.12139,0.065336,808.23,-4.5712,990.53,0.040363,2,6,1.5681,18,1
0.10967,0.069873,680.54,-4.5263,990.53,0.028999,2,6,1.5621,18,1
0.098823,0.063521,599.89,-4.6627,990.53,0.031538,3,6,1.5471,18,1
0.091107,0.050817,467.44,-4.6126,990.53,0.023531,3,5,1.5301,18,1
0.093233,0.049002,488.33,-4.5473,990.53,0.025026,3,6,1.5805,18,1
0.094932,0.050817,515.49,-4.5354,990.53,0.021637,3,6,1.599,18,1
0.089115,0.049002,478,-4.5692,968.99,0.025459,3,6,1.5883,18,1
0.081781,0.050817,420.66,-4.5901,968.99,0.023054,3,6,1.5501,18,1
0.08167,0.050817,390.09,-4.5826,968.99,0.02376,3,6,1.5615,18,1
0.083923,0.043557,408.51,-4.3967,990.53,0.018079,2,5,1.5946,18,1
0.086274,0.043557,360.72,-4.3552,990.53,0.015319,2,5,1.5877,18,1
0.094455,0.043557,398.71,-4.2372,990.53,0.018504,1,5,1.6287,18,1
0.10433,0.044465,449.34,-4.2415,990.53,0.027289,1,6,1.6138,18,1
0.090981,0.049002,416.56,-4.2784,1012.1,0.024502,2,6,1.5059,19,1
0.067208,0.048094,185.72,-4.5439,1033.6,0.022852,3,6,1.3728,19,1
0.066513,0.044465,233,-4.3512,1012.1,0.017786,1,6,1.5483,19,1
0.060406,0.048094,199.57,-4.3709,1033.6,0.01902,1,6,1.5104,19,1
0.048518,0.058984,120.82,-4.479,1033.6,0.015847,1,6,1.4228,19,1
0.036924,0.057169,21.576,-5.046,1055.1,0.024191,2,6,1.0249,19,1
0.026523,0.04265,0.74001,-5.0495,839.79,0.0042468,0,0,0.76369,21,1
0.024203,0.040835,-38.6,-5.0157,839.79,0.0078071,0,0,1.1563,15,1
0.023487,0.040835,-32.899,-4.8855,839.79,0.0063603,0,0,1.3801,15,1
0.026025,0.038113,-5.1911,-4.6285,839.79,0.00522,0,0,1.5453,15,1
0.024136,0.037205,-15.597,-4.5787,818.26,0.0043726,0,0,1.5112,14,1
0.02158,0.036298,-28.125,-4.6337,818.26,0.0083395,0,0,1.5797,14,1
0.023002,0.037205,1.3539,-4.2979,818.26,0.0065408,0,0,1.7372,14,1
0.020164,0.041742,-30.404,-4.6178,818.26,0.0068179,0,0,1.6065,14,1
0.016468,0.045372,-33.181,-4.6142,818.26,0.0051133,0,0,1.6438,14,1
0.016938,0.039927,-28.522,-4.4706,818.26,0.0040464,0,0,1.6321,14,1
0.018106,0.03539,-27.354,-4.5567,818.26,0.0045158,0,0,1.7166,14,1
0.01977,0.03539,-22.365,-4.3795,796.73,0.0039264,0,0,1.6418,14,1
0.020575,0.034483,7.6631,-3.9608,796.73,0.002151,0,0,1.7888,14,1
0.014705,0.040835,-33.919,-4.5351,753.66,0.00060876,0,0,1.4979,14,1
0.0044444,0.044465,-44.56,-5.2247,796.73,0.00040492,0,0,0.89135,14,1
0.0042279,0.038113,-43.526,-5.1397,796.73,0.0010651,0,0,1.1472,14,1
0.011941,0.043557,-70.869,-5.2819,1012.1,0.0022377,0,0,0.49652,20,1
0.051326,0.057169,67.882,-5.3016,753.66,0.021123,2,6,1.149,17,1
0.095744,0.050817,487.69,-5.2542,710.6,0.031596,3,6,1.3493,12,1
0.11635,0.038113,833.29,-4.9372,689.06,0.024304,2,14,1.1414,12,1
0.12679,0.03902,828.63,-4.9803,667.53,0.022488,2,14,1.0462,11,1
0.12852,0.03539,992.92,-5.1122,646,0.03626,3,5,1.0123,11,1
0.13829,0.029038,1036.2,-4.9563,624.46,0.030936,1,15,1.2689,11,1
0.13939,0.033575,916.64,-4.9693,602.93,0.025495,2,5,1.1867,11,1
0.10194,0.04265,522.84,-5.2701,559.86,0.020988,2,5,0.7776,12,1
0.075767,0.040835,377.51,-5.2596,495.26,0.026351,2,15,0.47122,17,1
0.07578,0.032668,232.42,-5.2486,430.66,0.018045,2,5,0.83581,9,1
0.05931,0.043557,179.47,-5.1827,409.13,0.015879,2,5,1.1546,14,1
0.031248,0.064428,-78.292,-5.6505,344.53,0.015891,2,5,0.78803,21,1
0.018998,0.068966,-103.74,-5.6718,409.13,0.010504,1,5,0.54266,22,1
0.012736,0.073503,-103.07,-5.6522,559.86,0.0067975,0,0,0.63861,27,1
0.0085014,0.071688,-98.456,-5.7005,667.53,0.0020807,0,0,0.35205,25,1
0.0076524,0.069873,-93.621,-5.645,409.13,0.0034999,0,0,0.37764,31,1
0.0058402,0.098004,-94.048,-5.8646,624.46,0.0038318,0,0,0.44328,67,0
0.0048308,0.11071,-99.475,-5.9583,624.46,0.004114,0,0,0.56235,70,0
0.0051501,0.13702,-110.16,-6.0648,646,0.0069826,0,0,0.60434,59,0
0.0056328,0.17695,-128.68,-6.15,624.46,0.0091033,0,0,0.41598,85,0
0.0061267,0.17604,-130.16,-6.1182,624.46,0.015825,1,15,0.52645,78,0
0.0059819,0.1951,-133.18,-6.1932,1916.5,0.014213,2,8,0.36483,88,0
0.0056801,0.2069,-133.54,-6.2351,2691.7,0.012731,1,14,0.24279,98,0
0.0049489,0.16969,-126.75,-6.1536,387.6,0.009418,0,0,0.34008,81,0
0.0041424,0.14973,-107.51,-6.1551,301.46,0.0085262,0,0,0.3387,69,0
0.0032284,0.15699,-89.635,-6.1007,624.46,0.0087681,0,0,0.45045,76,0
0.0020349,0.15789,-69.856,-6.159,624.46,0.0038974,0,0,0.29057,78,0
0.001545,0.13975,-58.918,-6.1058,409.13,0.0023949,0,0,0.32643,74,0
0.0014679,0.11071,-50.519,-6.1576,409.13,0.0013639,0,0,0.45331,66,0
0.0012445,0.097096,-46.096,-6.1466,430.66,0.00093191,0,0,0.44372,61,0
0.0010552,0.11525,-43.304,-6.1286,430.66,0.0011478,0,0,0.39951,90,0
0.00096767,0.14338,-45.342,-6.2699,430.66,0.0015022,0,0,0.29273,88,0
0.0010143,0.13249,-42.085,-6.2526,624.46,0.00091415,0,0,0.38965,97,0
0.00098696,0.094374,-38.506,-6.0992,409.13,0.0008043,0,0,0.49244,76,0
0.00078178,0.11525,-33.581,-6.2233,473.73,0.00043902,0,0,0.23242,152,0
0.00066355,0.17695,-33.034,-6.2738,279.93,0.00028096,0,0,0.37758,180,0
0.00063336,0.17241,-30.64,-6.3982,107.67,0.0004373,0,0,0.39005,197,0
0.00080865,0.12704,-30.707,-6.2116,86.133,0.0002574,0,0,0.30553,141,0
0.013312,0.096189,-50.096,-5.009,1787.3,0.02314,1,23,1.246,41,0
0.026026,0.08167,24.768,-4.1535,1830.3,0.045507,1,23,1.662,33,0
0.03592,0.082577,67.796,-3.979,1851.9,0.044714,1,22,1.6123,33,1
0.041273,0.10526,93.017,-4.6402,1830.3,0.065776,3,5,1.2282,34,1
0.048344,0.18058,139.32,-4.8574,5211,0.079705,3,6,1.1779,87,1
0.057847,0.23412,177.17,-4.6079,5189.5,0.067624,3,6,1.5863,95,1
0.065166,0.22232,262.15,-4.6279,5232.6,0.08457,3,5,1.3228,79,1
0.078244,0.14701,408.3,-4.4308,1787.3,0.1006,3,5,1.3124,39,1
0.10274,0.10799,743.36,-4.8133,1830.3,0.12228,5,5,1.2783,33,1
0.1262,0.11797,830.2,-4.7958,1808.8,0.09964,3,5,1.3313,33,1
0.15583,0.093466,1097.6,-4.3969,1830.3,0.12678,5,5,1.3141,34,1
0.18437,0.084392,1416.4,-4.2592,1873.4,0.13548,4,4,1.3438,37,1
0.21218,0.084392,1619.6,-4.2217,1894.9,0.1341,4,5,1.5264,34,1
0.23185,0.084392,1574.1,-4.1147,1916.5,0.11796,6,5,1.572,34,1
0.24863,0.086207,1876.1,-4.0319,1916.5,0.12694,5,5,1.5787,35,1
0.26688,0.088022,2044.2,-4.3993,1959.5,0.11136,3,6,1.6626,35,1
0.25166,0.094374,2140.7,-4.5579,1981.1,0.13118,3,5,1.6783,36,1
0.2093,0.098004,1632.2,-4.8956,2024.1,0.12932,3,5,1.4217,36,1
0.19843,0.11162,1526.1,-4.9003,2045.7,0.13296,5,5,1.2554,37,1
0.21151,0.11887,2010.7,-4.7456,2045.7,0.1332,4,5,1.313,37,1
0.20715,0.15154,1856,-4.74,2067.2,0.11744,3,5,1.2098,41,1
0.19771,0.20599,1784.1,-4.6904,2067.2,0.1114,5,5,1.2299,112,1
0.20222,0.20962,1722.1,-4.6803,2088.7,0.1266,5,5,1.3357,81,1
0.20783,0.19419,1749.6,-4.5499,2110.3,0.12993,4,5,1.4366,107,1
0.19099,0.1833,1458.1,-4.6342,2110.3,0.12885,4,5,1.4228,115,1
0.18351,0.19328,1531.4,-4.6417,2110.3,0.14286,4,5,1.5955,115,1
0.18698,0.20327,1385.1,-4.7092,6309.2,0.12506,4,5,1.5923,115,1
0.19037,0.21416,1527.7,-4.6616,6309.2,0.10693,4,5,1.5458,115,1
0.20771,0.22505,1809.2,-4.6654,6309.2,0.1246,4,5,1.5162,115,1
0.21174,0.22051,1786.8,-4.6991,6309.2,0.12517,4,5,1.5086,115,1
0.20249,0.24319,1727.5,-4.744,6287.7,0.11581,4,5,1.5844,115,1
0.19961,0.27314,1512.3,-4.7664,6287.7,0.10748,4,5,1.6368,115,1
0.20851,0.25862,1653.7,-4.7225,2110.3,0.11099,4,5,1.555,114,1
0.2378,0.22595,2282.9,-4.5781,2088.7,0.11434,4,5,1.5088,114,1
0.25437,0.24229,2355.7,-4.7288,2088.7,0.13639,4,5,1.5226,114,1
0.24865,0.2314,2443.6,-4.8076,2088.7,0.17083,4,5,1.5388,111,1
0.2529,0.2314,2491.2,-4.5939,2088.7,0.15219,4,5,1.4991,92,1
0.25388,0.22505,2718.4,-4.7402,2067.2,0.14766,4,5,1.374,87,1
0.24827,0.15517,2248.7,-4.6808,2045.7,0.12691,5,5,1.344,38,1
0.24328,0.14701,2389.6,-4.7138,2024.1,0.14088,4,5,1.4422,51,1
0.25361,0.16969,2391,-4.7186,2045.7,0.14856,4,5,1.3435,37,1
0.26927,0.17695,2586,-4.5668,2045.7,0.12815,5,5,1.4372,51,1
0.25376,0.16788,2291.9,-4.5826,2045.7,0.12074,5,5,1.4691,97,1
0.23995,0.18058,2252.9,-4.59,2067.2,0.11567,5,5,1.3766,71,1
0.23409,0.2314,2247.1,-4.6189,2067.2,0.11901,4,5,1.4535,112,1
0.24017,0.26951,2010.1,-4.6215,2088.7,0.10105,5,5,1.5052,113,1
0.24759,0.26407,2406.5,-4.6088,2088.7,0.12368,5,5,1.5544,113,1
0.23904,0.21869,2537,-4.6227,2067.2,0.11963,5,4,1.398,75,1
0.2357,0.16334,2050.7,-4.8273,2045.7,0.10514,5,4,1.3286,46,1
0.23706,0.14338,2275.7,-4.7063,2045.7,0.10538,5,5,1.5032,37,1
0.21423,0.15608,1690.9,-4.7769,2067.2,0.10071,5,4,1.58,37,1
0.18271,0.12886,1213.2,-4.8483,2067.2,0.071352,5,5,1.644,38,1
0.17647,0.11525,1242.8,-4.9708,2067.2,0.086564,5,4,1.6393,37,1
0.15712,0.11434,954.86,-5.1251,2067.2,0.082781,4,4,1.5735,37,1
0.17548,0.091652,945.97,-4.9668,2045.7,0.067992,4,5,1.6676,37,1
0.23015,0.088929,1620.5,-4.7412,2002.6,0.087284,4,5,1.4778,36,1
0.21231,0.095281,2443,-5.0938,1916.5,0.11011,4,5,1.2125,35,1
0.13606,0.098911,1477.3,-5.5626,1571.9,0.079644,2,13,0.54521,48,1
0.081877,0.11525,282.59,-5.7558,1313.5,0.030955,3,4,0.71605,48,1
0.033429,0.13793,-47.939,-5.8754,1938,0.036968,3,4,0.41037,61,1
0.026452,0.13975,-94.132,-5.8991,1550.4,0.019458,3,4,0.37734,75,1
